time,x,y,z,speed,grounded,nextGate,misses,penalty
8.332,-628.053,8.379,-130.852,35.705,4,14,0,0
8.465,-628.139,8.393,-126.569,35.705,4,14,0,0
8.598,-628.239,8.411,-121.571,35.705,4,14,0,0
8.731,-628.340,8.428,-116.573,35.705,4,14,0,0
8.865,-628.426,8.443,-112.290,35.705,4,14,0,0
8.998,-628.526,8.466,-107.294,35.704,4,14,0,0
9.131,-628.627,8.560,-102.306,35.688,4,14,0,0
9.264,-628.712,8.823,-98.058,35.562,4,14,0,0
9.397,-628.811,9.400,-93.131,35.500,4,14,0,0
9.531,-628.910,10.165,-88.237,35.439,4,14,0,0
9.664,-628.994,10.951,-84.075,35.363,4,14,0,0
9.797,-629.091,12.028,-79.265,35.267,4,14,0,0
9.930,-629.188,13.273,-74.509,35.155,4,14,0,0
10.063,-629.270,14.461,-70.475,35.065,2,14,0,0
10.197,-629.365,15.815,-65.757,34.713,0,14,0,0
10.330,-629.461,16.978,-61.047,34.239,0,14,0,0
10.463,-629.543,17.819,-57.019,33.830,0,14,0,0
10.596,-629.638,18.617,-52.334,33.427,0,14,0,0
10.700,-629.705,19.068,-48.996,33.167,0,14,0,0
10.834,-629.800,19.532,-44.338,32.906,0,14,0,0
10.967,-629.881,19.775,-40.358,32.744,0,14,0,0
11.067,-629.948,19.869,-37.052,32.689,0,14,0,0
11.201,-630.041,19.837,-32.438,32.700,0,14,0,0
11.334,-630.135,19.614,-27.841,32.775,0,14,0,0
11.467,-630.214,19.270,-23.914,32.864,0,14,0,0
11.600,-630.307,18.693,-19.347,32.951,0,14,0,0
11.733,-630.400,17.925,-14.795,32.984,0,14,0,0
11.867,-630.479,17.116,-10.906,32.933,0,14,0,0
11.967,-630.557,16.167,-7.026,32.838,0,14,0,0
12.100,-630.636,15.080,-3.155,32.633,0,14,0,0
12.234,-630.727,13.636,1.349,32.349,0,14,0,0
12.367,-630.806,12.248,5.200,32.026,0,14,0,0
12.500,-630.897,10.456,9.683,31.669,0,14,0,0
12.633,-630.988,8.512,14.170,31.798,4,14,0,0
12.766,-631.062,8.755,17.719,29.988,4,14,0,0
12.900,-631.152,8.966,21.971,30.673,4,14,0,0
13.033,-631.247,9.043,26.318,31.341,4,14,0,0
13.166,-631.332,9.037,30.118,31.896,4,14,0,0
13.299,-631.433,9.019,34.632,32.521,4,14,0,0
13.432,-631.537,9.023,39.232,33.122,4,14,0,0
13.566,-631.628,9.041,43.241,33.618,4,14,0,0
13.699,-631.735,9.067,47.991,34.176,4,14,0,0
13.832,-631.845,9.090,52.817,34.705,4,14,0,0
13.965,-631.940,9.108,57.004,35.023,4,14,0,0
14.098,-632.051,9.128,61.926,35.263,4,14,0,0
14.232,-632.163,9.148,66.875,35.419,4,14,0,0
14.365,-632.259,9.166,71.131,35.506,4,14,0,0
14.498,-632.372,9.187,76.106,35.574,4,15,0,0
14.631,-632.485,9.208,81.089,35.619,4,15,0,0
14.764,-632.582,9.226,85.364,35.644,4,15,0,0
14.898,-632.695,9.246,90.354,35.664,4,15,0,0
15.031,-632.808,9.267,95.347,35.678,4,15,0,0
15.164,-632.905,9.284,99.628,35.685,4,15,0,0
15.297,-633.018,9.304,104.623,35.691,4,15,0,0
15.430,-633.132,9.324,109.619,35.695,4,15,0,0
15.564,-633.229,9.341,113.901,35.698,4,15,0,0
15.697,-633.342,9.361,118.898,35.700,4,15,0,0
15.830,-633.455,9.380,123.895,35.701,4,15,0,0
15.963,-633.552,9.396,128.178,35.702,4,15,0,0
16.096,-633.665,9.415,133.175,35.702,4,15,0,0
16.230,-633.779,9.434,138.172,35.703,4,15,0,0
16.363,-633.876,9.449,142.455,35.703,4,15,0,0
16.496,-633.989,9.467,147.452,35.704,4,15,0,0
16.629,-634.102,9.485,152.450,35.704,4,15,0,0
16.762,-634.199,9.500,156.733,35.704,4,15,0,0
16.896,-634.312,9.517,161.730,35.705,4,15,0,0
17.029,-634.426,9.533,166.728,35.705,4,15,0,0
17.162,-634.523,9.547,171.011,35.705,4,15,0,0
17.295,-634.636,9.562,176.009,35.706,4,15,0,0
17.428,-634.749,9.577,181.006,35.706,4,15,0,0
17.562,-634.846,9.590,185.290,35.706,4,15,0,0
17.695,-634.959,9.604,190.288,35.707,4,15,0,0
17.828,-635.073,9.617,195.285,35.707,4,15,0,0
17.961,-635.170,9.628,199.569,35.707,4,15,0,0
18.094,-635.283,9.640,204.567,35.708,4,15,0,0
18.228,-635.396,9.651,209.565,35.708,4,15,0,0
18.361,-635.493,9.660,213.849,35.709,4,15,0,0
18.494,-635.606,9.670,218.847,35.709,4,15,0,0
18.627,-635.720,9.680,223.845,35.710,4,15,0,0
18.767,-635.817,9.688,228.129,35.710,4,15,0,0
18.900,-635.930,9.697,233.127,35.710,4,15,0,0
