time,x,y,z,speed,grounded,nextGate,misses,penalty
11.546,-632.309,8.933,86.426,44.657,4,13,0,0
11.652,-632.399,9.018,91.816,45.115,4,13,0,0
11.752,-632.473,9.100,96.349,45.484,4,13,0,0
11.852,-632.547,9.155,100.918,45.842,4,13,0,0
11.952,-632.622,9.183,105.523,46.189,4,13,0,0
12.052,-632.697,9.194,110.161,46.525,4,13,0,0
12.152,-632.772,9.202,114.833,46.851,4,13,0,0
12.252,-632.848,9.213,119.536,47.166,4,13,0,0
12.352,-632.925,9.228,124.271,47.472,4,13,0,0
12.452,-633.002,9.247,129.035,47.769,4,13,0,0
12.552,-633.079,9.266,133.829,48.056,4,13,0,0
12.653,-633.157,9.286,138.650,48.335,4,13,0,0
12.753,-633.236,9.304,143.499,48.604,4,13,0,0
12.853,-633.315,9.322,148.375,48.866,4,13,0,0
12.953,-633.394,9.339,153.276,49.119,4,13,0,0
13.053,-633.474,9.356,158.202,49.365,4,13,0,0
13.153,-633.554,9.372,163.152,49.603,4,13,0,0
13.253,-633.634,9.388,168.126,49.834,4,13,0,0
13.353,-633.715,9.404,173.122,50.057,4,13,0,0
13.453,-633.796,9.420,178.140,50.274,4,13,0,0
13.553,-633.877,9.435,183.180,50.484,4,13,0,0
13.653,-633.959,9.449,188.240,50.688,4,13,0,0
13.753,-634.041,9.463,193.320,50.885,4,13,0,0
13.853,-634.124,9.477,198.419,51.076,4,13,0,0
13.953,-634.207,9.489,203.537,51.262,4,13,0,0
14.053,-634.290,9.501,208.674,51.442,4,13,0,0
14.153,-634.373,9.512,213.828,51.616,4,13,0,0
14.253,-634.457,9.523,218.999,51.786,4,13,0,0
14.353,-634.541,9.532,224.187,51.950,4,13,0,0
14.453,-634.625,9.542,229.390,52.109,4,13,0,0
14.553,-634.709,9.551,234.610,52.263,4,13,0,0
14.653,-634.794,9.560,239.845,52.412,4,13,0,0
14.753,-634.879,9.568,245.094,52.557,4,13,0,0
14.853,-634.964,9.576,250.357,52.698,4,13,0,0
14.953,-635.049,9.584,255.635,52.834,4,13,0,0
15.053,-635.135,9.590,260.925,52.966,4,13,0,0
15.153,-635.221,9.597,266.229,53.094,4,13,0,0
15.253,-635.307,9.603,271.545,53.218,4,13,0,0
15.353,-635.393,9.608,276.874,53.339,4,13,0,0
15.453,-635.479,9.612,282.214,53.455,4,13,0,0
15.553,-635.566,9.616,287.565,53.569,4,13,0,0
15.653,-635.652,9.620,292.928,53.678,4,13,0,0
15.753,-635.739,9.622,298.302,53.785,4,13,0,0
15.853,-635.826,9.625,303.686,53.888,4,13,0,0
15.953,-635.914,9.626,309.080,53.989,4,14,0,0
16.053,-636.001,9.627,314.484,54.086,4,14,0,0
16.153,-636.088,9.627,319.898,54.180,4,14,0,0
16.253,-636.176,9.626,325.321,54.272,4,14,0,0
16.362,-636.264,9.624,330.752,54.361,4,14,0,0
16.503,-636.387,9.620,338.372,54.481,4,14,0,0
16.605,-636.475,9.617,343.824,54.563,4,14,0,0
16.705,-636.564,9.612,349.285,54.643,4,14,0,0
16.805,-636.652,9.606,354.753,54.721,4,14,0,0
16.905,-636.741,9.600,360.229,54.797,4,14,0,0
17.005,-636.829,9.592,365.712,54.871,4,14,0,0
17.110,-636.936,9.581,372.302,54.956,4,14,0,0
17.212,-637.025,9.571,377.801,55.025,4,14,0,0
17.312,-637.114,9.559,383.307,55.092,4,14,0,0
17.412,-637.199,9.546,388.819,55.157,4,14,0,0
17.512,-637.257,9.531,394.338,55.216,4,14,0,0
17.613,-637.251,9.515,399.863,55.265,4,14,0,0
17.716,-637.141,9.496,405.392,55.303,4,14,0,0
17.819,-636.903,9.473,410.920,55.333,4,14,0,0
17.938,-636.427,9.439,417.547,55.365,4,14,0,0
18.038,-635.866,9.408,423.057,55.392,4,14,0,0
18.138,-635.160,9.373,428.554,55.423,4,14,0,0
18.239,-634.317,9.329,434.035,55.457,4,14,0,0
18.345,-633.347,9.280,439.499,55.493,4,14,0,0
18.446,-632.262,9.225,444.944,55.534,4,14,0,0
18.548,-631.071,9.166,450.372,55.576,4,14,0,0
18.650,-629.508,9.088,456.860,55.630,4,14,0,0
18.750,-628.101,9.018,462.245,55.673,4,14,0,0
18.850,-626.603,8.945,467.610,55.718,4,14,0,0
18.951,-625.023,8.869,472.956,55.764,4,14,0,0
