time,x,y,z,speed,wheels,up,throttle,brake,nextGate,lap,recoveries,groundBelow
33.8284,1169.695,65.49908,-276.7023,5.304487E-11,4,1,0,0,3,0,0,65
33.9484,1169.695,65.49908,-276.7023,4.60194E-11,4,1,0,0,3,0,0,65
34.0684,1169.695,65.49908,-276.7023,3.57475E-11,4,1,0,0,3,0,0,65
34.1684,1169.695,65.49908,-276.7023,2.133308E-11,4,1,0,0,3,0,0,65
34.2884,1169.695,65.49908,-276.7023,1.17885E-11,4,1,0,0,3,0,0,65
34.4084,1169.695,65.49908,-276.7023,4.549168E-12,4,1,0,0,3,0,0,65
34.5084,1169.695,65.49908,-276.7023,5.770318E-12,4,1,0,0,3,0,0,65
34.6284,1169.695,65.49908,-276.7023,2.665708E-12,4,1,0,0,3,0,0,65
34.7484,1169.695,65.49908,-276.7023,1.117308E-12,4,1,0,0,3,0,0,65
34.8684,1169.695,65.49908,-276.7023,5.756037E-13,4,1,0,0,3,0,0,65
34.9684,1169.695,65.49908,-276.7023,-4.830076E-12,4,1,0,0,3,0,0,65
35.0884,1169.695,65.49908,-276.7023,-4.585276E-12,4,1,0,0,3,0,0,65
35.2084,1169.695,65.49908,-276.7023,-4.255801E-12,4,1,0,0,3,0,0,65
35.3084,1169.695,65.49908,-276.7023,1.399349E-12,4,1,0,0,3,0,0,65
35.4284,1169.695,65.49908,-276.7023,1.644089E-12,4,1,0,0,3,0,0,65
35.5484,1169.802,65.49908,-276.7024,1.776754,4,1,1,0,3,0,0,65
35.6484,1170.083,65.49908,-276.7026,3.498246,4,1,1,0,3,0,0,124.015
35.7684,1170.531,65.49908,-276.703,3.369517,4,1,0,0.4389641,3,0,0,123.8809
35.8884,1170.792,65.49908,-276.7032,1.467679,4,1,0,0.4243544,3,0,0,123.8029
36.0084,1170.901,65.49908,-276.7032,0.6133174,4,1,0,0.1773303,3,0,0,123.7703
36.1084,1170.939,65.49908,-276.7032,0.2595849,4,1,0,0,3,0,0,123.759
36.2284,1170.957,65.49908,-276.7032,0.09251079,4,1,0,0,3,0,0,123.7538
36.3484,1170.963,65.49908,-276.7032,0.03296897,4,1,0,0,3,0,0,123.7519
36.4484,1170.965,65.49908,-276.7032,0.01395403,4,1,0,0,3,0,0,123.7513
36.5684,1170.966,65.49908,-276.7032,0.004972934,4,1,0,0,3,0,0,123.751
36.6884,1170.967,65.49908,-276.7032,0.001772253,4,1,0,0,3,0,0,123.7509
36.7884,1170.967,65.49908,-276.7032,0.0007501013,4,1,0,0,3,0,0,123.7509
36.9084,1170.967,65.49908,-276.7032,0.0002673209,4,1,0,0,3,0,0,123.7509
37.0284,1170.967,65.49908,-276.7032,9.526774E-05,4,1,0,0,3,0,0,123.7509
37.1284,1170.967,65.49908,-276.7032,4.032182E-05,4,1,0,0,3,0,0,123.7509
37.2484,1170.967,65.49908,-276.7032,1.436988E-05,4,1,0,0,3,0,0,123.7509
37.3684,1170.967,65.49908,-276.7032,5.121134E-06,4,1,0,0,3,0,0,123.7509
37.4884,1170.967,65.49908,-276.7032,1.825068E-06,4,1,0,0,3,0,0,123.7509
37.5884,1170.967,65.49908,-276.7032,7.724556E-07,4,1,0,0,3,0,0,123.7509
37.7084,1170.967,65.49908,-276.7032,2.752878E-07,4,1,0,0,3,0,0,123.7509
37.8284,1170.967,65.49908,-276.7032,9.810726E-08,4,1,0,0,3,0,0,123.7509
37.9284,1170.967,65.49908,-276.7032,4.152382E-08,4,1,0,0,3,0,0,123.7509
38.0484,1170.967,65.49908,-276.7032,1.479838E-08,4,1,0,0,3,0,0,123.7509
38.1684,1170.967,65.49908,-276.7032,5.273918E-09,4,1,0,0,3,0,0,123.7509
38.2684,1170.967,65.49908,-276.7032,2.232204E-09,4,1,0,0,3,0,0,123.7509
38.3884,1170.967,65.49908,-276.7032,7.955235E-10,4,1,0,0,3,0,0,123.7509
38.5084,1170.967,65.49908,-276.7032,2.835047E-10,4,1,0,0,3,0,0,123.7509
38.6084,1170.967,65.49908,-276.7032,1.199842E-10,4,1,0,0,3,0,0,123.7509
38.7284,1170.967,65.49908,-276.7032,4.274943E-11,4,1,0,0,3,0,0,123.7509
38.8484,1170.963,65.49908,-276.7032,-0.1161755,4,1,0,0.45,3,0,0,123.7519
38.9684,1170.934,65.49908,-276.7032,-0.3004891,4,1,0,0.45,3,0,0,123.7605
39.0684,1170.9,65.49908,-276.7032,-0.3604576,4,1,0,0.45,3,0,0,123.7706
39.1884,1170.855,65.49908,-276.7032,-0.3892856,4,1,0,0.45,3,0,0,123.7842
39.3084,1170.807,65.49908,-276.7032,-0.3997645,4,1,0,0.45,3,0,0,123.7984
39.4084,1170.767,65.49908,-276.7032,-0.403174,4,1,0,0.45,3,0,0,123.8105
39.5284,1170.719,65.49908,-276.7032,-0.4048131,4,1,0,0.45,3,0,0,123.8249
39.6484,1170.67,65.49908,-276.7032,-0.4054088,4,1,0,0.45,3,0,0,123.8393
39.7484,1170.612,65.49908,-276.7032,-0.7041845,4,1,0,0.45,3,0,0,123.8568
39.8684,1170.503,65.49908,-276.7032,-1.050809,4,1,0,0.45,3,0,0,123.8893
39.9884,1170.353,65.49908,-276.7032,-1.384888,4,1,0,0.45,3,0,0,123.9341
40.0884,1170.199,65.49908,-276.7032,-1.654032,4,1,0,0.45,3,0,0,123.9805
40.2084,1169.978,65.49908,-276.7032,-1.96628,4,1,0,0.45,3,0,0,65
40.3284,1169.721,65.49908,-276.7032,-2.267227,4,1,0,0.45,3,0,0,65
40.44839,1169.429,65.49908,-276.7032,-2.557282,4,1,0,0.45,3,0,0,65
40.5484,1169.159,65.49908,-276.7032,-2.790959,4,1,0,0.45,3,0,0,65
40.6684,1168.805,65.49908,-276.7032,-3.062059,4,1,0,0.45,3,0,0,65
40.78839,1168.419,65.49908,-276.7032,-3.323348,4,1,0,0.45,3,0,0,65
40.8884,1168.075,65.49908,-276.7032,-3.53385,4,1,0,0.45,3,0,0,65
41.0084,1167.633,65.49908,-276.7032,-3.778064,4,1,0,0.45,3,0,0,65
41.1284,1167.163,65.49908,-276.7032,-4.013439,4,1,0,0.45,3,0,0,65
41.2284,1166.751,65.49908,-276.7032,-4.203065,4,1,0,0.45,3,0,0,65
41.3484,1166.231,65.49908,-276.7032,-4.423058,4,1,0,0.45,3,0,0,65
41.4684,1165.685,65.49908,-276.7032,-4.635089,4,1,0,0.45,3,0,0,65
41.5684,1165.211,65.49908,-276.7032,-4.805908,4,1,0,0.45,3,0,0,65
41.6884,1164.621,65.49908,-276.7032,-5.004084,4,1,0,0.45,3,0,0,65
41.8084,1164.018,65.49908,-276.7032,-4.621891,4,1,1,0,3,0,0,65
41.92839,1163.691,65.49908,-276.7032,-1.375343,4,1,1,0,3,0,0,65
42.0284,1163.694,65.49908,-276.7032,0.7817102,4,1,1,0,3,0,0,65
42.1484,1163.935,65.49908,-276.7032,2.878043,4,1,1,0,3,0,0,65
42.26839,1164.422,65.49908,-276.7032,4.896382,4,1,1,0,3,0,0,65
42.3684,1165.01,65.49908,-276.703,6.520848,4,1,1,0,3,0,0,65
42.4884,1165.925,65.49908,-276.7029,8.403652,4,1,1,0,3,0,0,65
42.60839,1167.061,65.49908,-276.7027,10.21641,4,1,1,0,3,0,0,65
42.7084,1168.17,65.49908,-276.7024,11.67541,4,1,1,0,3,0,0,65
42.8284,1169.691,65.49908,-276.702,13.36644,4,1,1,0,3,0,0,65
42.94839,1171.399,65.49908,-276.7017,14.6102,4,1,0.05390167,0,3,0,0,123.6221
43.06839,1173.082,65.49908,-276.7013,13.43317,4,1,0,0.537709,3,0,0,123.1239
43.1684,1174.313,65.49908,-276.701,11.45925,4,1,0,0.832454,3,0,0,122.7628
43.28839,1175.472,65.49908,-276.7009,8.299539,4,1,0,1,3,0,0,122.4255
43.40839,1176.24,65.49908,-276.7007,5.044172,4,1,0,1,3,0,0,122.2032
43.5084,1176.588,65.49908,-276.7007,2.560404,4,1,0,0.7402971,3,0,0,122.1028
43.6284,1176.778,65.49908,-276.7007,1.069948,4,1,0,0.3093573,3,0,0,122.048
43.74839,1176.856,65.49908,-276.7007,0.4129015,4,1,0,0,3,0,0,122.0255
43.8484,1176.881,65.49908,-276.7007,0.1747594,4,1,0,0,3,0,0,122.0182
43.9684,1176.893,65.49908,-276.7007,0.06228073,4,1,0,0,3,0,0,122.0148
44.08839,1176.898,65.49908,-276.7007,0.02219559,4,1,0,0,3,0,0,122.0136
44.1884,1176.899,65.49908,-276.7007,0.009394222,4,1,0,0,3,0,0,122.0132
44.3084,1176.9,65.49908,-276.7007,0.00334791,4,1,0,0,3,0,0,122.013
44.42839,1176.9,65.49908,-276.7007,0.001193127,4,1,0,0,3,0,0,122.013
44.54839,1176.9,65.49908,-276.7007,0.0004252058,4,1,0,0,3,0,0,122.013
44.6484,1176.9,65.49908,-276.7007,0.0001799669,4,1,0,0,3,0,0,122.013
44.76839,1176.9,65.49908,-276.7007,6.413639E-05,4,1,0,0,3,0,0,122.013
44.88839,1176.9,65.49908,-276.7007,2.28568E-05,4,1,0,0,3,0,0,122.013
44.9884,1176.9,65.49908,-276.7007,9.674043E-06,4,1,0,0,3,0,0,122.013
45.10839,1176.9,65.49908,-276.7007,3.447646E-06,4,1,0,0,3,0,0,122.013
45.22839,1176.9,65.49908,-276.7007,1.228677E-06,4,1,0,0,3,0,0,122.013
45.3284,1176.9,65.49908,-276.7007,5.200706E-07,4,1,0,0,3,0,0,122.013
45.44839,1176.9,65.49908,-276.7007,1.853468E-07,4,1,0,0,3,0,0,122.013
45.56839,1176.9,65.49908,-276.7007,6.608636E-08,4,1,0,0,3,0,0,122.013
45.6684,1176.9,65.49908,-276.7007,2.798465E-08,4,1,0,0,3,0,0,122.013
45.78839,1176.9,65.49908,-276.7007,9.967691E-09,4,1,0,0,3,0,0,122.013
45.90839,1176.9,65.49908,-276.7007,3.567801E-09,4,1,0,0,3,0,0,122.013
46.02839,1176.9,65.49908,-276.7007,1.260363E-09,4,1,0,0,3,0,0,122.013
46.1284,1176.9,65.49908,-276.7007,5.494811E-10,4,1,0,0,3,0,0,122.013
46.24839,1176.9,65.49908,-276.7007,1.785939E-10,4,1,0,0,3,0,0,122.013
46.36839,1176.9,65.49908,-276.7007,7.951248E-11,4,1,0,0,3,0,0,122.013
46.4684,1176.9,65.49908,-276.7007,3.684129E-11,4,1,0,0,3,0,0,122.013
46.58839,1176.9,65.49908,-276.7007,3.618917E-13,4,1,0,0,3,0,0,122.013
46.70839,1176.9,65.49908,-276.7007,1.197917E-11,4,1,0,0,3,0,0,122.013
46.8084,1176.9,65.49908,-276.7007,-1.120708E-11,4,1,0,0,3,0,0,122.013
46.92839,1176.9,65.49908,-276.7007,1.251795E-11,4,1,0,0,3,0,0,122.013
47.04839,1176.9,65.49908,-276.7007,-1.220852E-11,4,1,0,0,3,0,0,122.013
47.1484,1176.9,65.49908,-276.7007,-8.986664E-12,4,1,0,0,3,0,0,122.013
47.26839,1176.9,65.49908,-276.7007,9.035311E-12,4,1,0,0,3,0,0,122.013
47.38839,1176.9,65.49908,-276.7007,-8.972554E-12,4,1,0,0,3,0,0,122.013
47.50839,1176.9,65.49908,-276.7007,9.044377E-12,4,1,0,0,3,0,0,122.013
47.60839,1176.9,65.49908,-276.7007,-1.222804E-11,4,1,0,0,3,0,0,122.013
47.72839,1176.9,65.49908,-276.7007,1.228442E-11,4,1,0,0,3,0,0,122.013
47.84839,1176.9,65.49908,-276.7007,-1.224387E-11,4,1,0,0,3,0,0,122.013
47.94839,1176.9,65.49908,-276.7007,-8.997625E-12,4,1,0,0,3,0,0,122.013
48.06839,1176.9,65.49908,-276.7007,9.013205E-12,4,1,0,0,3,0,0,122.013
48.18839,1176.9,65.49908,-276.7007,-9.006481E-12,4,1,0,0,3,0,0,122.013
48.28839,1176.9,65.49908,-276.7007,1.226005E-11,4,1,0,0,3,0,0,122.013
48.40839,1176.9,65.49908,-276.7007,-1.226115E-11,4,1,0,0,3,0,0,122.013
48.52839,1176.9,65.49908,-276.7007,1.225884E-11,4,1,0,0,3,0,0,122.013
