time,profile,x,y,z,houseX,houseY,houseZ,speed,forward,grounded,throttle,brake,up,wipeout,contact,impulse,nx,ny,nz,separation
9.080,moto,168.111,42.421,-306.886,-5.255,17.831,-190.188,29.816,29.807,4,0.175,0.000,0.986,False,Ground_480_160,0.000,-0.164,0.984,0.062,0.2290
9.100,moto,168.111,42.421,-306.886,-5.255,17.831,-190.188,29.816,29.807,4,0.115,0.000,0.986,False,,0.000,0.000,0.000,0.000,0.0000
9.100,moto,167.529,42.314,-306.800,-4.759,17.725,-189.873,29.855,29.846,4,0.115,0.000,0.986,False,Ground_480_160,0.000,-0.164,0.984,0.062,0.2136
9.100,moto,167.529,42.314,-306.800,-4.759,17.725,-189.873,29.855,29.846,4,0.115,0.000,0.986,False,Ground_480_160,0.000,-0.164,0.984,0.062,0.2342
9.100,moto,167.529,42.314,-306.800,-4.759,17.725,-189.873,29.855,29.846,4,0.115,0.000,0.986,False,Ground_480_160,0.000,-0.164,0.984,0.062,0.2342
9.100,moto,167.529,42.314,-306.800,-4.759,17.725,-189.873,29.855,29.846,4,0.115,0.000,0.986,False,Ground_480_160,0.000,-0.164,0.984,0.062,0.2137
9.100,moto,167.529,42.314,-306.800,-4.759,17.725,-189.873,29.855,29.846,4,0.115,0.000,0.986,False,Ground_480_160,0.000,-0.164,0.984,0.062,0.2137
9.100,moto,167.529,42.314,-306.800,-4.759,17.725,-189.873,29.855,29.846,4,0.115,0.000,0.986,False,Ground_480_160,0.000,-0.164,0.984,0.062,0.2198
9.120,moto,167.529,42.314,-306.800,-4.759,17.725,-189.873,29.855,29.846,4,0.115,0.000,0.986,False,,0.000,0.000,0.000,0.000,0.0000
9.120,moto,166.946,42.207,-306.717,-4.264,17.618,-189.555,29.895,29.886,4,0.115,0.000,0.986,False,Ground_480_160,0.000,-0.164,0.984,0.062,0.2105
9.120,moto,166.946,42.207,-306.717,-4.264,17.618,-189.555,29.895,29.886,4,0.115,0.000,0.986,False,Ground_480_160,0.000,-0.164,0.984,0.062,0.2293
9.120,moto,166.946,42.207,-306.717,-4.264,17.618,-189.555,29.895,29.886,4,0.115,0.000,0.986,False,Ground_480_160,0.000,-0.164,0.984,0.062,0.2296
9.120,moto,166.946,42.207,-306.717,-4.264,17.618,-189.555,29.895,29.886,4,0.115,0.000,0.986,False,Ground_480_160,0.000,-0.164,0.984,0.062,0.2107
9.120,moto,166.946,42.207,-306.717,-4.264,17.618,-189.555,29.895,29.886,4,0.115,0.000,0.986,False,Ground_480_160,0.000,-0.164,0.984,0.062,0.2107
9.120,moto,166.946,42.207,-306.717,-4.264,17.618,-189.555,29.895,29.886,4,0.115,0.000,0.986,False,Ground_480_160,0.000,-0.164,0.984,0.062,0.2116
9.140,moto,166.946,42.207,-306.717,-4.264,17.618,-189.555,29.895,29.886,4,0.068,0.000,0.986,False,,0.000,0.000,0.000,0.000,0.0000
9.140,moto,166.363,42.100,-306.636,-3.769,17.510,-189.235,29.925,29.917,4,0.068,0.000,0.985,False,Ground_480_160,0.000,-0.164,0.984,0.062,0.2070
9.140,moto,166.363,42.100,-306.636,-3.769,17.510,-189.235,29.925,29.917,4,0.068,0.000,0.985,False,Ground_480_160,0.000,-0.164,0.984,0.062,0.2243
9.140,moto,166.363,42.100,-306.636,-3.769,17.510,-189.235,29.925,29.917,4,0.068,0.000,0.985,False,Ground_480_160,0.000,-0.164,0.984,0.062,0.2248
9.140,moto,166.363,42.100,-306.636,-3.769,17.510,-189.235,29.925,29.917,4,0.068,0.000,0.985,False,Ground_480_160,0.000,-0.164,0.984,0.062,0.2071
9.140,moto,166.363,42.100,-306.636,-3.769,17.510,-189.235,29.925,29.917,4,0.068,0.000,0.985,False,Ground_480_160,0.000,-0.164,0.984,0.062,0.2076
9.140,moto,166.363,42.100,-306.636,-3.769,17.510,-189.235,29.925,29.917,4,0.068,0.000,0.985,False,Ground_480_160,0.000,-0.164,0.984,0.062,0.2082
9.160,moto,166.363,42.100,-306.636,-3.769,17.510,-189.235,29.925,29.917,4,0.068,0.000,0.985,False,,0.000,0.000,0.000,0.000,0.0000
9.160,moto,165.778,41.992,-306.557,-3.276,17.403,-188.912,29.956,29.948,4,0.068,0.000,0.985,False,Ground_480_160,0.000,-0.165,0.984,0.062,0.2039
9.160,moto,165.778,41.992,-306.557,-3.276,17.403,-188.912,29.956,29.948,4,0.068,0.000,0.985,False,Ground_480_160,0.000,-0.165,0.984,0.062,0.2194
9.160,moto,165.778,41.992,-306.557,-3.276,17.403,-188.912,29.956,29.948,4,0.068,0.000,0.985,False,Ground_480_160,0.000,-0.165,0.984,0.062,0.2199
9.160,moto,165.778,41.992,-306.557,-3.276,17.403,-188.912,29.956,29.948,4,0.068,0.000,0.985,False,Ground_480_160,0.000,-0.165,0.984,0.062,0.2038
9.160,moto,165.778,41.992,-306.557,-3.276,17.403,-188.912,29.956,29.948,4,0.068,0.000,0.985,False,Ground_480_160,0.000,-0.165,0.984,0.062,0.2069
9.160,moto,165.778,41.992,-306.557,-3.276,17.403,-188.912,29.956,29.948,4,0.068,0.000,0.985,False,Ground_480_160,0.000,-0.165,0.984,0.062,0.2123
9.180,moto,165.778,41.992,-306.557,-3.276,17.403,-188.912,29.956,29.948,4,0.030,0.000,0.985,False,,0.000,0.000,0.000,0.000,0.0000
9.180,moto,165.199,41.885,-306.481,-2.787,17.296,-188.590,29.711,29.702,4,0.030,0.000,0.985,False,Ground_480_160,0.000,-0.166,0.984,0.062,0.2006
9.180,moto,165.199,41.885,-306.481,-2.787,17.296,-188.590,29.711,29.702,4,0.030,0.000,0.985,False,Ground_480_160,0.000,-0.166,0.984,0.062,0.2144
9.180,moto,165.199,41.885,-306.481,-2.787,17.296,-188.590,29.711,29.702,4,0.030,0.000,0.985,False,Ground_480_160,0.000,-0.166,0.984,0.062,0.2150
9.180,moto,165.199,41.885,-306.481,-2.787,17.296,-188.590,29.711,29.702,4,0.030,0.000,0.985,False,Ground_480_160,0.000,-0.166,0.984,0.062,0.2004
9.180,moto,165.199,41.885,-306.481,-2.787,17.296,-188.590,29.711,29.702,4,0.030,0.000,0.985,False,Ground_480_160,0.000,-0.166,0.984,0.062,0.2006
9.180,moto,165.199,41.885,-306.481,-2.787,17.296,-188.590,29.711,29.702,4,0.030,0.000,0.985,False,Ground_480_160,0.000,-0.166,0.984,0.062,0.2044
9.200,moto,165.199,41.885,-306.481,-2.787,17.296,-188.590,29.711,29.702,4,0.031,0.000,0.985,False,,0.000,0.000,0.000,0.000,0.0000
9.200,moto,164.623,41.779,-306.409,-2.305,17.190,-188.269,29.468,29.460,4,0.031,0.000,0.985,False,Ground_480_160,0.000,-0.166,0.984,0.062,0.1973
9.200,moto,164.623,41.779,-306.409,-2.305,17.190,-188.269,29.468,29.460,4,0.031,0.000,0.985,False,Ground_480_160,0.000,-0.166,0.984,0.062,0.2092
9.200,moto,164.623,41.779,-306.409,-2.305,17.190,-188.269,29.468,29.460,4,0.031,0.000,0.985,False,Ground_480_160,0.000,-0.166,0.984,0.062,0.2103
9.200,moto,164.623,41.779,-306.409,-2.305,17.190,-188.269,29.468,29.460,4,0.031,0.000,0.985,False,Ground_480_160,0.000,-0.166,0.984,0.062,0.1968
9.200,moto,164.623,41.779,-306.409,-2.305,17.190,-188.269,29.468,29.460,4,0.031,0.000,0.985,False,Ground_480_160,0.000,-0.166,0.984,0.062,0.1968
9.200,moto,164.623,41.779,-306.409,-2.305,17.190,-188.269,29.468,29.460,4,0.031,0.000,0.985,False,Ground_480_160,0.000,-0.166,0.984,0.062,0.1974
9.220,moto,164.623,41.779,-306.409,-2.305,17.190,-188.269,29.468,29.460,4,0.178,0.000,0.985,False,,0.000,0.000,0.000,0.000,0.0000
9.220,moto,164.046,41.673,-306.338,-1.822,17.084,-187.945,29.520,29.512,4,0.178,0.000,0.985,False,Ground_480_160,0.000,-0.166,0.984,0.061,0.1939
9.220,moto,164.046,41.673,-306.338,-1.822,17.084,-187.945,29.520,29.512,4,0.178,0.000,0.985,False,Ground_480_160,0.000,-0.166,0.984,0.061,0.2041
9.220,moto,164.046,41.673,-306.338,-1.822,17.084,-187.945,29.520,29.512,4,0.178,0.000,0.985,False,Ground_480_160,0.000,-0.166,0.984,0.061,0.2053
9.220,moto,164.046,41.673,-306.338,-1.822,17.084,-187.945,29.520,29.512,4,0.178,0.000,0.985,False,Ground_480_160,0.000,-0.166,0.984,0.061,0.1933
9.220,moto,164.046,41.673,-306.338,-1.822,17.084,-187.945,29.520,29.512,4,0.178,0.000,0.985,False,Ground_480_160,0.000,-0.166,0.984,0.061,0.1988
9.220,moto,164.046,41.673,-306.338,-1.822,17.084,-187.945,29.520,29.512,4,0.178,0.000,0.985,False,Ground_480_160,0.000,-0.166,0.984,0.061,0.2021
9.240,moto,164.046,41.673,-306.338,-1.822,17.084,-187.945,29.520,29.512,4,0.324,0.000,0.985,False,,0.000,0.000,0.000,0.000,0.0000
9.240,moto,163.468,41.567,-306.270,-1.340,16.977,-187.618,29.599,29.590,4,0.324,0.000,0.985,False,Ground_480_160,0.000,-0.166,0.984,0.061,0.1904
9.240,moto,163.468,41.567,-306.270,-1.340,16.977,-187.618,29.599,29.590,4,0.324,0.000,0.985,False,Ground_480_160,0.000,-0.166,0.984,0.061,0.1988
9.240,moto,163.468,41.567,-306.270,-1.340,16.977,-187.618,29.599,29.590,4,0.324,0.000,0.985,False,Ground_480_160,0.000,-0.166,0.984,0.061,0.2001
9.240,moto,163.468,41.567,-306.270,-1.340,16.977,-187.618,29.599,29.590,4,0.324,0.000,0.985,False,Ground_480_160,0.000,-0.166,0.984,0.061,0.1898
9.240,moto,163.468,41.567,-306.270,-1.340,16.977,-187.618,29.599,29.590,4,0.324,0.000,0.985,False,Ground_480_160,0.000,-0.166,0.984,0.061,0.1922
9.240,moto,163.468,41.567,-306.270,-1.340,16.977,-187.618,29.599,29.590,4,0.324,0.000,0.985,False,Ground_480_160,0.000,-0.166,0.984,0.061,0.1948
9.260,moto,163.468,41.567,-306.270,-1.340,16.977,-187.618,29.599,29.590,4,0.244,0.000,0.985,False,,0.000,0.000,0.000,0.000,0.0000
9.260,moto,162.888,41.460,-306.205,-0.858,16.871,-187.288,29.663,29.654,4,0.244,0.000,0.985,False,Ground_480_160,0.000,-0.167,0.984,0.061,0.1869
9.260,moto,162.888,41.460,-306.205,-0.858,16.871,-187.288,29.663,29.654,4,0.244,0.000,0.985,False,Ground_480_160,0.000,-0.167,0.984,0.061,0.1936
9.260,moto,162.888,41.460,-306.205,-0.858,16.871,-187.288,29.663,29.654,4,0.244,0.000,0.985,False,Ground_480_160,0.000,-0.167,0.984,0.061,0.1951
9.260,moto,162.888,41.460,-306.205,-0.858,16.871,-187.288,29.663,29.654,4,0.244,0.000,0.985,False,Ground_480_160,0.000,-0.167,0.984,0.061,0.1862
9.260,moto,162.888,41.460,-306.205,-0.858,16.871,-187.288,29.663,29.654,4,0.244,0.000,0.985,False,Ground_480_160,0.000,-0.167,0.984,0.061,0.1867
9.260,moto,162.888,41.460,-306.205,-0.858,16.871,-187.288,29.663,29.654,4,0.244,0.000,0.985,False,Ground_480_160,0.000,-0.167,0.984,0.061,0.1884
9.280,moto,162.888,41.460,-306.205,-0.858,16.871,-187.288,29.663,29.654,4,0.246,0.000,0.985,False,,0.000,0.000,0.000,0.000,0.0000
9.280,moto,162.306,41.354,-306.142,-0.377,16.764,-186.956,29.727,29.718,4,0.246,0.000,0.984,False,Ground_480_160,0.000,-0.166,0.984,0.061,0.1836
9.280,moto,162.306,41.354,-306.142,-0.377,16.764,-186.956,29.727,29.718,4,0.246,0.000,0.984,False,Ground_480_160,0.000,-0.166,0.984,0.061,0.1883
9.280,moto,162.306,41.354,-306.142,-0.377,16.764,-186.956,29.727,29.718,4,0.246,0.000,0.984,False,Ground_480_160,0.000,-0.166,0.984,0.061,0.1903
9.280,moto,162.306,41.354,-306.142,-0.377,16.764,-186.956,29.727,29.718,4,0.246,0.000,0.984,False,Ground_480_160,0.000,-0.166,0.984,0.061,0.1825
9.280,moto,162.306,41.354,-306.142,-0.377,16.764,-186.956,29.727,29.718,4,0.246,0.000,0.984,False,Ground_480_160,0.000,-0.166,0.984,0.061,0.1825
9.280,moto,162.306,41.354,-306.142,-0.377,16.764,-186.956,29.727,29.718,4,0.246,0.000,0.984,False,Ground_480_160,0.000,-0.166,0.984,0.061,0.1828
9.300,moto,162.306,41.354,-306.142,-0.377,16.764,-186.956,29.727,29.718,4,0.207,0.000,0.984,False,,0.000,0.000,0.000,0.000,0.0000
9.300,moto,161.723,41.247,-306.082,0.103,16.658,-186.620,29.783,29.775,4,0.207,0.000,0.984,False,Ground_480_160,0.000,-0.166,0.984,0.061,0.1800
9.300,moto,161.723,41.247,-306.082,0.103,16.658,-186.620,29.783,29.775,4,0.207,0.000,0.984,False,Ground_480_160,0.000,-0.166,0.984,0.061,0.1827
9.300,moto,161.723,41.247,-306.082,0.103,16.658,-186.620,29.783,29.775,4,0.207,0.000,0.984,False,Ground_480_160,0.000,-0.166,0.984,0.061,0.1849
9.300,moto,161.723,41.247,-306.082,0.103,16.658,-186.620,29.783,29.775,4,0.207,0.000,0.984,False,Ground_480_160,0.000,-0.166,0.984,0.061,0.1787
9.300,moto,161.723,41.247,-306.082,0.103,16.658,-186.620,29.783,29.775,4,0.207,0.000,0.984,False,Ground_480_160,0.000,-0.166,0.984,0.061,0.1789
9.300,moto,161.723,41.247,-306.082,0.103,16.658,-186.620,29.783,29.775,4,0.207,0.000,0.984,False,Ground_480_160,0.000,-0.166,0.984,0.061,0.1820
9.320,moto,161.723,41.247,-306.082,0.103,16.658,-186.620,29.783,29.775,4,0.168,0.000,0.984,False,,0.000,0.000,0.000,0.000,0.0000
9.320,moto,161.139,41.141,-306.024,0.583,16.551,-186.282,29.833,29.824,4,0.168,0.000,0.984,False,Ground_480_160,0.000,-0.166,0.984,0.061,0.1763
9.320,moto,161.139,41.141,-306.024,0.583,16.551,-186.282,29.833,29.824,4,0.168,0.000,0.984,False,Ground_480_160,0.000,-0.166,0.984,0.061,0.1774
9.320,moto,161.139,41.141,-306.024,0.583,16.551,-186.282,29.833,29.824,4,0.168,0.000,0.984,False,Ground_480_160,0.000,-0.166,0.984,0.061,0.1797
9.320,moto,161.139,41.141,-306.024,0.583,16.551,-186.282,29.833,29.824,4,0.168,0.000,0.984,False,Ground_480_160,0.000,-0.166,0.984,0.061,0.1750
9.320,moto,161.139,41.141,-306.024,0.583,16.551,-186.282,29.833,29.824,4,0.168,0.000,0.984,False,Ground_480_160,0.000,-0.166,0.984,0.061,0.1754
9.320,moto,161.139,41.141,-306.024,0.583,16.551,-186.282,29.833,29.824,4,0.168,0.000,0.984,False,Ground_480_160,0.000,-0.166,0.984,0.061,0.1765
9.340,moto,161.139,41.141,-306.024,0.583,16.551,-186.282,29.833,29.824,4,0.134,0.000,0.984,False,,0.000,0.000,0.000,0.000,0.0000
9.340,moto,160.553,41.035,-305.969,1.062,16.445,-185.940,29.876,29.867,4,0.134,0.000,0.984,False,Ground_480_160,0.000,-0.166,0.984,0.060,0.1729
9.340,moto,160.553,41.035,-305.969,1.062,16.445,-185.940,29.876,29.867,4,0.134,0.000,0.984,False,Ground_480_160,0.000,-0.166,0.984,0.060,0.1724
9.340,moto,160.553,41.035,-305.969,1.062,16.445,-185.940,29.876,29.867,4,0.134,0.000,0.984,False,Ground_480_160,0.000,-0.166,0.984,0.060,0.1750
9.340,moto,160.553,41.035,-305.969,1.062,16.445,-185.940,29.876,29.867,4,0.134,0.000,0.984,False,Ground_480_160,0.000,-0.166,0.984,0.060,0.1713
9.340,moto,160.553,41.035,-305.969,1.062,16.445,-185.940,29.876,29.867,4,0.134,0.000,0.984,False,Ground_480_160,0.000,-0.166,0.984,0.060,0.1716
9.340,moto,160.553,41.035,-305.969,1.062,16.445,-185.940,29.876,29.867,4,0.134,0.000,0.984,False,Ground_480_160,0.000,-0.166,0.984,0.060,0.1718
9.360,moto,160.553,41.035,-305.969,1.062,16.445,-185.940,29.876,29.867,4,0.078,0.000,0.984,False,,0.000,0.000,0.000,0.000,0.0000
9.360,moto,159.967,40.929,-305.917,1.540,16.339,-185.596,29.908,29.899,4,0.078,0.000,0.984,False,Ground_400_160,0.000,-0.164,0.985,0.058,0.1703
9.360,moto,159.967,40.929,-305.917,1.540,16.339,-185.596,29.908,29.899,4,0.078,0.000,0.984,False,Ground_400_160,0.000,-0.164,0.985,0.058,0.1663
9.360,moto,159.967,40.929,-305.917,1.540,16.339,-185.596,29.908,29.899,4,0.078,0.000,0.984,False,Ground_400_160,0.000,-0.164,0.985,0.058,0.1696
9.360,moto,159.967,40.929,-305.917,1.540,16.339,-185.596,29.908,29.899,4,0.078,0.000,0.984,False,Ground_400_160,0.000,-0.164,0.985,0.058,0.1676
9.360,moto,159.967,40.929,-305.917,1.540,16.339,-185.596,29.908,29.899,4,0.078,0.000,0.984,False,Ground_400_160,0.000,-0.164,0.985,0.058,0.1664
9.360,moto,159.967,40.929,-305.917,1.540,16.339,-185.596,29.908,29.899,4,0.078,0.000,0.984,False,Ground_400_160,0.000,-0.164,0.985,0.058,0.1686
9.360,moto,159.967,40.929,-305.917,1.540,16.339,-185.596,29.908,29.899,4,0.078,0.000,0.984,False,Ground_480_160,0.000,-0.165,0.984,0.059,0.1695
9.360,moto,159.967,40.929,-305.917,1.540,16.339,-185.596,29.908,29.899,4,0.078,0.000,0.984,False,Ground_480_160,0.000,-0.165,0.984,0.059,0.1676
9.360,moto,159.967,40.929,-305.917,1.540,16.339,-185.596,29.908,29.899,4,0.078,0.000,0.984,False,Ground_480_160,0.000,-0.165,0.984,0.059,0.1703
9.360,moto,159.967,40.929,-305.917,1.540,16.339,-185.596,29.908,29.899,4,0.078,0.000,0.984,False,Ground_480_160,0.000,-0.165,0.984,0.059,0.1674
9.360,moto,159.967,40.929,-305.917,1.540,16.339,-185.596,29.908,29.899,4,0.078,0.000,0.984,False,Ground_480_160,0.000,-0.165,0.984,0.059,0.1673
9.360,moto,159.967,40.929,-305.917,1.540,16.339,-185.596,29.908,29.899,4,0.078,0.000,0.984,False,Ground_480_160,0.000,-0.165,0.984,0.059,0.1674
9.380,moto,159.967,40.929,-305.917,1.540,16.339,-185.596,29.908,29.899,4,0.080,0.000,0.984,False,,0.000,0.000,0.000,0.000,0.0000
9.380,moto,159.379,40.823,-305.868,2.017,16.234,-185.249,29.941,29.931,4,0.080,0.000,0.984,False,Ground_480_160,0.000,-0.166,0.984,0.061,0.1657
9.380,moto,159.379,40.823,-305.868,2.017,16.234,-185.249,29.941,29.931,4,0.080,0.000,0.984,False,Ground_480_160,0.000,-0.166,0.984,0.061,0.1634
9.380,moto,159.379,40.823,-305.868,2.017,16.234,-185.249,29.941,29.931,4,0.080,0.000,0.984,False,Ground_480_160,0.000,-0.166,0.984,0.061,0.1661
9.380,moto,159.379,40.823,-305.868,2.017,16.234,-185.249,29.941,29.931,4,0.080,0.000,0.984,False,Ground_480_160,0.000,-0.166,0.984,0.061,0.1635
9.380,moto,159.379,40.823,-305.868,2.017,16.234,-185.249,29.941,29.931,4,0.080,0.000,0.984,False,Ground_480_160,0.000,-0.166,0.984,0.061,0.1647
9.380,moto,159.379,40.823,-305.868,2.017,16.234,-185.249,29.941,29.931,4,0.080,0.000,0.984,False,Ground_480_160,0.000,-0.166,0.984,0.061,0.1650
9.380,moto,159.379,40.823,-305.868,2.017,16.234,-185.249,29.941,29.931,4,0.080,0.000,0.984,False,Ground_400_160,0.000,-0.164,0.985,0.058,0.1661
9.380,moto,159.379,40.823,-305.868,2.017,16.234,-185.249,29.941,29.931,4,0.080,0.000,0.984,False,Ground_400_160,0.000,-0.164,0.985,0.058,0.1609
9.380,moto,159.379,40.823,-305.868,2.017,16.234,-185.249,29.941,29.931,4,0.080,0.000,0.984,False,Ground_400_160,0.000,-0.164,0.985,0.058,0.1642
9.380,moto,159.379,40.823,-305.868,2.017,16.234,-185.249,29.941,29.931,4,0.080,0.000,0.984,False,Ground_400_160,0.000,-0.164,0.985,0.058,0.1634
9.380,moto,159.379,40.823,-305.868,2.017,16.234,-185.249,29.941,29.931,4,0.080,0.000,0.984,False,Ground_400_160,0.000,-0.164,0.985,0.058,0.1621
9.380,moto,159.379,40.823,-305.868,2.017,16.234,-185.249,29.941,29.931,4,0.080,0.000,0.984,False,Ground_400_160,0.000,-0.164,0.985,0.058,0.1634
9.400,moto,159.379,40.823,-305.868,2.017,16.234,-185.249,29.941,29.931,4,0.061,0.000,0.984,False,,0.000,0.000,0.000,0.000,0.0000
9.400,moto,158.791,40.718,-305.821,2.492,16.128,-184.900,29.970,29.959,4,0.061,0.000,0.984,False,Ground_480_160,0.000,-0.166,0.984,0.061,0.1621
9.400,moto,158.791,40.718,-305.821,2.492,16.128,-184.900,29.970,29.959,4,0.061,0.000,0.984,False,Ground_480_160,0.000,-0.166,0.984,0.061,0.1598
9.400,moto,158.791,40.718,-305.821,2.492,16.128,-184.900,29.970,29.959,4,0.061,0.000,0.984,False,Ground_480_160,0.000,-0.166,0.984,0.061,0.1624
9.400,moto,158.791,40.718,-305.821,2.492,16.128,-184.900,29.970,29.959,4,0.061,0.000,0.984,False,Ground_480_160,0.000,-0.166,0.984,0.061,0.1599
9.400,moto,158.791,40.718,-305.821,2.492,16.128,-184.900,29.970,29.959,4,0.061,0.000,0.984,False,Ground_480_160,0.000,-0.166,0.984,0.061,0.1613
9.400,moto,158.791,40.718,-305.821,2.492,16.128,-184.900,29.970,29.959,4,0.061,0.000,0.984,False,Ground_480_160,0.000,-0.166,0.984,0.061,0.1613
9.400,moto,158.791,40.718,-305.821,2.492,16.128,-184.900,29.970,29.959,4,0.061,0.000,0.984,False,Ground_400_160,0.000,-0.164,0.985,0.058,0.1624
9.400,moto,158.791,40.718,-305.821,2.492,16.128,-184.900,29.970,29.959,4,0.061,0.000,0.984,False,Ground_400_160,0.000,-0.164,0.985,0.058,0.1559
9.400,moto,158.791,40.718,-305.821,2.492,16.128,-184.900,29.970,29.959,4,0.061,0.000,0.984,False,Ground_400_160,0.000,-0.164,0.985,0.058,0.1592
9.400,moto,158.791,40.718,-305.821,2.492,16.128,-184.900,29.970,29.959,4,0.061,0.000,0.984,False,Ground_400_160,0.000,-0.164,0.985,0.058,0.1598
9.400,moto,158.791,40.718,-305.821,2.492,16.128,-184.900,29.970,29.959,4,0.061,0.000,0.984,False,Ground_400_160,0.000,-0.164,0.985,0.058,0.1583
9.400,moto,158.791,40.718,-305.821,2.492,16.128,-184.900,29.970,29.959,4,0.061,0.000,0.984,False,Ground_400_160,0.000,-0.164,0.985,0.058,0.1586
9.420,moto,158.791,40.718,-305.821,2.492,16.128,-184.900,29.970,29.959,4,0.040,0.000,0.984,False,,0.000,0.000,0.000,0.000,0.0000
9.420,moto,158.207,40.614,-305.779,2.962,16.024,-184.550,29.725,29.714,4,0.040,0.000,0.984,False,Ground_480_160,0.000,-0.166,0.984,0.062,0.1566
9.420,moto,158.207,40.614,-305.779,2.962,16.024,-184.550,29.725,29.714,4,0.040,0.000,0.984,False,Ground_480_160,0.000,-0.166,0.984,0.062,0.1567
9.420,moto,158.207,40.614,-305.779,2.962,16.024,-184.550,29.725,29.714,4,0.040,0.000,0.984,False,Ground_400_160,0.000,-0.162,0.985,0.058,0.1590
9.420,moto,158.207,40.614,-305.779,2.962,16.024,-184.550,29.725,29.714,4,0.040,0.000,0.984,False,Ground_400_160,0.000,-0.162,0.985,0.058,0.1505
9.420,moto,158.207,40.614,-305.779,2.962,16.024,-184.550,29.725,29.714,4,0.040,0.000,0.984,False,Ground_400_160,0.000,-0.162,0.985,0.058,0.1542
9.420,moto,158.207,40.614,-305.779,2.962,16.024,-184.550,29.725,29.714,4,0.040,0.000,0.984,False,Ground_400_160,0.000,-0.162,0.985,0.058,0.1566
9.420,moto,158.207,40.614,-305.779,2.962,16.024,-184.550,29.725,29.714,4,0.040,0.000,0.984,False,Ground_400_160,0.000,-0.162,0.985,0.058,0.1519
9.420,moto,158.207,40.614,-305.779,2.962,16.024,-184.550,29.725,29.714,4,0.040,0.000,0.984,False,Ground_400_160,0.000,-0.162,0.985,0.058,0.1520
9.440,moto,158.207,40.614,-305.779,2.962,16.024,-184.550,29.725,29.714,4,0.023,0.000,0.984,False,,0.000,0.000,0.000,0.000,0.0000
9.440,moto,157.628,40.511,-305.739,3.426,15.922,-184.201,29.479,29.468,4,0.023,0.000,0.984,False,Ground_400_160,0.000,-0.162,0.985,0.056,0.1550
9.440,moto,157.628,40.511,-305.739,3.426,15.922,-184.201,29.479,29.468,4,0.023,0.000,0.984,False,Ground_400_160,0.000,-0.162,0.985,0.056,0.1443
9.440,moto,157.628,40.511,-305.739,3.426,15.922,-184.201,29.479,29.468,4,0.023,0.000,0.984,False,Ground_400_160,0.000,-0.162,0.985,0.056,0.1485
9.440,moto,157.628,40.511,-305.739,3.426,15.922,-184.201,29.479,29.468,4,0.023,0.000,0.984,False,Ground_400_160,0.000,-0.162,0.985,0.056,0.1519
9.440,moto,157.628,40.511,-305.739,3.426,15.922,-184.201,29.479,29.468,4,0.023,0.000,0.984,False,Ground_400_160,0.000,-0.162,0.985,0.056,0.1454
9.440,moto,157.628,40.511,-305.739,3.426,15.922,-184.201,29.479,29.468,4,0.023,0.000,0.984,False,Ground_400_160,0.000,-0.162,0.985,0.056,0.1481
9.460,moto,157.628,40.511,-305.739,3.426,15.922,-184.201,29.479,29.468,4,0.170,0.000,0.984,False,,0.000,0.000,0.000,0.000,0.0000
9.460,moto,157.047,40.409,-305.703,3.888,15.820,-183.849,29.528,29.516,4,0.170,0.000,0.984,False,Ground_400_160,0.000,-0.162,0.985,0.056,0.1513
9.460,moto,157.047,40.409,-305.703,3.888,15.820,-183.849,29.528,29.516,4,0.170,0.000,0.984,False,Ground_400_160,0.000,-0.162,0.985,0.056,0.1392
9.460,moto,157.047,40.409,-305.703,3.888,15.820,-183.849,29.528,29.516,4,0.170,0.000,0.984,False,Ground_400_160,0.000,-0.162,0.985,0.056,0.1434
9.460,moto,157.047,40.409,-305.703,3.888,15.820,-183.849,29.528,29.516,4,0.170,0.000,0.984,False,Ground_400_160,0.000,-0.162,0.985,0.056,0.1483
9.460,moto,157.047,40.409,-305.703,3.888,15.820,-183.849,29.528,29.516,4,0.170,0.000,0.984,False,Ground_400_160,0.000,-0.162,0.985,0.056,0.1430
9.460,moto,157.047,40.409,-305.703,3.888,15.820,-183.849,29.528,29.516,4,0.170,0.000,0.984,False,Ground_400_160,0.000,-0.162,0.985,0.056,0.1432
9.480,moto,157.047,40.409,-305.703,3.888,15.820,-183.849,29.528,29.516,4,0.288,0.000,0.984,False,,0.000,0.000,0.000,0.000,0.0000
9.480,moto,156.465,40.308,-305.670,4.350,15.719,-183.493,29.598,29.586,4,0.288,0.000,0.984,False,Ground_400_160,0.000,-0.162,0.985,0.057,0.1480
9.480,moto,156.465,40.308,-305.670,4.350,15.719,-183.493,29.598,29.586,4,0.288,0.000,0.984,False,Ground_400_160,0.000,-0.162,0.985,0.057,0.1348
9.480,moto,156.465,40.308,-305.670,4.350,15.719,-183.493,29.598,29.586,4,0.288,0.000,0.984,False,Ground_400_160,0.000,-0.162,0.985,0.057,0.1389
9.480,moto,156.465,40.308,-305.670,4.350,15.719,-183.493,29.598,29.586,4,0.288,0.000,0.984,False,Ground_400_160,0.000,-0.162,0.985,0.057,0.1451
9.480,moto,156.465,40.308,-305.670,4.350,15.719,-183.493,29.598,29.586,4,0.288,0.000,0.984,False,Ground_400_160,0.000,-0.162,0.985,0.057,0.1388
9.480,moto,156.465,40.308,-305.670,4.350,15.719,-183.493,29.598,29.586,4,0.288,0.000,0.984,False,Ground_400_160,0.000,-0.162,0.985,0.057,0.1389
