t,station,x,y,z,speed,vx,vy,vz,throttle,brake,steering,grounded,suspension,alignment,up,contacts
0.300,154.492,835.140,101.993,-117.669,23.180,19.051,6.053,11.857,0.411,0.000,-0.203,4,10.752,0.229,0.979,""
0.320,154.953,835.520,102.114,-117.429,23.182,18.971,6.039,12.000,0.410,0.000,-0.199,4,8.701,0.140,0.979,""
0.340,155.400,835.898,102.234,-117.186,23.183,18.888,5.993,12.154,0.409,0.000,-0.196,4,7.019,0.098,0.979,""
0.360,155.861,836.274,102.352,-116.940,23.183,18.803,5.919,12.319,0.409,0.000,-0.191,4,5.622,0.034,0.979,""
0.380,156.322,836.649,102.468,-116.691,23.183,18.715,5.824,12.493,0.409,0.000,-0.187,4,4.525,0.037,0.979,""
0.400,156.784,837.022,102.583,-116.438,23.182,18.623,5.713,12.674,0.409,0.000,-0.181,4,3.710,0.071,0.979,""
0.420,157.225,837.393,102.695,-116.181,23.181,18.527,5.592,12.861,0.409,0.000,-0.176,4,3.250,0.144,0.979,""
0.440,157.687,837.762,102.804,-115.921,23.181,18.426,5.468,13.050,0.409,0.000,-0.170,4,3.043,0.152,0.979,""
0.460,158.149,838.129,102.911,-115.656,23.180,18.322,5.343,13.242,0.410,0.000,-0.164,4,3.010,0.175,0.979,""
0.480,158.610,838.494,103.015,-115.388,23.180,18.213,5.220,13.435,0.410,0.000,-0.158,4,3.112,0.178,0.979,""
0.500,159.053,838.856,103.117,-115.116,23.180,18.100,5.101,13.628,0.410,0.000,-0.152,4,3.347,0.149,0.979,""
0.520,159.516,839.216,103.217,-114.840,23.180,17.985,4.989,13.819,0.410,0.000,-0.145,4,3.664,0.176,0.979,""
0.540,159.979,839.574,103.315,-114.560,23.181,17.866,4.884,14.007,0.410,0.000,-0.138,4,4.101,0.205,0.979,""
0.560,160.425,839.929,103.411,-114.277,23.182,17.745,4.790,14.192,0.410,0.000,-0.132,4,4.617,0.209,0.979,""
0.580,160.888,840.282,103.505,-113.990,23.184,17.622,4.706,14.373,0.409,0.000,-0.125,4,5.171,0.178,0.979,""
0.600,161.351,840.632,103.597,-113.699,23.186,17.497,4.634,14.549,0.408,0.000,-0.117,4,5.796,0.193,0.979,""
0.620,161.815,840.980,103.689,-113.405,23.189,17.371,4.575,14.720,0.407,0.000,-0.110,4,6.414,0.166,0.979,""
0.640,162.264,841.325,103.779,-113.107,23.192,17.245,4.527,14.885,0.406,0.000,-0.103,4,7.037,0.171,0.979,""
0.660,162.727,841.668,103.869,-112.807,23.195,17.119,4.491,15.043,0.404,0.000,-0.096,4,7.637,0.175,0.979,""
0.680,163.191,842.008,103.959,-112.503,23.199,16.994,4.465,15.195,0.402,0.000,-0.088,4,8.192,0.156,0.979,""
0.700,163.656,842.346,104.048,-112.197,23.203,16.870,4.449,15.341,0.401,0.000,-0.081,4,8.679,0.161,0.979,""
0.720,164.110,842.681,104.136,-111.887,23.208,16.749,4.441,15.479,0.398,0.000,-0.074,4,9.140,0.137,0.979,""
0.740,164.574,843.014,104.225,-111.575,23.212,16.629,4.442,15.611,0.396,0.000,-0.066,4,9.548,0.137,0.979,""
0.760,165.039,843.344,104.314,-111.261,23.217,16.513,4.449,15.736,0.394,0.000,-0.059,4,9.898,0.130,0.979,""
0.780,165.504,843.672,104.403,-110.944,23.222,16.401,4.461,15.854,0.391,0.000,-0.051,4,10.187,0.125,0.979,""
0.800,165.963,843.998,104.493,-110.625,23.228,16.293,4.478,15.966,0.389,0.000,-0.044,4,10.409,0.110,0.979,""
0.820,166.428,844.322,104.583,-110.304,23.233,16.189,4.497,16.070,0.386,0.000,-0.037,4,10.568,0.105,0.979,""
0.840,166.893,844.644,104.673,-109.980,23.239,16.090,4.519,16.168,0.383,0.000,-0.029,4,10.683,0.095,0.979,""
0.860,167.358,844.964,104.764,-109.655,23.244,15.996,4.542,16.260,0.381,0.000,-0.022,4,10.762,0.087,0.979,""
0.880,167.823,845.282,104.855,-109.328,23.250,15.908,4.566,16.345,0.378,0.000,-0.015,4,10.800,0.082,0.979,""
0.900,168.288,845.599,104.947,-109.000,23.256,15.826,4.590,16.423,0.375,0.000,-0.008,4,10.806,0.069,0.979,""
0.920,168.753,845.914,105.039,-108.670,23.261,15.750,4.613,16.495,0.372,0.000,-0.001,4,10.781,0.062,0.979,""
0.940,169.219,846.228,105.132,-108.339,23.266,15.680,4.635,16.561,0.369,0.000,0.006,4,10.730,0.054,0.979,""
0.960,169.688,846.540,105.225,-108.007,23.272,15.616,4.656,16.621,0.367,0.000,0.013,4,10.660,0.048,0.979,""
0.980,170.153,846.851,105.319,-107.673,23.277,15.559,4.675,16.674,0.364,0.000,0.019,4,10.601,0.049,0.979,""
1.000,170.618,847.161,105.413,-107.339,23.281,15.509,4.694,16.721,0.362,0.000,0.026,4,10.524,0.046,0.979,""
1.020,171.083,847.471,105.507,-107.004,23.286,15.465,4.710,16.762,0.359,0.000,0.032,4,10.426,0.039,0.979,""
1.040,171.557,847.779,105.601,-106.668,23.290,15.428,4.724,16.798,0.357,0.000,0.039,4,10.318,0.027,0.979,""
1.060,172.022,848.087,105.696,-106.331,23.294,15.398,4.736,16.827,0.355,0.000,0.045,4,10.217,0.024,0.979,""
1.080,172.487,848.395,105.791,-105.994,23.298,15.374,4.746,16.850,0.353,0.000,0.050,4,10.115,0.026,0.979,""
1.100,172.952,848.702,105.886,-105.657,23.301,15.358,4.755,16.867,0.351,0.000,0.056,4,10.043,0.032,0.979,""
1.120,173.429,849.008,105.981,-105.319,23.305,15.347,4.763,16.878,0.349,0.000,0.062,4,9.983,0.033,0.979,""
1.140,173.893,849.315,106.077,-104.981,23.307,15.343,4.769,16.884,0.348,0.000,0.068,4,9.902,0.050,0.979,""
1.160,174.358,849.622,106.172,-104.644,23.310,15.346,4.774,16.884,0.346,0.000,0.073,4,9.804,0.034,0.979,""
1.180,174.823,849.929,106.268,-104.306,23.312,15.355,4.777,16.878,0.345,0.000,0.078,4,9.717,0.019,0.979,""
1.200,175.301,850.236,106.363,-103.969,23.313,15.370,4.778,16.866,0.344,0.000,0.083,4,9.643,0.026,0.979,""
1.220,175.765,850.544,106.459,-103.632,23.315,15.392,4.778,16.849,0.343,0.000,0.088,4,9.583,0.025,0.979,""
1.240,176.230,850.852,106.554,-103.295,23.316,15.419,4.779,16.826,0.343,0.000,0.092,4,9.566,0.032,0.979,""
1.260,176.695,851.161,106.650,-102.959,23.316,15.452,4.778,16.798,0.342,0.000,0.096,4,9.516,0.019,0.979,""
1.280,177.173,851.471,106.745,-102.624,23.317,15.491,4.776,16.764,0.342,0.000,0.101,4,9.462,0.012,0.979,""
1.300,177.637,851.782,106.841,-102.289,23.317,15.535,4.773,16.725,0.342,0.000,0.105,4,9.412,0.035,0.979,""
1.320,178.102,852.093,106.936,-101.955,23.316,15.585,4.770,16.680,0.342,0.000,0.109,4,9.378,0.017,0.979,""
1.340,178.566,852.406,107.032,-101.622,23.316,15.639,4.767,16.630,0.342,0.000,0.112,4,9.365,0.040,0.979,""
1.360,179.045,852.720,107.127,-101.291,23.315,15.699,4.765,16.575,0.342,0.000,0.115,4,9.397,0.021,0.979,""
1.380,179.509,853.035,107.222,-100.960,23.314,15.762,4.763,16.515,0.343,0.000,0.119,4,9.434,0.020,0.979,""
1.400,179.974,853.351,107.317,-100.631,23.312,15.830,4.761,16.450,0.343,0.000,0.122,4,9.431,0.060,0.979,""
1.420,180.438,853.669,107.413,-100.303,23.311,15.903,4.758,16.380,0.344,0.000,0.125,4,9.391,0.072,0.979,""
1.440,180.903,853.988,107.508,-99.977,23.309,15.979,4.756,16.305,0.345,0.000,0.128,4,9.367,0.024,0.979,""
1.460,181.376,854.309,107.603,-99.652,23.307,16.060,4.753,16.225,0.346,0.000,0.130,4,9.358,0.053,0.979,""
1.480,181.840,854.632,107.698,-99.329,23.304,16.143,4.750,16.141,0.347,0.000,0.132,4,9.351,0.026,0.979,""
1.500,182.304,854.956,107.793,-99.008,23.302,16.230,4.747,16.052,0.348,0.000,0.135,4,9.371,0.054,0.979,""
1.520,182.769,855.283,107.888,-98.689,23.299,16.320,4.745,15.959,0.349,0.000,0.137,4,9.380,0.038,0.979,""
1.540,183.241,855.611,107.982,-98.371,23.297,16.414,4.741,15.862,0.350,0.000,0.138,4,9.304,0.067,0.979,""
1.560,183.705,855.941,108.077,-98.056,23.294,16.510,4.737,15.761,0.352,0.000,0.140,4,9.271,0.045,0.979,""
1.580,184.169,856.273,108.172,-97.742,23.291,16.608,4.732,15.656,0.353,0.000,0.141,4,9.261,0.067,0.979,""
1.600,184.634,856.607,108.266,-97.431,23.288,16.709,4.728,15.547,0.354,0.000,0.143,4,9.271,0.048,0.979,""
1.620,185.098,856.943,108.361,-97.122,23.286,16.811,4.725,15.434,0.356,0.000,0.144,4,9.315,0.068,0.979,""
1.640,185.567,857.281,108.455,-96.815,23.283,16.915,4.723,15.318,0.357,0.000,0.145,4,9.376,0.067,0.979,""
1.660,186.031,857.621,108.550,-96.511,23.280,17.021,4.722,15.198,0.359,0.000,0.146,4,9.410,0.095,0.979,""
1.680,186.495,857.963,108.644,-96.209,23.277,17.128,4.722,15.074,0.360,0.000,0.146,4,9.494,0.106,0.979,""
1.700,186.960,858.307,108.739,-95.910,23.274,17.235,4.725,14.947,0.362,0.000,0.147,4,9.596,0.085,0.979,""
1.720,187.427,858.654,108.833,-95.613,23.271,17.343,4.730,14.817,0.363,0.000,0.147,4,9.732,0.112,0.979,""
1.740,187.891,859.003,108.928,-95.320,23.268,17.451,4.740,14.683,0.365,0.000,0.148,4,9.932,0.109,0.979,""
1.760,188.355,859.353,109.023,-95.028,23.265,17.559,4.753,14.545,0.366,0.000,0.148,4,10.150,0.126,0.979,""
1.780,188.819,859.706,109.118,-94.740,23.262,17.666,4.772,14.405,0.368,0.000,0.148,4,10.411,0.131,0.979,""
1.800,189.283,860.061,109.214,-94.455,23.259,17.772,4.797,14.261,0.369,0.000,0.147,4,10.733,0.120,0.978,""
1.820,189.752,860.418,109.311,-94.173,23.256,17.878,4.828,14.113,0.371,0.000,0.147,4,11.063,0.141,0.978,""
1.840,190.215,860.777,109.408,-93.893,23.252,17.981,4.868,13.963,0.372,0.000,0.147,4,11.465,0.127,0.978,""
1.860,190.679,861.138,109.506,-93.617,23.249,18.083,4.916,13.809,0.374,0.000,0.147,4,11.911,0.117,0.977,""
1.880,191.143,861.501,109.605,-93.344,23.245,18.182,4.972,13.652,0.376,0.000,0.146,4,12.297,0.215,0.977,""
1.900,191.607,861.865,109.706,-93.074,23.242,18.279,5.036,13.492,0.377,0.000,0.146,4,12.733,0.178,0.976,""
1.920,192.070,862.232,109.808,-92.808,23.238,18.373,5.109,13.330,0.379,0.000,0.144,4,13.185,0.211,0.976,""
1.940,192.534,862.600,109.912,-92.545,23.234,18.465,5.190,13.164,0.381,0.000,0.144,4,13.536,0.218,0.975,""
1.960,192.997,862.970,110.017,-92.285,23.230,18.554,5.276,12.997,0.383,0.000,0.143,4,13.875,0.280,0.975,""
1.980,193.461,863.342,110.124,-92.029,23.226,18.640,5.368,12.827,0.385,0.000,0.142,4,14.195,0.271,0.974,""
2.000,193.924,863.715,110.233,-91.776,23.221,18.724,5.465,12.655,0.387,0.000,0.141,4,14.405,0.292,0.973,""
2.020,194.381,864.090,110.344,-91.526,23.217,18.805,5.565,12.483,0.389,0.000,0.140,4,14.568,0.264,0.973,""
2.040,194.844,864.467,110.457,-91.280,23.213,18.884,5.667,12.308,0.391,0.000,0.138,4,14.679,0.332,0.972,""
2.060,195.307,864.845,110.572,-91.038,23.208,18.961,5.769,12.133,0.394,0.000,0.137,4,14.732,0.303,0.971,""
2.080,195.771,865.225,110.690,-90.799,23.204,19.036,5.872,11.958,0.396,0.000,0.136,4,14.728,0.276,0.970,""
2.100,196.234,865.606,110.809,-90.563,23.200,19.108,5.974,11.782,0.398,0.000,0.135,4,14.717,0.272,0.970,""
2.120,196.688,865.988,110.930,-90.331,23.195,19.179,6.075,11.606,0.400,0.000,0.134,4,14.642,0.278,0.969,""
2.140,197.151,866.372,111.053,-90.103,23.191,19.248,6.174,11.430,0.402,0.000,0.132,4,14.547,0.357,0.968,""
2.160,197.613,866.757,111.178,-89.878,23.186,19.315,6.270,11.254,0.405,0.000,0.130,4,14.405,0.310,0.967,""
2.180,198.076,867.143,111.305,-89.657,23.181,19.380,6.362,11.079,0.407,0.000,0.128,4,14.224,0.284,0.966,""
2.200,198.539,867.531,111.434,-89.439,23.177,19.444,6.452,10.904,0.409,0.000,0.127,4,14.106,0.269,0.966,""
2.220,198.990,867.920,111.565,-89.224,23.172,19.506,6.539,10.731,0.412,0.000,0.125,4,13.956,0.352,0.965,""
2.240,199.453,868.310,111.697,-89.013,23.168,19.566,6.623,10.558,0.414,0.000,0.123,4,13.798,0.353,0.964,""
2.260,199.915,868.702,111.830,-88.805,23.163,19.625,6.703,10.386,0.416,0.000,0.122,4,13.587,0.304,0.963,""
2.280,200.378,869.094,111.966,-88.601,23.158,19.683,6.778,10.216,0.419,0.000,0.121,4,13.377,0.376,0.962,""
2.300,200.841,869.488,112.102,-88.400,23.154,19.739,6.851,10.047,0.421,0.000,0.119,4,13.245,0.213,0.962,""
2.320,201.303,869.882,112.241,-88.202,23.149,19.792,6.923,9.879,0.423,0.000,0.118,4,13.165,0.309,0.961,""
2.340,201.753,870.278,112.380,-88.008,23.144,19.844,6.993,9.712,0.426,0.000,0.117,4,13.082,0.342,0.960,""
2.360,202.215,870.675,112.521,-87.817,23.139,19.895,7.060,9.547,0.428,0.000,0.115,4,12.912,0.332,0.959,""
2.380,202.677,871.072,112.663,-87.629,23.134,19.944,7.123,9.383,0.430,0.000,0.114,4,12.729,0.413,0.958,""
2.400,203.139,871.471,112.807,-87.445,23.130,19.991,7.184,9.220,0.433,0.000,0.114,4,12.619,0.229,0.957,""
2.420,203.601,871.871,112.951,-87.263,23.125,20.036,7.245,9.059,0.435,0.000,0.113,4,12.612,0.328,0.956,""
2.440,204.063,872.271,113.097,-87.085,23.120,20.079,7.308,8.899,0.438,0.000,0.113,4,12.685,0.284,0.956,""
2.460,204.510,872.672,113.244,-86.910,23.114,20.119,7.371,8.739,0.440,0.000,0.113,4,12.721,0.317,0.955,""
2.480,204.972,873.074,113.392,-86.738,23.109,20.158,7.432,8.581,0.443,0.000,0.113,4,12.603,0.451,0.954,""
2.500,205.433,873.477,113.542,-86.570,23.104,20.196,7.492,8.424,0.445,0.000,0.114,4,12.508,0.301,0.953,""
2.520,205.895,873.880,113.693,-86.404,23.098,20.232,7.549,8.269,0.448,0.000,0.114,4,12.425,0.411,0.952,""
2.540,206.356,874.284,113.844,-86.242,23.093,20.266,7.608,8.113,0.451,0.000,0.115,4,12.454,0.324,0.951,""
2.560,206.817,874.689,113.998,-86.082,23.087,20.298,7.667,7.958,0.454,0.000,0.116,4,12.508,0.351,0.950,""
2.580,207.262,875.094,114.152,-85.926,23.081,20.328,7.727,7.803,0.456,0.000,0.116,4,12.557,0.382,0.949,""
2.600,207.723,875.500,114.307,-85.773,23.075,20.357,7.788,7.649,0.459,0.000,0.117,4,12.618,0.356,0.948,""
2.620,208.184,875.907,114.464,-85.623,23.069,20.384,7.848,7.495,0.462,0.000,0.117,4,12.536,0.308,0.947,""
2.640,208.645,876.314,114.622,-85.476,23.063,20.410,7.907,7.341,0.465,0.000,0.118,4,12.513,0.402,0.946,""
2.660,209.106,876.722,114.780,-85.332,23.057,20.436,7.963,7.187,0.468,0.000,0.119,4,12.375,0.386,0.945,""
2.680,209.566,877.130,114.941,-85.191,23.051,20.460,8.018,7.034,0.472,0.000,0.119,4,12.312,0.386,0.944,""
2.700,210.012,877.538,115.102,-85.053,23.044,20.484,8.074,6.879,0.475,0.000,0.119,4,12.322,0.330,0.943,""
2.720,210.472,877.947,115.264,-84.918,23.038,20.506,8.129,6.725,0.478,0.000,0.119,4,12.342,0.340,0.942,""
2.740,210.932,878.357,115.427,-84.787,23.031,20.527,8.183,6.570,0.481,0.000,0.119,4,12.301,0.399,0.942,""
2.760,211.392,878.767,115.592,-84.658,23.025,20.548,8.236,6.415,0.484,0.000,0.119,4,12.168,0.281,0.941,""
2.780,211.852,879.177,115.757,-84.533,23.019,20.568,8.286,6.261,0.488,0.000,0.118,4,12.072,0.203,0.940,""
2.800,212.312,879.588,115.924,-84.410,23.012,20.587,8.338,6.106,0.491,0.000,0.117,4,12.092,0.166,0.939,""
2.820,212.769,879.999,116.091,-84.291,23.006,20.604,8.390,5.950,0.494,0.000,0.115,4,12.129,0.241,0.938,""
2.840,213.226,880.410,116.260,-84.175,23.000,20.620,8.441,5.795,0.497,0.000,0.113,4,12.126,0.354,0.937,""
2.860,213.686,880.822,116.429,-84.062,22.994,20.637,8.488,5.639,0.500,0.000,0.111,4,11.957,0.554,0.936,""
2.880,214.145,881.234,116.599,-83.952,22.987,20.656,8.524,5.486,0.503,0.000,0.108,4,11.433,1.132,0.935,""
2.900,214.572,881.647,116.770,-83.845,22.981,20.681,8.540,5.335,0.506,0.000,0.104,4,10.336,0.894,0.935,""
2.920,215.031,882.062,116.941,-83.741,22.974,20.714,8.530,5.189,0.510,0.000,0.100,4,8.943,1.014,0.935,""
2.940,215.491,882.477,117.111,-83.639,22.967,20.757,8.492,5.048,0.513,0.000,0.095,4,7.412,0.668,0.936,""
2.960,215.946,882.895,117.279,-83.540,22.960,20.822,8.392,4.915,0.516,0.000,0.089,4,4.436,2.253,0.938,""
2.980,216.324,883.315,117.445,-83.443,22.955,20.894,8.273,4.786,0.520,0.000,0.084,2,2.991,1.892,0.940,""
3.000,216.781,883.737,117.609,-83.349,22.951,20.970,8.139,4.659,0.523,0.000,0.078,2,2.282,2.044,0.942,""
3.020,217.239,884.160,117.769,-83.257,22.949,21.053,7.983,4.539,0.525,0.000,0.072,2,1.189,1.186,0.945,""
3.040,217.533,884.585,117.926,-83.168,22.948,21.142,7.804,4.426,0.526,0.000,0.067,2,0.000,0.810,0.947,""
3.060,217.823,885.011,118.080,-83.081,22.950,21.231,7.625,4.315,0.526,0.000,0.063,2,0.000,0.823,0.949,""
3.080,218.242,885.440,118.229,-82.995,22.954,21.317,7.447,4.208,0.525,0.000,0.058,2,0.000,0.843,0.951,""
3.100,218.662,885.868,118.375,-82.910,22.879,21.309,7.248,4.206,0.523,0.000,0.052,0,0.000,0.937,0.953,""
3.120,219.083,886.296,118.517,-82.825,22.805,21.300,7.049,4.204,0.560,0.000,0.047,0,0.000,0.896,0.955,""
3.140,219.126,886.724,118.654,-82.740,22.733,21.292,6.850,4.203,0.597,0.000,0.044,0,0.000,0.854,0.957,""
3.160,219.293,887.152,118.788,-82.655,22.661,21.283,6.651,4.201,0.634,0.000,0.040,0,0.000,0.812,0.960,""
3.180,219.644,887.580,118.918,-82.570,22.591,21.275,6.452,4.199,0.669,0.000,0.035,0,0.000,0.770,0.962,""
3.200,219.997,888.008,119.044,-82.485,22.521,21.266,6.253,4.198,0.705,0.000,0.030,0,0.000,0.727,0.964,""
3.220,220.351,888.436,119.166,-82.400,22.453,21.258,6.055,4.196,0.739,0.000,0.025,0,0.000,0.684,0.966,""
3.240,220.707,888.864,119.284,-82.315,22.386,21.249,5.856,4.194,0.773,0.000,0.020,0,0.000,0.641,0.968,""
3.260,220.887,889.291,119.397,-82.230,22.321,21.241,5.658,4.193,0.807,0.000,0.015,0,0.000,0.598,0.971,""
3.280,221.068,889.719,119.507,-82.145,22.256,21.232,5.459,4.191,0.840,0.000,0.011,0,0.000,0.555,0.973,""
3.300,221.403,890.146,119.613,-82.060,22.193,21.224,5.261,4.189,0.872,0.000,0.006,0,0.000,0.512,0.975,""
3.320,221.739,890.574,119.715,-81.975,22.131,21.215,5.063,4.188,0.903,0.000,0.001,0,0.000,0.468,0.977,""
3.340,222.077,891.001,119.813,-81.890,22.071,21.207,4.865,4.186,0.934,0.000,-0.004,0,0.000,0.425,0.979,""
3.360,222.416,891.428,119.907,-81.806,22.011,21.198,4.667,4.184,0.965,0.000,-0.009,0,0.000,0.383,0.981,""
3.380,222.758,891.855,119.997,-81.721,21.953,21.190,4.469,4.183,0.994,0.000,-0.013,0,0.000,0.340,0.983,""
3.400,223.018,892.282,120.083,-81.636,21.897,21.181,4.271,4.181,1.000,0.000,-0.018,0,0.000,0.298,0.984,""
3.420,223.359,892.708,120.165,-81.551,21.841,21.173,4.073,4.179,1.000,0.000,-0.023,0,0.000,0.256,0.986,""
3.440,223.701,893.135,120.243,-81.467,21.787,21.164,3.875,4.178,1.000,0.000,-0.027,0,0.000,0.215,0.988,""
3.460,224.046,893.561,120.318,-81.382,21.734,21.156,3.677,4.176,1.000,0.000,-0.031,0,0.000,0.175,0.989,""
3.480,224.392,893.988,120.388,-81.298,21.683,21.148,3.480,4.174,1.000,0.000,-0.035,0,0.000,0.135,0.991,""
3.500,225.224,894.414,120.454,-81.213,21.633,21.139,3.282,4.173,1.000,0.000,-0.039,0,0.000,0.096,0.992,""
3.520,225.591,894.840,120.516,-81.129,21.585,21.131,3.085,4.171,1.000,0.000,-0.043,0,0.000,0.059,0.993,""
3.540,225.960,895.265,120.574,-81.044,21.538,21.122,2.887,4.169,1.000,0.000,-0.047,0,0.000,0.027,0.994,""
3.560,230.945,895.691,120.628,-80.960,21.492,21.114,2.690,4.168,1.000,0.000,-0.041,0,0.000,0.031,0.995,""
3.580,231.381,896.116,120.678,-80.876,21.448,21.105,2.493,4.166,1.000,0.000,-0.043,0,0.000,0.062,0.996,""
3.600,231.817,896.541,120.724,-80.791,21.405,21.097,2.296,4.164,1.000,0.000,-0.045,0,0.000,0.097,0.997,""
3.620,232.266,896.966,120.767,-80.707,21.364,21.088,2.099,4.163,1.000,0.000,-0.048,0,0.000,0.131,0.998,""
3.640,232.700,897.391,120.805,-80.623,21.325,21.080,1.902,4.161,1.000,0.000,-0.050,0,0.000,0.165,0.998,""
3.660,233.132,897.816,120.839,-80.539,21.287,21.072,1.705,4.159,1.000,0.000,-0.052,0,0.000,0.197,0.999,""
