time,speed,grounded,timer,visible
2.399,29.727,4,2.120,False
2.407,29.727,4,2.120,False
2.415,29.893,4,2.140,False
2.424,29.893,4,2.140,False
2.432,29.893,4,2.140,False
2.440,30.058,4,2.160,False
2.449,30.058,4,2.160,False
2.457,30.222,4,2.180,False
2.465,30.222,4,2.180,False
2.474,30.385,4,2.200,False
2.482,30.385,4,2.200,False
2.490,30.385,4,2.200,False
2.499,30.547,4,2.220,False
2.507,30.547,4,2.220,False
2.515,30.707,4,2.240,False
2.524,30.707,4,2.240,False
2.532,30.707,4,2.240,False
2.540,30.867,4,2.260,False
2.549,30.867,4,2.260,False
2.557,31.026,4,2.280,False
2.565,31.026,4,2.280,False
2.574,31.184,4,2.300,False
2.582,31.184,4,2.300,False
2.590,31.184,4,2.300,False
2.599,31.341,4,2.320,False
2.607,31.341,4,2.320,False
2.615,31.497,4,2.340,False
2.624,31.497,4,2.340,False
2.632,31.496,4,2.340,False
2.640,31.651,4,2.360,False
2.649,31.651,4,2.360,False
2.657,31.805,4,2.380,False
2.665,31.805,4,2.380,False
2.674,31.958,4,2.400,False
2.682,31.958,4,2.400,False
2.690,31.958,4,2.400,False
2.699,32.110,4,2.420,False
2.707,32.110,4,2.420,False
2.715,32.261,4,2.440,False
2.724,32.261,4,2.440,False
2.732,32.261,4,2.440,False
2.740,32.411,4,2.460,False
2.749,32.411,4,2.460,False
2.757,32.560,4,2.480,False
2.765,32.560,4,2.480,False
2.774,32.708,4,2.500,False
2.782,32.708,4,2.500,False
2.790,32.708,4,2.500,False
2.799,32.855,4,2.520,False
2.807,32.855,4,2.520,False
2.815,33.002,4,2.540,False
2.824,33.001,4,2.540,False
2.832,33.001,4,2.540,False
2.840,33.147,4,2.560,False
2.849,33.147,4,2.560,False
2.857,33.291,4,2.580,False
2.865,33.291,4,2.580,False
2.874,33.435,4,2.600,False
2.882,33.435,4,2.600,False
2.890,33.434,4,2.600,False
2.899,33.577,4,2.620,False
2.907,33.577,4,2.620,False
2.915,33.719,4,2.640,False
2.924,33.718,4,2.640,False
2.932,33.718,4,2.640,False
2.940,33.859,4,2.660,False
2.949,33.859,4,2.660,False
2.957,33.999,4,2.680,False
2.965,33.999,4,2.680,False
2.974,34.138,4,2.700,False
2.982,34.138,4,2.700,False
2.990,34.137,4,2.700,False
2.999,34.276,4,2.720,False
3.007,34.275,4,2.720,False
3.015,34.413,4,2.740,False
3.024,34.412,4,2.740,False
3.032,34.412,4,2.740,False
3.040,34.549,4,2.760,False
3.049,34.548,4,2.760,False
3.058,34.684,4,2.780,False
3.066,34.683,4,2.780,False
3.074,34.818,4,2.800,False
3.083,34.818,4,2.800,False
3.091,34.817,4,2.800,False
3.099,34.951,4,2.820,False
3.108,34.951,4,2.820,False
3.116,35.084,4,2.840,False
3.124,35.083,4,2.840,False
3.133,35.083,4,2.840,False
3.141,35.215,4,2.860,False
3.149,35.214,4,2.860,False
3.158,35.346,4,2.880,False
3.166,35.345,4,2.880,False
3.174,35.476,4,2.900,False
3.183,35.475,4,2.900,False
3.191,35.475,4,2.900,False
3.199,35.604,4,2.920,False
3.208,35.604,4,2.920,False
3.216,35.733,4,2.940,False
3.224,35.732,4,2.940,False
3.233,35.731,4,2.940,False
3.241,35.859,4,2.960,False
3.249,35.858,4,2.960,False
3.258,35.986,4,2.980,False
3.266,35.985,4,2.980,False
3.274,36.111,4,3.000,False
3.283,36.111,4,3.000,False
3.291,36.109,4,3.000,False
3.299,36.235,4,3.020,True
