seconds,x,y,z,speed,next,up,wheels
7.859997,806.6871,97.33002,-187.8038,4.932047,9,0.9999762,4
7.879997,806.5889,97.32833,-187.8019,4.900244,9,0.9999686,4
7.899998,806.4902,97.32656,-187.7997,4.919323,9,0.9999603,4
7.919998,806.3922,97.32473,-187.7971,4.890518,9,0.9999515,4
7.939999,806.2937,97.32284,-187.7941,4.911883,9,0.9999422,4
7.959999,806.1949,97.32088,-187.7906,4.929164,9,0.9999326,4
7.98,806.0968,97.31886,-187.7867,4.898827,9,0.9999228,4
7.999996,805.9983,97.31678,-187.7824,4.919047,9,0.9999129,4
8.019997,805.9004,97.31466,-187.7777,4.891148,9,0.9999027,4
8.039997,805.8021,97.31247,-187.7726,4.913223,9,0.9998925,4
8.059998,805.7034,97.31023,-187.7669,4.931053,9,0.9998823,4
8.079998,805.6054,97.30796,-187.761,4.901118,9,0.9998723,4
8.099998,805.507,97.30564,-187.7546,4.921652,9,0.9998625,4
8.119999,805.4092,97.3033,-187.7478,4.893952,9,0.9998528,4
8.139999,805.311,97.3009,-187.7406,4.91618,9,0.9998435,4
8.159996,805.2125,97.29848,-187.733,4.934099,9,0.9998343,4
8.179996,805.1146,97.29605,-187.7252,4.904176,9,0.9998255,4
8.199997,805.0163,97.29359,-187.7169,4.924713,9,0.9998168,4
8.219997,804.9186,97.29112,-187.7084,4.896958,9,0.9998083,4
8.239998,804.8206,97.28864,-187.6995,4.919138,9,0.9997998,4
8.259998,804.723,97.28615,-187.6903,4.892741,9,0.9997913,4
8.279999,804.6251,97.28363,-187.6808,4.915954,9,0.9997827,4
8.299999,804.5268,97.2811,-187.671,4.934633,9,0.999774,4
8.319996,804.4291,97.27856,-187.661,4.90529,9,0.9997653,4
8.339996,804.331,97.276,-187.6506,4.926274,9,0.9997566,4
8.359997,804.2335,97.27344,-187.6401,4.898845,9,0.9997479,4
8.379997,804.1356,97.27084,-187.6293,4.921286,9,0.9997389,4
8.399998,804.0383,97.26822,-187.6183,4.895066,9,0.99973,4
8.419998,803.9404,97.26557,-187.6071,4.918428,9,0.9997208,4
8.439999,803.8431,97.2629,-187.5957,4.892968,9,0.9997115,4
8.459999,803.7454,97.26019,-187.5841,4.916913,9,0.9997022,4
8.48,803.6483,97.25745,-187.5723,4.891932,9,0.9996929,4
8.499996,803.5506,97.25468,-187.5602,4.916243,9,0.9996836,4
8.519997,803.4526,97.25185,-187.548,4.935786,9,0.9996744,4
8.539997,803.3552,97.24902,-187.5356,4.907108,9,0.999665,4
8.559998,803.2573,97.24615,-187.5231,4.928622,9,0.9996555,4
8.579998,803.1601,97.24325,-187.5104,4.901585,9,0.9996462,4
8.599998,803.0624,97.24031,-187.4976,4.924345,9,0.9996369,4
8.619999,802.9653,97.23736,-187.4846,4.89834,9,0.999628,4
8.639999,802.8676,97.23436,-187.4715,4.921885,9,0.999619,4
8.659996,802.7706,97.23135,-187.4583,4.896525,9,0.9996097,4
8.679996,802.673,97.22829,-187.4449,4.920568,9,0.9995999,4
8.699997,802.5759,97.22522,-187.4315,4.895621,9,0.9995896,4
8.719997,802.4785,97.22209,-187.4179,4.919985,9,0.999579,4
8.739994,802.3814,97.21893,-187.4042,4.895307,9,0.9995682,4
8.759998,802.2839,97.21571,-187.3903,4.919883,9,0.9995573,4
8.779995,802.187,97.21246,-187.3764,4.895373,9,0.9995465,4
8.799999,802.0895,97.20915,-187.3623,4.920055,10,0.999536,4
8.819996,801.9926,97.20583,-187.3482,4.895589,10,0.9995256,4
8.84,801.8952,97.20245,-187.3338,4.92029,10,0.9995155,4
8.859997,801.7983,97.19907,-187.3194,4.895823,10,0.9995057,4
8.880001,801.701,97.19565,-187.3046,4.920514,10,0.9994963,4
8.899998,801.6042,97.19221,-187.2896,4.896037,10,0.9994872,4
8.919994,801.507,97.18875,-187.2743,4.920726,10,0.9994786,4
8.939999,801.4103,97.1853,-187.2587,4.896252,10,0.9994699,4
8.959995,801.3132,97.18179,-187.2427,4.920959,10,0.9994605,4
8.98,801.2166,97.17829,-187.2265,4.896517,10,0.99945,4
8.999996,801.1196,97.17474,-187.2097,4.921272,10,0.9994386,4
9.02,801.0231,97.17117,-187.1927,4.89689,10,0.9994267,4
9.039997,800.9262,97.16753,-187.1752,4.921713,10,0.9994143,4
9.059994,800.8298,97.16387,-187.1574,4.897394,10,0.9994017,4
9.079998,800.733,97.16015,-187.1391,4.922281,10,0.9993895,4
9.099995,800.6368,97.15639,-187.1205,4.898008,10,0.9993778,4
9.119999,800.5402,97.1526,-187.1015,4.922935,10,0.9993667,4
9.139996,800.4441,97.14878,-187.0822,4.898681,10,0.9993563,4
9.16,800.3476,97.14492,-187.0624,4.923621,10,0.9993466,4
9.179996,800.2516,97.14107,-187.0424,4.899366,10,0.9993374,4
9.200001,800.1553,97.13718,-187.022,4.924301,10,0.9993289,4
9.219997,800.0595,97.13331,-187.0013,4.900028,10,0.9993208,4
9.239994,799.9633,97.12942,-186.9802,4.92495,10,0.9993126,4
9.259998,799.8677,97.12554,-186.9589,4.900655,10,0.9993033,4
9.279995,799.7716,97.12162,-186.9372,4.92557,10,0.9992923,4
9.299999,799.676,97.1177,-186.9153,4.901278,10,0.9992799,4
9.319996,799.58,97.11371,-186.8931,4.926215,10,0.9992664,4
9.34,799.4845,97.1097,-186.8707,4.901945,10,0.9992523,4
9.359997,799.3886,97.10561,-186.8479,4.92691,10,0.9992377,4
9.380001,799.2932,97.10149,-186.825,4.90266,10,0.9992236,4
9.399998,799.1974,97.0973,-186.8017,4.927644,10,0.9992104,4
9.419994,799.1022,97.09309,-186.7784,4.903393,10,0.9991984,4
9.439999,799.0065,97.08881,-186.7547,4.92837,10,0.9991875,4
9.459995,798.9114,97.08454,-186.7309,4.904093,10,0.9991776,4
9.48,798.8158,97.08024,-186.7068,4.929043,10,0.9991687,4
9.499996,798.7208,97.07594,-186.6827,4.904727,10,0.9991605,4
9.52,798.6253,97.07163,-186.6583,4.929642,10,0.999153,4
9.539997,798.5303,97.06735,-186.6338,4.905286,10,0.999146,4
9.559994,798.4349,97.06306,-186.609,4.930166,10,0.9991376,4
9.579998,798.34,97.05878,-186.5842,4.905784,10,0.9991264,4
9.599995,798.2447,97.05446,-186.5591,4.930666,10,0.9991131,4
9.619999,798.1498,97.05012,-186.534,4.906302,10,0.9990982,4
9.639996,798.0545,97.0457,-186.5086,4.931221,10,0.9990821,4
9.66,797.9597,97.04125,-186.4832,4.906892,10,0.9990652,4
9.679996,797.8644,97.03671,-186.4575,4.931853,10,0.9990478,4
9.700001,797.7697,97.03212,-186.4318,4.907554,10,0.9990317,4
9.719997,797.6745,97.02745,-186.4059,4.932538,10,0.9990178,4
9.739994,797.5798,97.02277,-186.38,4.908235,10,0.9990058,4
9.759998,797.4847,97.01803,-186.3539,4.9332,10,0.9989955,4
9.779995,797.3901,97.01331,-186.3278,4.908861,10,0.9989865,4
9.799999,797.2951,97.00856,-186.3014,4.93379,10,0.9989788,4
9.819996,797.2006,97.00383,-186.2751,4.909358,11,0.9989719,4
9.84,797.1057,96.99911,-186.2485,4.934143,11,0.9989657,4
9.859997,797.0112,96.99443,-186.2218,4.909539,11,0.9989589,4
9.879993,796.9163,96.98975,-186.1948,4.934153,11,0.9989491,4
9.899998,796.822,96.98508,-186.1676,4.909413,11,0.9989358,4
9.919994,796.7273,96.98036,-186.1399,4.933948,11,0.9989198,4
9.939999,796.6332,96.97562,-186.112,4.909191,11,0.998902,4
9.959995,796.5387,96.97078,-186.0834,4.933756,11,0.9988827,4
9.98,796.4448,96.9659,-186.0545,4.909073,11,0.9988626,4
9.999996,796.3507,96.96091,-186.0249,4.933739,11,0.9988419,4
10.02,796.2571,96.95587,-185.995,4.909173,11,0.9988234,4
10.04,796.1634,96.95074,-185.9643,4.933956,11,0.9988083,4
10.05999,796.0703,96.94561,-185.9333,4.909482,11,0.9987962,4
10.08,795.9769,96.94043,-185.9015,4.934334,11,0.9987864,4
10.09999,795.8842,96.93526,-185.8693,4.909907,11,0.9987788,4
10.12,795.7911,96.93008,-185.8364,4.934793,11,0.9987726,4
10.14,795.6989,96.92496,-185.8032,4.910386,11,0.9987677,4
10.16,795.6063,96.91985,-185.7692,4.935286,11,0.9987637,4
10.18,795.5143,96.91479,-185.7348,4.910878,11,0.9987588,4
10.2,795.4221,96.90974,-185.6998,4.935787,11,0.9987497,4
10.22,795.3304,96.90472,-185.6644,4.911405,11,0.9987361,4
10.23999,795.2385,96.89963,-185.6284,4.936368,11,0.9987189,4
10.26,795.1473,96.89452,-185.5921,4.912054,11,0.9986989,4
10.27999,795.0557,96.88931,-185.5551,4.937098,11,0.9986771,4
10.3,794.9647,96.88404,-185.5179,4.912857,11,0.9986538,4
10.32,794.8735,96.87864,-185.4801,4.937973,11,0.9986298,4
10.34,794.7828,96.87318,-185.4421,4.913783,11,0.9986098,4
10.36,794.692,96.86763,-185.4035,4.938931,11,0.9985942,4
10.37999,794.6017,96.86206,-185.3648,4.914721,11,0.9985824,4
10.4,794.5112,96.85645,-185.3255,4.939826,11,0.9985736,4
10.41999,794.4212,96.85088,-185.2861,4.915544,11,0.9985673,4
10.44,794.3309,96.84529,-185.2462,4.940578,11,0.9985629,4
10.46,794.2413,96.83978,-185.2062,4.916212,11,0.9985599,4
10.48,794.1512,96.83428,-185.1656,4.941171,11,0.9985579,4
10.5,794.0618,96.82887,-185.1251,4.916728,11,0.9985546,4
10.52,793.9728,96.82352,-185.0843,4.897401,11,0.9985458,4
10.54,793.8834,96.81813,-185.0431,4.926199,11,0.998531,4
10.55999,793.7945,96.81274,-185.0018,4.905014,11,0.9985116,4
10.58,793.7051,96.80725,-184.96,4.932442,11,0.9984887,4
10.59999,793.6163,96.8017,-184.9181,4.910133,11,0.9984633,4
10.62,793.5271,96.79601,-184.8758,4.936738,11,0.9984361,4
10.64,793.4384,96.79022,-184.8335,4.913743,11,0.9984079,4
10.66,793.3494,96.78431,-184.7908,4.939842,11,0.9983864,4
10.68,793.2609,96.77834,-184.7481,4.916386,11,0.9983708,4
10.69999,793.1721,96.77232,-184.705,4.942101,11,0.9983598,4
10.72,793.0839,96.76631,-184.662,4.918279,11,0.9983525,4
10.73999,792.996,96.76033,-184.6189,4.899444,11,0.9983483,4
10.76,792.9077,96.75435,-184.5754,4.928627,11,0.9983463,4
10.77999,792.8199,96.74844,-184.532,4.90767,11,0.9983459,4
10.8,792.7317,96.74258,-184.4881,4.935231,11,0.9983466,4
10.82,792.6439,96.73682,-184.4443,4.912838,12,0.9983453,4
10.84,792.5557,96.73108,-184.4001,4.939198,12,0.9983368,4
10.86,792.468,96.72539,-184.3558,4.915772,12,0.9983203,4
10.87999,792.38,96.71962,-184.3109,4.94133,12,0.9982979,4
10.9,792.2925,96.71382,-184.266,4.917263,12,0.998271,4
10.91999,792.2057,96.70795,-184.2207,4.898139,12,0.9982411,4
10.94,792.1185,96.7019,-184.1748,4.927022,12,0.9982089,4
10.96,792.032,96.69576,-184.1284,4.905829,12,0.9981757,4
10.98,791.9454,96.68946,-184.0813,4.933204,12,0.9981511,4
11,791.8594,96.68311,-184.0338,4.910771,12,0.9981339,4
11.02,791.7735,96.67666,-183.9854,4.937209,12,0.9981225,4
11.04,791.6883,96.67023,-183.9367,4.913994,12,0.9981158,4
11.05999,791.603,96.66378,-183.887,4.939847,12,0.9981128,4
11.08,791.5186,96.6574,-183.8369,4.916149,12,0.9981124,4
11.09999,791.4341,96.65105,-183.7859,4.941646,12,0.9981138,4
11.12,791.3504,96.64481,-183.7346,4.917652,12,0.9981165,4
11.14,791.2674,96.63869,-183.6828,4.898696,12,0.9981198,4
11.16,791.1843,96.6326,-183.6301,4.927801,12,0.9981147,4
11.18,791.1018,96.62657,-183.577,4.906858,12,0.9981002,4
11.19999,791.0192,96.6205,-183.5229,4.934514,12,0.9980785,4
11.22,790.9374,96.6144,-183.4686,4.912404,12,0.9980515,4
11.23999,790.8555,96.60816,-183.4134,4.939224,12,0.9980208,4
11.26,790.7743,96.60184,-183.358,4.916428,12,0.9979877,4
11.27999,790.693,96.59536,-183.3017,4.942755,12,0.9979534,4
11.3,790.6124,96.58876,-183.2453,4.91953,12,0.9979275,4
11.32,790.5326,96.5821,-183.1887,4.901266,12,0.9979116,4
11.34,790.4526,96.57536,-183.1313,4.930984,12,0.9979036,4
11.36,790.3732,96.56863,-183.0737,4.910488,12,0.9979023,4
11.37999,790.2938,96.56191,-183.0155,4.93847,12,0.9979061,4
11.4,790.2149,96.55528,-182.9571,4.91648,12,0.9979138,4
11.41999,790.1359,96.5487,-182.898,4.943299,12,0.9979245,4
11.44,790.0576,96.54224,-182.8389,4.920304,12,0.9979327,4
11.46,789.9797,96.53587,-182.7796,4.9021,12,0.9979327,4
11.48,789.9016,96.5295,-182.7196,4.931811,12,0.9979214,4
11.5,789.824,96.52316,-182.6595,4.911309,12,0.9978981,4
11.51999,789.7462,96.5167,-182.5987,4.939338,12,0.9978652,4
11.54,789.6689,96.51019,-182.538,4.917473,12,0.9978328,4
11.55999,789.5922,96.5036,-182.4772,4.900277,12,0.9978028,4
11.58,789.5152,96.49689,-182.4157,4.930855,12,0.9977769,4
11.59999,789.4387,96.49012,-182.3543,4.911075,12,0.9977562,4
11.62,789.362,96.48325,-182.2923,4.939671,12,0.9977413,4
11.64,789.2858,96.47636,-182.2304,4.918195,12,0.9977376,4
11.66,789.2101,96.46951,-182.1685,4.901211,12,0.9977422,4
11.68,789.1342,96.46265,-182.1061,4.93185,12,0.9977498,4
11.69999,789.0586,96.45586,-182.0436,4.912007,12,0.9977552,4
11.72,788.9828,96.44907,-181.9806,4.94048,12,0.9977568,4
11.73999,788.9074,96.44235,-181.9177,4.918844,12,0.9977537,4
11.76,788.8325,96.43568,-181.8548,4.90173,12,0.9977452,4
11.77999,788.7571,96.42897,-181.7912,4.932309,12,0.9977233,4
11.8,788.6823,96.42226,-181.7278,4.9125,12,0.9976976,4
11.82,788.6071,96.41545,-181.6638,4.941092,12,0.9976712,4
11.84,788.5324,96.40862,-181.6,4.919565,13,0.9976465,4
11.86,788.4581,96.40175,-181.5362,4.902534,13,0.9976256,4
11.87999,788.3835,96.39479,-181.4718,4.933154,13,0.9976167,4
11.9,788.3095,96.38783,-181.4075,4.913261,13,0.9976171,4
11.91999,788.2354,96.38084,-181.3427,4.941649,13,0.9976245,4
11.94,788.1617,96.37392,-181.2778,4.919858,13,0.9976346,4
11.96,788.0886,96.36708,-181.2128,4.902534,13,0.9976435,4
11.98,788.0153,96.36024,-181.1472,4.932869,13,0.9976498,4
12,787.9426,96.35346,-181.0814,4.912749,13,0.9976525,4
12.01999,787.8698,96.34668,-181.0149,4.940998,13,0.9976485,4
12.04,787.7975,96.33992,-180.9483,4.919186,13,0.9976367,4
12.05999,787.7258,96.33317,-180.8816,4.901956,13,0.9976193,4
12.08,787.6541,96.32632,-180.8141,4.932473,13,0.9976025,4
12.09999,787.5829,96.31945,-180.7466,4.912602,13,0.9975879,4
12.12,787.5117,96.31248,-180.6783,4.941127,13,0.9975765,4
12.14,787.4412,96.30551,-180.61,4.919576,13,0.9975738,4
12.16,787.3712,96.29855,-180.5417,4.902541,13,0.9975775,4
12.18,787.3011,96.29156,-180.4726,4.93317,13,0.9975861,4
12.19999,787.2316,96.28464,-180.4035,4.913322,13,0.9975978,4
12.22,787.1621,96.27773,-180.3336,4.941795,13,0.9976116,4
12.23999,787.0931,96.27091,-180.2638,4.920126,13,0.9976224,4
12.26,787.0246,96.26417,-180.194,4.902959,13,0.9976296,4
12.27999,786.956,96.25742,-180.1234,4.933478,13,0.9976307,4
12.3,786.8879,96.25073,-180.0529,4.913554,13,0.9976246,4
12.32,786.8196,96.24399,-179.9816,4.942015,13,0.9976133,4
12.33999,786.7518,96.23724,-179.9104,4.920402,13,0.9975983,4
12.36,786.6846,96.23046,-179.8392,4.903347,13,0.997581,4
12.37999,786.6172,96.22359,-179.7674,4.934017,13,0.9975662,4
12.4,786.5502,96.21669,-179.6957,4.914247,13,0.9975547,4
12.41999,786.4831,96.20972,-179.6234,4.942849,13,0.99755,4
12.44,786.4166,96.20275,-179.5512,4.921314,13,0.9975505,4
12.46,786.3505,96.1958,-179.4791,4.90427,13,0.9975551,4
12.48,786.2841,96.18884,-179.4064,4.934892,13,0.9975624,4
12.5,786.2182,96.18193,-179.3338,4.915009,13,0.9975715,4
12.51999,786.1521,96.17503,-179.2607,4.943463,13,0.9975801,4
12.54,786.0864,96.1682,-179.1877,4.921763,13,0.997586,4
12.55999,786.0212,96.16142,-179.1147,4.904571,13,0.9975872,4
12.58,785.9557,96.15461,-179.0412,4.935083,13,0.9975829,4
12.59999,785.8905,96.14783,-178.9678,4.915141,13,0.9975744,4
12.62,785.8251,96.14099,-178.8939,4.943595,13,0.9975631,4
12.64,785.7602,96.13413,-178.8202,4.92195,13,0.9975498,4
12.66,785.6956,96.12726,-178.7466,4.90485,13,0.9975356,4
12.68,785.6307,96.12028,-178.6724,4.93548,13,0.9975238,4
12.69999,785.5663,96.11328,-178.5985,4.915646,13,0.9975178,4
12.72,785.5016,96.10622,-178.524,4.944182,13,0.9975162,4
12.73999,785.4374,96.09918,-178.4498,4.922566,13,0.9975179,4
12.76,785.3735,96.09217,-178.3757,4.905446,13,0.997522,4
12.77999,785.3093,96.08514,-178.3011,4.936012,13,0.9975277,4
12.8,785.2454,96.07816,-178.2267,4.916071,13,0.9975344,4
12.82,785.1812,96.07118,-178.1518,4.944491,13,0.9975404,4
12.83999,785.1175,96.06427,-178.0771,4.922755,13,0.9975441,4
12.86,785.054,96.05742,-178.0026,4.905522,14,0.997544,4
12.87999,784.9903,96.05054,-177.9275,4.935997,14,0.9975395,4
12.9,784.9269,96.04368,-177.8526,4.915999,14,0.9975319,4
12.91999,784.8632,96.03675,-177.7772,4.944399,14,0.9975221,4
12.94,784.8,96.02983,-177.702,4.922681,14,0.9975108,4
12.96,784.7371,96.02289,-177.627,4.905507,14,0.9974988,4
12.98,784.674,96.01586,-177.5513,4.936068,14,0.9974884,4
13,784.6113,96.00882,-177.4759,4.91616,14,0.9974823,4
13.01999,784.5484,96.00171,-177.3999,4.944638,14,0.9974796,4
13.04,784.4859,95.99461,-177.3241,4.922969,14,0.9974793,4
13.05999,784.4239,95.98754,-177.2484,4.905811,14,0.9974809,4
13.08,784.3616,95.98044,-177.1721,4.936357,14,0.9974837,4
13.09999,784.2997,95.97339,-177.096,4.916406,14,0.9974873,4
13.12,784.2377,95.96632,-177.0194,4.944831,14,0.9974913,4
13.14,784.1761,95.95932,-176.9429,4.923104,14,0.9974943,4
13.16,784.1148,95.95237,-176.8665,4.905895,14,0.997494,4
13.18,784.0534,95.94539,-176.7896,4.93641,14,0.9974901,4
13.19999,783.9923,95.93844,-176.7128,4.916454,14,0.9974835,4
13.22,783.931,95.93143,-176.6355,4.944903,14,0.9974749,4
13.23999,783.8702,95.92443,-176.5583,4.923232,14,0.9974651,4
13.26,783.8096,95.91743,-176.4813,4.906102,14,0.9974545,4
13.27999,783.7489,95.91035,-176.4038,4.936708,14,0.9974436,4
13.3,783.6885,95.90325,-176.3264,4.916841,14,0.9974343,4
13.32,783.6285,95.89615,-176.2492,4.901138,14,0.9974282,4
13.33999,783.5682,95.88898,-176.1714,4.932817,14,0.9974247,4
13.36,783.5083,95.88182,-176.0939,4.913822,14,0.9974231,4
13.37999,783.4481,95.87463,-176.0158,4.942995,14,0.9974228,4
13.4,783.3884,95.86747,-175.9379,4.921894,14,0.9974235,4
13.41999,783.3289,95.86035,-175.8603,4.905184,14,0.9974248,4
13.44,783.269,95.85322,-175.7821,4.936081,14,0.9974264,4
13.46,783.2097,95.84613,-175.7041,4.916416,14,0.9974272,4
13.48,783.1499,95.83902,-175.6255,4.945073,14,0.9974247,4
13.5,783.0905,95.83194,-175.5473,4.923546,14,0.9974196,4
13.51999,783.0314,95.82489,-175.4692,4.906514,14,0.9974126,4
13.54,782.972,95.81778,-175.3906,4.937189,14,0.9974045,4
13.55999,782.913,95.81068,-175.3122,4.917362,14,0.9973954,4
13.58,782.8542,95.80357,-175.234,4.901688,14,0.997386,4
13.59999,782.7951,95.79638,-175.1553,4.933402,14,0.9973764,4
13.62,782.7363,95.78919,-175.0768,4.914443,14,0.9973681,4
13.64,782.6772,95.78193,-174.9978,4.943666,14,0.9973621,4
13.65999,782.6185,95.77469,-174.9191,4.922614,14,0.997358,4
13.68,782.5601,95.76746,-174.8407,4.905952,14,0.9973553,4
13.69999,782.5013,95.76019,-174.7617,4.936905,14,0.9973537,4
13.72,782.4427,95.75295,-174.683,4.917283,14,0.9973527,4
13.73999,782.3845,95.74574,-174.6044,4.901749,14,0.9973521,4
13.76,782.3259,95.7385,-174.5254,4.933549,14,0.9973516,4
13.77999,782.2676,95.73131,-174.4466,4.914633,14,0.9973506,4
13.8,782.209,95.72408,-174.3672,4.943871,14,0.9973471,4
13.82,782.1506,95.71689,-174.2882,4.922822,14,0.9973415,4
13.83999,782.0925,95.70971,-174.2094,4.906167,14,0.9973345,4
13.86,782.0341,95.70248,-174.1301,4.937137,14,0.9973266,4
13.87999,781.976,95.69525,-174.051,4.917543,15,0.997318,4
13.9,781.9182,95.68802,-173.9722,4.902049,15,0.9973092,4
13.91999,781.8599,95.68073,-173.8928,4.933905,15,0.9973003,4
13.94,781.802,95.67343,-173.8137,4.915051,15,0.9972922,4
13.96,781.7438,95.66607,-173.7341,4.94436,15,0.9972857,4
13.98,781.6859,95.65871,-173.6548,4.923368,15,0.9972805,4
14,781.6282,95.65138,-173.5757,4.906759,15,0.9972763,4
14.01999,781.5702,95.644,-173.4961,4.937761,15,0.9972727,4
14.04,781.5125,95.63664,-173.4167,4.918176,15,0.9972697,4
14.05999,781.455,95.62931,-173.3376,4.902676,15,0.9972669,4
14.08,781.3973,95.62194,-173.2579,4.934518,15,0.9972643,4
14.09999,781.3398,95.61461,-173.1785,4.915631,15,0.9972612,4
14.12,781.282,95.60723,-173.0986,4.944907,15,0.9972562,4
14.14,781.2245,95.59989,-173.0189,4.923882,15,0.9972497,4
14.15999,781.1672,95.59257,-172.9395,4.907249,15,0.9972422,4
14.18,781.1096,95.58519,-172.8595,4.938247,15,0.997234,4
14.19999,781.0524,95.57782,-172.7798,4.918668,15,0.9972254,4
14.22,780.9954,95.57046,-172.7003,4.903186,15,0.9972167,4
14.23999,780.938,95.56303,-172.6203,4.935063,15,0.9972081,4
14.26,780.881,95.5556,-172.5406,4.916216,15,0.9971998,4
14.27999,780.8236,95.54811,-172.4603,4.945542,15,0.9971925,4
14.3,780.7665,95.54064,-172.3804,4.924556,15,0.9971859,4
14.32,780.7097,95.53318,-172.3007,4.907955,15,0.9971799,4
14.33999,780.6526,95.52566,-172.2204,4.93898,15,0.9971744,4
14.36,780.5957,95.51817,-172.1405,4.919408,15,0.9971691,4
14.37999,780.539,95.5107,-172.0607,4.903924,15,0.997164,4
14.4,780.482,95.50317,-171.9805,4.935794,15,0.997159,4
14.41999,780.4252,95.49568,-171.9005,4.916926,15,0.9971538,4
14.44,780.3687,95.4882,-171.8207,4.901999,15,0.9971471,4
14.46,780.3118,95.48068,-171.7404,4.934299,15,0.9971395,4
14.47999,780.2552,95.47318,-171.6604,4.915793,15,0.9971313,4
14.5,780.1982,95.46561,-171.5798,4.945385,15,0.9971227,4
14.51999,780.1415,95.45806,-171.4996,4.924617,15,0.9971139,4
14.54,780.085,95.45053,-171.4196,4.908193,15,0.9971051,4
14.55999,780.0283,95.44293,-171.3391,4.939367,15,0.9970965,4
14.58,779.9717,95.43534,-171.2589,4.919919,15,0.9970878,4
14.59999,779.9154,95.42776,-171.1789,4.904541,15,0.9970795,4
14.62,779.8587,95.42013,-171.0984,4.93651,15,0.9970713,4
14.64,779.8022,95.41249,-171.0182,4.917721,15,0.9970632,4
14.65999,779.7459,95.40488,-170.9382,4.902864,15,0.9970553,4
14.68,779.6893,95.3972,-170.8577,4.935228,15,0.9970475,4
14.69999,779.6329,95.38954,-170.7774,4.916767,15,0.9970397,4
14.72,779.5768,95.38189,-170.6974,4.902169,15,0.997032,4
14.73999,779.5203,95.37418,-170.6169,4.934732,15,0.9970241,4
14.76,779.4639,95.3665,-170.5366,4.916434,15,0.9970154,4
14.77999,779.4072,95.35875,-170.4558,4.946197,15,0.9970064,4
14.8,779.3508,95.35103,-170.3754,4.925559,15,0.9969971,4
14.82,779.2947,95.34332,-170.2952,4.909239,15,0.9969879,4
14.83999,779.2382,95.33555,-170.2145,4.940506,15,0.9969786,4
14.86,779.1818,95.3278,-170.1341,4.921121,15,0.9969696,4
14.87999,779.1257,95.32008,-170.0539,4.905795,16,0.9969609,4
14.9,779.0693,95.31227,-169.9732,4.937816,16,0.9969516,4
14.91999,779.0131,95.30449,-169.8928,4.91906,16,0.9969417,4
14.94,778.957,95.29671,-169.8127,4.904233,16,0.9969314,4
14.96,778.9005,95.28886,-169.732,4.936637,16,0.9969206,4
14.97999,778.8443,95.28104,-169.6517,4.918202,16,0.9969096,4
15,778.7882,95.2732,-169.5715,4.90363,16,0.9968985,4
15.01999,778.7317,95.2653,-169.4909,4.936235,16,0.9968873,4
15.04,778.6754,95.25742,-169.4106,4.917964,16,0.9968761,4
15.05999,778.6193,95.24953,-169.3306,4.903523,16,0.996865,4
15.08,778.5626,95.24158,-169.25,4.936231,16,0.996854,4
15.09999,778.5062,95.23365,-169.1698,4.918041,16,0.9968432,4
15.12,778.45,95.22573,-169.0899,4.903665,16,0.9968328,4
15.14,778.3932,95.21775,-169.0094,4.936422,16,0.9968227,4
15.15999,778.3367,95.20978,-168.9293,4.91827,16,0.9968129,4
15.18,778.2803,95.20184,-168.8494,4.90392,16,0.9968035,4
15.19999,778.2234,95.19382,-168.7691,4.936698,16,0.9967932,4
15.22,778.1667,95.18584,-168.689,4.918561,16,0.9967819,4
15.23999,778.1102,95.17786,-168.6092,4.904227,16,0.9967691,4
15.26,778.0533,95.1698,-168.5289,4.937029,16,0.9967551,4
15.27999,777.9965,95.16175,-168.449,4.918918,16,0.9967402,4
15.29999,777.9398,95.15369,-168.3693,4.904612,16,0.9967247,4
15.32,777.8827,95.14555,-168.289,4.937446,16,0.9967089,4
15.33999,777.8258,95.13742,-168.2092,4.919359,16,0.9966933,4
15.36,777.769,95.12928,-168.1295,4.905076,16,0.9966783,4
15.37999,777.7118,95.12106,-168.0494,4.93793,16,0.9966642,4
15.4,777.6547,95.11285,-167.9696,4.919851,16,0.9966511,4
15.41999,777.5978,95.10466,-167.89,4.905566,16,0.9966389,4
15.44,777.5405,95.0964,-167.81,4.938417,16,0.9966275,4
15.46,777.4834,95.08817,-167.7302,4.920325,16,0.9966168,4
15.47999,777.4265,95.07995,-167.6507,4.906023,16,0.9966069,4
15.5,777.369,95.07166,-167.5707,4.938859,16,0.9965951,4
15.51999,777.3118,95.06341,-167.491,4.920752,16,0.9965816,4
15.54,777.2547,95.05516,-167.4115,4.906446,16,0.996565,4
15.55999,777.1973,95.04683,-167.3315,4.939298,16,0.9965461,4
15.58,777.14,95.03851,-167.2518,4.921217,16,0.9965256,4
15.59999,777.0828,95.03016,-167.1724,4.906947,16,0.9965039,4
15.62,777.0252,95.02171,-167.0925,4.939844,16,0.9964814,4
15.64,776.9679,95.01326,-167.0128,4.921801,16,0.9964601,4
15.65999,776.9106,95.0048,-166.9334,4.907562,16,0.9964403,4
15.68,776.853,94.99625,-166.8536,4.940485,16,0.9964224,4
15.69999,776.7957,94.9877,-166.774,4.922446,16,0.9964064,4
15.72,776.7383,94.97917,-166.6946,4.908197,16,0.9963924,4
15.73999,776.6807,94.97057,-166.6148,4.941103,16,0.9963799,4
15.76,776.6232,94.962,-166.5352,4.923033,16,0.9963686,4
15.77999,776.5659,94.95345,-166.4559,4.90875,16,0.9963548,4
