profile,route,attempt,road,finished,seconds,entry_mps,exit_mps,max_lateral,min_up,air_seconds,misses,penalty,branch_exits,recoveries
tourer,Fox Gully,0,True,True,20.031,29.485,36.818,0.000,0.963,0.000,0,0.000,0,0
tourer,Fox Gully,1,True,True,19.964,29.521,37.240,0.000,0.963,0.000,0,0.000,0,0
tourer,Pine Ridge,0,False,True,18.182,35.285,24.569,5.014,0.984,2.997,0,0.000,1,0
tourer,Pine Ridge,1,False,True,17.891,36.170,24.516,4.990,0.979,3.000,0,0.000,1,0
tourer,Pine Ridge,2,False,True,20.268,35.285,24.533,5.014,0.984,0.700,0,0.000,1,1
tourer,Pine Ridge,0,True,True,23.725,39.968,45.684,0.000,0.982,0.000,0,0.000,0,0
tourer,Pine Ridge,1,True,True,23.706,39.968,45.685,0.000,0.982,0.000,0,0.000,0,0
tourer,Existing Southwest Cut,0,False,True,5.934,21.195,23.495,5.436,1.000,0.000,0,0.000,1,0
tourer,Existing Southwest Cut,1,False,True,5.601,21.847,25.309,5.612,1.000,0.000,0,0.000,1,0
tourer,Existing Southwest Cut,2,False,True,7.867,21.195,23.506,5.436,1.000,0.000,0,0.000,1,1
tourer,Existing Southwest Cut,0,True,True,7.400,26.579,35.513,0.000,1.000,0.000,0,0.000,0,0
tourer,Existing Southwest Cut,1,True,True,7.399,26.579,35.512,0.000,1.000,0.000,0,0.000,0,0
moto,Creek Leap,0,False,True,14.133,33.058,25.331,9.668,0.950,2.800,0,0.000,1,0
moto,Creek Leap,1,False,True,13.932,34.841,25.361,11.140,0.938,2.833,0,0.000,1,0
moto,Creek Leap,2,False,True,16.199,33.060,25.530,10.539,0.898,2.498,0,0.000,1,1
moto,Creek Leap,0,True,True,21.167,28.261,29.562,0.000,0.950,0.100,0,0.000,0,0
moto,Creek Leap,1,True,True,21.166,28.064,29.593,0.000,0.950,0.100,0,0.000,0,0
moto,Fox Gully,0,False,True,19.466,23.878,28.716,5.987,0.971,1.900,0,0.000,1,0
moto,Fox Gully,1,False,True,19.000,25.007,29.323,7.561,0.970,1.866,0,0.000,1,0
moto,Fox Gully,2,False,True,21.833,23.878,28.621,5.987,0.970,1.934,0,0.000,1,1
moto,Fox Gully,0,True,True,19.333,30.276,43.466,0.000,0.965,0.100,0,0.000,0,0
moto,Fox Gully,1,True,True,19.366,30.329,43.641,0.000,0.965,0.033,0,0.000,0,0
moto,Pine Ridge,0,False,True,17.467,34.621,28.212,6.773,0.981,3.400,0,0.000,1,0
moto,Pine Ridge,1,False,True,16.933,36.558,28.223,8.499,0.981,3.366,0,0.000,1,0
moto,Pine Ridge,2,False,True,18.966,35.024,28.195,6.781,0.981,1.033,0,0.000,1,1
moto,Pine Ridge,0,True,True,21.400,40.965,53.795,0.000,0.982,0.100,0,0.000,0,0
moto,Pine Ridge,1,True,True,21.400,40.965,53.795,0.000,0.982,0.100,0,0.000,0,0
moto,Existing Southwest Cut,0,False,True,5.967,23.930,23.412,5.841,1.000,0.100,0,0.000,1,0
moto,Existing Southwest Cut,1,False,True,5.532,24.241,25.378,5.741,1.000,0.100,0,0.000,1,0
moto,Existing Southwest Cut,2,False,True,7.601,23.923,23.424,5.392,1.000,0.100,0,0.000,1,1
moto,Existing Southwest Cut,0,True,True,6.600,27.916,41.712,0.000,1.000,0.100,0,0.000,0,0
moto,Existing Southwest Cut,1,True,True,6.567,27.916,41.650,0.000,1.000,0.100,0,0.000,0,0
atv,Creek Leap,0,False,True,14.198,32.983,24.739,9.031,0.950,2.766,0,0.000,1,0
atv,Creek Leap,1,False,True,13.968,34.844,24.754,9.306,0.950,2.766,0,0.000,1,0
atv,Creek Leap,2,False,True,16.567,33.736,24.804,9.399,0.950,2.499,0,0.000,1,1
atv,Creek Leap,0,True,True,21.566,28.500,29.387,0.000,0.950,0.100,0,0.000,0,0
atv,Creek Leap,1,True,True,21.600,28.332,29.676,0.000,0.950,0.100,0,0.000,0,0
atv,Fox Gully,0,False,True,19.263,25.112,27.831,4.861,0.972,1.800,0,0.000,1,0
atv,Fox Gully,1,False,True,18.981,24.934,27.629,7.235,0.972,1.798,0,0.000,1,0
atv,Fox Gully,2,False,True,21.889,24.563,27.568,4.853,0.967,1.903,0,0.000,1,1
atv,Fox Gully,0,True,True,19.500,30.139,41.538,0.000,0.964,0.201,0,0.000,0,0
atv,Fox Gully,1,True,True,19.533,30.066,41.447,0.000,0.965,0.201,0,0.000,0,0
atv,Pine Ridge,0,False,True,17.700,34.995,27.288,5.810,0.983,3.366,0,0.000,1,0
atv,Pine Ridge,1,False,True,17.133,36.426,27.311,7.599,0.983,3.368,0,0.000,1,0
atv,Pine Ridge,2,False,True,19.333,34.604,27.289,5.835,0.982,0.969,0,0.000,1,1
atv,Pine Ridge,0,True,True,22.100,40.704,50.092,0.000,0.982,0.100,0,0.000,0,0
atv,Pine Ridge,1,True,True,22.130,40.704,50.095,0.000,0.982,0.100,0,0.000,0,0
atv,Existing Southwest Cut,0,False,True,5.961,23.897,23.385,5.395,0.999,0.100,0,0.000,1,0
atv,Existing Southwest Cut,1,False,True,5.561,23.712,25.281,5.641,1.000,0.100,0,0.000,1,0
atv,Existing Southwest Cut,2,False,True,7.666,23.903,23.407,5.843,1.000,0.100,0,0.000,1,1
atv,Existing Southwest Cut,0,True,True,6.800,27.457,39.554,0.000,1.000,0.100,0,0.000,0,0
atv,Existing Southwest Cut,1,True,True,6.762,27.292,39.506,0.000,1.000,0.100,0,0.000,0,0
