time,x,y,z,speed,wheels,up,obstacle
16.27435,1059.146,150.8184,133.7033,23.78137,4,0.9994396,
16.29435,1059.62,150.811,133.7438,23.7944,4,0.9994925,
16.31435,1060.094,150.8042,133.7832,23.80491,4,0.9995419,
16.33435,1060.568,150.798,133.8214,23.81336,4,0.9995877,
16.35435,1061.038,150.7925,133.8583,23.60587,4,0.9996301,
16.37435,1061.509,150.7875,133.894,23.64917,4,0.9996693,
16.39435,1061.981,150.7831,133.9288,23.68458,4,0.9997057,
16.41435,1062.454,150.7792,133.9626,23.71353,4,0.9997392,
16.43435,1062.927,150.7758,133.9954,23.73716,4,0.9997699,
16.45435,1063.401,150.7729,134.0273,23.75644,4,0.9997982,
16.47435,1063.875,150.7705,134.0583,23.77214,4,0.999824,
16.49435,1064.35,150.7685,134.0883,23.78491,4,0.9998475,
16.51435,1064.824,150.767,134.1176,23.79526,4,0.9998686,
16.53435,1065.299,150.7659,134.146,23.80364,4,0.9998878,
16.55435,1065.775,150.7652,134.1736,23.8104,4,0.999905,
16.57435,1066.25,150.7649,134.2004,23.81583,4,0.9999204,
16.59435,1066.725,150.765,134.2265,23.82018,4,0.999934,
16.61435,1067.196,150.7655,134.2517,23.60932,4,0.999946,
16.63435,1067.668,150.7663,134.2763,23.65001,4,0.9999567,
16.65435,1068.141,150.7676,134.3003,23.68334,4,0.9999661,
16.67435,1068.615,150.7692,134.3237,23.71065,4,0.9999745,
16.69435,1069.089,150.7712,134.3467,23.73301,4,0.9999816,
16.71435,1069.563,150.7736,134.3691,23.75131,4,0.9999877,
16.73435,1070.037,150.7766,134.391,23.76635,4,0.9999939,
16.75435,1070.512,150.7806,134.4126,23.77869,4,0.9999989,
16.77435,1070.986,150.7858,134.4337,23.78873,4,0.9999995,
16.79435,1071.456,150.7986,134.4546,23.73915,4,0.9998729,
16.81435,1071.92,150.8207,134.4747,23.72812,4,0.9990689,
16.83435,1072.387,150.8453,134.4949,23.7315,4,0.9978746,
16.85435,1072.852,150.8816,134.5147,23.66501,4,0.9965153,
16.87435,1073.318,150.9235,134.5342,23.65746,4,0.9954237,
16.89435,1073.78,150.9838,134.554,23.53599,4,0.9942249,
16.91435,1074.246,151.0412,134.5737,23.56934,4,0.9936645,
