time,x,y,z,speed,wheels,target,throttle,brake,steer
6.239998,989.9997,95.23811,-202.3378,6.93941,4,95,0.04205704,0,9.640308E-07
6.259995,989.9997,95.20276,-202.4718,6.938902,4,95,0.04241285,0,-1.829401E-06
6.279995,989.9997,95.16749,-202.6059,6.938394,4,95,0.04276833,0,-4.730291E-06
6.299995,989.9997,95.13231,-202.7399,6.937883,4,96,0.04312449,0,2.882314E-06
6.319996,989.9997,95.09721,-202.874,6.937372,4,96,0.04348164,0,2.310501E-07
6.339996,989.9997,95.0622,-203.008,6.936862,4,96,0.04383945,0,-2.566481E-06
6.359997,989.9997,95.02728,-203.1421,6.936351,4,97,0.04419627,0,4.745197E-06
6.379997,989.9997,94.99245,-203.2762,6.935838,4,97,0.04455409,0,2.122955E-06
6.399998,989.9997,94.95771,-203.4103,6.935328,4,97,0.04491358,0,-6.548745E-07
6.419994,989.9997,94.92305,-203.5444,6.934817,4,97,0.04527039,0,-3.545197E-06
