action,time,x,y,z,speed,grounded,immersion
brake through zero to reverse,0.960,649.514,77.867,-64.485,-0.934,4,1.000
brake through zero to reverse,0.980,649.495,77.867,-64.484,-0.978,4,1.000
brake through zero to reverse,1.000,649.474,77.867,-64.483,-1.020,4,1.000
brake through zero to reverse,1.020,649.453,77.867,-64.482,-1.061,4,1.000
brake through zero to reverse,1.040,649.431,77.867,-64.481,-1.101,4,1.000
brake through zero to reverse,1.060,649.408,77.867,-64.480,-1.140,4,1.000
brake through zero to reverse,1.080,649.385,77.867,-64.479,-1.178,4,1.000
brake through zero to reverse,1.100,649.360,77.867,-64.478,-1.216,4,1.000
brake through zero to reverse,1.120,649.335,77.867,-64.477,-1.252,4,1.000
brake through zero to reverse,1.140,649.310,77.867,-64.476,-1.287,4,1.000
brake through zero to reverse,1.160,649.283,77.867,-64.475,-1.321,4,1.000
brake through zero to reverse,1.180,649.256,77.867,-64.474,-1.355,4,1.000
brake through zero to reverse,1.200,649.228,77.867,-64.473,-1.387,4,1.000
brake through zero to reverse,1.220,649.200,77.867,-64.471,-1.419,4,1.000
brake through zero to reverse,1.240,649.171,77.867,-64.470,-1.450,4,1.000
brake through zero to reverse,1.260,649.141,77.867,-64.469,-1.480,4,1.000
brake through zero to reverse,1.280,649.111,77.867,-64.468,-1.510,4,1.000
brake through zero to reverse,1.300,649.081,77.867,-64.466,-1.539,4,1.000
brake through zero to reverse,1.320,649.049,77.867,-64.465,-1.566,4,1.000
brake through zero to reverse,1.340,649.017,77.867,-64.464,-1.594,4,1.000
brake through zero to reverse,1.360,648.985,77.867,-64.462,-1.620,4,1.000
brake through zero to reverse,1.380,648.952,77.867,-64.461,-1.646,4,1.000
brake through zero to reverse,1.400,648.919,77.867,-64.460,-1.671,4,1.000
brake through zero to reverse,1.420,648.885,77.867,-64.458,-1.696,4,1.000
brake through zero to reverse,1.440,648.851,77.867,-64.457,-1.720,4,1.000
brake through zero to reverse,1.460,648.816,77.867,-64.455,-1.743,4,1.000
brake through zero to reverse,1.480,648.780,77.867,-64.454,-1.766,4,1.000
brake through zero to reverse,1.500,648.745,77.867,-64.452,-1.788,4,1.000
brake through zero to reverse,1.520,648.709,77.867,-64.451,-1.810,4,1.000
brake through zero to reverse,1.540,648.672,77.867,-64.449,-1.831,4,1.000
brake through zero to reverse,1.560,648.635,77.867,-64.448,-1.851,4,1.000
brake through zero to reverse,1.580,648.598,77.867,-64.446,-1.871,4,1.000
brake through zero to reverse,1.600,648.560,77.867,-64.444,-1.891,4,1.000
brake through zero to reverse,1.620,648.522,77.867,-64.443,-1.909,4,1.000
brake through zero to reverse,1.640,648.483,77.867,-64.441,-1.928,4,1.000
brake through zero to reverse,1.660,648.444,77.867,-64.440,-1.946,4,1.000
brake through zero to reverse,1.680,648.405,77.867,-64.438,-1.964,4,1.000
brake through zero to reverse,1.700,648.365,77.867,-64.436,-1.981,4,1.000
brake through zero to reverse,1.720,648.326,77.867,-64.435,-1.997,4,1.000
brake through zero to reverse,1.740,648.285,77.867,-64.433,-2.014,4,1.000
brake through zero to reverse,1.760,648.245,77.867,-64.431,-2.029,4,1.000
brake through zero to reverse,1.780,648.204,77.867,-64.429,-2.045,4,1.000
brake through zero to reverse,1.800,648.163,77.867,-64.428,-2.060,4,1.000
brake through zero to reverse,1.820,648.121,77.867,-64.426,-2.074,4,1.000
brake through zero to reverse,1.840,648.080,77.867,-64.424,-2.089,4,1.000
brake through zero to reverse,1.860,648.038,77.867,-64.422,-2.103,4,1.000
brake through zero to reverse,1.880,647.995,77.867,-64.421,-2.116,4,1.000
brake through zero to reverse,1.900,647.953,77.867,-64.419,-2.129,4,1.000
brake through zero to reverse,1.920,647.910,77.867,-64.417,-2.142,4,1.000
brake through zero to reverse,1.940,647.867,77.867,-64.415,-2.155,4,1.000
brake through zero to reverse,1.960,647.824,77.867,-64.413,-2.167,4,1.000
brake through zero to reverse,1.980,647.780,77.867,-64.412,-2.179,4,1.000
brake through zero to reverse,2.000,647.736,77.867,-64.410,-2.191,4,1.000
brake through zero to reverse,2.020,647.692,77.867,-64.408,-2.202,4,1.000
brake through zero to reverse,2.040,647.648,77.867,-64.406,-2.213,4,1.000
brake through zero to reverse,2.060,647.604,77.867,-64.404,-2.224,4,1.000
brake through zero to reverse,2.080,647.559,77.867,-64.402,-2.234,4,1.000
brake through zero to reverse,2.100,647.514,77.867,-64.400,-2.244,4,1.000
brake through zero to reverse,2.120,647.469,77.867,-64.399,-2.254,4,1.000
brake through zero to reverse,2.140,647.424,77.867,-64.397,-2.264,4,1.000
brake through zero to reverse,2.160,647.379,77.867,-64.395,-2.273,4,1.000
brake through zero to reverse,2.180,647.333,77.867,-64.393,-2.283,4,1.000
brake through zero to reverse,2.200,647.287,77.867,-64.391,-2.292,4,1.000
brake through zero to reverse,2.220,647.241,77.867,-64.389,-2.300,4,1.000
brake through zero to reverse,2.240,647.195,77.867,-64.387,-2.309,4,1.000
brake through zero to reverse,2.260,647.149,77.867,-64.385,-2.317,4,1.000
brake through zero to reverse,2.280,647.102,77.867,-64.383,-2.325,4,1.000
brake through zero to reverse,2.300,647.056,77.867,-64.381,-2.333,4,1.000
brake through zero to reverse,2.320,647.009,77.867,-64.379,-2.341,4,1.000
brake through zero to reverse,2.340,646.962,77.867,-64.377,-2.348,4,1.000
brake through zero to reverse,2.360,646.915,77.867,-64.375,-2.356,4,1.000
brake through zero to reverse,2.380,646.868,77.867,-64.373,-2.363,4,1.000
brake through zero to reverse,2.400,646.820,77.867,-64.371,-2.370,4,1.000
brake through zero to reverse,2.420,646.773,77.867,-64.369,-2.376,4,1.000
brake through zero to reverse,2.440,646.725,77.867,-64.367,-2.383,4,1.000
brake through zero to reverse,2.460,646.678,77.867,-64.365,-2.389,4,1.000
brake through zero to reverse,2.480,646.630,77.867,-64.363,-2.396,4,1.000
brake through zero to reverse,2.500,646.582,77.867,-64.361,-2.402,4,1.000
brake through zero to reverse,2.520,646.534,77.867,-64.359,-2.408,4,1.000
brake through zero to reverse,2.540,646.485,77.867,-64.357,-2.413,4,1.000
brake through zero to reverse,2.560,646.437,77.867,-64.355,-2.419,4,1.000
brake through zero to reverse,2.580,646.389,77.867,-64.353,-2.425,4,1.000
brake through zero to reverse,2.600,646.340,77.867,-64.351,-2.430,4,1.000
brake through zero to reverse,2.620,646.291,77.867,-64.349,-2.435,4,1.000
brake through zero to reverse,2.640,646.243,77.867,-64.347,-2.440,4,1.000
brake through zero to reverse,2.660,646.194,77.867,-64.345,-2.445,4,1.000
brake through zero to reverse,2.680,646.145,77.867,-64.343,-2.450,4,1.000
brake through zero to reverse,2.700,646.096,77.867,-64.341,-2.455,4,1.000
brake through zero to reverse,2.720,646.047,77.867,-64.339,-2.459,4,1.000
brake through zero to reverse,2.740,645.997,77.867,-64.337,-2.464,4,1.000
brake through zero to reverse,2.760,645.948,77.867,-64.335,-2.468,4,1.000
brake through zero to reverse,2.780,645.899,77.867,-64.333,-2.472,4,1.000
brake through zero to reverse,2.800,645.849,77.867,-64.330,-2.476,4,1.000
brake through zero to reverse,2.820,645.800,77.867,-64.328,-2.480,4,1.000
brake through zero to reverse,2.840,645.750,77.867,-64.326,-2.484,4,1.000
brake through zero to reverse,2.860,645.700,77.867,-64.324,-2.488,4,1.000
brake through zero to reverse,2.880,645.650,77.867,-64.322,-2.492,4,1.000
brake through zero to reverse,2.900,645.601,77.867,-64.320,-2.496,4,1.000
brake through zero to reverse,2.920,645.551,77.867,-64.318,-2.499,4,1.000
brake through zero to reverse,2.940,645.501,77.867,-64.316,-2.503,4,1.000
brake through zero to reverse,2.960,645.451,77.867,-64.314,-2.506,4,1.000
brake through zero to reverse,2.980,645.401,77.867,-64.312,-2.509,4,1.000
reverse out,0.000,645.350,77.867,-64.309,-2.512,4,1.000
reverse out,0.020,645.300,77.867,-64.307,-2.515,4,1.000
reverse out,0.040,645.250,77.867,-64.305,-2.519,4,1.000
reverse out,0.060,645.199,77.867,-64.303,-2.521,4,1.000
reverse out,0.080,645.149,77.867,-64.301,-2.524,4,1.000
reverse out,0.100,645.098,77.867,-64.299,-2.527,4,1.000
reverse out,0.000,645.048,77.867,-64.298,-2.529,4,1.000
reverse out,0.020,644.997,77.867,-64.296,-2.532,4,1.000
reverse out,0.040,644.946,77.867,-64.295,-2.534,4,1.000
reverse out,0.060,644.896,77.867,-64.294,-2.536,4,1.000
reverse out,0.080,644.845,77.867,-64.293,-2.538,4,1.000
reverse out,0.000,644.794,77.867,-64.293,-2.540,4,1.000
reverse out,0.020,644.743,77.867,-64.293,-2.541,4,1.000
reverse out,0.040,644.692,77.867,-64.294,-2.543,4,1.000
reverse out,0.060,644.641,77.867,-64.295,-2.545,4,1.000
reverse out,0.080,644.591,77.867,-64.296,-2.546,4,1.000
reverse out,0.100,644.540,77.867,-64.298,-2.548,4,1.000
reverse out,0.000,644.489,77.867,-64.300,-2.549,4,1.000
reverse out,0.020,644.438,77.867,-64.303,-2.550,4,1.000
reverse out,0.040,644.387,77.867,-64.306,-2.551,4,1.000
reverse out,0.060,644.336,77.867,-64.310,-2.553,4,1.000
reverse out,0.080,644.285,77.867,-64.314,-2.554,4,1.000
reverse out,0.100,644.234,77.867,-64.319,-2.555,4,1.000
reverse out,0.000,644.183,77.867,-64.324,-2.556,4,1.000
reverse out,0.020,644.132,77.867,-64.330,-2.557,4,1.000
reverse out,0.040,644.081,77.867,-64.336,-2.558,4,1.000
reverse out,0.060,644.030,77.867,-64.343,-2.559,4,1.000
reverse out,0.080,643.980,77.867,-64.350,-2.560,4,1.000
reverse out,0.000,643.929,77.867,-64.358,-2.561,4,1.000
reverse out,0.020,643.878,77.867,-64.366,-2.562,4,1.000
reverse out,0.040,643.828,77.867,-64.375,-2.563,4,1.000
reverse out,0.060,643.777,77.867,-64.384,-2.564,4,1.000
reverse out,0.080,643.727,77.867,-64.394,-2.565,4,1.000
reverse out,0.100,643.677,77.867,-64.405,-2.565,4,1.000
reverse out,0.000,643.627,77.867,-64.415,-2.566,4,1.000
reverse out,0.020,643.576,77.867,-64.427,-2.567,4,1.000
reverse out,0.040,643.526,77.867,-64.439,-2.568,4,1.000
reverse out,0.060,643.476,77.867,-64.451,-2.569,4,1.000
reverse out,0.080,643.427,77.867,-64.464,-2.569,4,1.000
reverse out,0.100,643.377,77.867,-64.477,-2.570,4,1.000
reverse out,0.000,643.327,77.867,-64.491,-2.571,4,1.000
reverse out,0.020,643.278,77.867,-64.506,-2.571,4,1.000
reverse out,0.040,643.229,77.867,-64.520,-2.572,4,1.000
reverse out,0.060,643.180,77.867,-64.536,-2.573,4,1.000
reverse out,0.080,643.131,77.867,-64.552,-2.573,4,1.000
reverse out,0.000,643.082,77.867,-64.568,-2.574,4,1.000
reverse out,0.020,643.033,77.867,-64.585,-2.574,4,1.000
reverse out,0.040,642.984,77.867,-64.602,-2.575,4,1.000
reverse out,0.060,642.936,77.867,-64.620,-2.575,4,1.000
reverse out,0.080,642.888,77.867,-64.639,-2.576,4,1.000
reverse out,0.100,642.840,77.867,-64.657,-2.576,4,1.000
reverse out,0.000,642.792,77.867,-64.677,-2.577,4,1.000
reverse out,0.020,642.744,77.867,-64.697,-2.577,4,1.000
reverse out,0.040,642.697,77.867,-64.717,-2.578,4,1.000
reverse out,0.060,642.650,77.867,-64.738,-2.578,4,1.000
reverse out,0.080,642.603,77.867,-64.759,-2.579,4,1.000
reverse out,0.100,642.556,77.867,-64.781,-2.579,4,1.000
reverse out,0.000,642.509,77.867,-64.803,-2.580,4,1.000
reverse out,0.020,642.463,77.867,-64.826,-2.580,4,1.000
reverse out,0.040,642.417,77.867,-64.849,-2.581,4,1.000
reverse out,0.060,642.371,77.867,-64.872,-2.581,4,1.000
reverse out,0.080,642.325,77.867,-64.897,-2.581,4,1.000
reverse out,0.000,642.280,77.867,-64.921,-2.582,4,1.000
reverse out,0.020,642.234,77.867,-64.946,-2.582,4,1.000
reverse out,0.040,642.189,77.867,-64.972,-2.582,4,1.000
reverse out,0.060,642.145,77.867,-64.998,-2.583,4,1.000
reverse out,0.080,642.100,77.867,-65.024,-2.583,4,1.000
reverse out,0.100,642.056,77.867,-65.051,-2.583,4,1.000
reverse out,0.000,642.012,77.867,-65.078,-2.584,4,1.000
reverse out,0.020,641.969,77.867,-65.106,-2.584,4,1.000
reverse out,0.040,641.925,77.867,-65.134,-2.584,4,1.000
reverse out,0.060,641.882,77.867,-65.163,-2.585,4,1.000
reverse out,0.080,641.839,77.867,-65.192,-2.585,4,1.000
reverse out,0.100,641.797,77.867,-65.222,-2.585,4,1.000
reverse out,0.000,641.755,77.867,-65.252,-2.585,4,1.000
reverse out,0.020,641.713,77.867,-65.282,-2.586,4,1.000
reverse out,0.040,641.671,77.867,-65.313,-2.586,4,1.000
reverse out,0.060,641.630,77.867,-65.344,-2.586,4,1.000
reverse out,0.080,641.589,77.867,-65.376,-2.586,4,1.000
reverse out,0.100,641.548,77.867,-65.408,-2.587,4,1.000
reverse out,0.000,641.508,77.867,-65.440,-2.587,4,1.000
reverse out,0.020,641.468,77.867,-65.473,-2.587,4,1.000
reverse out,0.040,641.429,77.867,-65.507,-2.587,4,1.000
reverse out,0.060,641.389,77.867,-65.540,-2.588,4,1.000
reverse out,0.080,641.350,77.867,-65.575,-2.588,4,1.000
reverse out,0.000,641.312,77.867,-65.609,-2.588,4,1.000
reverse out,0.020,641.273,77.867,-65.644,-2.588,4,1.000
reverse out,0.040,641.235,77.867,-65.679,-2.588,4,1.000
reverse out,0.060,641.198,77.867,-65.715,-2.589,4,1.000
reverse out,0.080,641.161,77.867,-65.751,-2.589,4,1.000
reverse out,0.100,641.124,77.867,-65.788,-2.589,4,1.000
reverse out,0.000,641.088,77.867,-65.824,-2.589,4,1.000
reverse out,0.020,641.051,77.867,-65.862,-2.589,4,1.000
reverse out,0.040,641.016,77.867,-65.899,-2.589,4,1.000
reverse out,0.060,640.980,77.867,-65.937,-2.590,4,1.000
reverse out,0.080,640.945,77.867,-65.975,-2.590,4,1.000
reverse out,0.100,640.911,77.867,-66.014,-2.590,4,1.000
reverse out,0.000,640.877,77.867,-66.053,-2.590,4,1.000
reverse out,0.020,640.843,77.867,-66.092,-2.590,4,1.000
reverse out,0.040,640.810,77.867,-66.132,-2.590,4,1.000
reverse out,0.060,640.777,77.867,-66.172,-2.590,4,1.000
reverse out,0.080,640.744,77.867,-66.213,-2.591,4,1.000
reverse out,0.000,640.712,77.867,-66.253,-2.591,4,1.000
reverse out,0.020,640.680,77.867,-66.294,-2.591,4,1.000
reverse out,0.040,640.649,77.867,-66.336,-2.591,4,1.000
reverse out,0.060,640.618,77.867,-66.377,-2.591,4,1.000
reverse out,0.080,640.588,77.867,-66.419,-2.591,4,1.000
reverse out,0.100,640.558,77.867,-66.462,-2.591,4,1.000
reverse out,0.000,640.528,77.867,-66.504,-2.591,4,1.000
reverse out,0.020,640.499,77.867,-66.547,-2.591,4,1.000
reverse out,0.040,640.470,77.867,-66.590,-2.592,4,1.000
reverse out,0.060,640.442,77.867,-66.634,-2.592,4,1.000
reverse out,0.080,640.414,77.867,-66.678,-2.592,4,1.000
reverse out,0.100,640.387,77.867,-66.722,-2.592,4,1.000
reverse out,0.000,640.360,77.867,-66.766,-2.592,4,1.000
reverse out,0.020,640.333,77.867,-66.811,-2.592,4,1.000
reverse out,0.040,640.307,77.867,-66.856,-2.592,4,1.000
reverse out,0.060,640.282,77.867,-66.901,-2.592,4,1.000
reverse out,0.080,640.257,77.867,-66.946,-2.592,4,1.000
reverse out,0.000,640.232,77.867,-66.992,-2.592,4,1.000
reverse out,0.020,640.208,77.867,-67.038,-2.592,4,1.000
reverse out,0.040,640.184,77.867,-67.084,-2.593,4,1.000
reverse out,0.060,640.161,77.867,-67.130,-2.593,4,1.000
reverse out,0.080,640.138,77.867,-67.177,-2.593,4,1.000
reverse out,0.100,640.116,77.867,-67.224,-2.593,4,1.000
reverse out,0.000,640.094,77.867,-67.271,-2.593,4,1.000
reverse out,0.020,640.073,77.867,-67.318,-2.593,4,1.000
reverse out,0.040,640.052,77.867,-67.366,-2.593,4,1.000
reverse out,0.060,640.032,77.867,-67.414,-2.593,4,1.000
reverse out,0.080,640.012,77.867,-67.462,-2.593,4,1.000
reverse out,0.100,639.992,77.867,-67.510,-2.593,4,1.000
reverse out,0.000,639.974,77.867,-67.558,-2.593,4,1.000
reverse out,0.020,639.955,77.867,-67.607,-2.593,4,1.000
reverse out,0.040,639.937,77.867,-67.655,-2.593,4,1.000
reverse out,0.060,639.920,77.867,-67.704,-2.593,4,1.000
reverse out,0.080,639.903,77.867,-67.753,-2.593,4,1.000
reverse out,0.000,639.887,77.867,-67.803,-2.593,4,1.000
reverse out,0.020,639.871,77.867,-67.852,-2.594,4,1.000
reverse out,0.040,639.855,77.867,-67.902,-2.594,4,1.000
reverse out,0.060,639.841,77.867,-67.951,-2.594,4,1.000
reverse out,0.080,639.826,77.867,-68.001,-2.594,4,1.000
reverse out,0.100,639.812,77.867,-68.051,-2.594,4,1.000
reverse out,0.000,639.799,77.867,-68.102,-2.594,4,1.000
reverse out,0.020,639.786,77.867,-68.152,-2.595,4,1.000
reverse out,0.040,639.773,77.867,-68.202,-2.595,4,1.000
reverse out,0.060,639.761,77.867,-68.253,-2.595,4,1.000
reverse out,0.080,639.750,77.867,-68.303,-2.596,4,1.000
reverse out,0.100,639.739,77.867,-68.354,-2.596,4,1.000
reverse out,0.000,639.728,77.867,-68.405,-2.596,4,1.000
reverse out,0.020,639.717,77.867,-68.456,-2.597,4,1.000
reverse out,0.040,639.707,77.867,-68.507,-2.597,4,1.000
reverse out,0.060,639.698,77.867,-68.558,-2.598,4,1.000
reverse out,0.080,639.689,77.867,-68.609,-2.598,4,1.000
reverse out,0.100,639.680,77.867,-68.660,-2.599,4,1.000
reverse out,0.000,639.671,77.867,-68.712,-2.599,4,1.000
reverse out,0.020,639.663,77.867,-68.763,-2.600,4,1.000
reverse out,0.040,639.655,77.867,-68.814,-2.601,4,1.000
reverse out,0.060,639.648,77.867,-68.866,-2.601,4,1.000
reverse out,0.080,639.640,77.867,-68.917,-2.602,4,1.000
reverse out,0.000,639.633,77.867,-68.969,-2.602,4,1.000
reverse out,0.020,639.627,77.867,-69.021,-2.603,4,1.000
reverse out,0.040,639.620,77.867,-69.072,-2.604,4,1.000
reverse out,0.060,639.614,77.867,-69.124,-2.604,4,1.000
reverse out,0.080,639.608,77.867,-69.176,-2.605,4,1.000
reverse out,0.100,639.602,77.867,-69.228,-2.605,4,1.000
reverse out,0.000,639.597,77.867,-69.279,-2.606,4,1.000
reverse out,0.020,639.591,77.867,-69.331,-2.607,4,1.000
reverse out,0.040,639.586,77.867,-69.383,-2.607,4,1.000
reverse out,0.060,639.581,77.867,-69.435,-2.608,4,1.000
reverse out,0.080,639.577,77.867,-69.487,-2.608,4,1.000
reverse out,0.100,639.572,77.867,-69.539,-2.609,4,1.000
reverse out,0.000,639.568,77.867,-69.591,-2.609,4,1.000
reverse out,0.020,639.564,77.867,-69.643,-2.609,4,1.000
reverse out,0.040,639.560,77.867,-69.695,-2.610,4,1.000
reverse out,0.060,639.556,77.868,-69.747,-2.610,4,1.000
reverse out,0.080,639.552,77.868,-69.799,-2.610,4,1.000
reverse out,0.000,639.549,77.868,-69.851,-2.611,4,1.000
reverse out,0.020,639.545,77.868,-69.903,-2.611,4,1.000
reverse out,0.040,639.542,77.869,-69.955,-2.611,4,1.000
reverse out,0.060,639.539,77.869,-70.007,-2.611,4,1.000
reverse out,0.080,639.536,77.869,-70.059,-2.611,4,1.000
reverse out,0.100,639.533,77.870,-70.111,-2.611,4,1.000
reverse out,0.000,639.530,77.870,-70.163,-2.611,4,1.000
reverse out,0.020,639.527,77.870,-70.215,-2.611,4,1.000
reverse out,0.040,639.525,77.871,-70.267,-2.611,4,1.000
reverse out,0.060,639.522,77.871,-70.319,-2.610,4,1.000
reverse out,0.080,639.520,77.871,-70.371,-2.610,4,1.000
reverse out,0.100,639.517,77.872,-70.423,-2.610,4,1.000
reverse out,0.000,639.515,77.872,-70.476,-2.610,4,1.000
reverse out,0.020,639.513,77.873,-70.528,-2.609,4,1.000
reverse out,0.040,639.511,77.873,-70.579,-2.609,4,1.000
reverse out,0.060,639.509,77.874,-70.631,-2.608,4,1.000
reverse out,0.080,639.507,77.875,-70.683,-2.607,4,1.000
reverse out,0.000,639.505,77.875,-70.735,-2.606,4,1.000
reverse out,0.020,639.504,77.876,-70.787,-2.605,4,1.000
reverse out,0.040,639.502,77.877,-70.839,-2.604,4,1.000
reverse out,0.060,639.501,77.878,-70.891,-2.603,4,1.000
reverse out,0.080,639.499,77.878,-70.943,-2.602,4,1.000
reverse out,0.100,639.498,77.879,-70.995,-2.601,4,1.000
reverse out,0.000,639.496,77.880,-71.046,-2.600,4,1.000
reverse out,0.020,639.495,77.881,-71.098,-2.598,4,1.000
reverse out,0.040,639.494,77.882,-71.150,-2.597,4,1.000
reverse out,0.060,639.492,77.883,-71.202,-2.595,4,1.000
reverse out,0.080,639.491,77.884,-71.253,-2.593,4,1.000
reverse out,0.100,639.490,77.885,-71.305,-2.592,4,1.000
reverse out,0.000,639.489,77.886,-71.357,-2.590,4,1.000
reverse out,0.020,639.488,77.887,-71.408,-2.588,4,1.000
reverse out,0.040,639.487,77.889,-71.460,-2.586,4,1.000
reverse out,0.060,639.486,77.890,-71.511,-2.584,4,1.000
reverse out,0.080,639.485,77.891,-71.562,-2.581,4,1.000
reverse out,0.100,639.484,77.893,-71.614,-2.579,4,1.000
reverse out,0.000,639.483,77.894,-71.665,-2.577,4,1.000
reverse out,0.020,639.482,77.895,-71.716,-2.574,4,1.000
reverse out,0.040,639.482,77.897,-71.768,-2.572,4,1.000
reverse out,0.060,639.481,77.898,-71.819,-2.569,4,1.000
reverse out,0.080,639.480,77.900,-71.870,-2.566,4,1.000
reverse out,0.000,639.479,77.901,-71.921,-2.564,4,1.000
reverse out,0.020,639.479,77.903,-71.972,-2.561,4,1.000
reverse out,0.040,639.478,77.904,-72.023,-2.558,4,1.000
reverse out,0.060,639.478,77.906,-72.074,-2.555,4,1.000
reverse out,0.080,639.477,77.908,-72.124,-2.552,4,1.000
reverse out,0.100,639.476,77.909,-72.175,-2.549,4,1.000
reverse out,0.000,639.476,77.911,-72.226,-2.545,4,1.000
reverse out,0.020,639.475,77.913,-72.276,-2.542,4,1.000
reverse out,0.040,639.475,77.915,-72.327,-2.539,4,1.000
reverse out,0.060,639.474,77.916,-72.377,-2.535,4,1.000
reverse out,0.080,639.474,77.918,-72.428,-2.532,4,1.000
reverse out,0.100,639.473,77.920,-72.478,-2.528,4,1.000
reverse out,0.000,639.473,77.922,-72.528,-2.525,4,1.000
reverse out,0.020,639.473,77.924,-72.579,-2.521,4,1.000
reverse out,0.040,639.472,77.926,-72.629,-2.518,4,1.000
reverse out,0.060,639.472,77.928,-72.679,-2.514,4,1.000
reverse out,0.080,639.472,77.930,-72.729,-2.510,4,1.000
reverse out,0.000,639.471,77.932,-72.779,-2.507,4,1.000
reverse out,0.020,639.471,77.935,-72.829,-2.503,4,1.000
reverse out,0.040,639.471,77.937,-72.878,-2.499,4,1.000
reverse out,0.060,639.470,77.939,-72.928,-2.496,4,1.000
reverse out,0.080,639.470,77.941,-72.978,-2.492,4,1.000
reverse out,0.100,639.470,77.943,-73.027,-2.488,4,1.000
reverse out,0.000,639.470,77.945,-73.077,-2.484,4,1.000
reverse out,0.020,639.469,77.948,-73.126,-2.480,4,1.000
reverse out,0.040,639.469,77.950,-73.175,-2.476,4,1.000
reverse out,0.060,639.469,77.952,-73.224,-2.472,4,1.000
reverse out,0.080,639.469,77.954,-73.274,-2.468,4,1.000
reverse out,0.100,639.468,77.957,-73.323,-2.464,4,1.000
reverse out,0.000,639.468,77.959,-73.372,-2.460,4,1.000
reverse out,0.020,639.468,77.962,-73.421,-2.456,4,1.000
reverse out,0.040,639.468,77.964,-73.469,-2.452,4,1.000
reverse out,0.060,639.468,77.966,-73.518,-2.448,4,1.000
reverse out,0.080,639.468,77.969,-73.567,-2.444,4,1.000
reverse out,0.000,639.468,77.971,-73.615,-2.440,4,1.000
reverse out,0.020,639.467,77.974,-73.664,-2.436,4,1.000
reverse out,0.040,639.467,77.976,-73.712,-2.432,4,1.000
reverse out,0.060,639.467,77.979,-73.761,-2.428,4,1.000
reverse out,0.080,639.467,77.981,-73.809,-2.424,4,1.000
reverse out,0.100,639.467,77.984,-73.857,-2.420,4,1.000
reverse out,0.000,639.467,77.987,-73.905,-2.416,4,1.000
reverse out,0.020,639.467,77.989,-73.953,-2.412,4,1.000
reverse out,0.040,639.467,77.992,-74.001,-2.408,4,1.000
reverse out,0.060,639.466,77.994,-74.049,-2.404,4,1.000
reverse out,0.080,639.466,77.997,-74.097,-2.400,4,1.000
reverse out,0.100,639.466,78.000,-74.145,-2.396,4,1.000
reverse out,0.000,639.466,78.002,-74.192,-2.392,4,1.000
reverse out,0.020,639.466,78.005,-74.240,-2.388,4,1.000
reverse out,0.040,639.466,78.008,-74.287,-2.384,4,1.000
reverse out,0.060,639.466,78.010,-74.335,-2.380,4,1.000
reverse out,0.080,639.466,78.013,-74.382,-2.376,4,1.000
reverse out,0.000,639.466,78.016,-74.429,-2.373,4,1.000
reverse out,0.020,639.466,78.019,-74.477,-2.369,4,0.998
reverse out,0.040,639.466,78.021,-74.524,-2.365,4,0.994
reverse out,0.060,639.466,78.024,-74.571,-2.362,4,0.990
reverse out,0.080,639.466,78.027,-74.618,-2.359,4,0.985
reverse out,0.100,639.466,78.030,-74.665,-2.356,4,0.981
reverse out,0.000,639.466,78.033,-74.712,-2.354,4,0.977
reverse out,0.020,639.466,78.036,-74.758,-2.353,4,0.972
reverse out,0.040,639.466,78.038,-74.805,-2.352,4,0.968
reverse out,0.060,639.466,78.041,-74.852,-2.351,4,0.963
reverse out,0.080,639.466,78.044,-74.899,-2.351,4,0.959
reverse out,0.100,639.466,78.047,-74.946,-2.351,4,0.955
reverse out,0.000,639.466,78.050,-74.992,-2.351,4,0.950
reverse out,0.020,639.466,78.053,-75.039,-2.352,4,0.946
reverse out,0.040,639.466,78.056,-75.086,-2.353,4,0.941
reverse out,0.060,639.466,78.059,-75.133,-2.354,4,0.937
reverse out,0.080,639.466,78.062,-75.180,-2.356,4,0.932
reverse out,0.100,639.466,78.065,-75.227,-2.358,4,0.927
reverse out,0.000,639.466,78.068,-75.274,-2.361,4,0.923
reverse out,0.020,639.466,78.071,-75.321,-2.364,4,0.918
reverse out,0.040,639.466,78.074,-75.368,-2.367,4,0.913
reverse out,0.060,639.466,78.077,-75.415,-2.371,4,0.909
reverse out,0.080,639.466,78.080,-75.463,-2.374,4,0.904
reverse out,0.000,639.466,78.083,-75.510,-2.379,4,0.899
reverse out,0.020,639.466,78.086,-75.558,-2.383,4,0.894
reverse out,0.040,639.466,78.089,-75.605,-2.388,4,0.889
reverse out,0.060,639.466,78.093,-75.653,-2.393,4,0.884
reverse out,0.080,639.466,78.096,-75.701,-2.399,4,0.879
reverse out,0.100,639.466,78.099,-75.749,-2.405,4,0.875
reverse out,0.000,639.466,78.102,-75.797,-2.411,4,0.870
reverse out,0.020,639.466,78.106,-75.845,-2.417,4,0.865
reverse out,0.040,639.466,78.109,-75.893,-2.424,4,0.860
reverse out,0.060,639.466,78.112,-75.941,-2.431,4,0.855
reverse out,0.080,639.466,78.115,-75.990,-2.438,4,0.849
reverse out,0.100,639.466,78.119,-76.039,-2.446,4,0.844
reverse out,0.000,639.466,78.122,-76.088,-2.454,4,0.839
reverse out,0.020,639.466,78.125,-76.137,-2.462,4,0.834
reverse out,0.040,639.466,78.129,-76.186,-2.470,4,0.829
reverse out,0.060,639.466,78.132,-76.235,-2.479,4,0.824
