"Mode","Case","Time","Before","At","AfterHalfSecond","Drop","VelocityBefore","VelocityAt","VelocityAfter","X","Y","Z","Travel","Throttle","Brake","Steering","Grounded","Water","Up","Lift","Torque","Contact"
"race-StreetLoopGreybox","driving","18.660","32.09","28.94","30.55","3.150000000000002",,,,"419.87","78.68","159.07",,,,,,,,,,
"race-StreetLoopGreybox","driving","20.660","28.94","13.79","31.96","15.150000000000002",,,,"423.87","80.93","144.60",,,,,,,,,,
"race-StreetLoopGreybox","driving","20.660","31.92","29.40","31.75","2.520000000000003",,,,"452.22","86.58","106.24",,,,,,,,,,
"race-StreetLoopGreybox","driving","22.660","29.40","21.63","4.16","7.77",,,,"446.79","85.48","121.55",,,,,,,,,,
"race-StreetLoopGreybox","driving","22.660","31.71","29.62","31.73","2.09",,,,"470.26","78.11","47.36",,,,,,,,,,
"race-StreetLoopGreybox","driving","24.660","29.62","0.00","10.73","29.62",,,,"467.94","83.62","76.63",,,,,,,,,,
"race-StreetLoopGreybox","driving","24.660","35.55","25.29","33.39","10.259999999999998",,,,"471.94","80.76","4.73",,,,,,,,,,
"race-StreetLoopGreybox","driving","26.660","25.29","23.03","27.75","2.259999999999998",,,,"473.06","79.14","53.65",,,,,,,,,,
"race-StreetLoopGreybox","driving","28.660","35.11","31.43","36.23","3.6799999999999997",,,,"472.06","82.42","-3.11",,,,,,,,,,
"race-StreetLoopGreybox","driving","28.660","35.90","31.76","31.93","4.139999999999997",,,,"531.57","62.45","-175.34",,,,,,,,,,
"race-StreetLoopGreybox","driving","30.660","34.91","31.82","33.53","3.0899999999999963",,,,"529.26","70.78","-159.13",,,,,,,,,,
"race-StreetLoopGreybox","driving","32.660","31.74","30.55","32.94","1.1899999999999977",,,,"511.32","84.02","-128.10",,,,,,,,,,
"race-StreetLoopGreybox","driving","32.660","34.76","17.30","14.34","17.459999999999997",,,,"549.36","37.36","-223.48",,,,,,,,,,
"race-StreetLoopGreybox","driving","34.660","31.75","4.16","27.79","27.59",,,,"563.35","29.45","-263.47",,,,,,,,,,
"race-StreetLoopGreybox","driving","34.660","45.45","26.22","22.66","19.230000000000004",,,,"559.04","28.87","-268.32",,,,,,,,,,
"race-StreetLoopGreybox","driving","36.660","31.73","10.73","18.76","21",,,,"561.92","28.18","-279.84",,,,,,,,,,
"race-StreetLoopGreybox","driving","38.660","39.57","33.39","33.38","6.18",,,,"559.10","26.84","-295.41",,,,,,,,,,
"race-StreetLoopGreybox","driving","38.660","33.39","27.75","30.92","5.640000000000001",,,,"554.25","25.54","-319.13",,,,,,,,,,
"race-StreetLoopGreybox","driving","40.660","39.15","36.23","31.68","2.9200000000000017",,,,"541.48","27.05","-382.91",,,,,,,,,,
"race-StreetLoopGreybox","driving","40.660","36.23","17.71","22.27","18.519999999999996",,,,"484.03","23.48","-543.06",,,,,,,,,,
"race-StreetLoopGreybox","driving","42.660","33.53","24.97","18.42","8.560000000000002",,,,"504.87","23.16","-531.99",,,,,,,,,,
"race-StreetLoopGreybox","driving","44.660","32.94","30.04","21.36","2.8999999999999986",,,,"416.09","38.10","-440.49",,,,,,,,,,
"race-StreetLoopGreybox","driving","44.660","30.04","21.95","30.44","8.09",,,,"473.56","24.94","-536.92",,,,,,,,,,
"race-StreetLoopGreybox","driving","46.660","21.95","14.34","33.66","7.609999999999999",,,,"495.92","23.08","-545.47",,,,,,,,,,
"race-StreetLoopGreybox","driving","48.660","34.62","22.66","32.25","11.959999999999997",,,,"467.46","25.82","-533.26",,,,,,,,,,
"race-StreetLoopGreybox","driving","48.660","25.58","18.76","31.83","6.819999999999997",,,,"332.36","41.02","-391.04",,,,,,,,,,
"race-StreetLoopGreybox","driving","50.660","33.38","30.92","26.04","2.460000000000001",,,,"291.14","36.54","-380.71",,,,,,,,,,
"race-StreetLoopGreybox","driving","50.660","30.92","14.58","32.06","16.340000000000003",,,,"372.30","30.33","-393.93",,,,,,,,,,
"race-StreetLoopGreybox","driving","52.660","31.68","22.27","20.89","9.41",,,,"341.77","38.16","-391.52",,,,,,,,,,
"race-StreetLoopGreybox","driving","54.660","32.45","25.18","28.97","7.270000000000003",,,,"303.31","39.77","-386.72",,,,,,,,,,
"race-StreetLoopGreybox","driving","56.660","25.18","18.42","34.93","6.759999999999998",,,,"326.34","42.34","-395.05",,,,,,,,,,
"race-StreetLoopGreybox","driving","56.660","37.74","21.36","32.17","16.380000000000003",,,,"266.46","36.44","-364.65",,,,,,,,,,
"race-StreetLoopGreybox","driving","58.660","33.66","20.77","31.87","12.889999999999997",,,,"66.89","44.62","-282.14",,,,,,,,,,
"race-StreetLoopGreybox","driving","60.660","32.76","31.47","37.07","1.2899999999999991",,,,"231.56","42.92","-344.41",,,,,,,,,,
"race-StreetLoopGreybox","driving","60.660","34.72","31.83","35.59","2.8900000000000006",,,,"165.95","41.81","-303.22",,,,,,,,,,
"race-StreetLoopGreybox","driving","62.660","32.89","26.04","28.35","6.850000000000001",,,,"115.42","38.46","-288.22",,,,,,,,,,
"race-StreetLoopGreybox","driving","64.660","36.63","21.09","34.60","15.540000000000003",,,,"64.48","44.53","-282.24",,,,,,,,,,
"race-StreetLoopGreybox","driving","66.660","30.90","15.40","39.31","15.499999999999998",,,,"24.77","35.33","-307.34",,,,,,,,,,
"race-StreetLoopGreybox","driving","68.660","34.09","32.00","35.71","2.0900000000000034",,,,"8.35","39.90","-353.96",,,,,,,,,,
"race-StreetLoopGreybox","driving","70.660","42.93","31.87","31.86","11.059999999999999",,,,"-2.65","35.00","-418.01",,,,,,,,,,
"race-StreetLoopGreybox","driving","72.660","47.67","29.60","35.67","18.07",,,,"-5.71","32.31","-476.13",,,,,,,,,,
"race-StreetLoopGreybox","driving","74.660","35.59","31.87","37.59","3.7200000000000024",,,,"-5.95","36.57","-534.89",,,,,,,,,,
"race-StreetLoopGreybox","driving","76.660","32.93","28.35","26.48","4.579999999999998",,,,"-22.64","31.90","-565.96",,,,,,,,,,
"race-StreetLoopGreybox","driving","76.660","32.92","26.45","43.10","6.470000000000002",,,,"-50.09","30.05","-576.36",,,,,,,,,,
"race-StreetLoopGreybox","driving","78.660","45.16","38.78","19.23","6.3799999999999955",,,,"-116.61","30.51","-579.24",,,,,,,,,,
"race-StreetLoopGreybox","driving","80.660","50.64","43.90","15.73","6.740000000000002",,,,"-198.11","31.19","-580.65",,,,,,,,,,
"race-StreetLoopGreybox","driving","82.660","43.90","35.71","19.59","8.189999999999998",,,,"-235.14","28.74","-578.44",,,,,,,,,,
"race-StreetLoopGreybox","driving","82.660","35.71","31.96","53.68","3.75",,,,"-260.98","24.85","-580.33",,,,,,,,,,
"race-StreetLoopGreybox","driving","82.660","31.96","20.39","32.39","11.57",,,,"-596.07","6.63","-548.72",,,,,,,,,,
"race-StreetLoopGreybox","driving","84.660","31.13","20.62","41.93","10.509999999999998",,,,"-616.28","6.43","-532.58",,,,,,,,,,
"race-StreetLoopGreybox","driving","86.660","35.67","10.34","55.57","25.330000000000002",,,,"-345.74","9.98","-565.84",,,,,,,,,,
"race-StreetLoopGreybox","driving","88.660","42.52","40.79","36.90","1.730000000000004",,,,"-438.65","7.00","-552.22",,,,,,,,,,
"race-StreetLoopGreybox","driving","88.660","40.79","26.48","56.26","14.309999999999999",,,,"-382.21","7.28","-560.92",,,,,,,,,,
"race-StreetLoopGreybox","driving","90.660","47.17","43.10","41.71","4.07",,,,"-522.57","7.39","-547.79",,,,,,,,,,
"race-StreetLoopGreybox","driving","90.660","43.10","35.85","56.66","7.25",,,,"-444.81","7.11","-551.38",,,,,,,,,,
"race-StreetLoopGreybox","driving","90.660","51.50","29.56","44.47","21.94",,,,"-586.10","6.59","-549.62",,,,,,,,,,
"race-StreetLoopGreybox","driving","92.660","29.56","19.23","44.47","10.329999999999998",,,,"-595.49","6.79","-549.13",,,,,,,,,,
"race-StreetLoopGreybox","driving","92.660","54.06","14.50","42.79","39.56",,,,"-613.96","6.41","-540.76",,,,,,,,,,
"race-StreetLoopGreybox","driving","94.660","53.68","32.39","37.72","21.29",,,,"-616.40","6.65","-492.32",,,,,,,,,,
"race-StreetLoopGreybox","driving","96.660","32.39","29.66","45.52","2.7300000000000004",,,,"-616.29","6.80","-491.16",,,,,,,,,,
"race-StreetLoopGreybox","driving","96.660","29.66","14.19","-8.22","15.47",,,,"-614.97","6.54","-539.48",,,,,,,,,,
"race-StreetLoopGreybox","driving","96.660","54.39","41.93","41.49","12.46",,,,"-619.20","7.07","-416.94",,,,,,,,,,
"race-StreetLoopGreybox","driving","98.660","41.93","37.20","46.46","4.729999999999997",,,,"-619.08","7.18","-423.50",,,,,,,,,,
"race-StreetLoopGreybox","driving","98.660","37.20","28.51","9.85","8.690000000000001",,,,"-615.99","6.78","-495.69",,,,,,,,,,
"race-StreetLoopGreybox","driving","98.660","55.57","46.92","43.48","8.649999999999999",,,,"-620.94","7.51","-327.53",,,,,,,,,,
"race-StreetLoopGreybox","driving","100.660","46.92","41.21","47.15","5.710000000000001",,,,"-620.56","7.58","-344.66",,,,,,,,,,
"race-StreetLoopGreybox","driving","100.660","41.21","36.90","25.29","4.310000000000002",,,,"-618.97","7.15","-429.49",,,,,,,,,,
"race-StreetLoopGreybox","driving","100.660","56.26","49.55","44.58","6.710000000000001",,,,"-622.74","7.88","-230.77",,,,,,,,,,
"race-StreetLoopGreybox","driving","102.660","49.55","43.35","47.00","6.199999999999996",,,,"-622.29","7.93","-259.88",,,,,,,,,,
"race-StreetLoopGreybox","driving","102.660","43.35","41.71","40.19","1.6400000000000006",,,,"-620.44","7.56","-350.40",,,,,,,,,,
"race-StreetLoopGreybox","driving","102.660","56.66","50.90","45.19","5.759999999999998",,,,"-622.48","8.23","-130.18",,,,,,,,,,
"race-StreetLoopGreybox","driving","104.660","50.90","44.47","47.28","6.43",,,,"-622.70","8.24","-171.93",,,,,,,,,,
"race-StreetLoopGreybox","driving","104.660","50.59","15.88","45.49","34.71",,,,"-615.65","8.38","-56.77",,,,,,,,,,
"race-StreetLoopGreybox","driving","106.660","46.03","17.31","39.64","28.720000000000002",,,,"-602.22","8.45","528.21",,,,,,,,,,
"race-StreetLoopGreybox","driving","108.660","45.52","-8.22","20.75","53.74",,,,"-593.22","8.60","538.21",,,,,,,,,,
"race-StreetLoopGreybox","driving","110.660","46.46","9.85","35.29","36.61",,,,"-596.99","8.59","536.11",,,,,,,,,,
"race-StreetLoopGreybox","driving","112.660","47.15","25.29","43.52","21.86",,,,"-569.90","8.59","541.23",,,,,,,,,,
"race-StreetLoopGreybox","driving","114.660","48.05","44.58","36.23","3.469999999999999",,,,"-630.15","9.72","243.85",,,,,,,,,,
"race-StreetLoopGreybox","driving","114.660","47.00","40.19","47.74","6.810000000000002",,,,"-502.96","8.59","536.12",,,,,,,,,,
"race-StreetLoopGreybox","driving","116.660","50.17","45.19","41.24","4.980000000000004",,,,"-631.52","9.77","333.67",,,,,,,,,,
"race-StreetLoopGreybox","driving","116.660","48.08","46.12","43.66","1.9600000000000009",,,,"-629.84","9.50","402.26",,,,,,,,,,
"race-StreetLoopGreybox","driving","118.660","52.23","39.64","44.73","12.589999999999996",,,,"-610.66","8.55","493.28",,,,,,,,,,
"race-StreetLoopGreybox","driving","120.660","39.64","29.18","45.90","10.46",,,,"-608.78","8.60","505.72",,,,,,,,,,
"race-StreetLoopGreybox","driving","120.660","52.20","20.75","45.37","31.450000000000003",,,,"-596.67","8.64","536.18",,,,,,,,,,
"race-StreetLoopGreybox","driving","122.660","20.06","14.78","26.75","5.279999999999999",,,,"-604.04","8.62","528.54",,,,,,,,,,
"race-StreetLoopGreybox","driving","122.660","46.52","35.29","45.67","11.230000000000004",,,,"-540.96","8.59","538.75",,,,,,,,,,
"race-StreetLoopGreybox","driving","124.660","35.29","31.73","47.63","3.5599999999999987",,,,"-541.82","8.74","538.64",,,,,,,,,,
"race-StreetLoopGreybox","driving","124.660","31.73","27.19","21.39","4.539999999999999",,,,"-567.11","8.74","541.13",,,,,,,,,,
"race-StreetLoopGreybox","driving","126.660","43.52","38.39","41.19","5.130000000000003",,,,"-471.06","8.66","534.61",,,,,,,,,,
"race-StreetLoopGreybox","driving","126.660","38.39","36.23","23.82","2.1600000000000037",,,,"-502.97","8.74","536.04",,,,,,,,,,
"race-StreetLoopGreybox","driving","126.660","36.23","26.07","49.35","10.159999999999997",,,,"31.83","8.52","524.46",,,,,,,,,,
"race-StreetLoopGreybox","driving","128.660","47.74","41.83","40.83","5.910000000000004",,,,"-390.49","9.13","531.86",,,,,,,,,,
"race-StreetLoopGreybox","driving","128.660","41.24","26.57","21.30","14.670000000000002",,,,"81.93","9.54","536.52",,,,,,,,,,
"race-StreetLoopGreybox","driving","130.660","49.97","43.66","44.04","6.310000000000002",,,,"-304.85","9.60","528.86",,,,,,,,,,
"race-StreetLoopGreybox","driving","130.660","44.16","26.59","14.96","17.569999999999997",,,,"134.97","9.61","540.39",,,,,,,,,,
"race-StreetLoopGreybox","driving","132.660","51.26","44.73","34.58","6.530000000000001",,,,"-216.39","9.47","527.33",,,,,,,,,,
"race-StreetLoopGreybox","driving","132.660","45.90","26.51","26.96","19.389999999999997",,,,"187.81","9.31","545.47",,,,,,,,,,
"race-StreetLoopGreybox","driving","134.660","51.95","45.37","9.85","6.580000000000005",,,,"-126.22","8.85","527.03",,,,,,,,,,
"race-StreetLoopGreybox","driving","134.660","47.01","26.75","16.20","20.259999999999998",,,,"237.94","8.81","555.80",,,,,,,,,,
"race-StreetLoopGreybox","driving","136.660","47.63","21.39","15.08","26.240000000000002",,,,"298.47","8.57","559.74",,,,,,,,,,
"race-StreetLoopGreybox","driving","138.660","46.31","39.58","29.80","6.730000000000004",,,,"52.16","8.98","532.06",,,,,,,,,,
"race-StreetLoopGreybox","driving","138.660","41.19","23.82","15.05","17.369999999999997",,,,"323.68","10.26","540.66",,,,,,,,,,
"race-StreetLoopGreybox","driving","140.660","49.35","41.48","31.24","7.8700000000000045",,,,"130.95","9.77","544.66",,,,,,,,,,
"race-StreetLoopGreybox","driving","140.660","40.83","31.58","15.08","9.25",,,,"322.15","22.73","482.99",,,,,,,,,,
"race-StreetLoopGreybox","driving","140.660","31.58","21.30","31.24","10.279999999999998",,,,"298.79","8.57","562.71",,,,,,,,,,
"race-StreetLoopGreybox","driving","142.660","44.04","31.53","15.07","12.509999999999998",,,,"321.61","39.36","422.15",,,,,,,,,,
"race-StreetLoopGreybox","driving","142.660","31.53","14.96","31.32","16.57",,,,"320.80","8.85","547.61",,,,,,,,,,
"race-StreetLoopGreybox","driving","144.660","34.58","31.54","15.08","3.039999999999999",,,,"317.19","55.79","361.51",,,,,,,,,,
"race-StreetLoopGreybox","driving","144.660","31.54","26.96","27.78","4.579999999999998",,,,"317.82","16.55","509.44",,,,,,,,,,
"race-StreetLoopGreybox","driving","146.660","26.96","15.30","34.09","11.66",,,,"318.95","8.75","551.10",,,,,,,,,,
"race-StreetLoopGreybox","driving","146.660","15.30","9.85","31.64","5.450000000000001",,,,"313.56","8.70","557.77",,,,,,,,,,
"race-StreetLoopGreybox","driving","146.660","31.56","16.20","30.13","15.36",,,,"317.19","26.04","470.38",,,,,,,,,,
"race-StreetLoopGreybox","driving","148.660","26.69","22.18","41.15","4.510000000000002",,,,"322.59","12.47","529.70",,,,,,,,,,
"race-StreetLoopGreybox","driving","148.660","36.21","15.08","31.50","21.130000000000003",,,,"317.03","34.17","440.75",,,,,,,,,,
"race-StreetLoopGreybox","driving","150.660","31.21","29.80","31.83","1.4100000000000001",,,,"318.66","24.01","478.60",,,,,,,,,,
"race-StreetLoopGreybox","driving","150.660","30.43","15.05","31.86","15.379999999999999",,,,"316.89","42.27","411.74",,,,,,,,,,
"race-StreetLoopGreybox","driving","152.660","31.73","15.08","31.07","16.65",,,,"317.11","50.22","382.68",,,,,,,,,,
"race-StreetLoopGreybox","driving","154.660","31.27","29.57","31.50","1.6999999999999993",,,,"454.87","86.57","99.47",,,,,,,,,,
"race-StreetLoopGreybox","driving","154.660","29.57","15.07","32.58","14.5",,,,"317.71","57.95","353.54",,,,,,,,,,
"race-StreetLoopGreybox","driving","156.660","35.20","15.08","35.55","20.120000000000005",,,,"318.30","65.73","324.42",,,,,,,,,,
"race-StreetLoopGreybox","driving","158.660","34.09","31.64","16.50","2.450000000000003",,,,"475.12","86.61","-25.77",,,,,,,,,,
"race-StreetLoopGreybox","driving","158.660","31.64","16.32","31.75","15.32",,,,"320.13","73.11","295.13",,,,,,,,,,
"race-StreetLoopGreybox","driving","160.660","30.13","28.08","31.68","2.0500000000000007",,,,"367.29","80.51","191.37",,,,,,,,,,
"race-StreetLoopGreybox","driving","160.660","41.15","30.97","31.91","10.18",,,,"331.00","81.51","248.54",,,,,,,,,,
"race-StreetLoopGreybox","driving","162.660","31.83","27.78","26.81","4.049999999999997",,,,"356.83","81.94","193.08",,,,,,,,,,
"race-StreetLoopGreybox","driving","164.660","31.86","29.17","27.38","2.6899999999999977",,,,"453.21","86.66","108.81",,,,,,,,,,
"race-StreetLoopGreybox","driving","164.660","31.77","20.30","17.84","11.469999999999999",,,,"406.15","76.61","170.88",,,,,,,,,,
"race-StreetLoopGreybox","driving","166.660","32.25","27.04","31.75","5.210000000000001",,,,"558.59","29.36","-262.23",,,,,,,,,,
"race-StreetLoopGreybox","driving","168.660","32.58","31.43","29.26","1.1499999999999986",,,,"474.66","84.59","-14.02",,,,,,,,,,
"race-StreetLoopGreybox","driving","168.660","41.99","31.92","25.57","10.07",,,,"467.30","83.56","77.76",,,,,,,,,,
"race-StreetLoopGreybox","driving","170.660","43.41","16.50","32.79","26.909999999999997",,,,"471.71","77.79","24.81",,,,,,,,,,
"race-StreetLoopGreybox","driving","172.660","31.75","30.34","20.57","1.4100000000000001",,,,"518.96","81.21","-136.11",,,,,,,,,,
"race-StreetLoopGreybox","driving","174.660","31.79","19.05","0.08","12.739999999999998",,,,"497.70","22.90","-538.95",,,,,,,,,,
"race-StreetLoopGreybox","driving","176.660","39.91","26.81","24.20","13.099999999999998",,,,"559.63","28.75","-271.98",,,,,,,,,,
"race-StreetLoopGreybox","driving","176.660","31.84","27.38","0.08","4.460000000000001",,,,"466.70","26.51","-525.58",,,,,,,,,,
"race-StreetLoopGreybox","driving","178.660","31.76","17.84","17.69","13.920000000000002",,,,"555.14","25.73","-314.55",,,,,,,,,,
"race-StreetLoopGreybox","driving","178.660","17.84","0.83","31.90","17.01",,,,"561.33","27.05","-293.21",,,,,,,,,,
"race-StreetLoopGreybox","driving","178.660","39.49","31.75","32.82","7.740000000000002",,,,"542.04","47.19","-201.72",,,,,,,,,,
"race-StreetLoopGreybox","driving","180.660","31.75","16.38","28.50","15.370000000000001",,,,"546.67","25.26","-347.26",,,,,,,,,,
"race-StreetLoopGreybox","driving","180.660","16.38","13.39","27.47","2.9899999999999984",,,,"561.26","26.37","-303.05",,,,,,,,,,
"race-StreetLoopGreybox","driving","180.660","29.26","22.16","25.90","7.100000000000001",,,,"555.45","31.42","-246.26",,,,,,,,,,
"race-StreetLoopGreybox","driving","182.660","28.97","-3.62","24.50","32.589999999999996",,,,"559.75","27.51","-285.16",,,,,,,,,,
"race-StreetLoopGreybox","driving","184.660","35.80","20.57","1.42","15.229999999999997",,,,"311.16","41.78","-390.04",,,,,,,,,,
"race-StreetLoopGreybox","driving","184.660","20.57","0.87","18.57","19.7",,,,"562.26","28.20","-277.56",,,,,,,,,,
"race-StreetLoopGreybox","driving","186.660","31.80","0.08","31.13","31.720000000000002",,,,"562.16","28.19","-277.79",,,,,,,,,,
"race-StreetLoopGreybox","driving","188.660","30.27","0.08","31.87","30.19",,,,"562.12","28.17","-277.94",,,,,,,,,,
"race-StreetLoopGreybox","driving","190.660","24.69","17.69","31.36","7",,,,"477.43","24.46","-540.67",,,,,,,,,,
"race-StreetLoopGreybox","driving","190.660","31.90","-0.32","31.88","32.22",,,,"562.28","28.19","-277.77",,,,,,,,,,
"race-StreetLoopGreybox","driving","192.660","32.82","28.50","40.59","4.32",,,,"456.39","29.91","-499.67",,,,,,,,,,
"race-StreetLoopGreybox","driving","192.660","28.50","27.47","-0.31","1.0300000000000011",,,,"87.13","42.79","-282.37",,,,,,,,,,
"race-StreetLoopGreybox","driving","192.660","27.47","-0.12","31.71","27.59",,,,"562.63","28.23","-277.25",,,,,,,,,,
"race-StreetLoopGreybox","driving","194.660","33.00","30.72","0.09","2.280000000000001",,,,"40.89","39.16","-290.51",,,,,,,,,,
"race-StreetLoopGreybox","driving","194.660","30.72","0.08","23.11","30.64",,,,"562.61","28.21","-277.40",,,,,,,,,,
"race-StreetLoopGreybox","driving","196.660","38.13","1.42","30.86","36.71",,,,"563.26","28.41","-275.63",,,,,,,,,,
"race-StreetLoopGreybox","driving","198.660","31.74","0.09","33.28","31.65",,,,"563.26","28.24","-277.07",,,,,,,,,,
"race-StreetLoopGreybox","driving","200.660","31.13","24.98","41.18","6.149999999999999",,,,"304.03","40.15","-387.03",,,,,,,,,,
"race-StreetLoopGreybox","driving","200.660","42.42","0.09","35.21","42.33",,,,"563.26","28.22","-277.26",,,,,,,,,,
"race-StreetLoopGreybox","driving","202.660","31.36","-0.31","32.10","31.669999999999998",,,,"563.26","28.23","-277.24",,,,,,,,,,
"race-StreetLoopGreybox","driving","204.660","31.88","30.34","41.16","1.5399999999999991",,,,"199.97","46.76","-322.76",,,,,,,,,,
"race-StreetLoopGreybox","driving","204.660","40.59","-0.31","29.14","40.900000000000006",,,,"563.27","28.27","-276.62",,,,,,,,,,
"race-StreetLoopGreybox","driving","206.660","44.81","0.09","36.52","44.72",,,,"563.27","28.27","-276.62",,,,,,,,,,
"race-StreetLoopGreybox","driving","208.660","31.79","0.09","40.41","31.7",,,,"563.27","28.26","-276.81",,,,,,,,,,
"race-StreetLoopGreybox","driving","210.660","30.86","29.57","43.35","1.2899999999999991",,,,"36.08","37.72","-293.62",,,,,,,,,,
"race-StreetLoopGreybox","driving","210.660","31.97","0.21","31.91","31.759999999999998",,,,"563.30","28.40","-274.88",,,,,,,,,,
"race-StreetLoopGreybox","driving","212.660","41.18","0.09","31.74","41.089999999999996",,,,"563.31","28.39","-275.08",,,,,,,,,,
"race-StreetLoopGreybox","driving","214.660","35.21","31.89","53.14","3.3200000000000003",,,,"0.84","35.15","-418.32",,,,,,,,,,
"race-StreetLoopGreybox","driving","214.660","48.68","0.09","37.89","48.589999999999996",,,,"563.31","28.37","-275.27",,,,,,,,,,
"race-StreetLoopGreybox","driving","216.660","41.16","-0.31","41.67","41.47",,,,"563.31","28.40","-274.98",,,,,,,,,,
"race-StreetLoopGreybox","driving","218.660","28.70","10.66","33.73","18.04",,,,"-610.95","6.57","-544.62",,,,,,,,,,
"race-StreetLoopGreybox","driving","218.660","10.66","0.06","43.65","10.6",,,,"563.32","28.44","-274.44",,,,,,,,,,
"race-StreetLoopGreybox","driving","220.660","36.52","33.33","-15.60","3.190000000000005",,,,"-65.66","30.28","-578.69",,,,,,,,,,
"race-StreetLoopGreybox","driving","220.660","33.33","31.37","30.03","1.9599999999999973",,,,"-616.20","6.59","-502.93",,,,,,,,,,
"race-StreetLoopGreybox","driving","220.660","31.37","0.09","11.48","31.28",,,,"563.32","28.42","-274.62",,,,,,,,,,
"race-StreetLoopGreybox","driving","222.660","40.41","39.13","-14.90","1.279999999999994",,,,"-138.95","30.94","-580.00",,,,,,,,,,
"race-StreetLoopGreybox","driving","222.660","43.35","5.22","20.45","38.13",,,,"559.47","30.07","-256.06",,,,,,,,,,
"race-StreetLoopGreybox","driving","224.660","49.73","16.55","32.29","33.17999999999999",,,,"561.98","28.27","-276.66",,,,,,,,,,
"race-StreetLoopGreybox","driving","226.660","53.14","28.93","38.59","24.21",,,,"554.55","25.24","-324.37",,,,,,,,,,
"race-StreetLoopGreybox","driving","228.660","37.89","34.34","-12.97","3.549999999999997",,,,"-348.92","9.49","-561.43",,,,,,,,,,
"race-StreetLoopGreybox","driving","228.660","51.68","30.78","41.95","20.9",,,,"541.16","27.62","-388.87",,,,,,,,,,
"race-StreetLoopGreybox","driving","230.660","40.96","-16.75","16.80","57.71",,,,"-616.46","8.32","-62.64",,,,,,,,,,
"race-StreetLoopGreybox","driving","232.660","43.96","-15.60","18.14","59.56",,,,"-624.46","8.61","-31.64",,,,,,,,,,
"race-StreetLoopGreybox","driving","234.660","30.03","11.48","44.89","18.55",,,,"-603.27","6.74","-547.81",,,,,,,,,,
"race-StreetLoopGreybox","driving","234.660","24.21","-14.90","14.60","39.11",,,,"-624.79","8.71","-1.17",,,,,,,,,,
"race-StreetLoopGreybox","driving","236.660","20.45","11.23","-10.79","9.219999999999999",,,,"-613.11","6.69","-544.01",,,,,,,,,,
"race-StreetLoopGreybox","driving","236.660","11.23","-14.24","31.00","25.47",,,,"-625.25","8.83","27.95",,,,,,,,,,
"race-StreetLoopGreybox","driving","238.660","32.29","26.70","-0.75","5.59",,,,"-615.64","6.73","-505.41",,,,,,,,,,
"race-StreetLoopGreybox","driving","238.660","26.70","-13.60","32.18","40.3",,,,"-625.79","8.95","55.76",,,,,,,,,,
"race-StreetLoopGreybox","driving","240.660","38.59","35.86","0.03","2.730000000000004",,,,"-618.70","7.08","-441.99",,,,,,,,,,
"race-StreetLoopGreybox","driving","240.660","35.86","-12.97","20.00","48.83",,,,"-626.84","9.06","82.29",,,,,,,,,,
"race-StreetLoopGreybox","driving","242.660","41.95","40.89","0.00","1.0600000000000023",,,,"-624.31","7.49","-364.90",,,,,,,,,,
"race-StreetLoopGreybox","driving","242.660","40.89","-12.38","23.33","53.27",,,,"-628.35","9.17","107.58",,,,,,,,,,
"race-StreetLoopGreybox","driving","244.660","43.37","-11.82","28.48","55.19",,,,"-628.65","9.26","131.77",,,,,,,,,,
"race-StreetLoopGreybox","driving","246.660","44.89","-11.29","27.67","56.18",,,,"-629.01","9.34","154.87",,,,,,,,,,
"race-StreetLoopGreybox","driving","248.660","14.60","-24.09","-0.01","38.69",,,,"-621.05","9.65","-65.88",,,,,,,,,,
"race-StreetLoopGreybox","driving","248.660","46.08","-10.79","32.57","56.87",,,,"-629.33","9.41","176.93",,,,,,,,,,
"race-StreetLoopGreybox","driving","250.660","31.00","-17.26","20.00","48.260000000000005",,,,"-625.83","8.76","-27.04",,,,,,,,,,
"race-StreetLoopGreybox","driving","250.660","37.76","-0.75","23.23","38.51",,,,"-629.57","9.47","196.16",,,,,,,,,,
"race-StreetLoopGreybox","driving","252.660","32.18","-16.49","15.93","48.67",,,,"-624.71","8.89","6.67",,,,,,,,,,
"race-StreetLoopGreybox","driving","252.660","42.20","0.03","32.18","42.17",,,,"-629.45","9.44","185.85",,,,,,,,,,
"race-StreetLoopGreybox","driving","254.660","20.00","-15.76","15.49","35.76",,,,"-625.49","9.03","38.90",,,,,,,,,,
"race-StreetLoopGreybox","driving","254.660","39.43","0.00","25.31","39.43",,,,"-629.45","9.44","185.84",,,,,,,,,,
"race-StreetLoopGreybox","driving","256.660","23.33","-15.06","15.49","38.39",,,,"-626.05","9.16","69.71",,,,,,,,,,
"race-StreetLoopGreybox","driving","258.660","28.48","-14.38","15.53","42.86",,,,"-628.08","9.28","99.05",,,,,,,,,,
"race-StreetLoopGreybox","driving","260.660","27.67","-13.73","15.57","41.400000000000006",,,,"-628.60","9.39","127.14",,,,,,,,,,
"race-StreetLoopGreybox","driving","262.660","32.57","-13.12","15.52","45.69",,,,"-629.22","9.49","153.97",,,,,,,,,,
"race-StreetLoopGreybox","driving","262.660","20.00","-14.01","31.76","34.01",,,,"-631.80","9.50","211.44",,,,,,,,,,
"race-StreetLoopGreybox","driving","264.660","23.23","-12.54","15.53","35.769999999999996",,,,"-629.39","9.57","179.61",,,,,,,,,,
