time,scope,body,paint,revision,x,z,recycles,recoveries
359.29,extension,Sedan,3,10,506.68,-906.09,0,0
359.29,extension,Sedan,1,10,-1005.30,541.93,0,0
359.29,highway,Van,7,6,-416.18,528.72,8,0
359.29,highway,Van,5,6,-288.76,528.44,8,0
359.29,highway,Pickup,2,7,37.10,533.51,8,0
359.29,highway,Sedan,8,6,-500.43,531.73,8,0
359.29,highway,Sedan,1,6,-527.94,533.60,8,0
359.29,highway,Sedan,8,7,-14.19,534.83,9,0
359.29,highway,Pickup,7,6,-75.18,535.23,8,0
359.29,highway,Sedan,2,5,315.15,554.60,7,0
359.29,highway,Wagon / SUV,0,5,-174.26,535.31,8,0
359.29,extension,Sedan,7,11,500.68,-719.80,0,0
359.29,extension,Pickup,5,10,-851.59,535.93,0,0
359.29,extension,Wagon / SUV,6,12,715.19,558.39,0,0
359.29,highway,Sedan,2,4,-278.24,536.41,8,0
359.29,extension,Pickup,6,11,-1021.59,535.93,0,0
359.29,highway,Sedan,0,5,-364.70,530.87,9,0
359.29,extension,Sedan,5,14,545.19,558.39,0,0
359.29,local,Van,6,1,447.95,-485.36,0,0
359.29,highway,Van,8,7,-555.23,536.65,9,0
359.29,extension,Wagon / SUV,4,14,561.48,564.39,0,0
359.29,extension,Sedan,2,10,731.48,564.39,0,0
359.29,extension,Wagon / SUV,5,8,500.68,-889.80,0,0
359.29,extension,Van,6,9,506.68,-736.09,0,0
359.29,local,Wagon / SUV,8,1,339.04,224.58,0,0
359.79,extension,Wagon / SUV,6,10,-787.95,-547.02,0,0
359.79,local,Wagon / SUV,0,1,-410.90,532.63,0,0
359.79,local,Van,7,1,-321.11,-569.89,0,0
359.79,highway,Wagon / SUV,3,5,76.58,543.98,8,0
359.79,extension,Sedan,2,13,-959.23,-553.02,0,0
359.79,extension,Wagon / SUV,3,9,-957.95,-547.02,0,0
359.79,highway,Sedan,1,5,-144.27,531.15,8,0
359.79,highway,Van,8,4,-253.69,531.87,8,0
359.79,highway,Wagon / SUV,6,7,-440.72,533.71,9,0
359.79,extension,Pickup,7,12,-842.81,541.93,0,0
359.79,extension,Pickup,7,10,-789.23,-553.02,0,0
359.79,extension,Sedan,3,10,506.68,-898.59,0,0
359.79,extension,Sedan,1,10,-1012.81,541.93,0,0
359.79,highway,Van,7,6,-402.93,528.21,8,0
359.79,highway,Van,5,6,-274.78,528.13,8,0
359.79,highway,Pickup,2,7,23.94,531.41,8,0
359.79,highway,Sedan,8,6,-487.17,531.11,8,0
359.79,highway,Sedan,1,6,-514.72,532.56,8,0
359.79,highway,Sedan,8,7,-27.81,534.98,9,0
359.79,highway,Pickup,7,6,-88.81,535.26,8,0
359.79,highway,Sedan,2,5,318.54,550.67,7,0
359.79,highway,Wagon / SUV,0,5,-187.88,535.36,8,0
359.79,extension,Sedan,7,11,500.68,-727.31,0,0
359.79,extension,Pickup,5,10,-844.09,535.93,0,0
359.79,extension,Wagon / SUV,6,12,722.70,558.39,0,0
359.79,highway,Sedan,2,4,-291.86,536.72,8,0
359.79,extension,Pickup,6,11,-1014.09,535.93,0,0
359.79,highway,Sedan,0,5,-350.73,530.37,9,0
359.79,extension,Sedan,5,14,552.70,558.39,0,0
359.79,local,Van,6,1,443.63,-479.09,0,0
359.79,highway,Van,8,7,-542.15,535.14,9,0
359.79,extension,Wagon / SUV,4,14,553.98,564.39,0,0
359.79,extension,Sedan,2,10,723.98,564.39,0,0
359.79,extension,Wagon / SUV,5,8,500.68,-897.31,0,0
359.79,extension,Van,6,9,506.68,-728.59,0,0
359.79,local,Wagon / SUV,8,1,336.33,232.07,0,0
360.29,extension,Wagon / SUV,6,10,-795.45,-547.02,0,0
360.29,local,Wagon / SUV,0,1,-396.95,532.09,0,0
360.29,local,Van,7,1,-313.08,-571.17,0,0
360.29,highway,Wagon / SUV,3,5,64.37,541.43,8,0
360.29,extension,Sedan,2,13,-951.73,-553.02,0,0
360.29,extension,Wagon / SUV,3,9,-965.45,-547.02,0,0
360.29,highway,Sedan,1,5,-158.59,531.17,8,0
360.29,highway,Van,8,4,-268.02,532.10,8,0
360.29,highway,Wagon / SUV,6,7,-426.76,533.23,9,0
360.29,extension,Pickup,7,12,-850.31,541.93,0,0
360.29,extension,Pickup,7,10,-781.73,-553.02,0,0
360.29,extension,Sedan,3,10,506.68,-891.09,0,0
360.29,extension,Sedan,1,10,-1020.31,541.93,0,0
360.29,highway,Van,7,6,-389.69,527.71,8,0
360.29,highway,Van,5,6,-260.80,527.87,8,0
360.29,highway,Pickup,2,7,9.84,530.60,8,0
360.29,highway,Sedan,8,6,-473.92,530.63,8,0
360.29,highway,Sedan,1,6,-501.48,531.78,8,0
360.29,highway,Sedan,8,7,-41.43,535.08,9,0
360.29,highway,Pickup,7,6,-102.42,535.26,8,0
360.29,highway,Van,5,6,-575.30,539.42,8,0
360.29,highway,Wagon / SUV,0,5,-201.49,535.44,8,0
360.29,extension,Sedan,7,11,500.68,-734.81,0,0
360.29,extension,Pickup,5,10,-836.59,535.93,0,0
360.29,extension,Wagon / SUV,6,12,730.20,558.39,0,0
360.29,highway,Sedan,2,4,-305.48,537.08,8,0
360.29,extension,Pickup,6,11,-1006.59,535.93,0,0
360.29,highway,Sedan,0,5,-336.77,529.88,9,0
360.29,extension,Sedan,5,14,560.20,558.39,0,0
360.29,local,Van,6,1,439.36,-472.81,0,0
360.29,highway,Van,8,7,-528.99,533.70,9,0
360.29,extension,Wagon / SUV,4,14,546.48,564.39,0,0
360.29,extension,Sedan,2,10,716.48,564.39,0,0
360.29,extension,Wagon / SUV,5,8,500.68,-904.81,0,0
360.29,extension,Van,6,9,506.68,-721.09,0,0
360.29,local,Wagon / SUV,8,1,333.95,239.66,0,0
360.79,extension,Wagon / SUV,6,10,-802.96,-547.02,0,0
360.79,local,Wagon / SUV,0,1,-382.98,531.55,0,0
360.79,local,Van,7,1,-305.07,-572.47,0,0
360.79,highway,Wagon / SUV,3,5,52.35,537.83,8,0
360.79,extension,Sedan,2,13,-944.22,-553.02,0,0
360.79,extension,Wagon / SUV,3,9,-972.96,-547.02,0,0
360.79,highway,Sedan,1,5,-172.92,531.20,8,0
360.79,highway,Van,8,4,-282.35,532.39,8,0
360.79,highway,Wagon / SUV,6,7,-412.79,532.70,9,0
360.79,extension,Pickup,7,12,-857.81,541.93,0,0
360.79,extension,Pickup,7,10,-774.22,-553.02,0,0
360.79,extension,Sedan,3,10,506.68,-883.58,0,0
360.79,extension,Sedan,1,10,-1027.81,541.93,0,0
360.79,highway,Van,7,6,-376.43,527.20,8,0
360.79,highway,Van,5,6,-246.82,527.66,8,0
360.79,highway,Pickup,2,7,-4.46,530.58,8,0
360.79,highway,Sedan,8,6,-460.66,530.22,8,0
360.79,highway,Sedan,1,6,-488.22,531.16,8,0
360.79,highway,Sedan,8,7,-55.06,535.14,9,0
360.79,highway,Pickup,7,6,-116.04,535.25,8,0
360.79,highway,Van,5,6,-562.42,540.07,8,0
360.79,highway,Wagon / SUV,0,5,-215.11,535.54,8,0
360.79,extension,Sedan,7,11,500.68,-742.31,0,0
360.79,extension,Pickup,5,10,-829.08,535.93,0,0
360.79,extension,Wagon / SUV,6,12,737.70,558.39,0,0
360.79,highway,Sedan,2,4,-319.11,537.50,8,0
360.79,extension,Pickup,6,11,-999.08,535.93,0,0
360.79,highway,Sedan,0,5,-322.80,529.42,9,0
360.79,extension,Sedan,5,14,567.70,558.39,0,0
360.79,local,Van,6,1,435.11,-466.50,0,0
360.79,highway,Van,8,7,-515.77,532.63,9,0
360.79,extension,Wagon / SUV,4,14,538.97,564.39,0,0
360.79,extension,Sedan,2,10,708.97,564.39,0,0
360.79,extension,Wagon / SUV,5,8,500.68,-912.31,0,0
360.79,extension,Van,6,9,506.68,-713.58,0,0
360.79,local,Wagon / SUV,8,1,331.83,247.32,0,0
361.29,extension,Wagon / SUV,6,10,-810.46,-547.02,0,0
361.29,local,Wagon / SUV,0,1,-369.02,531.03,0,0
361.29,local,Van,7,1,-297.07,-573.78,0,0
361.29,highway,Wagon / SUV,3,5,40.44,534.30,8,0
361.29,extension,Sedan,2,13,-936.72,-553.02,0,0
361.29,extension,Wagon / SUV,3,9,-980.46,-547.02,0,0
361.29,highway,Sedan,1,5,-187.25,531.26,8,0
361.29,highway,Van,8,4,-296.69,532.74,8,0
361.29,highway,Wagon / SUV,6,7,-398.83,532.16,9,0
361.29,extension,Pickup,7,12,-865.32,541.93,0,0
361.29,extension,Pickup,7,10,-766.72,-553.02,0,0
361.29,extension,Sedan,3,10,506.68,-876.08,0,0
361.29,extension,Sedan,1,10,-1035.32,541.93,0,0
361.29,highway,Van,7,6,-363.19,526.71,8,0
361.29,highway,Van,5,6,-232.83,527.49,8,0
361.29,highway,Pickup,2,7,-18.79,530.76,8,0
361.29,highway,Sedan,8,6,-447.41,529.82,8,0
361.29,highway,Sedan,1,6,-474.96,530.66,8,0
361.29,highway,Sedan,8,7,-68.68,535.20,9,0
361.29,highway,Pickup,7,6,-129.66,535.25,8,0
361.29,highway,Van,5,6,-548.77,539.54,8,0
361.29,highway,Wagon / SUV,0,5,-228.72,535.66,8,0
361.29,extension,Sedan,7,11,500.68,-749.82,0,0
361.29,extension,Pickup,5,10,-821.58,535.93,0,0
361.29,extension,Wagon / SUV,6,12,745.21,558.39,0,0
361.29,highway,Sedan,2,4,-332.73,537.94,8,0
361.29,extension,Pickup,6,11,-991.58,535.93,0,0
361.29,highway,Sedan,0,5,-308.84,528.99,9,0
361.29,extension,Sedan,5,14,575.21,558.39,0,0
361.29,local,Van,6,1,430.88,-460.17,0,0
361.29,highway,Van,8,7,-502.53,531.84,9,0
361.29,extension,Wagon / SUV,4,14,531.47,564.39,0,0
361.29,extension,Sedan,2,10,701.47,564.39,0,0
361.29,extension,Wagon / SUV,5,8,500.68,-919.82,0,0
361.29,extension,Van,6,9,506.68,-706.08,0,0
361.29,local,Wagon / SUV,8,1,329.96,255.03,0,0
361.79,extension,Wagon / SUV,6,10,-817.96,-547.02,0,0
361.79,local,Wagon / SUV,0,1,-355.06,530.52,0,0
361.79,local,Van,7,1,-289.08,-575.08,0,0
361.79,highway,Wagon / SUV,3,5,27.75,531.85,8,0
361.79,extension,Sedan,2,13,-929.22,-553.02,0,0
361.79,extension,Wagon / SUV,3,9,-987.96,-547.02,0,0
361.79,highway,Sedan,1,5,-201.58,531.34,8,0
361.79,highway,Van,8,4,-311.02,533.14,8,0
361.79,highway,Wagon / SUV,6,7,-384.87,531.63,9,0
361.79,extension,Pickup,7,12,-872.82,541.93,0,0
361.79,extension,Pickup,7,10,-759.22,-553.02,0,0
361.79,extension,Sedan,3,10,506.68,-868.58,0,0
361.79,extension,Sedan,1,10,-1042.82,541.93,0,0
361.79,highway,Van,7,6,-349.94,526.23,8,0
361.79,highway,Van,5,6,-218.85,527.36,8,0
361.79,highway,Pickup,2,7,-33.12,530.92,8,0
361.79,highway,Sedan,8,6,-434.16,529.38,8,0
361.79,highway,Sedan,1,6,-461.71,530.25,8,0
361.79,highway,Sedan,8,7,-82.30,535.25,9,0
361.79,highway,Pickup,7,6,-143.27,535.25,8,0
361.79,highway,Van,5,6,-534.89,538.46,8,0
361.79,highway,Wagon / SUV,0,5,-242.33,535.81,8,0
361.79,extension,Sedan,7,11,500.68,-757.32,0,0
361.79,extension,Pickup,5,10,-814.08,535.93,0,0
361.79,extension,Wagon / SUV,6,12,752.71,558.39,0,0
361.79,highway,Sedan,2,4,-346.35,538.41,8,0
361.79,extension,Pickup,6,11,-984.08,535.93,0,0
361.79,highway,Sedan,0,5,-294.87,528.60,9,0
361.79,extension,Sedan,5,14,582.71,558.39,0,0
361.79,local,Van,6,1,426.62,-453.85,0,0
361.79,highway,Van,8,7,-489.27,531.20,9,0
361.79,extension,Wagon / SUV,4,14,523.97,564.39,0,0
361.79,extension,Sedan,2,10,693.97,564.39,0,0
361.79,extension,Wagon / SUV,5,8,500.68,-927.32,0,0
361.79,extension,Van,6,9,506.68,-698.58,0,0
361.79,local,Wagon / SUV,8,1,328.30,262.76,0,0
362.29,extension,Wagon / SUV,6,10,-825.47,-547.02,0,0
362.29,local,Wagon / SUV,0,1,-341.09,530.03,0,0
362.29,local,Van,7,1,-281.09,-576.36,0,0
362.29,highway,Wagon / SUV,3,5,13.79,530.72,8,0
362.29,extension,Sedan,2,13,-921.71,-553.02,0,0
362.29,extension,Wagon / SUV,3,9,-995.47,-547.02,0,0
362.29,highway,Sedan,1,5,-215.91,531.44,8,0
362.29,highway,Van,8,4,-325.37,533.59,8,0
362.29,highway,Wagon / SUV,6,7,-370.91,531.10,9,0
362.29,extension,Pickup,7,12,-880.33,541.93,0,0
362.29,extension,Pickup,7,10,-751.71,-553.02,0,0
362.29,extension,Sedan,3,10,506.68,-861.07,0,0
362.29,extension,Sedan,1,10,-1050.33,541.93,0,0
362.29,highway,Van,7,6,-336.69,525.77,8,0
362.29,highway,Van,5,6,-204.85,527.25,8,0
362.29,highway,Pickup,2,7,-47.46,531.01,8,0
362.29,highway,Sedan,8,6,-420.90,528.90,8,0
362.29,highway,Sedan,1,6,-448.45,529.86,8,0
362.29,highway,Sedan,8,7,-95.92,535.26,9,0
362.29,highway,Pickup,7,6,-156.89,535.27,8,0
362.29,highway,Van,5,6,-520.97,537.32,8,0
362.29,highway,Wagon / SUV,0,5,-255.96,536.00,8,0
362.29,extension,Sedan,7,11,500.68,-764.82,0,0
362.29,extension,Pickup,5,10,-806.57,535.93,0,0
362.29,extension,Wagon / SUV,6,12,760.22,558.39,0,0
362.29,highway,Sedan,2,4,-359.98,538.90,8,0
362.29,extension,Pickup,6,11,-976.57,535.93,0,0
362.29,highway,Sedan,0,5,-280.89,528.26,9,0
362.29,extension,Sedan,5,14,590.22,558.39,0,0
362.29,local,Van,6,1,422.29,-447.54,0,0
362.29,highway,Van,8,7,-476.01,530.70,9,0
362.29,extension,Wagon / SUV,4,14,516.46,564.39,0,0
362.29,extension,Sedan,2,10,686.46,564.39,0,0
362.29,extension,Wagon / SUV,5,8,500.68,-934.82,0,0
362.29,extension,Van,6,9,506.68,-691.07,0,0
362.29,local,Wagon / SUV,8,1,326.87,270.51,0,0
362.79,extension,Wagon / SUV,6,10,-832.97,-547.02,0,0
362.79,local,Wagon / SUV,0,1,-327.13,529.56,0,0
362.79,local,Van,7,1,-273.09,-577.61,0,0
362.79,highway,Wagon / SUV,3,5,-0.48,530.54,8,0
362.79,extension,Sedan,2,13,-914.21,-553.02,0,0
362.79,extension,Wagon / SUV,7,10,-662.97,-547.02,0,0
362.79,highway,Sedan,1,5,-230.24,531.57,8,0
362.79,highway,Van,8,4,-339.70,534.07,8,0
362.79,highway,Wagon / SUV,6,7,-356.95,530.59,9,0
362.79,extension,Pickup,7,12,-887.83,541.93,0,0
362.79,extension,Pickup,7,10,-744.21,-553.02,0,0
362.79,extension,Sedan,3,10,506.68,-853.57,0,0
362.79,extension,Wagon / SUV,0,11,-717.83,541.93,0,0
362.79,highway,Van,7,6,-323.44,525.34,8,0
362.79,highway,Van,5,6,-190.87,527.17,8,0
362.79,highway,Pickup,2,7,-61.80,531.08,8,0
362.79,highway,Sedan,8,6,-407.66,528.40,8,0
362.79,highway,Sedan,1,6,-435.20,529.42,8,0
362.79,highway,Sedan,8,7,-109.54,535.26,9,0
362.79,highway,Pickup,7,6,-170.50,535.30,8,0
362.79,highway,Van,5,6,-507.03,536.31,8,0
362.79,highway,Wagon / SUV,0,5,-269.57,536.23,8,0
362.79,extension,Sedan,7,11,500.68,-772.33,0,0
362.79,extension,Pickup,5,10,-799.07,535.93,0,0
362.79,extension,Pickup,8,13,427.72,558.39,0,0
362.79,highway,Sedan,2,4,-373.60,539.40,8,0
362.79,extension,Pickup,6,11,-969.07,535.93,0,0
362.79,highway,Sedan,0,5,-266.91,527.98,9,0
362.79,extension,Sedan,5,14,597.72,558.39,0,0
362.79,local,Van,6,1,417.87,-441.27,0,0
362.79,highway,Van,8,7,-462.75,530.28,9,0
362.79,extension,Wagon / SUV,4,14,508.96,564.39,0,0
362.79,extension,Sedan,2,10,678.96,564.39,0,0
362.79,extension,Pickup,6,9,500.68,-602.33,0,0
362.79,extension,Van,6,9,506.68,-683.57,0,0
362.79,local,Wagon / SUV,8,1,325.67,278.25,0,0
363.29,extension,Wagon / SUV,6,10,-840.47,-547.02,0,0
363.29,local,Wagon / SUV,0,1,-313.17,529.12,0,0
363.29,local,Van,7,1,-265.07,-578.82,0,0
363.29,highway,Wagon / SUV,3,5,-14.80,530.71,8,0
363.29,extension,Sedan,2,13,-906.71,-553.02,0,0
363.29,extension,Wagon / SUV,7,10,-670.47,-547.02,0,0
363.29,highway,Sedan,1,5,-244.56,531.74,8,0
363.29,highway,Van,8,4,-354.03,534.58,8,0
363.29,highway,Wagon / SUV,6,7,-342.99,530.09,9,0
363.29,extension,Pickup,7,12,-895.33,541.93,0,0
363.29,extension,Pickup,7,10,-736.71,-553.02,0,0
363.29,extension,Sedan,3,10,506.68,-846.07,0,0
363.29,extension,Wagon / SUV,0,11,-725.33,541.93,0,0
363.29,highway,Van,7,6,-310.19,524.93,8,0
363.29,highway,Van,5,6,-176.88,527.11,8,0
363.29,highway,Pickup,2,7,-76.13,531.13,8,0
363.29,highway,Sedan,8,6,-394.42,527.89,8,0
363.29,highway,Sedan,1,6,-421.96,528.94,8,0
363.29,highway,Sedan,8,7,-123.15,535.25,9,0
363.29,highway,Pickup,7,6,-184.11,535.35,8,0
363.29,highway,Van,5,6,-493.07,535.49,8,0
363.29,highway,Wagon / SUV,0,5,-283.19,536.51,8,0
363.29,extension,Sedan,7,11,500.68,-779.83,0,0
363.29,extension,Pickup,5,10,-791.57,535.93,0,0
363.29,extension,Pickup,8,13,435.22,558.39,0,0
363.29,highway,Sedan,2,4,-387.22,539.92,8,0
363.29,extension,Pickup,6,11,-961.57,535.93,0,0
363.29,highway,Sedan,0,5,-252.94,527.75,9,0
363.29,extension,Sedan,5,14,605.22,558.39,0,0
363.29,local,Van,6,1,413.31,-435.06,0,0
363.29,highway,Van,8,7,-449.51,529.89,9,0
363.29,extension,Wagon / SUV,4,14,501.46,564.39,0,0
363.29,extension,Sedan,2,10,671.46,564.39,0,0
363.29,extension,Pickup,6,9,500.68,-609.83,0,0
363.29,extension,Van,6,9,506.68,-676.07,0,0
363.29,local,Wagon / SUV,8,1,324.73,285.99,0,0
363.79,extension,Wagon / SUV,6,10,-847.97,-547.02,0,0
363.79,local,Wagon / SUV,0,1,-299.20,528.72,0,0
363.79,local,Van,7,1,-257.02,-579.96,0,0
363.79,highway,Wagon / SUV,3,5,-29.13,530.88,8,0
363.79,extension,Sedan,2,13,-899.21,-553.02,0,0
363.79,extension,Wagon / SUV,7,10,-677.97,-547.02,0,0
363.79,highway,Sedan,1,5,-258.89,531.95,8,0
363.79,highway,Van,8,4,-368.37,535.11,8,0
363.79,highway,Wagon / SUV,6,7,-329.03,529.62,9,0
363.79,extension,Pickup,7,12,-902.83,541.93,0,0
363.79,extension,Pickup,7,10,-729.21,-553.02,0,0
363.79,extension,Sedan,3,10,506.68,-838.56,0,0
363.79,extension,Wagon / SUV,0,11,-732.83,541.93,0,0
363.79,highway,Van,7,6,-296.94,524.55,8,0
363.79,highway,Van,5,6,-162.89,527.07,8,0
363.79,highway,Pickup,2,7,-90.46,531.16,8,0
363.79,highway,Sedan,8,6,-381.17,527.38,8,0
363.79,highway,Sedan,1,6,-408.71,528.44,8,0
363.79,highway,Sedan,8,7,-136.76,535.25,9,0
363.79,highway,Pickup,7,6,-197.72,535.42,8,0
363.79,highway,Van,5,6,-479.10,534.88,8,0
363.79,highway,Wagon / SUV,0,5,-296.81,536.84,8,0
363.79,extension,Sedan,7,11,500.68,-787.33,0,0
363.79,extension,Pickup,5,10,-784.06,535.93,0,0
363.79,extension,Pickup,8,13,442.72,558.39,0,0
363.79,highway,Sedan,2,4,-400.84,540.43,8,0
363.79,extension,Pickup,6,11,-954.06,535.93,0,0
363.79,highway,Sedan,0,5,-238.96,527.56,9,0
363.79,extension,Sedan,5,14,612.72,558.39,0,0
363.79,local,Van,6,1,408.60,-428.90,0,0
363.79,highway,Van,8,7,-436.26,529.46,9,0
363.79,extension,Wagon / SUV,4,14,493.96,564.39,0,0
363.79,extension,Sedan,2,10,663.96,564.39,0,0
363.79,extension,Pickup,6,9,500.68,-617.33,0,0
363.79,extension,Van,6,9,506.68,-668.56,0,0
363.79,local,Wagon / SUV,8,1,324.01,293.74,0,0
364.29,extension,Wagon / SUV,6,10,-855.48,-547.02,0,0
364.29,local,Wagon / SUV,0,1,-285.23,528.36,0,0
364.29,local,Van,7,1,-248.93,-581.03,0,0
364.29,highway,Wagon / SUV,3,5,-43.47,530.99,8,0
364.29,extension,Sedan,2,13,-891.70,-553.02,0,0
364.29,extension,Wagon / SUV,7,10,-685.48,-547.02,0,0
364.29,highway,Sedan,1,5,-273.23,532.20,8,0
364.29,highway,Van,8,4,-382.71,535.64,8,0
364.29,highway,Wagon / SUV,6,7,-315.06,529.18,9,0
364.29,extension,Pickup,7,12,-910.34,541.93,0,0
364.29,extension,Pickup,7,10,-721.70,-553.02,0,0
364.29,extension,Sedan,3,10,506.68,-831.06,0,0
364.29,extension,Wagon / SUV,0,11,-740.34,541.93,0,0
364.29,highway,Van,7,6,-283.67,524.22,8,0
364.29,highway,Van,5,6,-148.89,527.05,8,0
364.29,highway,Pickup,2,7,-104.80,531.16,8,0
364.29,highway,Sedan,8,6,-367.92,526.89,8,0
364.29,highway,Sedan,1,6,-395.46,527.93,8,0
364.29,highway,Sedan,8,7,-150.37,535.26,9,0
364.29,highway,Pickup,7,6,-211.33,535.51,8,0
364.29,highway,Van,5,6,-465.13,534.43,8,0
364.29,highway,Wagon / SUV,0,5,-310.43,537.23,8,0
364.29,extension,Sedan,7,11,500.68,-794.84,0,0
364.29,extension,Pickup,5,10,-776.56,535.93,0,0
364.29,extension,Pickup,8,13,450.23,558.39,0,0
364.29,highway,Sedan,2,4,-414.47,540.95,8,0
364.29,extension,Pickup,6,11,-946.56,535.93,0,0
364.29,highway,Sedan,0,5,-224.97,527.42,9,0
364.29,extension,Sedan,5,14,620.23,558.39,0,0
364.29,local,Van,6,1,403.79,-422.79,0,0
364.29,highway,Van,8,7,-423.00,528.98,9,0
364.29,extension,Wagon / SUV,4,14,486.45,564.39,0,0
364.29,extension,Sedan,2,10,656.45,564.39,0,0
364.29,extension,Pickup,6,9,500.68,-624.84,0,0
364.29,extension,Van,6,9,506.68,-661.06,0,0
364.29,local,Wagon / SUV,8,1,323.47,301.48,0,0
364.79,extension,Wagon / SUV,6,10,-862.98,-547.02,0,0
364.79,local,Wagon / SUV,0,1,-271.25,528.06,0,0
364.79,local,Van,7,1,-240.80,-581.99,0,0
364.79,highway,Wagon / SUV,3,5,-57.80,531.06,8,0
364.79,extension,Sedan,2,13,-884.20,-553.02,0,0
364.79,extension,Wagon / SUV,7,10,-692.98,-547.02,0,0
364.79,highway,Sedan,1,5,-287.56,532.51,8,0
364.79,highway,Van,8,4,-397.04,536.18,8,0
364.79,highway,Wagon / SUV,6,7,-301.09,528.77,9,0
364.79,extension,Pickup,7,12,-917.84,541.93,0,0
364.79,extension,Pickup,7,10,-714.20,-553.02,0,0
364.79,extension,Sedan,3,10,506.68,-823.56,0,0
364.79,extension,Wagon / SUV,0,11,-747.84,541.93,0,0
364.79,highway,Van,7,6,-270.42,523.94,8,0
364.79,highway,Van,5,6,-134.91,527.04,8,0
364.79,highway,Pickup,2,7,-119.12,531.15,8,0
364.79,highway,Sedan,8,6,-354.68,526.40,8,0
364.79,highway,Sedan,1,6,-382.22,527.42,8,0
364.79,highway,Sedan,8,7,-163.98,535.28,9,0
364.79,highway,Pickup,7,6,-224.94,535.62,8,0
364.79,highway,Van,5,6,-451.16,534.03,8,0
364.79,highway,Wagon / SUV,0,5,-324.05,537.65,8,0
364.79,extension,Sedan,7,11,500.68,-802.34,0,0
364.79,extension,Pickup,5,10,-769.06,535.93,0,0
364.79,extension,Pickup,8,13,457.73,558.39,0,0
364.79,highway,Sedan,2,4,-428.09,541.46,8,0
364.79,extension,Pickup,6,11,-939.06,535.93,0,0
364.79,highway,Sedan,0,5,-210.98,527.30,9,0
364.79,extension,Sedan,5,14,627.73,558.39,0,0
364.79,local,Van,6,1,398.97,-416.78,0,0
364.79,highway,Van,8,7,-409.76,528.48,9,0
364.79,extension,Wagon / SUV,4,14,478.95,564.39,0,0
364.79,extension,Sedan,2,10,648.95,564.39,0,0
364.79,extension,Pickup,6,9,500.68,-632.34,0,0
364.79,extension,Van,6,9,506.68,-653.56,0,0
364.79,local,Wagon / SUV,8,1,323.08,309.21,0,0
365.29,extension,Wagon / SUV,6,10,-870.49,-547.02,0,0
365.29,local,Wagon / SUV,0,1,-257.26,527.81,0,0
365.29,local,Van,7,1,-232.61,-582.84,0,0
365.29,highway,Wagon / SUV,3,5,-72.15,531.12,8,0
365.29,extension,Sedan,2,13,-876.69,-553.02,0,0
365.29,extension,Wagon / SUV,7,10,-700.49,-547.02,0,0
365.29,highway,Sedan,1,5,-301.90,532.88,8,0
365.29,highway,Van,8,4,-411.40,536.73,8,0
365.29,highway,Wagon / SUV,6,7,-287.11,528.40,9,0
365.29,extension,Pickup,7,12,-925.35,541.93,0,0
365.29,extension,Pickup,7,10,-706.69,-553.02,0,0
365.29,extension,Sedan,3,10,506.68,-816.05,0,0
365.29,extension,Wagon / SUV,0,11,-755.35,541.93,0,0
365.29,highway,Van,7,6,-257.14,523.71,8,0
365.29,highway,Van,5,6,-120.90,527.04,8,0
365.29,highway,Pickup,2,7,-133.46,531.14,8,0
365.29,highway,Sedan,8,6,-341.42,525.94,8,0
365.29,highway,Sedan,1,6,-368.96,526.93,8,0
365.29,highway,Sedan,8,7,-177.61,535.32,9,0
365.29,highway,Pickup,7,6,-238.57,535.77,8,0
365.29,highway,Van,5,6,-437.18,533.59,8,0
365.29,highway,Wagon / SUV,0,5,-337.68,538.11,8,0
365.29,extension,Sedan,7,11,500.68,-809.85,0,0
365.29,extension,Pickup,5,10,-761.55,535.93,0,0
365.29,extension,Pickup,8,13,465.24,558.39,0,0
365.29,highway,Sedan,2,4,-441.72,541.95,8,0
365.29,extension,Pickup,6,11,-931.55,535.93,0,0
365.29,highway,Sedan,0,5,-196.98,527.20,9,0
365.29,extension,Sedan,5,14,635.24,558.39,0,0
365.29,local,Van,6,1,394.11,-410.92,0,0
365.29,highway,Van,8,7,-396.50,527.97,9,0
365.29,extension,Wagon / SUV,4,14,471.44,564.39,0,0
365.29,extension,Sedan,2,10,641.44,564.39,0,0
365.29,extension,Pickup,6,9,500.68,-639.85,0,0
365.29,extension,Van,6,9,506.68,-646.05,0,0
365.29,local,Wagon / SUV,8,1,322.78,316.94,0,0
365.79,extension,Wagon / SUV,6,10,-877.99,-547.02,0,0
365.79,local,Wagon / SUV,0,1,-243.28,527.62,0,0
365.79,local,Van,7,1,-224.36,-583.54,0,0
365.79,highway,Wagon / SUV,3,5,-86.48,531.15,8,0
365.79,extension,Sedan,2,13,-869.19,-553.02,0,0
365.79,extension,Wagon / SUV,7,10,-707.99,-547.02,0,0
365.79,highway,Sedan,1,5,-316.24,533.30,8,0
365.79,highway,Van,8,4,-425.73,537.27,8,0
365.79,highway,Wagon / SUV,6,7,-273.13,528.10,9,0
365.79,extension,Pickup,7,12,-932.85,541.93,0,0
365.79,extension,Pickup,7,10,-699.19,-553.02,0,0
365.79,extension,Sedan,3,10,506.68,-808.55,0,0
365.79,extension,Wagon / SUV,0,11,-762.85,541.93,0,0
365.79,highway,Van,7,6,-243.88,523.53,8,0
365.79,highway,Van,5,6,-106.91,527.04,8,0
365.79,highway,Pickup,2,7,-147.79,531.15,8,0
