TREE|CR014 trunk 00371|(410.877200, 32.034250, -540.372600)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00372|(-218.376200, 28.535180, -386.605900)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00373|(205.483400, 46.322620, -237.903400)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00374|(505.445500, 32.381250, -651.519200)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00375|(-9.519739, 40.945290, -20.829450)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00376|(553.696100, 86.161400, -70.958220)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00377|(697.145600, 43.795450, 497.042900)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00378|(-280.538500, 19.184170, 140.555500)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00379|(238.371000, 63.580140, -53.730240)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00380|(-286.843500, 19.699500, -23.045610)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00381|(241.745800, 75.885700, 230.941900)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00382|(-43.579540, 13.151310, 368.428600)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00383|(527.726900, 91.498080, -70.839510)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00384|(-467.260700, 12.390420, 370.750400)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00385|(-153.591500, 40.266800, -189.672500)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00386|(138.486400, 60.060390, 53.134910)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00387|(-68.846210, 43.001960, -81.265270)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00388|(-490.372000, 12.260460, 121.882000)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00389|(743.288200, 69.565670, 3.095161)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00390|(-6.594217, 40.337830, -276.730000)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00391|(491.236400, 52.836400, 393.801200)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00392|(495.647600, 86.746740, 86.886120)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00393|(-524.463300, 10.592440, -524.255400)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00394|(-272.578700, 12.402650, 362.679500)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00395|(-524.132800, 9.095068, 178.760400)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00396|(485.625600, 32.970070, -419.452700)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00397|(595.327500, 28.797620, -330.650000)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00398|(567.575600, 29.745730, -658.005000)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00399|(196.482400, 72.860400, 189.494100)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00400|(495.234700, 73.074640, 306.088200)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00401|(291.832000, 36.064610, -548.576800)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00402|(526.505500, 85.304600, 163.567800)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00403|(-449.067800, 12.155110, 354.430000)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00404|(-255.773100, 25.579650, -364.223200)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00405|(122.230600, 56.302850, 232.896800)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00406|(666.820300, 72.043450, -55.930460)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00407|(-374.519400, 8.634957, 369.566500)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00408|(334.388900, 34.167420, -636.971700)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00409|(-293.612000, 12.697850, 327.183500)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00410|(705.799300, 69.389050, -38.686570)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00411|(-456.477400, 10.465530, 127.891100)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00412|(-219.307800, 26.588310, -441.845900)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00413|(731.568200, 47.781020, -202.059900)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00414|(0.926567, 41.713240, -259.663200)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00415|(-234.974900, 11.761280, 419.215100)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00416|(715.203900, 59.939410, -132.154800)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00417|(151.936700, 23.417590, 420.006400)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00418|(219.214000, 78.608390, 115.720300)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00419|(-493.526300, 11.627040, -583.571800)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00420|(-200.599500, 33.306230, -521.263800)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00421|(-277.741600, 23.511020, -157.591700)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00422|(696.283600, 33.095570, -481.999000)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00423|(653.397200, 47.515500, -192.252800)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00424|(-272.183700, 19.345180, 136.083700)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00425|(219.043400, 60.442990, 326.942700)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00426|(151.780000, 44.642200, -126.714000)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00427|(223.752500, 77.897900, 155.987900)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00428|(509.640300, 88.519100, 121.176500)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00429|(-254.245900, 24.786000, -66.377820)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00430|(-430.500500, 10.891510, -190.462900)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00431|(246.092800, 44.569770, -224.214800)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00432|(-248.234700, 14.688770, 350.357500)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00433|(-347.369700, 17.948350, -371.146900)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00434|(227.932700, 43.411080, -473.343500)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00435|(-106.979200, 34.381280, -525.692100)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00436|(-489.172900, 12.976280, 377.275100)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00437|(553.963700, 56.876440, 394.463400)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00438|(-494.041700, 10.677760, -107.504300)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00439|(590.015300, 39.822050, -217.307900)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00440|(87.346970, 51.956190, 77.757250)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00441|(-171.009000, 38.090130, -193.470200)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00442|(-354.253800, 16.523430, -471.224900)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00443|(-145.381300, 31.724870, -21.499240)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00444|(-140.596500, 38.329850, -329.082600)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00445|(-210.037200, 29.610080, -495.625100)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00446|(-456.700700, 11.007990, -521.119100)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00447|(639.608600, 29.489700, -635.548600)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00448|(-101.662700, 43.006190, -261.473600)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00449|(230.762600, 51.410290, 374.627800)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00450|(111.126000, 59.161740, 170.700600)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00451|(273.025800, 68.180730, 325.745000)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00452|(664.869900, 68.088910, 272.883100)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00453|(-149.077500, 37.816610, -304.592400)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00454|(-34.678210, 42.964350, -81.821980)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00455|(-59.817310, 32.482940, 146.361400)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00456|(-323.103400, 19.930380, 175.189200)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00457|(-159.590600, 16.963870, 208.001200)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00458|(716.838500, 28.132060, -600.568700)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00459|(113.518300, 38.859010, -583.605700)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00460|(-363.654300, 11.690860, -598.127500)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00461|(584.859900, 85.749340, 9.844040)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00462|(78.357060, 45.182290, 249.162400)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00463|(8.760760, 40.330950, -5.531279)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00464|(-541.456800, 8.229504, -412.101300)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00465|(181.892000, 44.699090, -210.549700)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00466|(130.972300, 45.688560, -106.936200)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00467|(-115.669200, 31.300210, 98.179100)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00468|(-328.761100, 16.955860, 233.021700)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00469|(709.449800, 45.343620, 493.852700)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00470|(346.682500, 55.268060, -190.444100)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00471|(687.163700, 80.090590, 69.637570)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00472|(636.800500, 83.210900, 4.604206)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00473|(94.869200, 34.733020, -446.545100)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00474|(-231.388400, 15.309920, 201.495800)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00475|(559.404900, 85.114080, -30.701480)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00476|(-251.605200, 23.469820, -252.351500)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00477|(334.324300, 49.513960, -208.794700)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00478|(358.773900, 33.842520, -636.730900)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00479|(-380.054500, 10.295280, 324.526300)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00480|(-500.725300, 16.863740, 34.879180)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00481|(-145.989600, 24.256720, 137.869500)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00482|(-16.117710, 36.973730, 148.855700)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00483|(-66.616830, 32.364660, 139.458300)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00484|(178.356900, 74.153620, 130.418900)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00485|(619.474700, 63.322830, 327.883300)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00486|(-85.070050, 44.043710, -186.184800)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00487|(238.156100, 34.856890, -644.920300)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00488|(579.069300, 30.700130, -522.816500)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00489|(731.213600, 62.700860, 308.176700)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00490|(-397.966000, 16.794450, -73.939880)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00491|(222.500700, 56.600730, -96.056090)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00492|(-64.990700, 38.982630, 11.279370)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00493|(313.932200, 82.343030, 139.434000)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00494|(169.370700, 23.323990, 433.641200)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00495|(708.580800, 65.459980, -73.353350)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00496|(-119.463600, 34.871500, -23.197790)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00497|(83.479930, 24.664350, 371.221400)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00498|(138.335000, 37.718570, -482.238500)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00499|(-494.108000, 12.597400, -45.142160)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00500|(-310.869800, 20.396510, -287.655100)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00501|(339.992800, 82.940760, -54.952690)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00502|(-178.816900, 35.104570, -321.028800)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00503|(-47.748990, 33.371090, -611.131600)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00504|(-109.281500, 40.383560, -317.744000)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00505|(-456.222800, 9.293708, -404.943800)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00506|(-33.988410, 39.821040, -529.539700)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00507|(66.433890, 47.875740, 51.678910)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00508|(137.525300, 39.315260, 343.485100)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00509|(80.064800, 52.202440, 138.062800)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00510|(256.624900, 44.225890, -326.066900)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00511|(-24.968840, 42.190650, -172.646400)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00512|(-48.905510, 33.819570, -662.279200)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00513|(100.430400, 53.752830, 80.938550)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00514|(-136.703300, 10.773560, 375.178500)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00515|(-279.636400, 19.841850, 148.033400)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00516|(-8.198899, 34.776520, -582.979400)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00517|(-210.200000, 27.391140, -421.780100)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00518|(-553.802300, 11.186290, -24.435840)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00519|(190.688300, 37.624780, 396.956200)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00520|(716.958200, 72.005700, 215.990400)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00521|(563.237700, 37.816520, 487.479200)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00522|(-75.450680, 40.656850, -345.897300)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00523|(-396.540400, 12.163490, -624.463100)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00524|(188.404400, 43.081380, 377.088400)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00525|(673.915800, 79.722760, 114.098300)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00526|(355.802900, 34.197190, -626.374300)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00527|(-430.604000, 13.821450, 46.491560)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00528|(59.888230, 36.942600, -504.330000)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00529|(495.403700, 80.878860, 44.612480)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00530|(-196.865700, 33.305690, -344.575500)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00531|(-57.673560, 38.907000, 28.249050)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00532|(553.785900, 70.684150, -156.164800)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00533|(223.857400, 75.390790, 189.969000)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00534|(-399.007700, 16.676560, -32.595580)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00535|(620.210000, 65.634060, 311.476300)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00536|(288.308600, 41.228650, -249.536600)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00537|(-280.332300, 23.916370, -149.694900)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00538|(-321.457600, 20.652260, -178.414500)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00539|(88.067170, 22.678400, 388.015100)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00540|(111.826900, 47.923620, 269.025500)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00541|(-270.106600, 17.665260, 184.350500)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00542|(-533.781900, 10.074740, -64.513420)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00543|(-95.296730, 30.119440, 129.433900)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00544|(-290.917100, 23.766070, -650.168600)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00545|(-236.370500, 11.189010, 405.186900)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00546|(-525.365700, 10.695910, 410.631700)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00547|(-47.669920, 40.007050, 69.671230)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
TREE|CR014 trunk 00548|(-421.168600, 11.619470, -189.757900)|(0.000000, 0.000000, 0.000000, 1.000000)|(1.000000, 1.000000, 1.000000)
