time,x,y,z,speed,grounded,nextGate,misses,penalty
7.568,-627.736,8.324,-146.541,41.554,4,14,0,0
7.702,-627.853,8.344,-140.709,41.738,4,14,0,0
7.835,-627.971,8.365,-134.853,41.914,4,14,0,0
7.968,-628.072,8.382,-129.815,42.058,4,14,0,0
8.101,-628.190,8.403,-123.915,42.220,4,14,0,0
8.234,-628.309,8.423,-117.993,42.375,4,14,0,0
8.368,-628.411,8.441,-112.900,42.502,4,14,0,0
8.501,-628.531,8.467,-106.940,42.644,4,14,0,0
8.634,-628.651,8.579,-100.971,42.766,4,14,0,0
8.767,-628.753,8.946,-95.885,42.691,4,14,0,0
8.900,-628.872,9.775,-89.979,42.691,4,14,0,0
9.034,-628.990,10.858,-84.115,42.670,4,14,0,0
9.167,-629.090,11.967,-79.135,42.607,4,14,0,0
9.300,-629.206,13.495,-73.396,42.479,4,14,0,0
9.433,-629.320,15.201,-67.710,42.240,0,14,0,0
9.566,-629.418,16.565,-62.838,41.758,0,14,0,0
9.700,-629.533,17.972,-57.168,41.231,0,14,0,0
9.833,-629.646,19.181,-51.515,40.736,0,14,0,0
9.966,-629.744,20.062,-46.683,40.311,0,14,0,0
10.071,-629.825,20.686,-42.666,40.003,0,14,0,0
10.204,-629.938,21.392,-37.057,39.668,0,14,0,0
10.337,-630.050,21.904,-31.467,39.422,0,14,0,0
10.471,-630.146,22.188,-26.690,39.261,0,14,0,0
10.604,-630.258,22.341,-21.134,39.190,0,14,0,0
10.737,-630.370,22.302,-15.596,39.195,0,14,0,0
10.870,-630.465,22.116,-10.864,39.243,0,14,0,0
11.003,-630.576,21.722,-5.359,39.338,0,14,0,0
11.137,-630.687,21.137,0.128,39.441,0,14,0,0
11.270,-630.781,20.484,4.817,39.517,0,14,0,0
11.403,-630.891,19.546,10.273,39.568,0,14,0,0
11.536,-631.000,18.419,15.712,39.562,0,14,0,0
11.669,-631.094,17.303,20.361,39.487,0,14,0,0
11.803,-631.203,15.826,25.771,39.345,0,14,0,0
11.936,-631.312,14.160,31.165,39.133,0,14,0,0
12.069,-631.405,12.584,35.777,38.867,0,14,0,0
12.202,-631.513,10.571,41.144,38.545,0,14,0,0
12.335,-631.607,8.688,45.806,38.302,4,14,0,0
12.469,-631.697,8.851,50.419,38.582,4,14,0,0
12.602,-631.803,9.084,55.844,38.891,4,14,0,0
12.735,-631.909,9.184,61.311,39.188,4,14,0,0
12.868,-632.001,9.190,66.030,39.433,4,14,0,0
13.001,-632.108,9.178,71.572,39.708,4,14,0,0
13.135,-632.216,9.184,77.151,39.971,4,15,0,0
13.268,-632.309,9.204,81.962,40.187,4,15,0,0
13.401,-632.419,9.232,87.607,40.429,4,15,0,0
13.534,-632.529,9.259,93.284,40.661,4,15,0,0
13.667,-632.624,9.279,98.176,40.851,4,15,0,0
13.801,-632.735,9.302,103.911,41.065,4,15,0,0
13.934,-632.846,9.324,109.676,41.269,4,15,0,0
14.067,-632.943,9.344,114.639,41.437,4,15,0,0
14.200,-633.055,9.367,120.454,41.625,4,15,0,0
14.333,-633.168,9.389,126.295,41.805,4,15,0,0
14.467,-633.266,9.408,131.321,41.953,4,15,0,0
14.600,-633.380,9.430,137.207,42.119,4,15,0,0
14.733,-633.494,9.452,143.115,42.278,4,15,0,0
14.838,-633.577,9.467,147.349,42.387,4,15,0,0
14.971,-633.675,9.485,152.443,42.514,4,15,0,0
15.104,-633.791,9.506,158.405,42.656,4,15,0,0
15.237,-633.907,9.526,164.387,42.792,4,15,0,0
15.370,-634.006,9.542,169.529,42.904,4,15,0,0
15.504,-634.123,9.561,175.544,43.029,4,15,0,0
15.637,-634.240,9.580,181.577,43.150,4,15,0,0
15.770,-634.340,9.595,186.761,43.249,4,15,0,0
15.903,-634.458,9.611,192.824,43.360,4,15,0,0
16.036,-634.576,9.627,198.902,43.466,4,15,0,0
16.170,-634.677,9.640,204.123,43.554,4,15,0,0
16.303,-634.795,9.654,210.227,43.652,4,15,0,0
16.436,-634.914,9.666,216.345,43.746,4,15,0,0
16.569,-635.016,9.677,221.599,43.824,4,15,0,0
16.702,-635.135,9.688,227.740,43.911,4,15,0,0
16.836,-635.254,9.699,233.893,43.995,4,15,0,0
16.969,-635.356,9.708,239.177,44.064,4,15,0,0
17.102,-635.476,9.718,245.350,44.141,4,15,0,0
17.235,-635.596,9.727,251.535,44.215,4,15,0,0
17.368,-635.699,9.734,256.844,44.276,4,15,0,0
17.502,-635.819,9.742,263.047,44.344,4,15,0,0
17.635,-635.939,9.749,269.259,44.410,4,15,0,0
17.768,-636.043,9.755,274.592,44.464,4,15,0,0
17.901,-636.163,9.760,280.820,44.525,4,15,0,0
18.034,-636.284,9.765,287.057,44.583,4,15,0,0
18.168,-636.388,9.769,292.410,44.631,4,15,0,0
18.301,-636.509,9.772,298.661,44.685,4,15,0,0
18.434,-636.631,9.774,304.920,44.737,4,16,0,0
18.567,-636.735,9.775,310.291,44.780,4,16,0,0
18.700,-636.856,9.776,316.563,44.828,4,16,0,0
18.834,-636.978,9.775,322.841,44.874,4,16,0,0
18.967,-637.082,9.774,328.228,44.913,4,16,0,0
