time,x,y,z,speed,wheels,up
17.23999,730.4539,39.54797,576.3488,11.95545,4,0.9691557
17.25999,730.5283,39.48286,576.5668,11.88193,4,0.9685296
17.27999,730.6059,39.41827,576.7844,11.92677,4,0.9681055
17.3,730.6866,39.35448,577.0016,11.96404,4,0.9679004
17.31999,730.7695,39.29224,577.2165,11.88743,4,0.9679273
17.33999,730.8557,39.23142,577.431,11.92924,4,0.9681789
17.35999,730.944,39.17265,577.6433,11.85691,4,0.9686797
17.37999,731.0356,39.11593,577.8555,11.90164,4,0.9694209
17.39999,731.1302,39.06157,578.0674,11.93851,4,0.970374
17.41999,731.2268,39.01012,578.277,11.86164,4,0.9714981
17.43999,731.3265,38.9614,578.4866,11.9027,4,0.9727504
17.46,731.4291,38.91551,578.6959,11.93635,4,0.9740911
17.48,731.5336,38.8728,578.903,11.85647,4,0.975507
17.49999,731.641,38.83304,579.1097,11.89492,4,0.9769992
17.51999,731.7515,38.79636,579.3162,11.92618,4,0.9785241
17.53999,731.8649,38.76282,579.522,11.95129,4,0.9800537
17.55999,731.98,38.73262,579.7254,11.86377,4,0.9815817
17.57999,732.0982,38.70552,579.9282,11.89578,4,0.9831021
17.59999,732.2194,38.68155,580.1304,11.92145,4,0.9845594
17.62,732.3436,38.66066,580.3318,11.94174,4,0.9859207
17.64,732.4692,38.64288,580.5305,11.85005,4,0.9871688
17.65999,732.5977,38.62784,580.7286,11.87854,4,0.9882975
17.67999,732.7291,38.61532,580.9257,11.90125,4,0.9893141
17.69999,732.8634,38.60508,581.1218,11.91907,4,0.9902207
17.71999,733.0004,38.59687,581.3167,11.93279,4,0.991025
17.73999,733.1387,38.59051,581.5085,11.83568,4,0.9917369
17.75999,733.2798,38.58555,581.6991,11.85981,4,0.9923667
17.77999,733.4238,38.58169,581.8882,11.87908,4,0.9929256
17.8,733.5704,38.57868,582.0759,11.8943,4,0.993414
17.81999,733.7197,38.57628,582.262,11.90618,4,0.9938352
17.83999,733.8715,38.57426,582.4463,11.91533,4,0.9941941
17.85999,734.0259,38.5724,582.6289,11.92227,4,0.9944969
17.87999,734.1828,38.5705,582.8096,11.92746,4,0.9947495
17.89999,734.342,38.56839,582.9883,11.93127,4,0.9949575
17.91999,734.5021,38.56601,583.1636,11.82665,4,0.9951265
17.93999,734.6647,38.56315,583.337,11.84517,4,0.9952613
17.96,734.8298,38.55972,583.5085,11.86048,4,0.9953659
17.97999,734.9974,38.55565,583.678,11.87312,4,0.9954442
17.99999,735.1673,38.55093,583.8454,11.88355,4,0.9954998
18.01999,735.3395,38.54553,584.0107,11.89213,4,0.995536
18.03999,735.514,38.53947,584.1738,11.89917,4,0.9955557
18.05999,735.6906,38.53278,584.3347,11.90491,4,0.9955615
18.07999,735.8693,38.52551,584.4932,11.90956,4,0.9955558
18.09999,736.0502,38.51772,584.6495,11.91328,4,0.9955408
18.12,736.2332,38.50948,584.8034,11.91623,4,0.9955183
18.13999,736.4182,38.50087,584.955,11.91851,4,0.9954898
18.15999,736.6051,38.49197,585.1041,11.92022,4,0.9954571
18.17999,736.7939,38.48285,585.2508,11.92145,4,0.9954209
18.19999,736.9847,38.47361,585.395,11.92227,4,0.9953822
18.21999,737.1773,38.46432,585.5367,11.92273,4,0.9953415
18.23999,737.3718,38.45507,585.676,11.92289,4,0.9952992
18.25999,737.568,38.44591,585.8127,11.92279,4,0.9952562
18.27999,737.766,38.43693,585.9469,11.92246,4,0.9952135
18.3,737.9656,38.42817,586.0785,11.92193,4,0.9951717
18.31999,738.167,38.4197,586.2075,11.92124,4,0.995131
18.33999,738.37,38.41154,586.334,11.92041,4,0.9950917
18.35999,738.5746,38.40376,586.4578,11.91944,4,0.9950541
18.37999,738.7807,38.39635,586.579,11.91837,4,0.9950185
18.39999,738.9883,38.38936,586.6976,11.9172,4,0.994985
18.41999,739.1976,38.3828,586.8134,11.91595,4,0.9949535
18.43999,739.4082,38.37668,586.9265,11.91463,4,0.9949233
18.46,739.6202,38.37101,587.037,11.91324,4,0.9948944
18.47999,739.8336,38.3658,587.1447,11.9118,4,0.9948668
18.49999,740.0483,38.36105,587.2496,11.91031,4,0.9948407
18.51999,740.2644,38.35676,587.3517,11.90878,4,0.9948162
18.53999,740.4818,38.35291,587.4512,11.90722,4,0.9947929
18.55999,740.7003,38.3495,587.5478,11.90563,4,0.9947712
18.57999,740.92,38.34652,587.6415,11.90401,4,0.9947507
18.59999,741.1409,38.34396,587.7325,11.90237,4,0.9947314
18.62,741.3629,38.3418,587.8205,11.90071,4,0.9947129
18.63999,741.586,38.34005,587.9058,11.89903,4,0.9946949
18.65999,741.8102,38.33868,587.9881,11.89733,4,0.9946775
18.67999,742.0353,38.3377,588.0676,11.89562,4,0.9946607
18.69999,742.2615,38.3371,588.1441,11.89389,4,0.9946445
18.71999,742.4885,38.33686,588.2177,11.89215,4,0.9946288
18.73999,742.7165,38.33698,588.2883,11.8904,4,0.9946139
18.75999,742.9453,38.33745,588.356,11.88863,4,0.9945995
18.77999,743.1749,38.33827,588.4208,11.88686,4,0.9945852
18.79999,743.4053,38.33943,588.4827,11.88509,4,0.9945712
18.81999,743.6365,38.34093,588.5414,11.8833,4,0.9945572
18.83999,743.8683,38.34278,588.5974,11.8815,4,0.9945434
18.85999,744.1008,38.34498,588.6501,11.8797,4,0.9945298
18.87999,744.3339,38.34752,588.7,11.87789,4,0.9945166
18.89999,744.5676,38.3504,588.7468,11.87608,4,0.9945038
18.91999,744.8018,38.35363,588.7907,11.87426,4,0.9944914
18.93999,745.0365,38.35719,588.8315,11.87245,4,0.994479
18.95999,745.2717,38.3611,588.8692,11.87063,4,0.9944667
18.97999,745.5073,38.36535,588.904,11.86882,4,0.9944543
18.99999,745.7433,38.36994,588.9357,11.867,4,0.9944421
19.01999,745.9797,38.37489,588.9644,11.86519,4,0.9944301
19.03999,746.2163,38.38018,588.9899,11.86337,4,0.9944183
19.05999,746.4532,38.38582,589.0125,11.86156,4,0.9944069
19.07999,746.6904,38.39181,589.032,11.85975,4,0.9943958
19.09999,746.9277,38.39815,589.0484,11.85795,4,0.9943852
19.12,747.1652,38.40483,589.0618,11.85616,4,0.9943749
19.13999,747.4028,38.41185,589.0721,11.85437,4,0.9943647
19.15999,747.6404,38.41922,589.0794,11.85259,4,0.994355
19.17999,747.8781,38.42694,589.0836,11.85081,4,0.9943456
19.19999,748.1158,38.43501,589.0847,11.84903,4,0.9943367
19.21999,748.3534,38.44341,589.0828,11.84727,4,0.9943283
19.23999,748.5909,38.45216,589.0778,11.84551,4,0.9943205
19.25999,748.8282,38.46126,589.0697,11.84377,4,0.9943131
19.27999,749.0654,38.47069,589.0586,11.84203,4,0.9943061
19.29999,749.3025,38.48045,589.0444,11.84031,4,0.9942995
19.31999,749.5392,38.49056,589.0273,11.8386,4,0.9942931
19.33999,749.7757,38.50099,589.007,11.8369,4,0.9942872
19.35999,750.0118,38.51176,588.9837,11.83521,4,0.9942819
19.37999,750.2476,38.52285,588.9573,11.83353,4,0.9942773
19.39999,750.4829,38.53426,588.928,11.83187,4,0.9942732
19.41999,750.7178,38.546,588.8956,11.83022,4,0.9942698
19.43999,750.9522,38.55805,588.8601,11.82859,4,0.9942667
19.45999,751.1861,38.57042,588.8216,11.82698,4,0.994264
19.47999,751.4194,38.5831,588.7802,11.82538,4,0.9942616
19.49999,751.6522,38.59608,588.7357,11.8238,4,0.9942596
19.51999,751.8842,38.60936,588.6883,11.82224,4,0.9942579
19.53999,752.1157,38.62294,588.6379,11.8207,4,0.9942567
19.55999,752.3463,38.63683,588.5845,11.81917,4,0.9942558
19.57999,752.5762,38.651,588.5281,11.81767,4,0.9942554
19.59999,752.8054,38.66547,588.4687,11.81618,4,0.9942551
19.61999,753.0337,38.68022,588.4064,11.81471,4,0.9942551
19.63999,753.2612,38.69525,588.3412,11.81327,4,0.9942556
19.65999,753.4877,38.71056,588.2731,11.81184,4,0.9942565
19.67999,753.7133,38.72614,588.2021,11.81044,4,0.9942579
19.69999,753.9378,38.74199,588.1281,11.80905,4,0.9942596
19.71999,754.1614,38.75809,588.0513,11.80769,4,0.9942617
19.73999,754.3839,38.77446,587.9716,11.80635,4,0.9942642
19.75999,754.6053,38.79109,587.8889,11.80503,4,0.9942669
19.77999,754.8256,38.80798,587.8035,11.80374,4,0.9942698
19.79999,755.0447,38.8251,587.7153,11.80246,4,0.9942732
19.81999,755.2627,38.84247,587.6241,11.80121,4,0.9942771
19.83999,755.4794,38.86008,587.5303,11.79997,4,0.9942814
19.85999,755.6948,38.87791,587.4337,11.79877,4,0.9942861
19.87999,755.9089,38.89598,587.3342,11.79759,4,0.994291
19.89999,756.1216,38.91426,587.232,11.79643,4,0.9942967
19.91999,756.333,38.93277,587.127,11.79529,4,0.9943032
19.93999,756.543,38.95148,587.0194,11.79419,4,0.9943106
19.95999,756.7515,38.9704,586.9091,11.79311,4,0.9943187
19.97999,756.9585,38.98952,586.7961,11.79206,4,0.9943275
19.99999,757.164,39.00883,586.6804,11.79104,4,0.9943372
20.01999,757.368,39.02834,586.562,11.79005,4,0.9943476
