time,x,y,z,speed,wheels,up
17.35999,210.6283,9.364284,540.1213,11.90279,4,0.9871289
17.37999,210.3901,9.36756,540.1261,11.90975,4,0.9872797
17.39999,210.1517,9.370808,540.1309,11.91566,4,0.9874309
17.41999,209.9133,9.374002,540.1356,11.92071,4,0.9875849
17.43999,209.6748,9.377142,540.1404,11.92501,4,0.9877392
17.45999,209.4362,9.380236,540.1451,11.92869,4,0.9878933
17.47999,209.1998,9.383264,540.1497,11.82452,4,0.9880467
17.49999,208.9629,9.386292,540.1544,11.84378,4,0.9881987
17.51999,208.7258,9.389324,540.1589,11.86007,4,0.9883495
17.53999,208.4883,9.392362,540.1635,11.87385,4,0.9884993
17.55999,208.2506,9.395381,540.168,11.88553,4,0.9886487
17.57999,208.0126,9.398358,540.1726,11.89543,4,0.9887982
17.59999,207.7746,9.401282,540.1771,11.90385,4,0.9889491
17.61999,207.5363,9.404155,540.1816,11.91101,4,0.9891002
17.63999,207.298,9.406991,540.1861,11.9171,4,0.9892518
17.65999,207.0596,9.409816,540.1906,11.92226,4,0.9894018
17.67999,206.8211,9.412637,540.1951,11.92664,4,0.9895502
17.69999,206.5825,9.415457,540.1995,11.93035,4,0.9896973
17.71999,206.346,9.418246,540.2039,11.82618,4,0.9898431
17.73999,206.109,9.421002,540.2081,11.84548,4,0.9899884
17.75999,205.8718,9.423706,540.2125,11.86183,4,0.9901335
17.77999,205.6342,9.426353,540.2168,11.8757,4,0.9902785
17.79999,205.3965,9.428953,540.2211,11.88745,4,0.990423
17.81999,205.1586,9.431527,540.2255,11.89742,4,0.9905664
17.83999,204.9205,9.43409,540.2297,11.90587,4,0.9907086
17.85999,204.6822,9.436646,540.234,11.91302,4,0.9908493
17.87999,204.4438,9.439201,540.2383,11.91908,4,0.9909884
17.89999,204.2053,9.44173,540.2424,11.92424,4,0.9911267
17.91999,203.9667,9.44421,540.2466,11.92865,4,0.9912644
17.93999,203.7302,9.446605,540.2508,11.8251,4,0.9914026
17.95999,203.4933,9.448949,540.2549,11.84492,4,0.9915406
17.97999,203.256,9.451256,540.2591,11.8617,4,0.9916785
17.99999,203.0185,9.453547,540.2632,11.8759,4,0.9918151
18.01999,202.7808,9.455832,540.2673,11.88791,4,0.99195
18.03999,202.5428,9.458117,540.2714,11.89809,4,0.9920833
18.05999,202.3047,9.460386,540.2755,11.90671,4,0.992215
18.07999,202.0664,9.462619,540.2796,11.91404,4,0.9923455
18.09999,201.8279,9.464797,540.2836,11.92028,4,0.9924751
18.11999,201.5894,9.466917,540.2877,11.9256,4,0.9926038
18.13999,201.3508,9.468989,540.2917,11.93013,4,0.9927318
18.15999,201.1142,9.471008,540.2957,11.82667,4,0.9928589
18.17999,200.8773,9.473019,540.2996,11.84655,4,0.9929851
18.19999,200.6401,9.47503,540.3036,11.86336,4,0.9931102
18.21999,200.4025,9.477038,540.3075,11.87758,4,0.993234
18.23999,200.1647,9.479023,540.3114,11.88963,4,0.9933566
18.25999,199.9266,9.480964,540.3153,11.89987,4,0.9934781
18.27999,199.6884,9.482849,540.3192,11.90856,4,0.9935992
18.29999,199.4501,9.484681,540.3231,11.91595,4,0.9937195
18.31999,199.2117,9.486478,540.3271,11.92223,4,0.9938396
18.33999,198.9731,9.488258,540.331,11.92756,4,0.9939579
18.35999,198.7345,9.490034,540.3348,11.93208,4,0.9940752
18.37999,198.4979,9.491793,540.3386,11.82857,4,0.9941916
18.39999,198.2609,9.493538,540.3424,11.84843,4,0.9943067
18.41999,198.0236,9.495252,540.3462,11.86525,4,0.9944206
18.43999,197.7859,9.496916,540.35,11.87951,4,0.9945333
18.45999,197.5481,9.498528,540.3538,11.8916,4,0.9946446
18.47999,197.31,9.500101,540.3575,11.90185,4,0.9947548
18.49999,197.0718,9.501656,540.3614,11.91055,4,0.994864
18.51999,196.8335,9.503201,540.3651,11.91792,4,0.9949726
18.53999,196.595,9.504747,540.3688,11.92416,4,0.9950803
18.55999,196.3564,9.506293,540.3726,11.92945,4,0.995187
18.57999,196.1199,9.507808,540.3762,11.82663,4,0.9952927
18.59999,195.8829,9.509283,540.3799,11.84707,4,0.9953971
18.61999,195.6456,9.510711,540.3836,11.86437,4,0.9955007
18.63999,195.408,9.512096,540.3873,11.87903,4,0.9956032
18.65999,195.1702,9.513456,540.3909,11.89145,4,0.9957051
18.67999,194.9321,9.514805,540.3946,11.90196,4,0.9958052
18.69999,194.6939,9.516155,540.3982,11.91085,4,0.9959044
18.71999,194.4556,9.517519,540.4019,11.91838,4,0.9960026
18.73999,194.217,9.518874,540.4055,11.92476,4,0.9960996
18.75999,193.9784,9.520204,540.4091,11.93019,4,0.9961953
18.77999,193.7418,9.521483,540.4126,11.82748,4,0.9962897
18.79999,193.5049,9.522721,540.4161,11.84802,4,0.9963826
18.81999,193.2675,9.523931,540.4197,11.8654,4,0.9964742
18.83999,193.03,9.525128,540.4233,11.88011,4,0.9965646
18.85999,192.7921,9.526322,540.4268,11.89256,4,0.9966542
18.87999,192.5541,9.527526,540.4304,11.90308,4,0.9967428
18.89999,192.3158,9.528732,540.4339,11.91199,4,0.9968303
18.91999,192.0774,9.529922,540.4374,11.91955,4,0.9969166
18.93999,191.8389,9.531081,540.4409,11.92596,4,0.9970015
18.95999,191.6002,9.5322,540.4443,11.93142,4,0.9970854
18.97999,191.3637,9.533267,540.4478,11.82872,4,0.9971681
18.99999,191.1267,9.53432,540.4512,11.84926,4,0.9972498
19.01999,190.8894,9.535367,540.4547,11.86662,4,0.9973297
19.03999,190.6518,9.536421,540.4581,11.8813,4,0.9974083
19.05999,190.4139,9.537489,540.4615,11.89371,4,0.9974859
19.07999,190.1758,9.538551,540.4649,11.90422,4,0.997562
19.09999,189.9375,9.539592,540.4684,11.91314,4,0.9976367
19.11999,189.6991,9.540598,540.4718,11.9207,4,0.9977098
19.13999,189.4605,9.541568,540.4752,11.92712,4,0.9977814
19.15999,189.2219,9.542515,540.4786,11.93258,4,0.9978515
19.17999,188.9853,9.54344,540.482,11.82986,4,0.9979204
19.19999,188.7483,9.544365,540.4854,11.85037,4,0.997988
19.21999,188.511,9.545304,540.4887,11.86771,4,0.9980546
19.23999,188.2733,9.546244,540.4921,11.88237,4,0.9981198
19.25999,188.0354,9.54717,540.4954,11.89478,4,0.9981837
19.27999,187.7973,9.548069,540.4987,11.9053,4,0.998246
19.29999,187.559,9.548934,540.502,11.91422,4,0.9983072
19.31999,187.3205,9.54977,540.5053,11.92178,4,0.9983669
19.33999,187.082,9.550594,540.5086,11.92819,4,0.9984251
19.35999,186.8434,9.551409,540.5119,11.93362,4,0.9984816
19.37999,186.6068,9.552218,540.5151,11.83085,4,0.998537
19.39999,186.3697,9.553038,540.5183,11.85133,4,0.9985912
19.41999,186.1323,9.553852,540.5215,11.86865,4,0.9986441
19.43999,185.8947,9.554649,540.5248,11.88331,4,0.9986955
19.45999,185.6567,9.555417,540.528,11.89572,4,0.9987455
19.47999,185.4186,9.556158,540.5312,11.90624,4,0.998794
19.49999,185.1803,9.556881,540.5344,11.91516,4,0.9988412
19.51999,184.9419,9.557595,540.5376,11.9227,4,0.9988872
19.53999,184.7033,9.55831,540.5408,11.92908,4,0.9989321
19.55999,184.4668,9.559029,540.5439,11.82717,4,0.9989758
19.57999,184.2298,9.559749,540.5471,11.84833,4,0.9990182
19.59999,183.9925,9.560458,540.5502,11.86624,4,0.9990593
19.61999,183.7548,9.561148,540.5533,11.88138,4,0.9990991
19.63999,183.5169,9.561811,540.5565,11.89421,4,0.9991377
19.65999,183.2788,9.562456,540.5596,11.90506,4,0.999175
19.67999,183.0406,9.56309,540.5627,11.91425,4,0.9992111
19.69999,182.8022,9.563721,540.5659,11.92203,4,0.9992458
19.71999,182.5636,9.56436,540.5689,11.92861,4,0.9992796
19.73999,182.3271,9.565003,540.572,11.82686,4,0.9993123
19.75999,182.0901,9.565644,540.575,11.84816,4,0.9993438
19.77999,181.8528,9.566273,540.5781,11.86618,4,0.9993742
19.79999,181.6151,9.566881,540.5811,11.88143,4,0.9994034
19.81999,181.3773,9.567471,540.5841,11.89433,4,0.9994314
19.83999,181.1392,9.568051,540.5871,11.90525,4,0.9994584
19.85999,180.9009,9.568626,540.59,11.91448,4,0.9994844
19.87999,180.6625,9.569206,540.593,11.92229,4,0.9995097
19.89999,180.4239,9.569798,540.596,11.9289,4,0.9995341
19.91999,180.1874,9.570391,540.5989,11.82717,4,0.9995575
19.93999,179.9504,9.57098,540.6017,11.8485,4,0.99958
19.95999,179.7131,9.571556,540.6047,11.86653,4,0.9996014
19.97999,179.4754,9.572118,540.6075,11.88178,4,0.9996219
19.99999,179.2375,9.572668,540.6104,11.89468,4,0.9996416
20.01999,178.9995,9.573215,540.6133,11.9056,4,0.9996604
