profile,scenario,time,speed,vx,vy,vz,throttle,brake,steering,grounded,wipeout,x,y,z,up,deltaSpeed,contact,impulse,nx,ny,nz,separation
moto,road-1,10.795,55.174,55.088,-0.391,-3.045,1.000,0.000,0.000,4,False,-133.078,8.749,525.977,1.000,0.014,Ground_320_560,0.000,0.007,1.000,0.000,0.1477
moto,road-1,10.795,55.174,55.088,-0.391,-3.045,1.000,0.000,0.000,4,False,-133.078,8.749,525.977,1.000,0.014,Ground_320_560,0.000,0.007,1.000,0.000,0.1473
moto,road-1,10.795,55.174,55.088,-0.391,-3.045,1.000,0.000,0.000,4,False,-133.078,8.749,525.977,1.000,0.014,Ground_320_560,0.000,0.007,1.000,0.000,0.1474
moto,road-1,10.797,55.174,55.088,-0.391,-3.045,1.000,0.000,0.000,4,False,-133.078,8.749,525.977,1.000,0.014,,0.000,0.000,0.000,0.000,0.0000
moto,road-1,10.813,55.174,55.088,-0.391,-3.045,1.000,0.000,0.000,4,False,-133.078,8.749,525.977,1.000,0.000,,0.000,0.000,0.000,0.000,0.0000
moto,road-1,10.815,55.188,55.102,-0.390,-3.046,1.000,0.000,0.000,4,False,-131.976,8.741,525.916,1.000,0.014,Ground_320_560,0.000,0.007,1.000,0.000,0.1476
moto,road-1,10.815,55.188,55.102,-0.390,-3.046,1.000,0.000,0.000,4,False,-131.976,8.741,525.916,1.000,0.014,Ground_320_560,0.000,0.007,1.000,0.000,0.1471
moto,road-1,10.815,55.188,55.102,-0.390,-3.046,1.000,0.000,0.000,4,False,-131.976,8.741,525.916,1.000,0.014,Ground_320_560,0.000,0.007,1.000,0.000,0.1471
moto,road-1,10.815,55.188,55.102,-0.390,-3.046,1.000,0.000,0.000,4,False,-131.976,8.741,525.916,1.000,0.014,Ground_320_560,0.000,0.007,1.000,0.000,0.1476
moto,road-1,10.815,55.188,55.102,-0.390,-3.046,1.000,0.000,0.000,4,False,-131.976,8.741,525.916,1.000,0.014,Ground_320_560,0.000,0.007,1.000,0.000,0.1471
moto,road-1,10.815,55.188,55.102,-0.390,-3.046,1.000,0.000,0.000,4,False,-131.976,8.741,525.916,1.000,0.014,Ground_320_560,0.000,0.007,1.000,0.000,0.1471
moto,road-1,10.830,55.188,55.102,-0.390,-3.046,1.000,0.000,0.000,4,False,-131.976,8.741,525.916,1.000,0.014,,0.000,0.000,0.000,0.000,0.0000
moto,road-1,10.835,55.201,55.116,-0.388,-3.046,1.000,0.000,0.000,4,False,-130.874,8.733,525.855,1.000,0.014,Ground_320_560,0.000,0.007,1.000,0.000,0.1474
moto,road-1,10.835,55.201,55.116,-0.388,-3.046,1.000,0.000,0.000,4,False,-130.874,8.733,525.855,1.000,0.014,Ground_320_560,0.000,0.007,1.000,0.000,0.1469
moto,road-1,10.835,55.201,55.116,-0.388,-3.046,1.000,0.000,0.000,4,False,-130.874,8.733,525.855,1.000,0.014,Ground_320_560,0.000,0.007,1.000,0.000,0.1469
moto,road-1,10.835,55.201,55.116,-0.388,-3.046,1.000,0.000,0.000,4,False,-130.874,8.733,525.855,1.000,0.014,Ground_320_560,0.000,0.007,1.000,0.000,0.1474
moto,road-1,10.835,55.201,55.116,-0.388,-3.046,1.000,0.000,0.000,4,False,-130.874,8.733,525.855,1.000,0.014,Ground_320_560,0.000,0.007,1.000,0.000,0.1469
moto,road-1,10.835,55.201,55.116,-0.388,-3.046,1.000,0.000,0.000,4,False,-130.874,8.733,525.855,1.000,0.014,Ground_320_560,0.000,0.007,1.000,0.000,0.1471
moto,road-1,10.846,55.201,55.116,-0.388,-3.046,1.000,0.000,0.000,4,False,-130.874,8.733,525.855,1.000,0.014,,0.000,0.000,0.000,0.000,0.0000
moto,road-1,10.855,55.215,55.129,-0.386,-3.047,1.000,0.000,0.000,4,False,-129.772,8.726,525.794,1.000,0.014,Ground_320_560,0.000,0.007,1.000,0.000,0.1473
moto,road-1,10.855,55.215,55.129,-0.386,-3.047,1.000,0.000,0.000,4,False,-129.772,8.726,525.794,1.000,0.014,Ground_320_560,0.000,0.007,1.000,0.000,0.1467
moto,road-1,10.855,55.215,55.129,-0.386,-3.047,1.000,0.000,0.000,4,False,-129.772,8.726,525.794,1.000,0.014,Ground_320_560,0.000,0.007,1.000,0.000,0.1467
moto,road-1,10.855,55.215,55.129,-0.386,-3.047,1.000,0.000,0.000,4,False,-129.772,8.726,525.794,1.000,0.014,Ground_320_560,0.000,0.007,1.000,0.000,0.1473
moto,road-1,10.855,55.215,55.129,-0.386,-3.047,1.000,0.000,0.000,4,False,-129.772,8.726,525.794,1.000,0.014,Ground_320_560,0.000,0.007,1.000,0.000,0.1467
moto,road-1,10.855,55.215,55.129,-0.386,-3.047,1.000,0.000,0.000,4,False,-129.772,8.726,525.794,1.000,0.014,Ground_320_560,0.000,0.007,1.000,0.000,0.1467
moto,road-1,10.864,55.215,55.129,-0.386,-3.047,1.000,0.000,0.000,4,False,-129.772,8.726,525.794,1.000,0.014,,0.000,0.000,0.000,0.000,0.0000
moto,road-1,10.875,55.228,55.143,-0.384,-3.047,1.000,0.000,0.000,4,False,-128.669,8.718,525.733,1.000,0.013,Ground_320_560,0.000,0.007,1.000,0.000,0.1471
moto,road-1,10.875,55.228,55.143,-0.384,-3.047,1.000,0.000,0.000,4,False,-128.669,8.718,525.733,1.000,0.013,Ground_320_560,0.000,0.007,1.000,0.000,0.1465
moto,road-1,10.875,55.228,55.143,-0.384,-3.047,1.000,0.000,0.000,4,False,-128.669,8.718,525.733,1.000,0.013,Ground_320_560,0.000,0.007,1.000,0.000,0.1465
moto,road-1,10.875,55.228,55.143,-0.384,-3.047,1.000,0.000,0.000,4,False,-128.669,8.718,525.733,1.000,0.013,Ground_320_560,0.000,0.007,1.000,0.000,0.1471
moto,road-1,10.875,55.228,55.143,-0.384,-3.047,1.000,0.000,0.000,4,False,-128.669,8.718,525.733,1.000,0.013,Ground_320_560,0.000,0.007,1.000,0.000,0.1465
moto,road-1,10.875,55.228,55.143,-0.384,-3.047,1.000,0.000,0.000,4,False,-128.669,8.718,525.733,1.000,0.013,Ground_320_560,0.000,0.007,1.000,0.000,0.1468
moto,road-1,10.879,55.228,55.143,-0.384,-3.047,1.000,0.000,0.000,4,False,-128.669,8.718,525.733,1.000,0.013,,0.000,0.000,0.000,0.000,0.0000
moto,road-1,10.895,55.241,55.156,-0.382,-3.048,1.000,0.000,0.000,4,False,-127.566,8.710,525.672,1.000,0.013,Ground_320_560,0.000,0.007,1.000,0.000,0.1470
moto,road-1,10.895,55.241,55.156,-0.382,-3.048,1.000,0.000,0.000,4,False,-127.566,8.710,525.672,1.000,0.013,Ground_320_560,0.000,0.007,1.000,0.000,0.1463
moto,road-1,10.895,55.241,55.156,-0.382,-3.048,1.000,0.000,0.000,4,False,-127.566,8.710,525.672,1.000,0.013,Ground_320_560,0.000,0.007,1.000,0.000,0.1463
moto,road-1,10.895,55.241,55.156,-0.382,-3.048,1.000,0.000,0.000,4,False,-127.566,8.710,525.672,1.000,0.013,Ground_320_560,0.000,0.007,1.000,0.000,0.1470
moto,road-1,10.895,55.241,55.156,-0.382,-3.048,1.000,0.000,0.000,4,False,-127.566,8.710,525.672,1.000,0.013,Ground_320_560,0.000,0.007,1.000,0.000,0.1463
moto,road-1,10.895,55.241,55.156,-0.382,-3.048,1.000,0.000,0.000,4,False,-127.566,8.710,525.672,1.000,0.013,Ground_320_560,0.000,0.007,1.000,0.000,0.1464
moto,road-1,10.897,55.241,55.156,-0.382,-3.048,1.000,0.000,0.000,4,False,-127.566,8.710,525.672,1.000,0.013,,0.000,0.000,0.000,0.000,0.0000
moto,road-1,10.913,55.241,55.156,-0.382,-3.048,1.000,0.000,0.000,4,False,-127.566,8.710,525.672,1.000,0.000,,0.000,0.000,0.000,0.000,0.0000
moto,road-1,10.915,55.255,55.169,-0.380,-3.048,1.000,0.000,0.000,4,False,-126.462,8.703,525.611,1.000,0.013,Ground_320_560,0.000,0.007,1.000,0.000,0.1468
moto,road-1,10.915,55.255,55.169,-0.380,-3.048,1.000,0.000,0.000,4,False,-126.462,8.703,525.611,1.000,0.013,Ground_320_560,0.000,0.007,1.000,0.000,0.1462
moto,road-1,10.915,55.255,55.169,-0.380,-3.048,1.000,0.000,0.000,4,False,-126.462,8.703,525.611,1.000,0.013,Ground_320_560,0.000,0.007,1.000,0.000,0.1461
moto,road-1,10.915,55.255,55.169,-0.380,-3.048,1.000,0.000,0.000,4,False,-126.462,8.703,525.611,1.000,0.013,Ground_320_560,0.000,0.007,1.000,0.000,0.1468
moto,road-1,10.915,55.255,55.169,-0.380,-3.048,1.000,0.000,0.000,4,False,-126.462,8.703,525.611,1.000,0.013,Ground_320_560,0.000,0.007,1.000,0.000,0.1464
moto,road-1,10.915,55.255,55.169,-0.380,-3.048,1.000,0.000,0.000,4,False,-126.462,8.703,525.611,1.000,0.013,Ground_320_560,0.000,0.007,1.000,0.000,0.1465
moto,road-1,10.929,55.255,55.169,-0.380,-3.048,1.000,0.000,-0.010,4,False,-126.462,8.703,525.611,1.000,0.013,,0.000,0.000,0.000,0.000,0.0000
moto,road-1,10.935,55.268,55.182,-0.378,-3.048,1.000,0.000,-0.010,4,False,-125.359,8.695,525.550,1.000,0.013,Ground_320_560,0.000,0.007,1.000,0.000,0.1467
moto,road-1,10.935,55.268,55.182,-0.378,-3.048,1.000,0.000,-0.010,4,False,-125.359,8.695,525.550,1.000,0.013,Ground_320_560,0.000,0.007,1.000,0.000,0.1459
moto,road-1,10.935,55.268,55.182,-0.378,-3.048,1.000,0.000,-0.010,4,False,-125.359,8.695,525.550,1.000,0.013,Ground_320_560,0.000,0.007,1.000,0.000,0.1459
moto,road-1,10.935,55.268,55.182,-0.378,-3.048,1.000,0.000,-0.010,4,False,-125.359,8.695,525.550,1.000,0.013,Ground_320_560,0.000,0.007,1.000,0.000,0.1467
moto,road-1,10.935,55.268,55.182,-0.378,-3.048,1.000,0.000,-0.010,4,False,-125.359,8.695,525.550,1.000,0.013,Ground_320_560,0.000,0.007,1.000,0.000,0.1459
moto,road-1,10.935,55.268,55.182,-0.378,-3.048,1.000,0.000,-0.010,4,False,-125.359,8.695,525.550,1.000,0.013,Ground_320_560,0.000,0.007,1.000,0.000,0.1462
moto,road-1,10.946,55.268,55.182,-0.378,-3.048,1.000,0.000,-0.010,4,False,-125.359,8.695,525.550,1.000,0.013,,0.000,0.000,0.000,0.000,0.0000
moto,road-1,10.955,55.281,55.196,-0.375,-3.045,1.000,0.000,-0.010,4,False,-124.255,8.688,525.489,1.000,0.013,Ground_320_560,0.000,0.007,1.000,0.000,0.1465
moto,road-1,10.955,55.281,55.196,-0.375,-3.045,1.000,0.000,-0.010,4,False,-124.255,8.688,525.489,1.000,0.013,Ground_320_560,0.000,0.007,1.000,0.000,0.1458
moto,road-1,10.955,55.281,55.196,-0.375,-3.045,1.000,0.000,-0.010,4,False,-124.255,8.688,525.489,1.000,0.013,Ground_320_560,0.000,0.007,1.000,0.000,0.1457
moto,road-1,10.955,55.281,55.196,-0.375,-3.045,1.000,0.000,-0.010,4,False,-124.255,8.688,525.489,1.000,0.013,Ground_320_560,0.000,0.007,1.000,0.000,0.1465
moto,road-1,10.955,55.281,55.196,-0.375,-3.045,1.000,0.000,-0.010,4,False,-124.255,8.688,525.489,1.000,0.013,Ground_320_560,0.000,0.007,1.000,0.000,0.1461
moto,road-1,10.955,55.281,55.196,-0.375,-3.045,1.000,0.000,-0.010,4,False,-124.255,8.688,525.489,1.000,0.013,Ground_320_560,0.000,0.007,1.000,0.000,0.1463
moto,road-1,10.963,55.281,55.196,-0.375,-3.045,1.000,0.000,-0.009,4,False,-124.255,8.688,525.489,1.000,0.013,,0.000,0.000,0.000,0.000,0.0000
moto,road-1,10.975,55.294,55.209,-0.373,-3.037,1.000,0.000,-0.009,4,False,-123.151,8.680,525.429,1.000,0.013,Ground_320_560,0.000,0.007,1.000,0.000,0.1463
moto,road-1,10.975,55.294,55.209,-0.373,-3.037,1.000,0.000,-0.009,4,False,-123.151,8.680,525.429,1.000,0.013,Ground_320_560,0.000,0.007,1.000,0.000,0.1455
moto,road-1,10.975,55.294,55.209,-0.373,-3.037,1.000,0.000,-0.009,4,False,-123.151,8.680,525.429,1.000,0.013,Ground_320_560,0.000,0.007,1.000,0.000,0.1455
moto,road-1,10.975,55.294,55.209,-0.373,-3.037,1.000,0.000,-0.009,4,False,-123.151,8.680,525.429,1.000,0.013,Ground_320_560,0.000,0.007,1.000,0.000,0.1463
moto,road-1,10.975,55.294,55.209,-0.373,-3.037,1.000,0.000,-0.009,4,False,-123.151,8.680,525.429,1.000,0.013,Ground_320_560,0.000,0.007,1.000,0.000,0.1455
moto,road-1,10.975,55.294,55.209,-0.373,-3.037,1.000,0.000,-0.009,4,False,-123.151,8.680,525.429,1.000,0.013,Ground_320_560,0.000,0.007,1.000,0.000,0.1458
moto,road-1,10.980,55.294,55.209,-0.373,-3.037,1.000,0.000,-0.009,4,False,-123.151,8.680,525.429,1.000,0.013,,0.000,0.000,0.000,0.000,0.0000
moto,road-1,10.995,55.307,55.223,-0.370,-3.023,1.000,0.000,-0.009,4,False,-122.046,8.673,525.368,1.000,0.013,Ground_320_560,0.000,0.007,1.000,0.000,0.1462
moto,road-1,10.995,55.307,55.223,-0.370,-3.023,1.000,0.000,-0.009,4,False,-122.046,8.673,525.368,1.000,0.013,Ground_320_560,0.000,0.007,1.000,0.000,0.1454
moto,road-1,10.995,55.307,55.223,-0.370,-3.023,1.000,0.000,-0.009,4,False,-122.046,8.673,525.368,1.000,0.013,Ground_320_560,0.000,0.007,1.000,0.000,0.1453
moto,road-1,10.995,55.307,55.223,-0.370,-3.023,1.000,0.000,-0.009,4,False,-122.046,8.673,525.368,1.000,0.013,Ground_320_560,0.000,0.007,1.000,0.000,0.1462
moto,road-1,10.995,55.307,55.223,-0.370,-3.023,1.000,0.000,-0.009,4,False,-122.046,8.673,525.368,1.000,0.013,Ground_320_560,0.000,0.007,1.000,0.000,0.1458
moto,road-1,10.995,55.307,55.223,-0.370,-3.023,1.000,0.000,-0.009,4,False,-122.046,8.673,525.368,1.000,0.013,Ground_320_560,0.000,0.007,1.000,0.000,0.1460
moto,road-1,10.997,55.307,55.223,-0.370,-3.023,1.000,0.000,-0.009,4,False,-122.046,8.673,525.368,1.000,0.013,,0.000,0.000,0.000,0.000,0.0000
moto,road-1,11.013,55.307,55.223,-0.370,-3.023,1.000,0.000,-0.008,4,False,-122.046,8.673,525.368,1.000,0.000,,0.000,0.000,0.000,0.000,0.0000
moto,road-1,11.015,55.320,55.237,-0.368,-3.003,1.000,0.000,-0.008,4,False,-120.941,8.665,525.308,1.000,0.013,Ground_320_560,0.000,0.006,1.000,0.000,0.1460
moto,road-1,11.015,55.320,55.237,-0.368,-3.003,1.000,0.000,-0.008,4,False,-120.941,8.665,525.308,1.000,0.013,Ground_320_560,0.000,0.006,1.000,0.000,0.1451
moto,road-1,11.015,55.320,55.237,-0.368,-3.003,1.000,0.000,-0.008,4,False,-120.941,8.665,525.308,1.000,0.013,Ground_320_560,0.000,0.006,1.000,0.000,0.1451
moto,road-1,11.015,55.320,55.237,-0.368,-3.003,1.000,0.000,-0.008,4,False,-120.941,8.665,525.308,1.000,0.013,Ground_320_560,0.000,0.006,1.000,0.000,0.1460
moto,road-1,11.015,55.320,55.237,-0.368,-3.003,1.000,0.000,-0.008,4,False,-120.941,8.665,525.308,1.000,0.013,Ground_320_560,0.000,0.006,1.000,0.000,0.1451
moto,road-1,11.015,55.320,55.237,-0.368,-3.003,1.000,0.000,-0.008,4,False,-120.941,8.665,525.308,1.000,0.013,Ground_320_560,0.000,0.006,1.000,0.000,0.1454
moto,road-1,11.030,55.320,55.237,-0.368,-3.003,1.000,0.000,-0.018,4,False,-120.941,8.665,525.308,1.000,0.013,,0.000,0.000,0.000,0.000,0.0000
moto,road-1,11.035,55.332,55.251,-0.365,-2.977,1.000,0.000,-0.018,4,False,-119.836,8.658,525.249,1.000,0.013,Ground_320_560,0.000,0.006,1.000,0.000,0.1458
moto,road-1,11.035,55.332,55.251,-0.365,-2.977,1.000,0.000,-0.018,4,False,-119.836,8.658,525.249,1.000,0.013,Ground_320_560,0.000,0.006,1.000,0.000,0.1449
moto,road-1,11.035,55.332,55.251,-0.365,-2.977,1.000,0.000,-0.018,4,False,-119.836,8.658,525.249,1.000,0.013,Ground_320_560,0.000,0.006,1.000,0.000,0.1449
moto,road-1,11.035,55.332,55.251,-0.365,-2.977,1.000,0.000,-0.018,4,False,-119.836,8.658,525.249,1.000,0.013,Ground_320_560,0.000,0.006,1.000,0.000,0.1459
moto,road-1,11.035,55.332,55.251,-0.365,-2.977,1.000,0.000,-0.018,4,False,-119.836,8.658,525.249,1.000,0.013,Ground_320_560,0.000,0.006,1.000,0.000,0.1450
moto,road-1,11.035,55.332,55.251,-0.365,-2.977,1.000,0.000,-0.018,4,False,-119.836,8.658,525.249,1.000,0.013,Ground_320_560,0.000,0.006,1.000,0.000,0.1450
moto,road-1,11.047,55.332,55.251,-0.365,-2.977,1.000,0.000,-0.018,4,False,-119.836,8.658,525.249,1.000,0.013,,0.000,0.000,0.000,0.000,0.0000
moto,road-1,11.055,55.345,55.265,-0.362,-2.944,1.000,0.000,-0.018,4,False,-118.731,8.651,525.190,1.000,0.013,Ground_320_560,0.000,0.006,1.000,0.000,0.1456
moto,road-1,11.055,55.345,55.265,-0.362,-2.944,1.000,0.000,-0.018,4,False,-118.731,8.651,525.190,1.000,0.013,Ground_320_560,0.000,0.006,1.000,0.000,0.1447
moto,road-1,11.055,55.345,55.265,-0.362,-2.944,1.000,0.000,-0.018,4,False,-118.731,8.651,525.190,1.000,0.013,Ground_320_560,0.000,0.006,1.000,0.000,0.1447
moto,road-1,11.055,55.345,55.265,-0.362,-2.944,1.000,0.000,-0.018,4,False,-118.731,8.651,525.190,1.000,0.013,Ground_320_560,0.000,0.006,1.000,0.000,0.1457
moto,road-1,11.055,55.345,55.265,-0.362,-2.944,1.000,0.000,-0.018,4,False,-118.731,8.651,525.190,1.000,0.013,Ground_320_560,0.000,0.006,1.000,0.000,0.1448
moto,road-1,11.055,55.345,55.265,-0.362,-2.944,1.000,0.000,-0.018,4,False,-118.731,8.651,525.190,1.000,0.013,Ground_320_560,0.000,0.006,1.000,0.000,0.1451
moto,road-1,11.063,55.345,55.265,-0.362,-2.944,1.000,0.000,-0.017,4,False,-118.731,8.651,525.190,1.000,0.013,,0.000,0.000,0.000,0.000,0.0000
moto,road-1,11.075,55.357,55.280,-0.359,-2.901,1.000,0.000,-0.017,4,False,-117.625,8.644,525.132,1.000,0.012,Ground_320_560,0.000,0.006,1.000,0.000,0.1455
moto,road-1,11.075,55.357,55.280,-0.359,-2.901,1.000,0.000,-0.017,4,False,-117.625,8.644,525.132,1.000,0.012,Ground_320_560,0.000,0.006,1.000,0.000,0.1445
moto,road-1,11.075,55.357,55.280,-0.359,-2.901,1.000,0.000,-0.017,4,False,-117.625,8.644,525.132,1.000,0.012,Ground_320_560,0.000,0.006,1.000,0.000,0.1444
moto,road-1,11.075,55.357,55.280,-0.359,-2.901,1.000,0.000,-0.017,4,False,-117.625,8.644,525.132,1.000,0.012,Ground_320_560,0.000,0.006,1.000,0.000,0.1455
moto,road-1,11.075,55.357,55.280,-0.359,-2.901,1.000,0.000,-0.017,4,False,-117.625,8.644,525.132,1.000,0.012,Ground_320_560,0.000,0.006,1.000,0.000,0.1447
moto,road-1,11.075,55.357,55.280,-0.359,-2.901,1.000,0.000,-0.017,4,False,-117.625,8.644,525.132,1.000,0.012,Ground_320_560,0.000,0.006,1.000,0.000,0.1447
moto,road-1,11.080,55.357,55.280,-0.359,-2.901,1.000,0.000,-0.015,4,False,-117.625,8.644,525.132,1.000,0.012,,0.000,0.000,0.000,0.000,0.0000
moto,road-1,11.095,55.370,55.295,-0.355,-2.849,1.000,0.000,-0.015,4,False,-116.520,8.637,525.075,1.000,0.012,Ground_320_560,0.000,0.006,1.000,0.000,0.1453
moto,road-1,11.095,55.370,55.295,-0.355,-2.849,1.000,0.000,-0.015,4,False,-116.520,8.637,525.075,1.000,0.012,Ground_320_560,0.000,0.006,1.000,0.000,0.1442
moto,road-1,11.095,55.370,55.295,-0.355,-2.849,1.000,0.000,-0.015,4,False,-116.520,8.637,525.075,1.000,0.012,Ground_320_560,0.000,0.006,1.000,0.000,0.1442
moto,road-1,11.095,55.370,55.295,-0.355,-2.849,1.000,0.000,-0.015,4,False,-116.520,8.637,525.075,1.000,0.012,Ground_320_560,0.000,0.006,1.000,0.000,0.1453
moto,road-1,11.095,55.370,55.295,-0.355,-2.849,1.000,0.000,-0.015,4,False,-116.520,8.637,525.075,1.000,0.012,Ground_320_560,0.000,0.006,1.000,0.000,0.1444
moto,road-1,11.095,55.370,55.295,-0.355,-2.849,1.000,0.000,-0.015,4,False,-116.520,8.637,525.075,1.000,0.012,Ground_320_560,0.000,0.006,1.000,0.000,0.1447
moto,road-1,11.096,55.370,55.295,-0.355,-2.849,1.000,0.000,-0.014,4,False,-116.520,8.637,525.075,1.000,0.012,,0.000,0.000,0.000,0.000,0.0000
moto,road-1,11.113,55.370,55.295,-0.355,-2.849,1.000,0.000,-0.012,4,False,-116.520,8.637,525.075,1.000,0.000,,0.000,0.000,0.000,0.000,0.0000
moto,road-1,11.115,55.382,55.310,-0.352,-2.788,1.000,0.000,-0.012,4,False,-115.413,8.630,525.019,1.000,0.012,Ground_320_560,0.000,0.006,1.000,0.000,0.1451
moto,road-1,11.115,55.382,55.310,-0.352,-2.788,1.000,0.000,-0.012,4,False,-115.413,8.630,525.019,1.000,0.012,Ground_320_560,0.000,0.006,1.000,0.000,0.1440
moto,road-1,11.115,55.382,55.310,-0.352,-2.788,1.000,0.000,-0.012,4,False,-115.413,8.630,525.019,1.000,0.012,Ground_320_560,0.000,0.006,1.000,0.000,0.1440
moto,road-1,11.115,55.382,55.310,-0.352,-2.788,1.000,0.000,-0.012,4,False,-115.413,8.630,525.019,1.000,0.012,Ground_320_560,0.000,0.006,1.000,0.000,0.1451
moto,road-1,11.115,55.382,55.310,-0.352,-2.788,1.000,0.000,-0.012,4,False,-115.413,8.630,525.019,1.000,0.012,Ground_320_560,0.000,0.006,1.000,0.000,0.1443
moto,road-1,11.115,55.382,55.310,-0.352,-2.788,1.000,0.000,-0.012,4,False,-115.413,8.630,525.019,1.000,0.012,Ground_320_560,0.000,0.006,1.000,0.000,0.1443
moto,road-1,11.130,55.382,55.310,-0.352,-2.788,1.000,0.000,-0.023,4,False,-115.413,8.630,525.019,1.000,0.012,,0.000,0.000,0.000,0.000,0.0000
moto,road-1,11.135,55.394,55.326,-0.348,-2.722,1.000,0.000,-0.023,4,False,-114.307,8.623,524.965,1.000,0.012,Ground_320_560,0.000,0.006,1.000,0.000,0.1449
moto,road-1,11.135,55.394,55.326,-0.348,-2.722,1.000,0.000,-0.023,4,False,-114.307,8.623,524.965,1.000,0.012,Ground_320_560,0.000,0.006,1.000,0.000,0.1438
moto,road-1,11.135,55.394,55.326,-0.348,-2.722,1.000,0.000,-0.023,4,False,-114.307,8.623,524.965,1.000,0.012,Ground_320_560,0.000,0.006,1.000,0.000,0.1437
moto,road-1,11.135,55.394,55.326,-0.348,-2.722,1.000,0.000,-0.023,4,False,-114.307,8.623,524.965,1.000,0.012,Ground_320_560,0.000,0.006,1.000,0.000,0.1449
moto,road-1,11.135,55.394,55.326,-0.348,-2.722,1.000,0.000,-0.023,4,False,-114.307,8.623,524.965,1.000,0.012,Ground_320_560,0.000,0.006,1.000,0.000,0.1440
moto,road-1,11.135,55.394,55.326,-0.348,-2.722,1.000,0.000,-0.023,4,False,-114.307,8.623,524.965,1.000,0.012,Ground_320_560,0.000,0.006,1.000,0.000,0.1443
moto,road-1,11.146,55.394,55.326,-0.348,-2.722,1.000,0.000,-0.021,4,False,-114.307,8.623,524.965,1.000,0.012,,0.000,0.000,0.000,0.000,0.0000
moto,road-1,11.155,55.405,55.341,-0.345,-2.648,1.000,0.000,-0.021,4,False,-113.200,8.616,524.912,1.000,0.012,Ground_320_560,0.000,0.006,1.000,0.000,0.1447
moto,road-1,11.155,55.405,55.341,-0.345,-2.648,1.000,0.000,-0.021,4,False,-113.200,8.616,524.912,1.000,0.012,Ground_320_560,0.000,0.006,1.000,0.000,0.1435
moto,road-1,11.155,55.405,55.341,-0.345,-2.648,1.000,0.000,-0.021,4,False,-113.200,8.616,524.912,1.000,0.012,Ground_320_560,0.000,0.006,1.000,0.000,0.1435
moto,road-1,11.155,55.405,55.341,-0.345,-2.648,1.000,0.000,-0.021,4,False,-113.200,8.616,524.912,1.000,0.012,Ground_320_560,0.000,0.006,1.000,0.000,0.1447
moto,road-1,11.155,55.405,55.341,-0.345,-2.648,1.000,0.000,-0.021,4,False,-113.200,8.616,524.912,1.000,0.012,Ground_320_560,0.000,0.006,1.000,0.000,0.1435
moto,road-1,11.155,55.405,55.341,-0.345,-2.648,1.000,0.000,-0.021,4,False,-113.200,8.616,524.912,1.000,0.012,Ground_320_560,0.000,0.006,1.000,0.000,0.1435
moto,road-1,11.163,55.405,55.341,-0.345,-2.648,1.000,0.000,-0.019,4,False,-113.200,8.616,524.912,1.000,0.012,,0.000,0.000,0.000,0.000,0.0000
moto,road-1,11.175,55.417,55.357,-0.341,-2.565,1.000,0.000,-0.019,4,False,-112.093,8.609,524.860,1.000,0.012,Ground_320_560,0.000,0.006,1.000,0.000,0.1445
moto,road-1,11.175,55.417,55.357,-0.341,-2.565,1.000,0.000,-0.019,4,False,-112.093,8.609,524.860,1.000,0.012,Ground_320_560,0.000,0.006,1.000,0.000,0.1433
moto,road-1,11.175,55.417,55.357,-0.341,-2.565,1.000,0.000,-0.019,4,False,-112.093,8.609,524.860,1.000,0.012,Ground_320_560,0.000,0.006,1.000,0.000,0.1433
moto,road-1,11.175,55.417,55.357,-0.341,-2.565,1.000,0.000,-0.019,4,False,-112.093,8.609,524.860,1.000,0.012,Ground_320_560,0.000,0.006,1.000,0.000,0.1445
moto,road-1,11.175,55.417,55.357,-0.341,-2.565,1.000,0.000,-0.019,4,False,-112.093,8.609,524.860,1.000,0.012,Ground_320_560,0.000,0.006,1.000,0.000,0.1436
moto,road-1,11.175,55.417,55.357,-0.341,-2.565,1.000,0.000,-0.019,4,False,-112.093,8.609,524.860,1.000,0.012,Ground_320_560,0.000,0.006,1.000,0.000,0.1439
moto,road-1,11.180,55.417,55.357,-0.341,-2.565,1.000,0.000,-0.017,4,False,-112.093,8.609,524.860,1.000,0.012,,0.000,0.000,0.000,0.000,0.0000
moto,road-1,11.195,55.428,55.372,-0.337,-2.475,1.000,0.000,-0.017,4,False,-110.986,8.602,524.811,1.000,0.011,Ground_320_560,0.000,0.006,1.000,0.000,0.1443
moto,road-1,11.195,55.428,55.372,-0.337,-2.475,1.000,0.000,-0.017,4,False,-110.986,8.602,524.811,1.000,0.011,Ground_320_560,0.000,0.006,1.000,0.000,0.1430
moto,road-1,11.195,55.428,55.372,-0.337,-2.475,1.000,0.000,-0.017,4,False,-110.986,8.602,524.811,1.000,0.011,Ground_320_560,0.000,0.006,1.000,0.000,0.1430
moto,road-1,11.195,55.428,55.372,-0.337,-2.475,1.000,0.000,-0.017,4,False,-110.986,8.602,524.811,1.000,0.011,Ground_320_560,0.000,0.006,1.000,0.000,0.1443
moto,road-1,11.195,55.428,55.372,-0.337,-2.475,1.000,0.000,-0.017,4,False,-110.986,8.602,524.811,1.000,0.011,Ground_320_560,0.000,0.006,1.000,0.000,0.1430
moto,road-1,11.195,55.428,55.372,-0.337,-2.475,1.000,0.000,-0.017,4,False,-110.986,8.602,524.811,1.000,0.011,Ground_320_560,0.000,0.006,1.000,0.000,0.1431
