profile,scenario,time,speed,vx,vy,vz,throttle,brake,steering,grounded,wipeout,x,y,z,up,deltaSpeed,contact,impulse,nx,ny,nz,separation
moto,ramp-0,7.649,50.585,-1.007,6.532,50.151,1.000,0.000,0.000,4,False,-628.735,9.134,-96.769,0.992,-0.051,Ground_80_320,0.000,0.000,1.000,-0.004,0.9328
moto,ramp-0,7.649,50.585,-1.007,6.532,50.151,1.000,0.000,0.000,4,False,-628.735,9.134,-96.769,0.992,-0.051,Ground_80_320,0.000,0.000,1.000,-0.004,0.9327
moto,ramp-0,7.649,50.585,-1.007,6.532,50.151,1.000,0.000,0.000,4,False,-628.735,9.134,-96.769,0.992,-0.051,Ground_80_320,0.000,0.000,1.000,-0.004,0.6758
moto,ramp-0,7.649,50.585,-1.007,6.532,50.151,1.000,0.000,0.000,4,False,-628.735,9.134,-96.769,0.992,-0.051,Ground_80_320,0.000,0.000,1.000,-0.004,0.7717
moto,ramp-0,7.649,50.585,-1.007,6.532,50.151,1.000,0.000,0.000,4,False,-628.735,9.134,-96.769,0.992,-0.051,Ground_80_320,0.000,0.000,1.000,-0.004,0.7730
moto,ramp-0,7.649,50.585,-1.007,6.532,50.151,1.000,0.000,0.000,4,False,-628.735,9.134,-96.769,0.993,-0.051,,0.000,0.000,0.000,0.000,0.0000
moto,ramp-0,7.667,50.585,-1.007,6.532,50.151,1.000,0.000,0.000,4,False,-628.735,9.134,-96.769,0.992,0.000,,0.000,0.000,0.000,0.000,0.0000
moto,ramp-0,7.669,50.532,-1.002,7.039,50.030,1.000,0.000,0.000,4,False,-628.755,9.281,-95.773,0.990,-0.052,Takeoff - 24m x 6m_ 3m rise,73.197,0.002,0.990,-0.144,-0.0172
moto,ramp-0,7.669,50.532,-1.002,7.039,50.030,1.000,0.000,0.000,4,False,-628.755,9.281,-95.773,0.990,-0.052,Takeoff - 24m x 6m_ 3m rise,73.197,0.002,0.990,-0.144,0.0116
moto,ramp-0,7.669,50.532,-1.002,7.039,50.030,1.000,0.000,0.000,4,False,-628.755,9.281,-95.773,0.990,-0.052,Takeoff - 24m x 6m_ 3m rise,73.197,0.002,0.990,-0.144,-0.0173
moto,ramp-0,7.669,50.532,-1.002,7.039,50.030,1.000,0.000,0.000,4,False,-628.755,9.281,-95.773,0.990,-0.052,Takeoff - 24m x 6m_ 3m rise,73.197,0.002,0.990,-0.144,0.0116
moto,ramp-0,7.669,50.532,-1.002,7.039,50.030,1.000,0.000,0.000,4,False,-628.755,9.281,-95.773,0.990,-0.052,Takeoff - 24m x 6m_ 3m rise,73.197,0.002,0.990,-0.144,-0.0156
moto,ramp-0,7.669,50.532,-1.002,7.039,50.030,1.000,0.000,0.000,4,False,-628.755,9.281,-95.773,0.990,-0.052,Takeoff - 24m x 6m_ 3m rise,73.197,0.002,0.990,-0.144,-0.0144
moto,ramp-0,7.669,50.532,-1.002,7.039,50.030,1.000,0.000,0.000,4,False,-628.755,9.281,-95.773,0.990,-0.052,Takeoff - 24m x 6m_ 3m rise,73.197,0.003,0.987,-0.160,0.0361
moto,ramp-0,7.669,50.532,-1.002,7.039,50.030,1.000,0.000,0.000,4,False,-628.755,9.281,-95.773,0.990,-0.052,Takeoff - 24m x 6m_ 3m rise,73.197,0.003,0.987,-0.160,0.0331
moto,ramp-0,7.669,50.532,-1.002,7.039,50.030,1.000,0.000,0.000,4,False,-628.755,9.281,-95.773,0.990,-0.052,Takeoff - 24m x 6m_ 3m rise,73.197,0.003,0.987,-0.160,0.0361
moto,ramp-0,7.669,50.532,-1.002,7.039,50.030,1.000,0.000,0.000,4,False,-628.755,9.281,-95.773,0.990,-0.052,Takeoff - 24m x 6m_ 3m rise,73.197,0.003,0.987,-0.160,0.0331
moto,ramp-0,7.669,50.532,-1.002,7.039,50.030,1.000,0.000,0.000,4,False,-628.755,9.281,-95.773,0.990,-0.052,Takeoff - 24m x 6m_ 3m rise,73.197,0.003,0.987,-0.160,0.0331
moto,ramp-0,7.669,50.532,-1.002,7.039,50.030,1.000,0.000,0.000,4,False,-628.755,9.281,-95.773,0.990,-0.052,Takeoff - 24m x 6m_ 3m rise,73.197,0.003,0.987,-0.160,0.0361
moto,ramp-0,7.669,50.532,-1.002,7.039,50.030,1.000,0.000,0.000,4,False,-628.755,9.281,-95.773,0.990,-0.052,Ground_80_320,0.000,0.000,1.000,-0.004,1.0289
moto,ramp-0,7.669,50.532,-1.002,7.039,50.030,1.000,0.000,0.000,4,False,-628.755,9.281,-95.773,0.990,-0.052,Ground_80_320,0.000,0.000,1.000,-0.004,1.0275
moto,ramp-0,7.669,50.532,-1.002,7.039,50.030,1.000,0.000,0.000,4,False,-628.755,9.281,-95.773,0.990,-0.052,Ground_80_320,0.000,0.000,1.000,-0.004,0.7977
moto,ramp-0,7.669,50.532,-1.002,7.039,50.030,1.000,0.000,0.000,4,False,-628.755,9.281,-95.773,0.990,-0.052,Ground_80_320,0.000,0.000,1.000,-0.004,0.7979
moto,ramp-0,7.669,50.532,-1.002,7.039,50.030,1.000,0.000,0.000,4,False,-628.755,9.281,-95.773,0.990,-0.052,Ground_80_320,0.000,0.000,1.000,-0.004,0.9106
moto,ramp-0,7.669,50.532,-1.002,7.039,50.030,1.000,0.000,0.000,4,False,-628.755,9.281,-95.773,0.990,-0.052,Ground_80_320,0.000,0.000,1.000,-0.004,0.8260
moto,ramp-0,7.683,50.532,-1.002,7.039,50.030,1.000,0.000,0.000,4,False,-628.755,9.281,-95.773,0.991,-0.052,,0.000,0.000,0.000,0.000,0.0000
moto,ramp-0,7.689,50.479,-0.998,7.541,49.903,1.000,0.000,0.000,4,False,-628.775,9.438,-94.780,0.989,-0.053,Takeoff - 24m x 6m_ 3m rise,72.572,0.003,0.988,-0.154,-0.0171
moto,ramp-0,7.689,50.479,-0.998,7.541,49.903,1.000,0.000,0.000,4,False,-628.775,9.438,-94.780,0.989,-0.053,Takeoff - 24m x 6m_ 3m rise,72.572,0.003,0.988,-0.154,0.0115
moto,ramp-0,7.689,50.479,-0.998,7.541,49.903,1.000,0.000,0.000,4,False,-628.775,9.438,-94.780,0.989,-0.053,Takeoff - 24m x 6m_ 3m rise,72.572,0.003,0.988,-0.154,-0.0172
moto,ramp-0,7.689,50.479,-0.998,7.541,49.903,1.000,0.000,0.000,4,False,-628.775,9.438,-94.780,0.989,-0.053,Takeoff - 24m x 6m_ 3m rise,72.572,0.003,0.988,-0.154,0.0115
moto,ramp-0,7.689,50.479,-0.998,7.541,49.903,1.000,0.000,0.000,4,False,-628.775,9.438,-94.780,0.989,-0.053,Takeoff - 24m x 6m_ 3m rise,72.572,0.003,0.988,-0.154,-0.0156
moto,ramp-0,7.689,50.479,-0.998,7.541,49.903,1.000,0.000,0.000,4,False,-628.775,9.438,-94.780,0.989,-0.053,Takeoff - 24m x 6m_ 3m rise,72.572,0.003,0.988,-0.154,-0.0144
moto,ramp-0,7.689,50.479,-0.998,7.541,49.903,1.000,0.000,0.000,4,False,-628.775,9.438,-94.780,0.989,-0.053,Takeoff - 24m x 6m_ 3m rise,72.572,0.003,0.986,-0.165,0.0332
moto,ramp-0,7.689,50.479,-0.998,7.541,49.903,1.000,0.000,0.000,4,False,-628.775,9.438,-94.780,0.989,-0.053,Takeoff - 24m x 6m_ 3m rise,72.572,0.003,0.986,-0.165,0.0332
moto,ramp-0,7.689,50.479,-0.998,7.541,49.903,1.000,0.000,0.000,4,False,-628.775,9.438,-94.780,0.989,-0.053,Takeoff - 24m x 6m_ 3m rise,72.572,0.003,0.986,-0.165,0.0332
moto,ramp-0,7.689,50.479,-0.998,7.541,49.903,1.000,0.000,0.000,4,False,-628.775,9.438,-94.780,0.989,-0.053,Takeoff - 24m x 6m_ 3m rise,72.572,0.003,0.986,-0.165,0.0332
moto,ramp-0,7.689,50.479,-0.998,7.541,49.903,1.000,0.000,0.000,4,False,-628.775,9.438,-94.780,0.989,-0.053,Takeoff - 24m x 6m_ 3m rise,72.572,0.003,0.986,-0.165,0.0362
moto,ramp-0,7.689,50.479,-0.998,7.541,49.903,1.000,0.000,0.000,4,False,-628.775,9.438,-94.780,0.989,-0.053,Takeoff - 24m x 6m_ 3m rise,72.572,0.003,0.986,-0.165,0.0362
moto,ramp-0,7.689,50.479,-0.998,7.541,49.903,1.000,0.000,0.000,4,False,-628.775,9.438,-94.780,0.989,-0.053,Ground_80_320,0.000,0.000,1.000,-0.004,0.9299
moto,ramp-0,7.689,50.479,-0.998,7.541,49.903,1.000,0.000,0.000,4,False,-628.775,9.438,-94.780,0.989,-0.053,Ground_80_320,0.000,0.000,1.000,-0.004,0.9301
moto,ramp-0,7.699,50.479,-0.998,7.541,49.903,1.000,0.000,0.000,4,False,-628.775,9.438,-94.780,0.990,-0.053,,0.000,0.000,0.000,0.000,0.0000
moto,ramp-0,7.709,50.425,-0.993,8.039,49.770,1.000,0.000,0.000,4,False,-628.794,9.604,-93.790,0.987,-0.054,Takeoff - 24m x 6m_ 3m rise,71.799,0.003,0.987,-0.164,-0.0170
moto,ramp-0,7.709,50.425,-0.993,8.039,49.770,1.000,0.000,0.000,4,False,-628.794,9.604,-93.790,0.987,-0.054,Takeoff - 24m x 6m_ 3m rise,71.799,0.003,0.987,-0.164,0.0114
moto,ramp-0,7.709,50.425,-0.993,8.039,49.770,1.000,0.000,0.000,4,False,-628.794,9.604,-93.790,0.987,-0.054,Takeoff - 24m x 6m_ 3m rise,71.799,0.003,0.987,-0.164,-0.0171
moto,ramp-0,7.709,50.425,-0.993,8.039,49.770,1.000,0.000,0.000,4,False,-628.794,9.604,-93.790,0.987,-0.054,Takeoff - 24m x 6m_ 3m rise,71.799,0.003,0.987,-0.164,0.0115
moto,ramp-0,7.709,50.425,-0.993,8.039,49.770,1.000,0.000,0.000,4,False,-628.794,9.604,-93.790,0.987,-0.054,Takeoff - 24m x 6m_ 3m rise,71.799,0.003,0.987,-0.164,-0.0156
moto,ramp-0,7.709,50.425,-0.993,8.039,49.770,1.000,0.000,0.000,4,False,-628.794,9.604,-93.790,0.987,-0.054,Takeoff - 24m x 6m_ 3m rise,71.799,0.003,0.987,-0.164,-0.0144
moto,ramp-0,7.709,50.425,-0.993,8.039,49.770,1.000,0.000,0.000,4,False,-628.794,9.604,-93.790,0.987,-0.054,Takeoff - 24m x 6m_ 3m rise,71.799,0.003,0.984,-0.180,0.0364
moto,ramp-0,7.709,50.425,-0.993,8.039,49.770,1.000,0.000,0.000,4,False,-628.794,9.604,-93.790,0.987,-0.054,Takeoff - 24m x 6m_ 3m rise,71.799,0.003,0.984,-0.180,0.0364
moto,ramp-0,7.709,50.425,-0.993,8.039,49.770,1.000,0.000,0.000,4,False,-628.794,9.604,-93.790,0.987,-0.054,Takeoff - 24m x 6m_ 3m rise,71.799,0.003,0.984,-0.180,0.0363
moto,ramp-0,7.709,50.425,-0.993,8.039,49.770,1.000,0.000,0.000,4,False,-628.794,9.604,-93.790,0.987,-0.054,Takeoff - 24m x 6m_ 3m rise,71.799,0.003,0.984,-0.180,0.0364
moto,ramp-0,7.709,50.425,-0.993,8.039,49.770,1.000,0.000,0.000,4,False,-628.794,9.604,-93.790,0.987,-0.054,Takeoff - 24m x 6m_ 3m rise,71.799,0.003,0.984,-0.180,0.0334
moto,ramp-0,7.709,50.425,-0.993,8.039,49.770,1.000,0.000,0.000,4,False,-628.794,9.604,-93.790,0.987,-0.054,Takeoff - 24m x 6m_ 3m rise,71.799,0.003,0.984,-0.180,0.0334
moto,ramp-0,7.718,50.425,-0.993,8.039,49.770,1.000,0.000,0.000,4,False,-628.794,9.604,-93.790,0.988,-0.054,,0.000,0.000,0.000,0.000,0.0000
moto,ramp-0,7.729,50.370,-0.987,8.532,49.632,1.000,0.000,0.000,4,False,-628.814,9.780,-92.803,0.986,-0.055,Takeoff - 24m x 6m_ 3m rise,70.909,0.003,0.985,-0.174,-0.0169
moto,ramp-0,7.729,50.370,-0.987,8.532,49.632,1.000,0.000,0.000,4,False,-628.814,9.780,-92.803,0.986,-0.055,Takeoff - 24m x 6m_ 3m rise,70.909,0.003,0.985,-0.174,0.0114
moto,ramp-0,7.729,50.370,-0.987,8.532,49.632,1.000,0.000,0.000,4,False,-628.814,9.780,-92.803,0.986,-0.055,Takeoff - 24m x 6m_ 3m rise,70.909,0.003,0.985,-0.174,-0.0169
moto,ramp-0,7.729,50.370,-0.987,8.532,49.632,1.000,0.000,0.000,4,False,-628.814,9.780,-92.803,0.986,-0.055,Takeoff - 24m x 6m_ 3m rise,70.909,0.003,0.985,-0.174,0.0115
moto,ramp-0,7.729,50.370,-0.987,8.532,49.632,1.000,0.000,0.000,4,False,-628.814,9.780,-92.803,0.986,-0.055,Takeoff - 24m x 6m_ 3m rise,70.909,0.003,0.985,-0.174,-0.0157
moto,ramp-0,7.729,50.370,-0.987,8.532,49.632,1.000,0.000,0.000,4,False,-628.814,9.780,-92.803,0.986,-0.055,Takeoff - 24m x 6m_ 3m rise,70.909,0.003,0.985,-0.174,-0.0145
moto,ramp-0,7.729,50.370,-0.987,8.532,49.632,1.000,0.000,0.000,4,False,-628.814,9.780,-92.803,0.986,-0.055,Takeoff - 24m x 6m_ 3m rise,70.909,0.003,0.982,-0.190,0.0366
moto,ramp-0,7.729,50.370,-0.987,8.532,49.632,1.000,0.000,0.000,4,False,-628.814,9.780,-92.803,0.986,-0.055,Takeoff - 24m x 6m_ 3m rise,70.909,0.003,0.982,-0.190,0.0335
moto,ramp-0,7.729,50.370,-0.987,8.532,49.632,1.000,0.000,0.000,4,False,-628.814,9.780,-92.803,0.986,-0.055,Takeoff - 24m x 6m_ 3m rise,70.909,0.003,0.982,-0.190,0.0366
moto,ramp-0,7.729,50.370,-0.987,8.532,49.632,1.000,0.000,0.000,4,False,-628.814,9.780,-92.803,0.986,-0.055,Takeoff - 24m x 6m_ 3m rise,70.909,0.003,0.982,-0.190,0.0335
moto,ramp-0,7.729,50.370,-0.987,8.532,49.632,1.000,0.000,0.000,4,False,-628.814,9.780,-92.803,0.986,-0.055,Takeoff - 24m x 6m_ 3m rise,70.909,0.003,0.982,-0.190,0.0335
moto,ramp-0,7.729,50.370,-0.987,8.532,49.632,1.000,0.000,0.000,4,False,-628.814,9.780,-92.803,0.986,-0.055,Takeoff - 24m x 6m_ 3m rise,70.909,0.003,0.982,-0.190,0.0366
moto,ramp-0,7.733,50.370,-0.987,8.532,49.632,1.000,0.000,0.000,4,False,-628.814,9.780,-92.803,0.987,-0.055,,0.000,0.000,0.000,0.000,0.0000
moto,ramp-0,7.749,50.313,-0.982,9.022,49.488,1.000,0.000,0.000,4,False,-628.833,9.967,-91.818,0.984,-0.056,Takeoff - 24m x 6m_ 3m rise,70.663,0.003,0.983,-0.184,-0.0167
moto,ramp-0,7.749,50.313,-0.982,9.022,49.488,1.000,0.000,0.000,4,False,-628.833,9.967,-91.818,0.984,-0.056,Takeoff - 24m x 6m_ 3m rise,70.663,0.003,0.983,-0.184,0.0114
moto,ramp-0,7.749,50.313,-0.982,9.022,49.488,1.000,0.000,0.000,4,False,-628.833,9.967,-91.818,0.984,-0.056,Takeoff - 24m x 6m_ 3m rise,70.663,0.003,0.983,-0.184,-0.0168
moto,ramp-0,7.749,50.313,-0.982,9.022,49.488,1.000,0.000,0.000,4,False,-628.833,9.967,-91.818,0.984,-0.056,Takeoff - 24m x 6m_ 3m rise,70.663,0.003,0.983,-0.184,0.0115
moto,ramp-0,7.749,50.313,-0.982,9.022,49.488,1.000,0.000,0.000,4,False,-628.833,9.967,-91.818,0.984,-0.056,Takeoff - 24m x 6m_ 3m rise,70.663,0.003,0.983,-0.184,-0.0158
moto,ramp-0,7.749,50.313,-0.982,9.022,49.488,1.000,0.000,0.000,4,False,-628.833,9.967,-91.818,0.984,-0.056,Takeoff - 24m x 6m_ 3m rise,70.663,0.003,0.983,-0.184,-0.0146
moto,ramp-0,7.749,50.313,-0.982,9.022,49.488,1.000,0.000,0.000,4,False,-628.833,9.967,-91.818,0.984,-0.056,Takeoff - 24m x 6m_ 3m rise,70.663,0.003,0.981,-0.195,0.0338
moto,ramp-0,7.749,50.313,-0.982,9.022,49.488,1.000,0.000,0.000,4,False,-628.833,9.967,-91.818,0.984,-0.056,Takeoff - 24m x 6m_ 3m rise,70.663,0.003,0.981,-0.195,0.0338
moto,ramp-0,7.749,50.313,-0.982,9.022,49.488,1.000,0.000,0.000,4,False,-628.833,9.967,-91.818,0.984,-0.056,Takeoff - 24m x 6m_ 3m rise,70.663,0.003,0.981,-0.195,0.0338
moto,ramp-0,7.749,50.313,-0.982,9.022,49.488,1.000,0.000,0.000,4,False,-628.833,9.967,-91.818,0.984,-0.056,Takeoff - 24m x 6m_ 3m rise,70.663,0.003,0.981,-0.195,0.0338
moto,ramp-0,7.749,50.313,-0.982,9.022,49.488,1.000,0.000,0.000,4,False,-628.833,9.967,-91.818,0.984,-0.056,Takeoff - 24m x 6m_ 3m rise,70.663,0.003,0.981,-0.195,0.0368
moto,ramp-0,7.749,50.313,-0.982,9.022,49.488,1.000,0.000,0.000,4,False,-628.833,9.967,-91.818,0.984,-0.056,Takeoff - 24m x 6m_ 3m rise,70.663,0.003,0.981,-0.195,0.0368
moto,ramp-0,7.751,50.313,-0.982,9.022,49.488,1.000,0.000,0.000,4,False,-628.833,9.967,-91.818,0.986,-0.056,,0.000,0.000,0.000,0.000,0.0000
moto,ramp-0,7.767,50.313,-0.982,9.022,49.488,1.000,0.000,0.000,4,False,-628.833,9.967,-91.818,0.984,0.000,,0.000,0.000,0.000,0.000,0.0000
moto,ramp-0,7.769,50.256,-0.977,9.506,49.339,1.000,0.000,0.000,4,False,-628.853,10.162,-90.836,0.982,-0.057,Takeoff - 24m x 6m_ 3m rise,69.649,0.003,0.981,-0.193,-0.0165
moto,ramp-0,7.769,50.256,-0.977,9.506,49.339,1.000,0.000,0.000,4,False,-628.853,10.162,-90.836,0.982,-0.057,Takeoff - 24m x 6m_ 3m rise,69.649,0.003,0.981,-0.193,0.0115
moto,ramp-0,7.769,50.256,-0.977,9.506,49.339,1.000,0.000,0.000,4,False,-628.853,10.162,-90.836,0.982,-0.057,Takeoff - 24m x 6m_ 3m rise,69.649,0.003,0.981,-0.193,-0.0165
moto,ramp-0,7.769,50.256,-0.977,9.506,49.339,1.000,0.000,0.000,4,False,-628.853,10.162,-90.836,0.982,-0.057,Takeoff - 24m x 6m_ 3m rise,69.649,0.003,0.981,-0.193,0.0115
moto,ramp-0,7.769,50.256,-0.977,9.506,49.339,1.000,0.000,0.000,4,False,-628.853,10.162,-90.836,0.982,-0.057,Takeoff - 24m x 6m_ 3m rise,69.649,0.003,0.981,-0.193,-0.0158
moto,ramp-0,7.769,50.256,-0.977,9.506,49.339,1.000,0.000,0.000,4,False,-628.853,10.162,-90.836,0.982,-0.057,Takeoff - 24m x 6m_ 3m rise,69.649,0.003,0.981,-0.193,-0.0147
moto,ramp-0,7.769,50.256,-0.977,9.506,49.339,1.000,0.000,0.000,4,False,-628.853,10.162,-90.836,0.982,-0.057,Takeoff - 24m x 6m_ 3m rise,69.649,0.003,0.978,-0.210,0.0372
moto,ramp-0,7.769,50.256,-0.977,9.506,49.339,1.000,0.000,0.000,4,False,-628.853,10.162,-90.836,0.982,-0.057,Takeoff - 24m x 6m_ 3m rise,69.649,0.003,0.978,-0.210,0.0372
moto,ramp-0,7.769,50.256,-0.977,9.506,49.339,1.000,0.000,0.000,4,False,-628.853,10.162,-90.836,0.982,-0.057,Takeoff - 24m x 6m_ 3m rise,69.649,0.003,0.978,-0.210,0.0372
moto,ramp-0,7.769,50.256,-0.977,9.506,49.339,1.000,0.000,0.000,4,False,-628.853,10.162,-90.836,0.982,-0.057,Takeoff - 24m x 6m_ 3m rise,69.649,0.003,0.978,-0.210,0.0372
moto,ramp-0,7.769,50.256,-0.977,9.506,49.339,1.000,0.000,0.000,4,False,-628.853,10.162,-90.836,0.982,-0.057,Takeoff - 24m x 6m_ 3m rise,69.649,0.003,0.978,-0.210,0.0341
moto,ramp-0,7.769,50.256,-0.977,9.506,49.339,1.000,0.000,0.000,4,False,-628.853,10.162,-90.836,0.982,-0.057,Takeoff - 24m x 6m_ 3m rise,69.649,0.003,0.978,-0.210,0.0341
moto,ramp-0,7.782,50.256,-0.977,9.506,49.339,1.000,0.000,0.000,4,False,-628.853,10.162,-90.836,0.983,-0.057,,0.000,0.000,0.000,0.000,0.0000
moto,ramp-0,7.789,50.198,-0.971,9.983,49.186,1.000,0.000,0.000,4,False,-628.872,10.367,-89.858,0.980,-0.058,Takeoff - 24m x 6m_ 3m rise,68.720,0.003,0.979,-0.203,-0.0165
moto,ramp-0,7.789,50.198,-0.971,9.983,49.186,1.000,0.000,0.000,4,False,-628.872,10.367,-89.858,0.980,-0.058,Takeoff - 24m x 6m_ 3m rise,68.720,0.003,0.979,-0.203,0.0117
moto,ramp-0,7.789,50.198,-0.971,9.983,49.186,1.000,0.000,0.000,4,False,-628.872,10.367,-89.858,0.980,-0.058,Takeoff - 24m x 6m_ 3m rise,68.720,0.003,0.979,-0.203,-0.0165
moto,ramp-0,7.789,50.198,-0.971,9.983,49.186,1.000,0.000,0.000,4,False,-628.872,10.367,-89.858,0.980,-0.058,Takeoff - 24m x 6m_ 3m rise,68.720,0.003,0.979,-0.203,0.0117
moto,ramp-0,7.789,50.198,-0.971,9.983,49.186,1.000,0.000,0.000,4,False,-628.872,10.367,-89.858,0.980,-0.058,Takeoff - 24m x 6m_ 3m rise,68.720,0.003,0.979,-0.203,-0.0162
moto,ramp-0,7.789,50.198,-0.971,9.983,49.186,1.000,0.000,0.000,4,False,-628.872,10.367,-89.858,0.980,-0.058,Takeoff - 24m x 6m_ 3m rise,68.720,0.003,0.979,-0.203,-0.0150
moto,ramp-0,7.789,50.198,-0.971,9.983,49.186,1.000,0.000,0.000,4,False,-628.872,10.367,-89.858,0.980,-0.058,Takeoff - 24m x 6m_ 3m rise,68.720,0.004,0.976,-0.219,0.0375
moto,ramp-0,7.789,50.198,-0.971,9.983,49.186,1.000,0.000,0.000,4,False,-628.872,10.367,-89.858,0.980,-0.058,Takeoff - 24m x 6m_ 3m rise,68.720,0.004,0.976,-0.219,0.0342
moto,ramp-0,7.789,50.198,-0.971,9.983,49.186,1.000,0.000,0.000,4,False,-628.872,10.367,-89.858,0.980,-0.058,Takeoff - 24m x 6m_ 3m rise,68.720,0.004,0.976,-0.219,0.0375
moto,ramp-0,7.789,50.198,-0.971,9.983,49.186,1.000,0.000,0.000,4,False,-628.872,10.367,-89.858,0.980,-0.058,Takeoff - 24m x 6m_ 3m rise,68.720,0.004,0.976,-0.219,0.0342
moto,ramp-0,7.789,50.198,-0.971,9.983,49.186,1.000,0.000,0.000,4,False,-628.872,10.367,-89.858,0.980,-0.058,Takeoff - 24m x 6m_ 3m rise,68.720,0.004,0.976,-0.219,0.0342
moto,ramp-0,7.789,50.198,-0.971,9.983,49.186,1.000,0.000,0.000,4,False,-628.872,10.367,-89.858,0.980,-0.058,Takeoff - 24m x 6m_ 3m rise,68.720,0.004,0.976,-0.219,0.0375
moto,ramp-0,7.801,50.198,-0.971,9.983,49.186,1.000,0.000,0.000,4,False,-628.872,10.367,-89.858,0.981,-0.058,,0.000,0.000,0.000,0.000,0.0000
moto,ramp-0,7.809,50.139,-0.964,10.457,49.027,1.000,0.000,0.000,4,False,-628.891,10.582,-88.883,0.978,-0.059,Takeoff - 24m x 6m_ 3m rise,68.329,0.004,0.977,-0.213,-0.0161
moto,ramp-0,7.809,50.139,-0.964,10.457,49.027,1.000,0.000,0.000,4,False,-628.891,10.582,-88.883,0.978,-0.059,Takeoff - 24m x 6m_ 3m rise,68.329,0.004,0.977,-0.213,0.0118
moto,ramp-0,7.809,50.139,-0.964,10.457,49.027,1.000,0.000,0.000,4,False,-628.891,10.582,-88.883,0.978,-0.059,Takeoff - 24m x 6m_ 3m rise,68.329,0.004,0.977,-0.213,-0.0161
moto,ramp-0,7.809,50.139,-0.964,10.457,49.027,1.000,0.000,0.000,4,False,-628.891,10.582,-88.883,0.978,-0.059,Takeoff - 24m x 6m_ 3m rise,68.329,0.004,0.977,-0.213,0.0118
moto,ramp-0,7.809,50.139,-0.964,10.457,49.027,1.000,0.000,0.000,4,False,-628.891,10.582,-88.883,0.978,-0.059,Takeoff - 24m x 6m_ 3m rise,68.329,0.004,0.977,-0.213,-0.0161
moto,ramp-0,7.809,50.139,-0.964,10.457,49.027,1.000,0.000,0.000,4,False,-628.891,10.582,-88.883,0.978,-0.059,Takeoff - 24m x 6m_ 3m rise,68.329,0.004,0.977,-0.213,-0.0151
moto,ramp-0,7.809,50.139,-0.964,10.457,49.027,1.000,0.000,0.000,4,False,-628.891,10.582,-88.883,0.978,-0.059,Takeoff - 24m x 6m_ 3m rise,68.329,0.004,0.975,-0.224,0.0347
moto,ramp-0,7.809,50.139,-0.964,10.457,49.027,1.000,0.000,0.000,4,False,-628.891,10.582,-88.883,0.978,-0.059,Takeoff - 24m x 6m_ 3m rise,68.329,0.004,0.975,-0.224,0.0347
moto,ramp-0,7.809,50.139,-0.964,10.457,49.027,1.000,0.000,0.000,4,False,-628.891,10.582,-88.883,0.978,-0.059,Takeoff - 24m x 6m_ 3m rise,68.329,0.004,0.975,-0.224,0.0347
moto,ramp-0,7.809,50.139,-0.964,10.457,49.027,1.000,0.000,0.000,4,False,-628.891,10.582,-88.883,0.978,-0.059,Takeoff - 24m x 6m_ 3m rise,68.329,0.004,0.975,-0.224,0.0347
moto,ramp-0,7.809,50.139,-0.964,10.457,49.027,1.000,0.000,0.000,4,False,-628.891,10.582,-88.883,0.978,-0.059,Takeoff - 24m x 6m_ 3m rise,68.329,0.004,0.975,-0.224,0.0380
moto,ramp-0,7.818,50.139,-0.964,10.457,49.027,1.000,0.000,0.000,4,False,-628.891,10.582,-88.883,0.979,-0.059,,0.000,0.000,0.000,0.000,0.0000
moto,ramp-0,7.829,50.080,-0.958,10.923,48.865,1.000,0.000,0.000,4,False,-628.910,10.805,-87.911,0.976,-0.059,Takeoff - 24m x 6m_ 3m rise,66.931,0.004,0.975,-0.223,-0.0156
moto,ramp-0,7.829,50.080,-0.958,10.923,48.865,1.000,0.000,0.000,4,False,-628.910,10.805,-87.911,0.976,-0.059,Takeoff - 24m x 6m_ 3m rise,66.931,0.004,0.975,-0.223,0.0119
moto,ramp-0,7.829,50.080,-0.958,10.923,48.865,1.000,0.000,0.000,4,False,-628.910,10.805,-87.911,0.976,-0.059,Takeoff - 24m x 6m_ 3m rise,66.931,0.004,0.975,-0.223,-0.0157
moto,ramp-0,7.829,50.080,-0.958,10.923,48.865,1.000,0.000,0.000,4,False,-628.910,10.805,-87.911,0.976,-0.059,Takeoff - 24m x 6m_ 3m rise,66.931,0.004,0.975,-0.223,0.0119
moto,ramp-0,7.829,50.080,-0.958,10.923,48.865,1.000,0.000,0.000,4,False,-628.910,10.805,-87.911,0.976,-0.059,Takeoff - 24m x 6m_ 3m rise,66.931,0.004,0.975,-0.223,-0.0156
moto,ramp-0,7.829,50.080,-0.958,10.923,48.865,1.000,0.000,0.000,4,False,-628.910,10.805,-87.911,0.976,-0.059,Takeoff - 24m x 6m_ 3m rise,66.931,0.004,0.975,-0.223,-0.0152
moto,ramp-0,7.829,50.080,-0.958,10.923,48.865,1.000,0.000,0.000,4,False,-628.910,10.805,-87.911,0.976,-0.059,Takeoff - 24m x 6m_ 3m rise,66.931,0.004,0.971,-0.239,0.0387
moto,ramp-0,7.829,50.080,-0.958,10.923,48.865,1.000,0.000,0.000,4,False,-628.910,10.805,-87.911,0.976,-0.059,Takeoff - 24m x 6m_ 3m rise,66.931,0.004,0.971,-0.239,0.0387
