run,name,lap,toward_gate,observed_seconds,arrival_time,misses,recoveries
standalone-race-1-mistake-traffic,EMBER,0,3,7.560,29.860,0,0
standalone-race-1-mistake-traffic,YOU reference pilot,0,3,7.820,30.360,0,0
standalone-race-1-mistake-traffic,GOLD,0,4,7.780,36.880,0,0
standalone-race-1-mistake-traffic,BLUE,0,4,8.280,37.880,0,0
standalone-race-1-mistake-traffic,EMBER,0,4,8.520,38.380,0,0
standalone-race-1-mistake-traffic,YOU reference pilot,0,4,8.260,38.620,0,0
standalone-race-1-mistake-traffic,GOLD,0,5,6.520,43.400,0,0
standalone-race-1-mistake-traffic,BLUE,0,5,7.020,44.900,0,0
standalone-race-1-mistake-traffic,EMBER,0,5,7.020,45.400,0,0
standalone-race-1-mistake-traffic,YOU reference pilot,0,5,7.280,45.900,0,0
standalone-race-1-mistake-traffic,GOLD,0,6,8.640,52.040,0,0
standalone-race-1-mistake-traffic,BLUE,0,6,9.660,54.560,0,0
standalone-race-1-mistake-traffic,EMBER,0,6,9.660,55.060,0,0
standalone-race-1-mistake-traffic,YOU reference pilot,0,6,9.660,55.560,0,0
standalone-race-1-mistake-traffic,GOLD,0,7,8.800,60.840,0,0
standalone-race-1-mistake-traffic,BLUE,0,7,9.520,64.080,0,0
standalone-race-1-mistake-traffic,EMBER,0,7,9.280,64.340,0,0
standalone-race-1-mistake-traffic,YOU reference pilot,0,7,12.120,67.680,0,0
standalone-race-1-mistake-traffic,GOLD,0,8,8.100,68.940,0,0
standalone-race-1-mistake-traffic,EMBER,0,8,8.340,72.680,0,0
standalone-race-1-mistake-traffic,BLUE,0,8,9.600,73.680,0,0
standalone-race-1-mistake-traffic,GOLD,0,9,7.000,75.940,0,0
standalone-race-1-mistake-traffic,YOU reference pilot,0,8,9.520,77.200,0,0
standalone-race-1-mistake-traffic,EMBER,0,9,7.520,80.200,0,0
standalone-race-1-mistake-traffic,BLUE,0,9,8.020,81.700,0,0
standalone-race-1-mistake-traffic,GOLD,0,10,6.260,82.200,0,0
standalone-race-1-mistake-traffic,YOU reference pilot,0,9,7.500,84.700,0,0
standalone-race-1-mistake-traffic,EMBER,0,10,6.760,86.960,0,0
standalone-race-1-mistake-traffic,GOLD,0,11,5.760,87.960,0,0
standalone-race-1-mistake-traffic,BLUE,0,10,6.520,88.220,0,0
standalone-race-1-mistake-traffic,YOU reference pilot,0,10,6.760,91.460,0,0
standalone-race-1-mistake-traffic,EMBER,0,11,6.260,93.220,0,0
standalone-race-1-mistake-traffic,BLUE,0,11,6.000,94.220,0,0
standalone-race-1-mistake-traffic,GOLD,0,12,7.760,95.720,0,0
standalone-race-1-mistake-traffic,YOU reference pilot,0,11,6.260,97.720,0,0
standalone-race-1-mistake-traffic,GOLD,0,13,4.500,100.220,0,0
standalone-race-1-mistake-traffic,EMBER,0,12,8.760,101.980,0,0
standalone-race-1-mistake-traffic,BLUE,0,12,8.000,102.220,0,0
standalone-race-1-mistake-traffic,GOLD,0,14,4.040,104.260,0,0
standalone-race-1-mistake-traffic,YOU reference pilot,0,12,8.780,106.500,0,0
standalone-race-1-mistake-traffic,EMBER,0,13,5.280,107.260,0,0
standalone-race-1-mistake-traffic,BLUE,0,13,5.040,107.260,0,0
standalone-race-1-mistake-traffic,GOLD,0,15,4.280,108.540,0,0
standalone-race-1-mistake-traffic,YOU reference pilot,0,13,5.360,111.860,0,0
standalone-race-1-mistake-traffic,EMBER,0,14,5.660,112.920,0,0
standalone-race-1-mistake-traffic,BLUE,0,14,6.160,113.420,0,0
standalone-race-1-mistake-traffic,GOLD,0,16,5.160,113.700,0,0
standalone-race-1-mistake-traffic,YOU reference pilot,0,14,5.260,117.120,0,0
standalone-race-1-mistake-traffic,EMBER,0,15,5.200,118.120,0,0
standalone-race-1-mistake-traffic,BLUE,0,15,4.960,118.380,0,0
standalone-race-1-mistake-traffic,GOLD,0,17,6.180,119.880,0,0
standalone-race-1-mistake-traffic,YOU reference pilot,0,15,5.040,122.160,0,0
standalone-race-1-mistake-traffic,GOLD,0,18,4.300,124.180,0,0
standalone-race-1-mistake-traffic,BLUE,0,16,5.800,124.180,0,0
standalone-race-1-mistake-traffic,EMBER,0,16,6.320,124.440,0,0
standalone-race-1-mistake-traffic,YOU reference pilot,0,16,6.060,128.220,0,0
standalone-race-1-mistake-traffic,GOLD,0,19,4.540,128.720,0,0
standalone-race-1-mistake-traffic,BLUE,0,17,6.300,130.480,0,0
standalone-race-1-mistake-traffic,EMBER,0,17,7.300,131.740,0,0
standalone-race-1-mistake-traffic,BLUE,0,18,4.520,135.000,0,0
standalone-race-1-mistake-traffic,YOU reference pilot,0,17,7.280,135.500,0,0
standalone-race-1-mistake-traffic,EMBER,0,18,5.020,136.760,0,0
standalone-race-1-mistake-traffic,GOLD,0,0,8.280,137.000,0,0
standalone-race-1-mistake-traffic,BLUE,0,19,4.780,139.780,0,0
standalone-race-1-mistake-traffic,YOU reference pilot,0,18,5.040,140.540,0,0
standalone-race-1-mistake-traffic,EMBER,0,19,5.540,142.300,0,0
standalone-race-1-mistake-traffic,GOLD,1,1,8.100,145.100,0,0
standalone-race-1-mistake-traffic,YOU reference pilot,0,19,5.580,146.120,0,0
standalone-race-1-mistake-traffic,BLUE,0,0,9.120,148.900,0,0
standalone-race-1-mistake-traffic,EMBER,0,0,9.660,151.960,0,0
standalone-race-1-mistake-traffic,GOLD,1,2,7.880,152.980,0,0
standalone-race-1-mistake-traffic,YOU reference pilot,0,0,9.660,155.780,0,0
standalone-race-1-mistake-traffic,BLUE,1,1,8.140,157.040,0,0
standalone-race-1-mistake-traffic,EMBER,1,1,8.340,160.300,0,0
standalone-race-1-mistake-traffic,GOLD,1,3,7.320,160.300,0,0
standalone-race-1-mistake-traffic,YOU reference pilot,1,1,8.300,164.080,0,0
standalone-race-1-mistake-traffic,BLUE,1,2,8.300,165.340,0,0
standalone-race-1-mistake-traffic,EMBER,1,2,8.080,168.380,0,0
standalone-race-1-mistake-traffic,GOLD,1,4,8.080,168.380,0,0
standalone-race-1-mistake-traffic,YOU reference pilot,1,2,8.060,172.140,0,0
standalone-race-1-mistake-traffic,BLUE,1,3,8.040,173.380,0,0
standalone-race-1-mistake-traffic,GOLD,1,5,6.500,174.880,0,0
standalone-race-1-mistake-traffic,EMBER,1,3,7.760,176.140,0,0
standalone-race-1-mistake-traffic,YOU reference pilot,1,3,7.760,179.900,0,0
standalone-race-1-mistake-traffic,BLUE,1,4,8.540,181.920,0,0
standalone-race-1-mistake-traffic,GOLD,1,6,8.540,183.420,0,0
standalone-race-1-mistake-traffic,EMBER,1,4,8.020,184.160,0,0
standalone-race-1-mistake-traffic,YOU reference pilot,1,4,8.060,187.960,0,0
standalone-race-1-mistake-traffic,BLUE,1,5,7.060,188.980,0,0
standalone-race-1-mistake-traffic,EMBER,1,5,6.820,190.980,0,0
standalone-race-1-mistake-traffic,GOLD,1,7,8.840,192.260,0,0
standalone-race-1-mistake-traffic,YOU reference pilot,1,5,7.040,195.000,0,0
standalone-race-1-mistake-traffic,BLUE,1,6,9.560,198.540,0,0
standalone-race-1-mistake-traffic,GOLD,1,8,8.040,200.300,0,0
standalone-race-1-mistake-traffic,EMBER,1,6,10.080,201.060,0,0
standalone-race-1-mistake-traffic,YOU reference pilot,1,6,9.580,204.580,0,0
standalone-race-1-mistake-traffic,GOLD,1,9,7.040,207.340,0,0
standalone-race-1-mistake-traffic,BLUE,1,7,9.540,208.080,0,0
standalone-race-1-mistake-traffic,EMBER,1,7,8.780,209.840,0,0
standalone-race-1-mistake-traffic,YOU reference pilot,1,7,8.760,213.340,0,0
standalone-race-1-mistake-traffic,GOLD,1,10,6.260,213.600,0,0
standalone-race-1-mistake-traffic,BLUE,1,8,9.300,217.380,0,0
standalone-race-1-mistake-traffic,EMBER,1,8,8.280,218.120,0,0
standalone-race-1-mistake-traffic,GOLD,1,11,5.520,219.120,0,0
standalone-race-1-mistake-traffic,YOU reference pilot,1,8,8.580,221.920,0,0
standalone-race-1-mistake-traffic,BLUE,1,9,8.100,225.480,0,0
standalone-race-1-mistake-traffic,EMBER,1,9,7.600,225.720,0,0
standalone-race-1-mistake-traffic,GOLD,1,12,7.860,226.980,0,0
standalone-race-1-mistake-traffic,YOU reference pilot,1,9,7.320,229.240,0,0
standalone-race-1-mistake-traffic,GOLD,1,13,4.500,231.480,0,0
standalone-race-1-mistake-traffic,BLUE,1,10,6.500,231.980,0,0
standalone-race-1-mistake-traffic,EMBER,1,10,6.760,232.480,0,0
standalone-race-1-mistake-traffic,GOLD,1,14,4.260,235.740,0,0
standalone-race-1-mistake-traffic,YOU reference pilot,1,10,6.740,235.980,0,0
standalone-race-1-mistake-traffic,BLUE,1,11,6.020,238.000,0,0
standalone-race-1-mistake-traffic,EMBER,1,11,6.260,238.740,0,0
standalone-race-1-mistake-traffic,GOLD,1,15,4.000,239.740,0,0
standalone-race-1-mistake-traffic,YOU reference pilot,1,11,6.320,242.300,0,0
standalone-race-1-mistake-traffic,GOLD,1,16,5.300,245.040,0,0
standalone-race-1-mistake-traffic,BLUE,1,12,8.060,246.060,0,0
standalone-race-1-mistake-traffic,EMBER,1,12,8.820,247.560,0,0
standalone-race-1-mistake-traffic,BLUE,1,13,4.740,250.800,0,0
standalone-race-1-mistake-traffic,YOU reference pilot,1,12,8.760,251.060,0,0
standalone-race-1-mistake-traffic,GOLD,1,17,6.020,251.060,0,0
standalone-race-1-mistake-traffic,EMBER,1,13,5.240,252.800,0,0
standalone-race-1-mistake-traffic,BLUE,1,14,4.500,255.300,0,0
standalone-race-1-mistake-traffic,GOLD,1,18,4.500,255.560,0,0
standalone-race-1-mistake-traffic,YOU reference pilot,1,13,5.500,256.560,0,0
standalone-race-1-mistake-traffic,EMBER,1,14,5.260,258.060,0,0
standalone-race-1-mistake-traffic,BLUE,1,15,4.520,259.820,0,0
standalone-race-1-mistake-traffic,GOLD,1,19,4.500,260.060,0,0
standalone-race-1-mistake-traffic,YOU reference pilot,1,14,5.000,261.560,0,0
standalone-race-1-mistake-traffic,EMBER,1,15,5.020,263.080,0,0
standalone-race-1-mistake-traffic,BLUE,1,16,5.520,265.340,0,0
standalone-race-1-mistake-traffic,YOU reference pilot,1,15,5.020,266.580,0,0
standalone-race-1-mistake-traffic,GOLD,1,0,8.540,268.600,0,0
standalone-race-1-mistake-traffic,EMBER,1,16,6.020,269.100,0,0
standalone-race-1-mistake-traffic,BLUE,1,17,6.260,271.600,0,0
standalone-race-1-mistake-traffic,YOU reference pilot,1,16,6.520,273.100,0,0
standalone-race-1-mistake-traffic,EMBER,1,17,7.280,276.380,0,0
standalone-race-1-mistake-traffic,BLUE,1,18,4.780,276.380,0,0
standalone-race-1-mistake-traffic,GOLD,2,1,8.280,276.880,0,0
standalone-race-1-mistake-traffic,YOU reference pilot,1,17,7.020,280.120,0,0
standalone-race-1-mistake-traffic,BLUE,1,19,4.760,281.140,0,0
standalone-race-1-mistake-traffic,EMBER,1,18,5.000,281.380,0,0
standalone-race-1-mistake-traffic,GOLD,2,2,7.760,284.640,0,0
standalone-race-1-mistake-traffic,YOU reference pilot,1,18,5.260,285.380,0,0
standalone-race-1-mistake-traffic,EMBER,1,19,5.500,286.880,0,0
standalone-race-1-mistake-traffic,BLUE,1,0,9.000,290.140,0,0
standalone-race-1-mistake-traffic,YOU reference pilot,1,19,5.500,290.880,0,0
standalone-race-1-mistake-traffic,GOLD,2,3,7.500,292.140,0,0
standalone-race-1-mistake-traffic,EMBER,1,0,9.560,296.440,0,0
standalone-race-1-mistake-traffic,BLUE,2,1,8.040,298.180,0,0
standalone-race-1-mistake-traffic,GOLD,2,4,7.800,299.940,0,0
standalone-race-1-mistake-traffic,YOU reference pilot,1,0,9.560,300.440,0,0
standalone-race-1-mistake-traffic,EMBER,2,1,8.260,304.700,0,0
standalone-race-1-mistake-traffic,GOLD,2,5,6.500,306.440,0,0
standalone-race-1-mistake-traffic,BLUE,2,2,8.260,306.440,0,0
standalone-race-1-mistake-traffic,YOU reference pilot,2,1,8.260,308.700,0,0
standalone-race-1-mistake-traffic,EMBER,2,2,8.260,312.960,0,0
standalone-race-1-mistake-traffic,BLUE,2,3,8.520,314.960,0,0
standalone-race-1-mistake-traffic,GOLD,2,6,8.760,315.200,0,0
standalone-race-1-mistake-traffic,YOU reference pilot,2,2,8.260,316.960,0,0
standalone-race-1-mistake-traffic,EMBER,2,3,7.760,320.720,0,0
standalone-race-1-mistake-traffic,BLUE,2,4,8.280,323.240,0,0
standalone-race-1-mistake-traffic,GOLD,2,7,8.540,323.740,0,0
standalone-race-1-mistake-traffic,YOU reference pilot,2,3,7.520,324.480,0,0
standalone-race-1-mistake-traffic,EMBER,2,4,8.020,328.740,0,0
standalone-race-1-mistake-traffic,BLUE,2,5,7.260,330.500,0,0
standalone-race-1-mistake-traffic,GOLD,2,8,8.000,331.740,0,0
standalone-race-1-mistake-traffic,YOU reference pilot,2,4,8.020,332.500,0,0
standalone-race-1-mistake-traffic,EMBER,2,5,7.020,335.760,0,0
standalone-race-1-mistake-traffic,GOLD,2,9,7.020,338.760,0,0
standalone-race-1-mistake-traffic,YOU reference pilot,2,5,7.260,339.760,0,0
standalone-race-1-mistake-traffic,BLUE,2,6,9.500,340.000,0,0
standalone-race-1-mistake-traffic,GOLD,2,10,6.500,345.260,0,0
standalone-race-1-mistake-traffic,EMBER,2,6,9.740,345.500,0,0
standalone-race-1-mistake-traffic,YOU reference pilot,2,6,9.560,349.320,0,0
standalone-race-1-mistake-traffic,BLUE,2,7,9.320,349.320,0,0
standalone-race-1-mistake-traffic,GOLD,2,11,5.560,350.820,0,0
standalone-race-1-mistake-traffic,EMBER,2,7,8.840,354.340,0,0
standalone-race-1-mistake-traffic,YOU reference pilot,2,7,8.820,358.140,0,0
standalone-race-1-mistake-traffic,GOLD,2,12,7.820,358.640,0,0
standalone-race-1-mistake-traffic,BLUE,2,8,9.640,358.960,0,0
standalone-race-1-mistake-traffic,EMBER,2,8,8.220,362.560,0,0
standalone-race-1-mistake-traffic,GOLD,2,13,4.440,363.080,0,0
standalone-race-1-mistake-traffic,YOU reference pilot,2,8,8.240,366.380,0,0
standalone-race-1-mistake-traffic,BLUE,2,9,7.920,366.880,0,0
standalone-race-1-mistake-traffic,GOLD,2,14,4.060,367.140,0,0
standalone-race-1-mistake-traffic,EMBER,2,9,7.620,370.180,0,0
standalone-race-1-mistake-traffic,GOLD,2,15,4.320,371.460,0,0
standalone-race-1-mistake-traffic,BLUE,2,10,6.600,373.480,0,0
standalone-race-1-mistake-traffic,YOU reference pilot,2,9,7.600,373.980,0,0
standalone-race-1-mistake-traffic,EMBER,2,10,6.580,376.760,0,0
standalone-race-1-mistake-traffic,GOLD,2,16,5.300,376.760,0,0
standalone-race-1-mistake-traffic,BLUE,2,11,6.040,379.520,0,0
standalone-race-1-mistake-traffic,YOU reference pilot,2,10,6.800,380.780,0,0
standalone-race-1-mistake-traffic,GOLD,2,17,6.020,382.780,0,0
standalone-race-1-mistake-traffic,EMBER,2,11,6.280,383.040,0,0
standalone-race-1-mistake-traffic,YOU reference pilot,2,11,6.280,387.060,0,0
standalone-race-1-mistake-traffic,GOLD,2,18,4.280,387.060,0,0
standalone-race-1-mistake-traffic,BLUE,2,12,8.040,387.560,0,0
standalone-race-1-mistake-traffic,GOLD,2,19,4.580,391.640,0,0
standalone-race-1-mistake-traffic,EMBER,2,12,8.860,391.900,0,0
standalone-race-1-mistake-traffic,BLUE,2,13,4.840,392.400,0,0
standalone-race-1-mistake-traffic,YOU reference pilot,2,12,8.620,395.680,0,0
standalone-race-1-mistake-traffic,BLUE,2,14,4.560,396.960,0,0
standalone-race-1-mistake-traffic,EMBER,2,13,5.300,397.200,0,0
standalone-race-1-mistake-traffic,GOLD,2,0,8.320,399.960,0,0
standalone-race-1-mistake-traffic,YOU reference pilot,2,13,5.520,401.200,0,0
standalone-race-1-mistake-traffic,BLUE,2,15,4.240,401.200,0,0
standalone-race-1-mistake-traffic,EMBER,2,14,5.020,402.220,0,0
standalone-race-1-mistake-traffic,YOU reference pilot,2,14,5.160,406.360,0,0
standalone-race-1-mistake-traffic,BLUE,2,16,5.680,406.880,0,0
standalone-race-1-mistake-traffic,EMBER,2,15,4.940,407.160,0,0
standalone-race-1-mistake-traffic,YOU reference pilot,2,15,5.140,411.500,0,0
standalone-race-1-mistake-traffic,BLUE,2,17,6.400,413.280,0,0
standalone-race-1-mistake-traffic,EMBER,2,16,6.380,413.540,0,0
standalone-race-1-mistake-traffic,YOU reference pilot,2,16,6.180,417.680,0,0
standalone-race-1-mistake-traffic,BLUE,2,18,4.640,417.920,0,0
standalone-race-1-mistake-traffic,EMBER,2,17,7.160,420.700,0,0
standalone-race-1-mistake-traffic,BLUE,2,19,4.800,422.720,0,0
standalone-race-1-mistake-traffic,YOU reference pilot,2,17,7.060,424.740,0,0
standalone-race-1-mistake-traffic,EMBER,2,18,5.060,425.760,0,0
standalone-race-1-mistake-traffic,YOU reference pilot,2,18,5.400,430.140,0,0
standalone-race-1-mistake-traffic,EMBER,2,19,5.380,431.140,0,0
standalone-race-1-mistake-traffic,BLUE,2,0,8.920,431.640,0,0
standalone-race-1-mistake-traffic,YOU reference pilot,2,19,5.320,435.460,0,0
standalone-race-1-mistake-traffic,EMBER,2,0,9.640,440.780,0,0
standalone-race-2-clean-clear,BLUE,0,0,1.258,4.280,0,0
standalone-race-2-clean-clear,GOLD,0,0,1.778,4.800,0,0
standalone-race-2-clean-clear,EMBER,0,0,2.278,5.300,0,0
standalone-race-2-clean-clear,YOU reference pilot,0,0,2.778,5.800,0,0
standalone-race-2-clean-clear,BLUE,0,1,8.200,12.480,0,0
standalone-race-2-clean-clear,GOLD,0,1,7.940,12.740,0,0
standalone-race-2-clean-clear,EMBER,0,1,8.200,13.500,0,0
standalone-race-2-clean-clear,YOU reference pilot,0,1,7.940,13.740,0,0
standalone-race-2-clean-clear,GOLD,0,2,7.340,20.080,0,0
standalone-race-2-clean-clear,BLUE,0,2,7.880,20.360,0,0
standalone-race-2-clean-clear,EMBER,0,2,7.880,21.380,0,0
standalone-race-2-clean-clear,YOU reference pilot,0,2,7.880,21.620,0,0
standalone-race-2-clean-clear,GOLD,0,3,7.380,27.460,0,0
standalone-race-2-clean-clear,BLUE,0,3,8.100,28.460,0,0
standalone-race-2-clean-clear,EMBER,0,3,7.340,28.720,0,0
standalone-race-2-clean-clear,YOU reference pilot,0,3,7.340,28.960,0,0
standalone-race-2-clean-clear,GOLD,0,4,7.320,34.780,0,0
standalone-race-2-clean-clear,EMBER,0,4,7.820,36.540,0,0
standalone-race-2-clean-clear,BLUE,0,4,8.080,36.540,0,0
standalone-race-2-clean-clear,YOU reference pilot,0,4,8.080,37.040,0,0
standalone-race-2-clean-clear,GOLD,0,5,6.260,41.040,0,0
standalone-race-2-clean-clear,EMBER,0,5,7.020,43.560,0,0
standalone-race-2-clean-clear,YOU reference pilot,0,5,6.760,43.800,0,0
standalone-race-2-clean-clear,BLUE,0,5,7.760,44.300,0,0
standalone-race-2-clean-clear,GOLD,0,6,8.280,49.320,0,0
standalone-race-2-clean-clear,EMBER,0,6,9.280,52.840,0,0
standalone-race-2-clean-clear,YOU reference pilot,0,6,9.300,53.100,0,0
standalone-race-2-clean-clear,BLUE,0,6,9.800,54.100,0,0
standalone-race-2-clean-clear,GOLD,0,7,8.540,57.860,0,0
standalone-race-2-clean-clear,EMBER,0,7,8.800,61.640,0,0
standalone-race-2-clean-clear,YOU reference pilot,0,7,8.780,61.880,0,0
standalone-race-2-clean-clear,BLUE,0,7,9.300,63.400,0,0
standalone-race-2-clean-clear,GOLD,0,8,7.580,65.440,0,0
standalone-race-2-clean-clear,EMBER,0,8,7.880,69.520,0,0
standalone-race-2-clean-clear,YOU reference pilot,0,8,8.140,70.020,0,0
standalone-race-2-clean-clear,GOLD,0,9,6.840,72.280,0,0
standalone-race-2-clean-clear,BLUE,0,8,9.140,72.540,0,0
standalone-race-2-clean-clear,EMBER,0,9,7.060,76.580,0,0
standalone-race-2-clean-clear,YOU reference pilot,0,9,7.060,77.080,0,0
standalone-race-2-clean-clear,GOLD,0,10,5.800,78.080,0,0
standalone-race-2-clean-clear,BLUE,0,9,7.800,80.340,0,0
standalone-race-2-clean-clear,EMBER,0,10,6.540,83.120,0,0
standalone-race-2-clean-clear,YOU reference pilot,0,10,6.540,83.620,0,0
standalone-race-2-clean-clear,GOLD,0,11,5.540,83.620,0,0
standalone-race-2-clean-clear,BLUE,0,10,6.280,86.620,0,0
standalone-race-2-clean-clear,EMBER,0,11,6.000,89.120,0,0
standalone-race-2-clean-clear,YOU reference pilot,0,11,6.240,89.860,0,0
standalone-race-2-clean-clear,GOLD,0,12,7.500,91.120,0,0
standalone-race-2-clean-clear,BLUE,0,11,5.740,92.360,0,0
standalone-race-2-clean-clear,GOLD,0,13,4.500,95.620,0,0
standalone-race-2-clean-clear,EMBER,0,12,8.260,97.380,0,0
standalone-race-2-clean-clear,YOU reference pilot,0,12,8.260,98.120,0,0
standalone-race-2-clean-clear,GOLD,0,14,4.000,99.620,0,0
standalone-race-2-clean-clear,BLUE,0,12,7.520,99.880,0,0
standalone-race-2-clean-clear,EMBER,0,13,5.500,102.880,0,0
standalone-race-2-clean-clear,YOU reference pilot,0,13,5.500,103.620,0,0
standalone-race-2-clean-clear,GOLD,0,15,4.260,103.880,0,0
standalone-race-2-clean-clear,BLUE,0,13,4.740,104.620,0,0
standalone-race-2-clean-clear,EMBER,0,14,4.760,107.640,0,0
standalone-race-2-clean-clear,YOU reference pilot,0,14,5.020,108.640,0,0
standalone-race-2-clean-clear,GOLD,0,16,4.760,108.640,0,0
standalone-race-2-clean-clear,BLUE,0,14,4.520,109.140,0,0
standalone-race-2-clean-clear,EMBER,0,15,5.000,112.640,0,0
standalone-race-2-clean-clear,YOU reference pilot,0,15,5.240,113.880,0,0
standalone-race-2-clean-clear,BLUE,0,15,4.740,113.880,0,0
standalone-race-2-clean-clear,GOLD,0,17,6.000,114.640,0,0
standalone-race-2-clean-clear,EMBER,0,16,5.740,118.380,0,0
standalone-race-2-clean-clear,GOLD,0,18,4.260,118.900,0,0
standalone-race-2-clean-clear,YOU reference pilot,0,16,6.020,119.900,0,0
standalone-race-2-clean-clear,BLUE,0,16,6.520,120.400,0,0
standalone-race-2-clean-clear,GOLD,0,19,4.500,123.400,0,0
standalone-race-2-clean-clear,EMBER,0,17,7.040,125.420,0,0
standalone-race-2-clean-clear,YOU reference pilot,0,17,7.020,126.920,0,0
standalone-race-2-clean-clear,BLUE,0,17,6.520,126.920,0,0
standalone-race-2-clean-clear,EMBER,0,18,5.020,130.440,0,0
standalone-race-2-clean-clear,GOLD,0,0,7.780,131.180,0,0
standalone-race-2-clean-clear,YOU reference pilot,0,18,6.020,132.940,0,0
standalone-race-2-clean-clear,BLUE,0,18,6.020,132.940,0,0
standalone-race-2-clean-clear,EMBER,0,19,5.000,135.440,0,0
standalone-race-2-clean-clear,YOU reference pilot,0,19,5.260,138.200,0,0
standalone-race-2-clean-clear,BLUE,0,19,5.260,138.200,0,0
standalone-race-2-clean-clear,GOLD,1,1,7.520,138.700,0,0
standalone-race-2-clean-clear,EMBER,0,0,9.000,144.440,0,0
standalone-race-2-clean-clear,GOLD,1,2,7.260,145.960,0,0
standalone-race-2-clean-clear,YOU reference pilot,0,0,10.520,148.720,0,0
standalone-race-2-clean-clear,BLUE,0,0,11.520,149.720,0,0
standalone-race-2-clean-clear,EMBER,1,1,8.060,152.500,0,0
standalone-race-2-clean-clear,GOLD,1,3,7.280,153.240,0,0
standalone-race-2-clean-clear,YOU reference pilot,1,1,7.800,156.520,0,0
standalone-race-2-clean-clear,BLUE,1,1,7.800,157.520,0,0
standalone-race-2-clean-clear,EMBER,1,2,7.520,160.020,0,0
standalone-race-2-clean-clear,GOLD,1,4,7.540,160.780,0,0
standalone-race-2-clean-clear,YOU reference pilot,1,2,7.800,164.320,0,0
standalone-race-2-clean-clear,BLUE,1,2,7.820,165.340,0,0
standalone-race-2-clean-clear,GOLD,1,5,6.300,167.080,0,0
standalone-race-2-clean-clear,EMBER,1,3,7.320,167.340,0,0
standalone-race-2-clean-clear,YOU reference pilot,1,3,7.320,171.640,0,0
standalone-race-2-clean-clear,BLUE,1,3,8.060,173.400,0,0
standalone-race-2-clean-clear,EMBER,1,4,7.580,174.920,0,0
standalone-race-2-clean-clear,GOLD,1,6,8.100,175.180,0,0
standalone-race-2-clean-clear,YOU reference pilot,1,4,7.540,179.180,0,0
standalone-race-2-clean-clear,BLUE,1,4,8.040,181.440,0,0
standalone-race-2-clean-clear,EMBER,1,5,6.780,181.700,0,0
standalone-race-2-clean-clear,GOLD,1,7,8.520,183.700,0,0
standalone-race-2-clean-clear,YOU reference pilot,1,5,6.780,185.960,0,0
standalone-race-2-clean-clear,BLUE,1,5,6.760,188.200,0,0
standalone-race-2-clean-clear,EMBER,1,6,9.280,190.980,0,0
standalone-race-2-clean-clear,GOLD,1,8,7.780,191.480,0,0
standalone-race-2-clean-clear,YOU reference pilot,1,6,9.020,194.980,0,0
standalone-race-2-clean-clear,BLUE,1,6,9.300,197.500,0,0
standalone-race-2-clean-clear,GOLD,1,9,6.520,198.000,0,0
standalone-race-2-clean-clear,EMBER,1,7,8.780,199.760,0,0
standalone-race-2-clean-clear,YOU reference pilot,1,7,8.580,203.560,0,0
standalone-race-2-clean-clear,GOLD,1,10,6.060,204.060,0,0
standalone-race-2-clean-clear,BLUE,1,7,9.580,207.080,0,0
standalone-race-2-clean-clear,EMBER,1,8,7.820,207.580,0,0
standalone-race-2-clean-clear,GOLD,1,11,5.520,209.580,0,0
standalone-race-2-clean-clear,YOU reference pilot,1,8,8.300,211.860,0,0
standalone-race-2-clean-clear,EMBER,1,9,7.280,214.860,0,0
standalone-race-2-clean-clear,BLUE,1,8,9.040,216.120,0,0
standalone-race-2-clean-clear,GOLD,1,12,7.280,216.860,0,0
standalone-race-2-clean-clear,YOU reference pilot,1,9,7.260,219.120,0,0
standalone-race-2-clean-clear,EMBER,1,10,6.260,221.120,0,0
standalone-race-2-clean-clear,GOLD,1,13,4.520,221.380,0,0
standalone-race-2-clean-clear,BLUE,1,9,7.780,223.900,0,0
standalone-race-2-clean-clear,YOU reference pilot,1,10,6.280,225.400,0,0
standalone-race-2-clean-clear,GOLD,1,14,4.280,225.660,0,0
standalone-race-2-clean-clear,EMBER,1,11,6.040,227.160,0,0
standalone-race-2-clean-clear,GOLD,1,15,4.000,229.660,0,0
standalone-race-2-clean-clear,BLUE,1,10,6.260,230.160,0,0
standalone-race-2-clean-clear,YOU reference pilot,1,11,6.000,231.400,0,0
standalone-race-2-clean-clear,GOLD,1,16,4.760,234.420,0,0
standalone-race-2-clean-clear,EMBER,1,12,8.500,235.660,0,0
standalone-race-2-clean-clear,BLUE,1,11,5.760,235.920,0,0
standalone-race-2-clean-clear,YOU reference pilot,1,12,8.520,239.920,0,0
standalone-race-2-clean-clear,GOLD,1,17,6.000,240.420,0,0
standalone-race-2-clean-clear,EMBER,1,13,5.260,240.920,0,0
standalone-race-2-clean-clear,BLUE,1,12,7.760,243.680,0,0
standalone-race-2-clean-clear,GOLD,1,18,4.500,244.920,0,0
standalone-race-2-clean-clear,YOU reference pilot,1,13,5.260,245.180,0,0
standalone-race-2-clean-clear,EMBER,1,14,5.000,245.920,0,0
standalone-race-2-clean-clear,BLUE,1,13,4.740,248.420,0,0
standalone-race-2-clean-clear,GOLD,1,19,4.260,249.180,0,0
standalone-race-2-clean-clear,YOU reference pilot,1,14,5.260,250.440,0,0
standalone-race-2-clean-clear,EMBER,1,15,4.760,250.680,0,0
standalone-race-2-clean-clear,BLUE,1,14,5.760,254.180,0,0
