action,time,x,y,z,speed,grounded,immersion
moto settle J1 flowing creek3,0.560,362.546,73.743,234.861,0.000,4,1.000
moto settle J1 flowing creek3,0.580,362.546,73.744,234.861,0.000,4,1.000
moto settle J1 flowing creek3,0.600,362.546,73.744,234.861,0.000,4,1.000
moto settle J1 flowing creek3,0.620,362.546,73.744,234.861,0.000,4,1.000
moto settle J1 flowing creek3,0.640,362.546,73.744,234.861,0.000,4,1.000
moto settle J1 flowing creek3,0.660,362.546,73.744,234.861,0.000,4,1.000
moto settle J1 flowing creek3,0.680,362.546,73.744,234.861,0.000,4,1.000
moto settle J1 flowing creek3,0.700,362.546,73.744,234.861,0.000,4,1.000
moto settle J1 flowing creek3,0.720,362.546,73.744,234.861,0.000,4,1.000
moto settle J1 flowing creek3,0.740,362.546,73.744,234.861,0.000,4,1.000
moto settle J1 flowing creek3,0.760,362.546,73.745,234.861,0.000,4,1.000
moto settle J1 flowing creek3,0.780,362.546,73.745,234.861,0.000,4,1.000
moto settle J1 flowing creek3,0.800,362.546,73.745,234.861,0.000,4,1.000
moto settle J1 flowing creek3,0.820,362.546,73.745,234.861,0.000,4,1.000
moto settle J1 flowing creek3,0.840,362.546,73.745,234.861,0.000,4,1.000
moto settle J1 flowing creek3,0.860,362.546,73.745,234.861,0.000,4,1.000
moto settle J1 flowing creek3,0.880,362.546,73.745,234.861,0.000,4,1.000
moto settle J1 flowing creek3,0.900,362.546,73.745,234.861,0.000,4,1.000
moto settle J1 flowing creek3,0.920,362.546,73.745,234.861,0.000,4,1.000
moto settle J1 flowing creek3,0.940,362.546,73.745,234.861,0.000,4,1.000
moto settle J1 flowing creek3,0.960,362.546,73.745,234.861,0.000,4,1.000
moto settle J1 flowing creek3,0.980,362.546,73.745,234.861,0.000,4,1.000
water turn,0.000,362.546,73.745,234.861,0.000,4,1.000
water turn,0.020,362.543,73.744,234.861,0.173,4,1.000
water turn,0.040,362.536,73.744,234.861,0.342,4,1.000
water turn,0.060,362.526,73.744,234.861,0.507,4,1.000
water turn,0.080,362.512,73.744,234.861,0.668,4,1.000
water turn,0.100,362.496,73.744,234.861,0.826,4,1.000
water turn,0.120,362.476,73.744,234.861,0.980,4,1.000
water turn,0.140,362.454,73.744,234.861,1.131,4,1.000
water turn,0.160,362.428,73.744,234.861,1.279,4,1.000
water turn,0.180,362.400,73.744,234.861,1.423,4,1.000
water turn,0.200,362.368,73.744,234.861,1.564,4,1.000
water turn,0.220,362.334,73.744,234.862,1.702,4,1.000
water turn,0.240,362.297,73.744,234.862,1.837,4,1.000
water turn,0.260,362.258,73.744,234.862,1.969,4,1.000
water turn,0.280,362.216,73.744,234.862,2.098,4,1.000
water turn,0.300,362.172,73.744,234.863,2.224,4,1.000
water turn,0.320,362.125,73.744,234.864,2.347,4,1.000
water turn,0.340,362.075,73.744,234.864,2.468,4,1.000
water turn,0.360,362.024,73.744,234.865,2.586,4,1.000
water turn,0.380,361.970,73.744,234.867,2.701,4,1.000
water turn,0.400,361.913,73.744,234.868,2.813,4,1.000
water turn,0.420,361.855,73.744,234.870,2.923,4,1.000
water turn,0.440,361.794,73.744,234.872,3.031,4,1.000
water turn,0.460,361.732,73.744,234.874,3.136,4,1.000
water turn,0.480,361.667,73.744,234.876,3.239,4,1.000
water turn,0.500,361.600,73.744,234.879,3.340,4,1.000
water turn,0.520,361.532,73.744,234.883,3.438,4,1.000
water turn,0.540,361.461,73.744,234.886,3.534,4,1.000
water turn,0.560,361.388,73.744,234.890,3.628,4,1.000
water turn,0.580,361.314,73.744,234.895,3.719,4,1.000
water turn,0.600,361.238,73.744,234.900,3.809,4,1.000
water turn,0.620,361.160,73.744,234.906,3.897,4,1.000
water turn,0.640,361.081,73.744,234.912,3.982,4,1.000
water turn,0.660,361.000,73.744,234.919,4.066,4,1.000
water turn,0.680,360.917,73.744,234.926,4.148,4,1.000
stop reverse,0.000,360.833,73.744,234.935,4.228,4,1.000
stop reverse,0.020,360.756,73.744,234.942,3.886,4,1.000
stop reverse,0.040,360.685,73.744,234.950,3.552,4,1.000
stop reverse,0.060,360.621,73.744,234.957,3.224,4,1.000
stop reverse,0.080,360.564,73.743,234.963,2.902,4,1.000
stop reverse,0.100,360.513,73.743,234.969,2.587,4,1.000
stop reverse,0.120,360.468,73.743,234.974,2.277,4,1.000
stop reverse,0.140,360.429,73.743,234.979,1.972,4,1.000
stop reverse,0.160,360.396,73.744,234.983,1.674,4,1.000
stop reverse,0.180,360.369,73.745,234.986,1.381,4,1.000
stop reverse,0.200,360.348,73.746,234.988,1.093,4,1.000
stop reverse,0.220,360.332,73.747,234.990,0.811,4,1.000
stop reverse,0.240,360.322,73.748,234.991,0.534,4,1.000
stop reverse,0.260,360.313,73.750,234.992,0.454,4,1.000
stop reverse,0.280,360.306,73.751,234.992,0.376,4,1.000
stop reverse,0.300,360.300,73.752,234.992,0.298,4,1.000
stop reverse,0.320,360.296,73.754,234.993,0.223,4,1.000
stop reverse,0.340,360.293,73.755,234.992,0.148,4,1.000
stop reverse,0.360,360.291,73.756,234.992,0.075,4,1.000
stop reverse,0.380,360.292,73.757,234.991,0.003,4,1.000
stop reverse,0.400,360.293,73.758,234.991,-0.068,4,1.000
stop reverse,0.420,360.296,73.759,234.990,-0.137,4,1.000
stop reverse,0.440,360.300,73.760,234.988,-0.204,4,1.000
stop reverse,0.460,360.305,73.761,234.987,-0.270,4,1.000
stop reverse,0.480,360.312,73.761,234.986,-0.334,4,1.000
stop reverse,0.500,360.320,73.761,234.984,-0.396,4,1.000
stop reverse,0.520,360.329,73.762,234.982,-0.457,4,1.000
stop reverse,0.540,360.339,73.762,234.980,-0.517,4,1.000
stop reverse,0.560,360.350,73.762,234.978,-0.574,4,1.000
stop reverse,0.580,360.362,73.761,234.975,-0.631,4,1.000
stop reverse,0.600,360.376,73.761,234.973,-0.686,4,1.000
stop reverse,0.620,360.390,73.761,234.970,-0.739,4,1.000
stop reverse,0.640,360.406,73.760,234.967,-0.791,4,1.000
stop reverse,0.660,360.423,73.760,234.964,-0.842,4,1.000
stop reverse,0.680,360.440,73.760,234.961,-0.892,4,1.000
stop reverse,0.700,360.459,73.759,234.958,-0.940,4,1.000
stop reverse,0.720,360.478,73.758,234.955,-0.987,4,1.000
stop reverse,0.740,360.498,73.758,234.951,-1.033,4,1.000
stop reverse,0.760,360.519,73.757,234.947,-1.077,4,1.000
stop reverse,0.780,360.541,73.757,234.944,-1.121,4,1.000
stop reverse,0.800,360.564,73.756,234.940,-1.163,4,1.000
stop reverse,0.820,360.588,73.755,234.936,-1.204,4,1.000
stop reverse,0.840,360.612,73.755,234.932,-1.244,4,1.000
stop reverse,0.860,360.638,73.754,234.928,-1.283,4,1.000
stop reverse,0.880,360.664,73.753,234.924,-1.321,4,1.000
stop reverse,0.900,360.691,73.752,234.919,-1.358,4,1.000
stop reverse,0.920,360.718,73.751,234.915,-1.394,4,1.000
stop reverse,0.940,360.746,73.751,234.911,-1.429,4,1.000
stop reverse,0.960,360.775,73.750,234.907,-1.463,4,1.000
stop reverse,0.980,360.805,73.749,234.902,-1.497,4,1.000
stop reverse,1.000,360.835,73.747,234.898,-1.529,4,1.000
stop reverse,1.020,360.866,73.746,234.893,-1.561,4,1.000
stop reverse,1.040,360.897,73.745,234.889,-1.591,4,1.000
stop reverse,1.060,360.929,73.744,234.884,-1.621,4,1.000
stop reverse,1.080,360.961,73.743,234.879,-1.650,4,1.000
stop reverse,1.100,360.994,73.743,234.875,-1.677,4,1.000
stop reverse,1.120,361.027,73.742,234.870,-1.704,4,1.000
stop reverse,1.140,361.061,73.741,234.865,-1.730,4,1.000
stop reverse,1.160,361.095,73.741,234.860,-1.755,4,1.000
stop reverse,1.180,361.130,73.741,234.855,-1.779,4,1.000
stop reverse,1.200,361.166,73.740,234.850,-1.802,4,1.000
stop reverse,1.220,361.202,73.740,234.844,-1.825,4,1.000
stop reverse,1.240,361.238,73.740,234.839,-1.846,4,1.000
stop reverse,1.260,361.275,73.740,234.834,-1.867,4,1.000
stop reverse,1.280,361.312,73.740,234.829,-1.887,4,1.000
stop reverse,1.300,361.349,73.741,234.823,-1.907,4,1.000
stop reverse,1.320,361.387,73.741,234.818,-1.926,4,1.000
stop reverse,1.340,361.426,73.741,234.812,-1.944,4,1.000
stop reverse,1.360,361.464,73.741,234.807,-1.962,4,1.000
stop reverse,1.380,361.504,73.742,234.801,-1.980,4,1.000
stop reverse,1.400,361.543,73.742,234.795,-1.996,4,1.000
stop reverse,1.420,361.583,73.742,234.789,-2.013,4,1.000
stop reverse,1.440,361.623,73.743,234.784,-2.029,4,1.000
stop reverse,1.460,361.663,73.743,234.778,-2.044,4,1.000
stop reverse,1.480,361.704,73.743,234.772,-2.059,4,1.000
stop reverse,1.500,361.745,73.744,234.766,-2.074,4,1.000
stop reverse,1.520,361.786,73.744,234.760,-2.088,4,1.000
stop reverse,1.540,361.828,73.744,234.754,-2.102,4,1.000
stop reverse,1.560,361.870,73.744,234.748,-2.115,4,1.000
stop reverse,1.580,361.912,73.745,234.742,-2.128,4,1.000
stop reverse,1.600,361.954,73.745,234.736,-2.141,4,1.000
stop reverse,1.620,361.997,73.745,234.729,-2.154,4,1.000
stop reverse,1.640,362.040,73.745,234.723,-2.166,4,1.000
stop reverse,1.660,362.083,73.745,234.717,-2.178,4,1.000
stop reverse,1.680,362.126,73.745,234.711,-2.189,4,1.000
stop reverse,1.700,362.170,73.745,234.704,-2.201,4,1.000
stop reverse,1.720,362.214,73.745,234.698,-2.212,4,1.000
stop reverse,1.740,362.258,73.745,234.692,-2.222,4,1.000
stop reverse,1.760,362.302,73.745,234.685,-2.233,4,1.000
stop reverse,1.780,362.346,73.745,234.679,-2.243,4,1.000
stop reverse,1.800,362.391,73.745,234.672,-2.253,4,1.000
stop reverse,1.820,362.436,73.745,234.666,-2.263,4,1.000
stop reverse,1.840,362.481,73.745,234.659,-2.272,4,1.000
stop reverse,1.860,362.526,73.745,234.653,-2.281,4,1.000
stop reverse,1.880,362.571,73.745,234.646,-2.290,4,1.000
stop reverse,1.900,362.617,73.745,234.639,-2.299,4,1.000
stop reverse,1.920,362.662,73.745,234.633,-2.308,4,1.000
stop reverse,1.940,362.708,73.745,234.626,-2.316,4,1.000
stop reverse,1.960,362.754,73.744,234.619,-2.324,4,1.000
stop reverse,1.980,362.800,73.744,234.612,-2.332,4,1.000
stop reverse,2.000,362.847,73.744,234.606,-2.340,4,1.000
drive out motoJ1 flowing creek3,0.000,362.546,73.755,234.861,0.000,4,0.050
drive out motoJ1 flowing creek3,0.020,362.539,73.755,234.861,0.350,4,0.100
drive out motoJ1 flowing creek3,0.040,362.525,73.755,234.861,0.689,4,0.150
drive out motoJ1 flowing creek3,0.060,362.505,73.754,234.861,1.015,4,0.200
drive out motoJ1 flowing creek3,0.080,362.479,73.753,234.861,1.327,4,0.250
drive out motoJ1 flowing creek3,0.000,362.446,73.752,234.861,1.627,4,0.300
drive out motoJ1 flowing creek3,0.020,362.408,73.751,234.861,1.913,4,0.350
drive out motoJ1 flowing creek3,0.040,362.364,73.750,234.861,2.184,4,0.400
drive out motoJ1 flowing creek3,0.060,362.315,73.749,234.861,2.442,4,0.450
drive out motoJ1 flowing creek3,0.080,362.262,73.748,234.861,2.684,4,0.500
drive out motoJ1 flowing creek3,0.100,362.203,73.747,234.861,2.912,4,0.550
drive out motoJ1 flowing creek3,0.000,362.141,73.746,234.861,3.125,4,0.600
drive out motoJ1 flowing creek3,0.020,362.074,73.746,234.861,3.323,4,0.650
drive out motoJ1 flowing creek3,0.040,362.004,73.745,234.861,3.506,4,0.700
drive out motoJ1 flowing creek3,0.060,361.931,73.744,234.861,3.674,4,0.750
drive out motoJ1 flowing creek3,0.080,361.854,73.744,234.861,3.827,4,0.800
drive out motoJ1 flowing creek3,0.100,361.775,73.744,234.861,3.964,4,0.850
drive out motoJ1 flowing creek3,0.000,361.693,73.743,234.861,4.086,4,0.900
drive out motoJ1 flowing creek3,0.020,361.609,73.743,234.861,4.193,4,0.950
drive out motoJ1 flowing creek3,0.040,361.524,73.743,234.861,4.285,4,1.000
drive out motoJ1 flowing creek3,0.060,361.436,73.743,234.861,4.363,4,1.000
drive out motoJ1 flowing creek3,0.080,361.348,73.743,234.861,4.439,4,1.000
drive out motoJ1 flowing creek3,0.000,361.257,73.743,234.861,4.513,4,1.000
drive out motoJ1 flowing creek3,0.020,361.166,73.743,234.861,4.585,4,1.000
drive out motoJ1 flowing creek3,0.040,361.073,73.743,234.861,4.656,4,1.000
drive out motoJ1 flowing creek3,0.060,360.978,73.743,234.861,4.725,4,1.000
drive out motoJ1 flowing creek3,0.080,360.882,73.743,234.861,4.793,4,1.000
drive out motoJ1 flowing creek3,0.100,360.785,73.743,234.861,4.859,4,1.000
drive out motoJ1 flowing creek3,0.000,360.687,73.743,234.861,4.924,4,1.000
drive out motoJ1 flowing creek3,0.020,360.587,73.744,234.861,4.987,4,1.000
drive out motoJ1 flowing creek3,0.040,360.486,73.744,234.861,5.049,4,1.000
drive out motoJ1 flowing creek3,0.060,360.384,73.745,234.861,5.109,4,1.000
drive out motoJ1 flowing creek3,0.080,360.281,73.745,234.860,5.168,4,1.000
drive out motoJ1 flowing creek3,0.100,360.176,73.746,234.860,5.226,4,1.000
drive out motoJ1 flowing creek3,0.000,360.071,73.747,234.860,5.282,4,1.000
drive out motoJ1 flowing creek3,0.020,359.965,73.748,234.859,5.337,4,1.000
drive out motoJ1 flowing creek3,0.040,359.857,73.749,234.859,5.390,4,1.000
drive out motoJ1 flowing creek3,0.060,359.749,73.751,234.858,5.427,4,1.000
drive out motoJ1 flowing creek3,0.080,359.646,73.759,234.853,5.353,4,1.000
drive out motoJ1 flowing creek3,0.000,359.543,73.768,234.848,5.365,4,1.000
drive out motoJ1 flowing creek3,0.020,359.439,73.778,234.842,5.395,4,1.000
drive out motoJ1 flowing creek3,0.040,359.335,73.788,234.837,5.424,4,1.000
drive out motoJ1 flowing creek3,0.060,359.230,73.800,234.831,5.454,4,1.000
drive out motoJ1 flowing creek3,0.080,359.124,73.813,234.826,5.481,4,1.000
drive out motoJ1 flowing creek3,0.100,359.018,73.826,234.820,5.513,4,1.000
drive out motoJ1 flowing creek3,0.000,358.911,73.840,234.815,5.546,4,1.000
drive out motoJ1 flowing creek3,0.020,358.804,73.856,234.809,5.562,4,1.000
drive out motoJ1 flowing creek3,0.040,358.696,73.873,234.803,5.586,4,1.000
drive out motoJ1 flowing creek3,0.060,358.588,73.891,234.796,5.608,4,1.000
drive out motoJ1 flowing creek3,0.080,358.479,73.909,234.790,5.629,4,0.979
drive out motoJ1 flowing creek3,0.100,358.370,73.928,234.784,5.655,4,0.950
drive out motoJ1 flowing creek3,0.000,358.261,73.947,234.778,5.686,4,0.920
drive out motoJ1 flowing creek3,0.020,358.151,73.967,234.772,5.725,4,0.889
drive out motoJ1 flowing creek3,0.040,358.040,73.989,234.765,5.770,4,0.857
drive out motoJ1 flowing creek3,0.060,357.928,74.011,234.759,5.821,4,0.822
drive out motoJ1 flowing creek3,0.080,357.816,74.035,234.752,5.879,4,0.784
drive out motoJ1 flowing creek3,0.100,357.703,74.061,234.745,5.945,4,0.745
drive out motoJ1 flowing creek3,0.000,357.588,74.089,234.738,6.020,4,0.702
drive out motoJ1 flowing creek3,0.020,357.472,74.119,234.731,6.104,4,0.656
drive out motoJ1 flowing creek3,0.040,357.354,74.150,234.724,6.198,4,0.608
drive out motoJ1 flowing creek3,0.060,357.234,74.183,234.716,6.303,4,0.558
drive out motoJ1 flowing creek3,0.080,357.112,74.217,234.708,6.419,4,0.508
drive out motoJ1 flowing creek3,0.000,356.987,74.254,234.700,6.547,4,0.458
drive out motoJ1 flowing creek3,0.020,356.860,74.291,234.691,6.687,4,0.408
drive out motoJ1 flowing creek3,0.040,356.731,74.330,234.683,6.839,4,0.358
drive out motoJ1 flowing creek3,0.060,356.598,74.371,234.674,7.003,4,0.308
drive out motoJ1 flowing creek3,0.080,356.461,74.412,234.665,7.179,4,0.258
drive out motoJ1 flowing creek3,0.100,356.321,74.455,234.655,7.367,4,0.208
drive out motoJ1 flowing creek3,0.000,356.177,74.500,234.646,7.568,4,0.158
drive out motoJ1 flowing creek3,0.020,356.029,74.545,234.636,7.782,4,0.108
drive out motoJ1 flowing creek3,0.040,355.876,74.592,234.626,8.009,4,0.000
drive out motoJ1 flowing creek3,0.060,355.718,74.639,234.616,8.268,4,0.000
drive out motoJ1 flowing creek3,0.080,355.555,74.688,234.606,8.526,4,0.000
drive out motoJ1 flowing creek3,0.100,355.387,74.738,234.596,8.781,4,0.000
drive out motoJ1 flowing creek3,0.000,355.214,74.788,234.585,9.034,4,0.000
drive out motoJ1 flowing creek3,0.020,355.036,74.840,234.574,9.286,4,0.000
drive out motoJ1 flowing creek3,0.040,354.854,74.893,234.564,9.536,4,0.000
drive out motoJ1 flowing creek3,0.060,354.666,74.947,234.553,9.785,4,0.000
drive out motoJ1 flowing creek3,0.080,354.473,75.002,234.542,10.031,4,0.000
drive out motoJ1 flowing creek3,0.000,354.276,75.058,234.531,10.276,4,0.000
drive out motoJ1 flowing creek3,0.020,354.074,75.115,234.520,10.520,4,0.000
drive out motoJ1 flowing creek3,0.040,353.868,75.173,234.509,10.761,4,0.000
drive out motoJ1 flowing creek3,0.060,353.657,75.233,234.497,11.001,4,0.000
drive out motoJ1 flowing creek3,0.080,353.442,75.295,234.486,11.239,4,0.000
drive out motoJ1 flowing creek3,0.100,353.222,75.358,234.475,11.476,4,0.000
moto settle Friend's lake - visible shoreline0,0.000,642.000,77.878,28.000,0.000,4,0.050
moto settle Friend's lake - visible shoreline0,0.020,642.000,77.877,28.000,0.000,4,0.100
moto settle Friend's lake - visible shoreline0,0.040,642.000,77.877,28.000,0.000,4,0.150
moto settle Friend's lake - visible shoreline0,0.060,642.000,77.876,28.000,0.000,4,0.200
moto settle Friend's lake - visible shoreline0,0.080,642.000,77.875,28.000,0.000,4,0.250
moto settle Friend's lake - visible shoreline0,0.100,642.000,77.874,28.000,0.000,4,0.300
moto settle Friend's lake - visible shoreline0,0.120,642.000,77.873,28.000,0.000,4,0.350
moto settle Friend's lake - visible shoreline0,0.140,642.000,77.872,28.000,0.000,4,0.400
moto settle Friend's lake - visible shoreline0,0.160,642.000,77.871,28.000,0.000,4,0.450
moto settle Friend's lake - visible shoreline0,0.180,642.000,77.870,28.000,0.000,4,0.500
moto settle Friend's lake - visible shoreline0,0.200,642.000,77.869,28.000,0.000,4,0.550
moto settle Friend's lake - visible shoreline0,0.220,642.000,77.869,28.000,0.000,4,0.600
moto settle Friend's lake - visible shoreline0,0.240,642.000,77.868,28.000,0.000,4,0.650
moto settle Friend's lake - visible shoreline0,0.260,642.000,77.867,28.000,0.000,4,0.700
moto settle Friend's lake - visible shoreline0,0.280,642.000,77.867,28.000,0.000,4,0.750
moto settle Friend's lake - visible shoreline0,0.300,642.000,77.866,28.000,0.000,4,0.800
moto settle Friend's lake - visible shoreline0,0.320,642.000,77.866,28.000,0.000,4,0.850
moto settle Friend's lake - visible shoreline0,0.340,642.000,77.865,28.000,0.000,4,0.900
moto settle Friend's lake - visible shoreline0,0.360,642.000,77.865,28.000,0.000,4,0.950
moto settle Friend's lake - visible shoreline0,0.380,642.000,77.865,28.000,0.000,4,1.000
moto settle Friend's lake - visible shoreline0,0.400,642.000,77.865,28.000,0.000,4,1.000
moto settle Friend's lake - visible shoreline0,0.420,642.000,77.865,28.000,0.000,4,1.000
moto settle Friend's lake - visible shoreline0,0.440,642.000,77.865,28.000,0.000,4,1.000
moto settle Friend's lake - visible shoreline0,0.460,642.000,77.865,28.000,0.000,4,1.000
moto settle Friend's lake - visible shoreline0,0.480,642.000,77.865,28.000,0.000,4,1.000
moto settle Friend's lake - visible shoreline0,0.500,642.000,77.865,28.000,0.000,4,1.000
moto settle Friend's lake - visible shoreline0,0.520,642.000,77.865,28.000,0.000,4,1.000
moto settle Friend's lake - visible shoreline0,0.540,642.000,77.865,28.000,0.000,4,1.000
moto settle Friend's lake - visible shoreline0,0.560,642.000,77.866,28.000,0.000,4,1.000
moto settle Friend's lake - visible shoreline0,0.580,642.000,77.866,28.000,0.000,4,1.000
moto settle Friend's lake - visible shoreline0,0.600,642.000,77.866,28.000,0.000,4,1.000
moto settle Friend's lake - visible shoreline0,0.620,642.000,77.866,28.000,0.000,4,1.000
moto settle Friend's lake - visible shoreline0,0.640,642.000,77.866,28.000,0.000,4,1.000
moto settle Friend's lake - visible shoreline0,0.660,642.000,77.866,28.000,0.000,4,1.000
moto settle Friend's lake - visible shoreline0,0.680,642.000,77.866,28.000,0.000,4,1.000
moto settle Friend's lake - visible shoreline0,0.700,642.000,77.866,28.000,0.000,4,1.000
moto settle Friend's lake - visible shoreline0,0.720,642.000,77.867,28.000,0.000,4,1.000
moto settle Friend's lake - visible shoreline0,0.740,642.000,77.867,28.000,0.000,4,1.000
moto settle Friend's lake - visible shoreline0,0.760,642.000,77.867,28.000,0.000,4,1.000
moto settle Friend's lake - visible shoreline0,0.780,642.000,77.867,28.000,0.000,4,1.000
moto settle Friend's lake - visible shoreline0,0.800,642.000,77.867,28.000,0.000,4,1.000
moto settle Friend's lake - visible shoreline0,0.820,642.000,77.867,28.000,0.000,4,1.000
moto settle Friend's lake - visible shoreline0,0.840,642.000,77.867,28.000,0.000,4,1.000
moto settle Friend's lake - visible shoreline0,0.860,642.000,77.867,28.000,0.000,4,1.000
moto settle Friend's lake - visible shoreline0,0.880,642.000,77.867,28.000,0.000,4,1.000
moto settle Friend's lake - visible shoreline0,0.900,642.000,77.867,28.000,0.000,4,1.000
moto settle Friend's lake - visible shoreline0,0.920,642.000,77.867,28.000,0.000,4,1.000
moto settle Friend's lake - visible shoreline0,0.940,642.000,77.867,28.000,0.000,4,1.000
moto settle Friend's lake - visible shoreline0,0.960,642.000,77.867,28.000,0.000,4,1.000
moto settle Friend's lake - visible shoreline0,0.980,642.000,77.867,28.000,0.000,4,1.000
water turn,0.000,642.000,77.867,28.000,0.000,4,1.000
water turn,0.020,642.000,77.867,28.003,0.173,4,1.000
water turn,0.040,642.000,77.867,28.010,0.342,4,1.000
water turn,0.060,642.000,77.867,28.020,0.507,4,1.000
water turn,0.080,642.000,77.867,28.034,0.668,4,1.000
water turn,0.100,642.000,77.867,28.050,0.826,4,1.000
water turn,0.120,642.000,77.867,28.070,0.980,4,1.000
water turn,0.140,642.000,77.867,28.093,1.131,4,1.000
water turn,0.160,642.000,77.867,28.118,1.279,4,1.000
water turn,0.180,642.000,77.867,28.147,1.423,4,1.000
water turn,0.200,642.000,77.867,28.178,1.564,4,1.000
water turn,0.220,642.000,77.867,28.212,1.702,4,1.000
water turn,0.240,642.001,77.867,28.249,1.837,4,1.000
water turn,0.260,642.001,77.867,28.288,1.969,4,1.000
water turn,0.280,642.001,77.867,28.330,2.098,4,1.000
water turn,0.300,642.002,77.867,28.374,2.224,4,1.000
water turn,0.320,642.002,77.867,28.421,2.347,4,1.000
water turn,0.340,642.003,77.867,28.471,2.468,4,1.000
water turn,0.360,642.004,77.867,28.523,2.586,4,1.000
water turn,0.380,642.005,77.867,28.577,2.701,4,1.000
water turn,0.400,642.007,77.867,28.633,2.813,4,1.000
water turn,0.420,642.008,77.867,28.691,2.923,4,1.000
water turn,0.440,642.010,77.867,28.752,3.031,4,1.000
water turn,0.460,642.013,77.867,28.815,3.136,4,1.000
water turn,0.480,642.015,77.867,28.879,3.239,4,1.000
water turn,0.500,642.018,77.867,28.946,3.340,4,1.000
water turn,0.520,642.021,77.867,29.015,3.438,4,1.000
water turn,0.540,642.025,77.867,29.085,3.534,4,1.000
water turn,0.560,642.029,77.867,29.158,3.628,4,1.000
water turn,0.580,642.034,77.867,29.232,3.719,4,1.000
water turn,0.600,642.039,77.867,29.308,3.809,4,1.000
water turn,0.620,642.045,77.867,29.386,3.897,4,1.000
water turn,0.640,642.051,77.867,29.465,3.982,4,1.000
water turn,0.660,642.058,77.867,29.546,4.066,4,1.000
water turn,0.680,642.065,77.867,29.629,4.148,4,1.000
water turn,0.700,642.073,77.867,29.713,4.228,4,1.000
water turn,0.720,642.082,77.867,29.798,4.306,4,1.000
water turn,0.740,642.092,77.867,29.886,4.382,4,1.000
water turn,0.760,642.102,77.868,29.974,4.456,4,1.000
water turn,0.780,642.113,77.868,30.064,4.529,4,1.000
water turn,0.800,642.125,77.868,30.155,4.600,4,1.000
water turn,0.820,642.137,77.869,30.248,4.669,4,1.000
water turn,0.840,642.151,77.869,30.341,4.737,4,1.000
water turn,0.860,642.165,77.870,30.436,4.803,4,1.000
water turn,0.880,642.180,77.870,30.532,4.867,4,1.000
water turn,0.900,642.196,77.871,30.629,4.930,4,1.000
water turn,0.920,642.213,77.872,30.728,4.992,4,1.000
water turn,0.940,642.231,77.873,30.827,5.051,4,1.000
water turn,0.960,642.250,77.874,30.927,5.110,4,1.000
water turn,0.980,642.270,77.875,31.028,5.166,4,1.000
water turn,1.000,642.291,77.876,31.130,5.222,4,1.000
water turn,1.020,642.313,77.877,31.233,5.276,4,1.000
water turn,1.040,642.337,77.879,31.337,5.328,4,1.000
water turn,1.060,642.361,77.881,31.442,5.379,4,1.000
water turn,1.080,642.386,77.883,31.547,5.429,4,1.000
water turn,1.100,642.413,77.885,31.653,5.477,4,1.000
water turn,1.120,642.441,77.887,31.760,5.524,4,1.000
water turn,1.140,642.469,77.889,31.867,5.570,4,1.000
water turn,1.160,642.500,77.892,31.975,5.615,4,1.000
water turn,1.180,642.531,77.895,32.083,5.658,4,1.000
water turn,1.200,642.563,77.898,32.192,5.700,4,1.000
water turn,1.220,642.597,77.901,32.302,5.740,4,1.000
water turn,1.240,642.632,77.904,32.411,5.780,4,1.000
water turn,1.260,642.668,77.908,32.522,5.818,4,1.000
water turn,1.280,642.706,77.912,32.632,5.856,4,1.000
water turn,1.300,642.745,77.916,32.743,5.892,4,1.000
water turn,1.320,642.785,77.921,32.854,5.927,4,1.000
water turn,1.340,642.826,77.925,32.966,5.961,4,1.000
water turn,1.360,642.869,77.930,33.077,5.994,4,1.000
water turn,1.380,642.913,77.935,33.189,6.026,4,1.000
water turn,1.400,642.958,77.940,33.301,6.056,4,1.000
water turn,1.420,643.005,77.945,33.413,6.086,4,1.000
water turn,1.440,643.053,77.951,33.525,6.115,4,1.000
water turn,1.460,643.103,77.957,33.637,6.144,4,1.000
water turn,1.480,643.153,77.963,33.749,6.171,4,1.000
water turn,1.500,643.205,77.969,33.861,6.197,4,1.000
water turn,1.520,643.259,77.975,33.973,6.223,4,1.000
water turn,1.540,643.314,77.981,34.085,6.248,4,1.000
water turn,1.560,643.370,77.988,34.196,6.272,4,1.000
water turn,1.580,643.428,77.994,34.308,6.295,4,1.000
water turn,1.600,643.487,78.001,34.419,6.318,4,1.000
water turn,1.620,643.547,78.008,34.530,6.340,4,1.000
water turn,1.640,643.609,78.015,34.641,6.361,4,1.000
water turn,1.660,643.672,78.022,34.752,6.381,4,0.993
water turn,1.680,643.737,78.029,34.862,6.403,4,0.982
water turn,1.700,643.803,78.036,34.972,6.428,4,0.971
water turn,1.720,643.870,78.043,35.082,6.455,4,0.960
water turn,1.740,643.939,78.051,35.191,6.484,4,0.949
water turn,1.760,644.009,78.058,35.300,6.516,4,0.937
water turn,1.780,644.081,78.066,35.409,6.550,4,0.926
water turn,1.800,644.155,78.073,35.518,6.587,4,0.914
water turn,1.820,644.230,78.081,35.627,6.627,4,0.902
water turn,1.840,644.307,78.089,35.736,6.669,4,0.890
water turn,1.860,644.386,78.097,35.844,6.714,4,0.878
water turn,1.880,644.466,78.104,35.952,6.761,4,0.866
water turn,1.900,644.548,78.112,36.061,6.810,4,0.854
water turn,1.920,644.632,78.120,36.169,6.862,4,0.842
