time,name,profile,lap,nextGate,speed,target,throttle,brake,grounded,recoveries,misses
73.140,EMBER,tourer,0,0,-0.070,0.000,0.000,0.000,4,3,0
73.140,GOLD,moto,0,6,14.056,10.000,0.000,1.000,4,1461,1
73.140,BLUE,atv,0,0,0.092,38.000,1.000,0.000,4,0,0
73.400,YOU reference pilot,original,0,0,-0.186,0.000,0.000,0.000,4,1,0
73.400,EMBER,tourer,0,0,0.162,3.374,1.000,0.000,4,3,0
73.400,GOLD,moto,0,6,9.968,10.000,0.000,0.000,4,1461,1
73.400,BLUE,atv,0,0,-0.115,0.000,0.000,0.000,4,0,0
73.680,YOU reference pilot,original,0,0,-0.194,0.000,0.000,0.000,4,1,0
73.680,EMBER,tourer,0,0,0.032,0.000,0.000,0.000,4,3,0
73.680,GOLD,moto,0,6,12.920,38.000,1.000,0.000,4,1461,1
73.680,BLUE,atv,0,0,-0.604,38.000,0.000,0.450,4,0,0
73.940,YOU reference pilot,original,0,0,-0.194,0.000,0.000,0.000,4,1,0
73.940,EMBER,tourer,0,0,-0.038,0.000,0.000,0.000,4,3,0
73.940,GOLD,moto,0,6,15.897,38.000,1.000,0.000,4,1461,1
73.940,BLUE,atv,0,0,-0.277,38.000,1.000,0.000,4,0,0
74.200,YOU reference pilot,original,0,0,-0.194,0.000,0.000,0.000,4,1,0
74.200,EMBER,tourer,0,0,-0.978,3.456,0.000,0.450,4,3,0
74.200,GOLD,moto,0,6,18.662,38.000,1.000,0.000,4,1461,1
74.200,BLUE,atv,0,0,2.113,0.000,0.000,0.623,4,0,0
74.480,YOU reference pilot,original,0,0,-0.193,0.000,0.000,0.000,4,1,0
74.480,EMBER,tourer,0,0,0.828,4.064,1.000,0.000,4,3,0
74.480,GOLD,moto,0,6,21.235,35.156,1.000,0.000,4,1461,1
74.480,BLUE,atv,0,0,-0.009,0.000,0.000,0.000,4,0,0
74.740,YOU reference pilot,original,0,0,-0.193,0.000,0.000,0.000,4,1,0
74.740,EMBER,tourer,0,0,1.386,0.000,0.000,0.400,4,3,0
74.740,GOLD,moto,0,6,23.214,36.728,1.000,0.000,4,1461,1
74.740,BLUE,atv,0,0,-0.231,0.000,0.000,0.000,4,0,0
75.000,YOU reference pilot,original,0,0,0.026,0.000,0.000,0.000,4,1,0
75.000,EMBER,tourer,0,0,0.050,0.000,0.000,0.000,4,3,0
75.000,GOLD,moto,0,7,24.850,32.713,1.000,0.000,2,1461,2
75.000,BLUE,atv,0,0,-0.255,0.000,0.000,0.000,4,0,0
75.280,YOU reference pilot,original,0,0,-0.130,0.000,0.000,0.000,4,1,0
75.280,EMBER,tourer,0,0,-0.133,0.000,0.000,0.000,4,3,0
75.280,GOLD,moto,0,7,26.472,44.445,1.000,0.000,2,1461,2
75.280,BLUE,atv,0,0,-0.257,0.000,0.000,0.000,4,0,0
75.540,YOU reference pilot,original,0,0,-0.034,0.000,0.000,0.000,4,1,0
75.540,EMBER,tourer,0,0,-0.149,0.000,0.000,0.000,4,3,0
75.540,GOLD,moto,0,7,25.311,40.263,1.000,0.000,0,1461,2
75.540,BLUE,atv,0,0,-0.258,0.000,0.000,0.000,4,0,0
75.800,YOU reference pilot,original,0,0,0.169,38.000,1.000,0.000,4,1,0
75.800,EMBER,tourer,0,0,-0.150,0.000,0.000,0.000,4,3,0
75.800,GOLD,moto,0,7,22.720,38.000,1.000,0.000,0,1461,2
75.800,BLUE,atv,0,0,-0.106,0.000,0.000,0.000,4,0,0
76.080,YOU reference pilot,original,0,0,-0.044,0.000,0.000,0.000,4,1,0
76.080,EMBER,tourer,0,0,-0.149,0.000,0.000,0.000,4,3,0
76.080,GOLD,moto,0,7,19.413,38.000,1.000,0.000,0,1461,2
76.080,BLUE,atv,0,0,-0.244,0.000,0.000,0.000,4,0,0
76.340,YOU reference pilot,original,0,0,0.155,38.000,1.000,0.000,4,1,0
76.340,EMBER,tourer,0,0,-0.148,0.000,0.000,0.000,4,3,0
76.340,GOLD,moto,0,7,15.680,38.000,1.000,0.000,0,1461,2
76.340,BLUE,atv,0,0,0.369,0.000,0.000,0.000,4,0,0
76.600,YOU reference pilot,original,0,0,-0.038,0.000,0.000,0.000,4,1,0
76.600,EMBER,tourer,0,0,-0.147,0.000,0.000,0.000,4,3,0
76.600,GOLD,moto,0,7,11.685,38.000,1.000,0.000,0,1461,2
76.600,BLUE,atv,0,0,-0.190,0.000,0.000,0.000,4,0,0
76.880,YOU reference pilot,original,0,0,0.077,0.000,0.000,0.000,4,1,0
76.880,EMBER,tourer,0,0,-0.146,0.000,0.000,0.000,4,3,0
76.880,GOLD,moto,0,7,7.568,58.276,1.000,0.000,0,1461,2
76.880,BLUE,atv,0,0,0.349,38.000,1.000,0.000,4,0,0
77.140,YOU reference pilot,original,0,0,-0.048,0.000,0.000,0.000,4,1,0
77.140,EMBER,tourer,0,0,-0.145,0.000,0.000,0.000,4,3,0
77.140,GOLD,moto,0,7,7.617,58.276,1.000,0.000,4,1461,2
77.140,BLUE,atv,0,0,0.119,38.000,1.000,0.000,4,0,0
77.400,YOU reference pilot,original,0,0,0.113,0.000,0.000,0.000,4,1,0
77.400,EMBER,tourer,0,0,-0.144,0.000,0.000,0.000,4,3,0
77.400,GOLD,moto,0,7,10.070,58.276,1.000,0.000,4,1461,2
77.400,BLUE,atv,0,0,0.162,38.000,1.000,0.000,4,0,0
77.680,YOU reference pilot,original,0,0,-0.067,0.000,0.000,0.000,4,1,0
77.680,EMBER,tourer,0,0,-0.143,0.000,0.000,0.000,4,3,0
77.680,GOLD,moto,0,7,13.410,58.276,1.000,0.000,4,1461,2
77.680,BLUE,atv,0,0,0.009,0.000,0.000,0.000,4,0,0
77.940,YOU reference pilot,original,0,0,-0.661,38.000,0.000,0.450,4,1,0
77.940,EMBER,tourer,0,0,-0.142,0.000,0.000,0.000,4,3,0
77.940,GOLD,moto,0,7,16.904,58.276,1.000,0.000,4,1461,2
77.940,BLUE,atv,0,0,0.076,38.000,1.000,0.000,4,0,0
78.200,YOU reference pilot,original,0,0,-0.179,38.000,1.000,0.000,4,1,0
78.200,EMBER,tourer,0,0,-0.141,0.000,0.000,0.000,4,3,0
78.200,GOLD,moto,0,7,20.168,58.276,1.000,0.000,4,1461,2
78.200,BLUE,atv,0,0,-0.177,0.000,0.000,0.000,4,0,0
78.480,YOU reference pilot,original,0,0,2.145,0.000,0.000,0.618,4,1,0
78.480,EMBER,tourer,0,0,-0.140,0.000,0.000,0.000,4,3,0
78.480,GOLD,moto,0,7,23.178,58.276,1.000,0.000,4,1461,2
78.480,BLUE,atv,0,0,0.023,0.000,0.000,0.000,4,0,0
78.740,YOU reference pilot,original,0,0,0.145,0.000,0.000,0.000,4,1,0
78.740,EMBER,tourer,0,0,-0.139,0.000,0.000,0.000,4,3,0
78.740,GOLD,moto,0,7,25.589,58.276,1.000,0.000,4,1461,2
78.740,BLUE,atv,0,0,-0.227,0.000,0.000,0.000,4,0,0
79.000,YOU reference pilot,original,0,0,-0.159,0.000,0.000,0.000,4,1,0
79.000,EMBER,tourer,0,0,-0.138,0.000,0.000,0.000,4,3,0
79.000,GOLD,moto,0,7,27.707,58.276,1.000,0.000,4,1461,2
79.000,BLUE,atv,0,0,-0.102,0.000,0.000,0.000,4,0,0
79.280,YOU reference pilot,original,0,0,-0.193,0.000,0.000,0.000,4,1,0
79.280,EMBER,tourer,0,0,-0.137,0.000,0.000,0.000,4,3,0
79.280,GOLD,moto,0,7,29.677,58.276,1.000,0.000,4,1461,2
79.280,BLUE,atv,0,0,0.155,0.000,0.000,0.450,4,0,0
79.540,YOU reference pilot,original,0,0,-0.195,0.000,0.000,0.000,4,1,0
79.540,EMBER,tourer,0,0,-0.135,0.000,0.000,0.000,4,3,0
79.540,GOLD,moto,0,7,31.338,58.276,1.000,0.000,4,1461,2
79.540,BLUE,atv,0,0,-1.012,38.000,0.000,0.450,4,0,0
79.800,YOU reference pilot,original,0,0,-0.195,0.000,0.000,0.000,4,1,0
79.800,EMBER,tourer,0,0,-0.296,0.000,0.000,0.450,4,3,0
79.800,GOLD,moto,0,7,32.928,58.276,1.000,0.000,4,1461,2
79.800,BLUE,atv,0,0,0.902,38.000,1.000,0.000,4,0,0
80.080,YOU reference pilot,original,0,0,-0.194,0.000,0.000,0.000,4,1,0
80.080,EMBER,tourer,0,0,-0.517,0.000,0.000,0.450,4,3,0
80.080,GOLD,moto,0,7,34.539,58.276,1.000,0.000,4,1461,2
80.080,BLUE,atv,0,0,0.862,0.000,0.000,0.261,4,0,0
80.340,YOU reference pilot,original,0,0,-0.194,0.000,0.000,0.000,4,1,0
80.340,EMBER,tourer,0,0,-0.532,0.000,0.000,0.450,4,3,0
80.340,GOLD,moto,0,7,35.920,58.276,1.000,0.000,4,1461,2
80.340,BLUE,atv,0,0,-0.133,0.000,0.000,0.000,4,0,0
80.600,YOU reference pilot,original,0,0,-0.193,0.000,0.000,0.000,4,1,0
80.600,EMBER,tourer,0,0,-0.525,0.000,0.000,0.450,4,3,0
80.600,GOLD,moto,0,7,37.206,58.276,1.000,0.000,4,1461,2
80.600,BLUE,atv,0,0,-0.244,0.000,0.000,0.000,4,0,0
80.880,YOU reference pilot,original,0,0,-0.127,0.000,0.000,0.000,4,1,0
80.880,EMBER,tourer,0,0,-0.517,0.000,0.000,0.450,4,3,0
80.880,GOLD,moto,0,7,38.519,58.276,1.000,0.000,4,1461,2
80.880,BLUE,atv,0,0,-0.256,0.000,0.000,0.000,4,0,0
81.140,YOU reference pilot,original,0,0,0.027,0.000,0.000,0.000,4,1,0
81.140,EMBER,tourer,0,0,-0.510,0.000,0.000,0.450,4,3,0
81.140,GOLD,moto,0,7,39.231,58.276,1.000,0.000,1,1461,2
81.140,BLUE,atv,0,0,-0.257,0.000,0.000,0.000,4,0,0
81.400,YOU reference pilot,original,0,0,-0.087,0.000,0.000,0.000,4,1,0
81.400,EMBER,tourer,0,0,-0.503,0.000,0.000,0.450,4,3,0
81.400,GOLD,moto,0,7,39.420,58.276,1.000,0.000,0,1461,2
81.400,BLUE,atv,0,0,-0.258,0.000,0.000,0.000,4,0,0
81.680,YOU reference pilot,original,0,0,-0.010,0.000,0.000,0.000,4,1,0
81.680,EMBER,tourer,0,0,-0.495,0.000,0.000,0.450,4,3,0
81.680,GOLD,moto,0,7,39.189,58.276,1.000,0.000,0,1461,2
81.680,BLUE,atv,0,0,-0.182,0.000,0.000,0.000,4,0,0
81.940,YOU reference pilot,original,0,0,0.186,38.000,1.000,0.000,4,1,0
81.940,EMBER,tourer,0,0,-0.487,0.000,0.000,0.450,4,3,0
81.940,GOLD,moto,0,7,39.054,58.276,1.000,0.000,0,1461,2
81.940,BLUE,atv,0,0,-0.249,0.000,0.000,0.000,4,0,0
82.200,YOU reference pilot,original,0,0,0.010,0.000,0.000,0.000,4,1,0
82.200,EMBER,tourer,0,0,-0.478,0.000,0.000,0.450,4,3,0
82.200,GOLD,moto,0,7,38.950,58.276,1.000,0.000,0,1461,2
82.200,BLUE,atv,0,0,-0.030,0.000,0.000,0.000,4,0,0
82.480,YOU reference pilot,original,0,0,0.157,38.000,1.000,0.000,4,1,0
82.480,EMBER,tourer,0,0,-0.470,0.000,0.000,0.450,4,3,0
82.480,GOLD,moto,0,7,40.096,58.276,1.000,0.000,4,1461,2
82.480,BLUE,atv,0,0,-0.049,0.000,0.000,0.000,4,0,0
82.740,YOU reference pilot,original,0,0,-0.019,0.000,0.000,0.000,4,1,0
82.740,EMBER,tourer,0,0,-0.462,0.000,0.000,0.450,4,3,0
82.740,GOLD,moto,0,7,41.627,58.276,1.000,0.000,4,1461,2
82.740,BLUE,atv,0,0,-0.235,0.000,0.000,0.000,4,0,0
83.000,YOU reference pilot,original,0,0,0.158,38.000,1.000,0.000,4,1,0
83.000,EMBER,tourer,0,0,-0.006,0.000,0.000,0.000,4,3,0
83.000,GOLD,moto,0,8,43.134,58.276,1.000,0.000,4,1461,2
83.000,BLUE,atv,0,0,-0.063,0.000,0.000,0.000,4,0,0
83.280,YOU reference pilot,original,0,0,-0.046,0.000,0.000,0.000,4,1,0
83.280,EMBER,tourer,0,0,-0.001,0.000,0.000,0.000,4,3,0
83.280,GOLD,moto,0,8,44.103,58.276,1.000,0.000,4,1461,2
83.280,BLUE,atv,0,0,0.063,38.000,1.000,0.000,4,0,0
83.540,YOU reference pilot,original,0,0,0.143,38.000,1.000,0.000,4,1,0
83.540,EMBER,tourer,0,0,-0.040,0.000,0.000,0.000,4,3,0
83.540,GOLD,moto,0,8,44.705,55.979,1.000,0.000,4,1461,2
83.540,BLUE,atv,0,0,0.135,38.000,1.000,0.000,4,0,0
83.800,YOU reference pilot,original,0,0,-1.064,38.000,0.000,0.450,4,1,0
83.800,EMBER,tourer,0,0,0.113,0.000,0.000,0.000,4,3,0
83.800,GOLD,moto,0,8,45.392,52.627,1.000,0.000,4,1461,2
83.800,BLUE,atv,0,0,-0.170,0.000,0.000,0.000,4,0,0
84.080,YOU reference pilot,original,0,0,1.060,38.000,1.000,0.000,4,1,0
84.080,EMBER,tourer,0,0,-0.031,0.000,0.000,0.000,4,3,0
84.080,GOLD,moto,0,8,45.394,45.507,0.000,0.000,4,1461,2
84.080,BLUE,atv,0,0,-0.119,0.000,0.000,0.000,4,0,0
84.340,YOU reference pilot,original,0,0,1.162,0.000,0.000,0.339,4,1,0
84.340,EMBER,tourer,0,0,-0.044,0.000,0.000,0.000,4,3,0
84.340,GOLD,moto,0,8,42.842,43.405,0.271,0.000,4,1461,2
84.340,BLUE,atv,0,0,0.016,0.000,0.000,0.000,4,0,0
84.600,YOU reference pilot,original,0,0,-0.028,0.000,0.000,0.000,4,1,0
84.600,EMBER,tourer,0,0,-0.005,0.000,0.000,0.000,4,3,0
84.600,GOLD,moto,0,8,40.556,40.770,0.078,0.000,0,1461,2
84.600,BLUE,atv,0,0,-0.228,0.000,0.000,0.000,4,0,0
84.880,YOU reference pilot,original,0,0,-0.182,0.000,0.000,0.000,4,1,0
84.880,EMBER,tourer,0,0,-0.042,0.000,0.000,0.000,4,3,0
84.880,GOLD,moto,0,8,39.469,36.306,0.000,0.801,0,1461,2
84.880,BLUE,atv,0,0,-0.081,0.000,0.000,0.000,4,0,0
85.140,YOU reference pilot,original,0,0,-0.195,0.000,0.000,0.000,4,1,0
85.140,EMBER,tourer,0,0,0.034,0.000,0.000,0.000,4,3,0
85.140,GOLD,moto,0,8,38.089,33.976,0.000,1.000,0,1461,2
85.140,BLUE,atv,0,0,-0.272,0.000,0.000,0.450,4,0,0
