action,time,x,y,z,speed,grounded,immersion
water turn,2.720,638.861,77.867,-54.659,7.279,4,1.000
water turn,2.740,638.913,77.867,-54.523,7.286,4,1.000
water turn,2.760,638.967,77.867,-54.387,7.293,4,1.000
water turn,2.780,639.022,77.867,-54.252,7.300,4,1.000
water turn,2.800,639.080,77.867,-54.117,7.306,4,1.000
water turn,2.820,639.138,77.867,-53.983,7.313,4,1.000
water turn,2.840,639.199,77.867,-53.850,7.319,4,1.000
water turn,2.860,639.261,77.867,-53.717,7.325,4,1.000
water turn,2.880,639.325,77.867,-53.585,7.331,4,1.000
water turn,2.900,639.390,77.867,-53.453,7.337,4,1.000
water turn,2.920,639.458,77.867,-53.322,7.342,4,1.000
water turn,2.940,639.526,77.867,-53.192,7.348,4,1.000
water turn,2.960,639.597,77.867,-53.063,7.353,4,1.000
water turn,2.980,639.669,77.867,-52.934,7.359,4,1.000
stop reverse,0.000,639.743,77.867,-52.807,7.364,4,1.000
stop reverse,0.020,639.813,77.867,-52.687,6.959,4,1.000
stop reverse,0.040,639.881,77.867,-52.574,6.562,4,1.000
stop reverse,0.060,639.946,77.867,-52.469,6.174,4,1.000
stop reverse,0.080,640.008,77.867,-52.371,5.794,4,1.000
stop reverse,0.100,640.066,77.867,-52.279,5.422,4,1.000
stop reverse,0.120,640.121,77.867,-52.194,5.058,4,1.000
stop reverse,0.140,640.173,77.867,-52.116,4.700,4,1.000
stop reverse,0.160,640.221,77.867,-52.043,4.350,4,1.000
stop reverse,0.180,640.266,77.867,-51.977,4.006,4,1.000
stop reverse,0.200,640.307,77.867,-51.916,3.669,4,1.000
stop reverse,0.220,640.345,77.867,-51.861,3.339,4,1.000
stop reverse,0.240,640.379,77.867,-51.811,3.015,4,1.000
stop reverse,0.260,640.409,77.867,-51.767,2.697,4,1.000
stop reverse,0.280,640.437,77.867,-51.727,2.386,4,1.000
stop reverse,0.300,640.460,77.867,-51.693,2.081,4,1.000
stop reverse,0.320,640.481,77.867,-51.664,1.781,4,1.000
stop reverse,0.340,640.498,77.867,-51.640,1.488,4,1.000
stop reverse,0.360,640.511,77.867,-51.620,1.200,4,1.000
stop reverse,0.380,640.522,77.867,-51.605,0.917,4,1.000
stop reverse,0.400,640.529,77.867,-51.594,0.640,4,1.000
stop reverse,0.420,640.533,77.867,-51.588,0.369,4,1.000
stop reverse,0.440,640.537,77.867,-51.584,0.295,4,1.000
stop reverse,0.460,640.539,77.867,-51.580,0.222,4,1.000
stop reverse,0.480,640.541,77.867,-51.577,0.150,4,1.000
stop reverse,0.500,640.542,77.867,-51.576,0.080,4,1.000
stop reverse,0.520,640.542,77.867,-51.576,0.011,4,1.000
stop reverse,0.540,640.541,77.867,-51.577,-0.056,4,1.000
stop reverse,0.560,640.540,77.867,-51.579,-0.122,4,1.000
stop reverse,0.580,640.538,77.867,-51.582,-0.186,4,1.000
stop reverse,0.600,640.535,77.867,-51.586,-0.248,4,1.000
stop reverse,0.620,640.531,77.867,-51.591,-0.309,4,1.000
stop reverse,0.640,640.527,77.867,-51.597,-0.368,4,1.000
stop reverse,0.660,640.522,77.867,-51.604,-0.426,4,1.000
stop reverse,0.680,640.517,77.867,-51.612,-0.483,4,1.000
stop reverse,0.700,640.510,77.867,-51.620,-0.537,4,1.000
stop reverse,0.720,640.504,77.867,-51.630,-0.591,4,1.000
stop reverse,0.740,640.496,77.867,-51.641,-0.643,4,1.000
stop reverse,0.760,640.488,77.867,-51.652,-0.694,4,1.000
stop reverse,0.780,640.479,77.867,-51.664,-0.743,4,1.000
stop reverse,0.800,640.470,77.867,-51.677,-0.791,4,1.000
stop reverse,0.820,640.461,77.867,-51.690,-0.838,4,1.000
stop reverse,0.840,640.450,77.867,-51.705,-0.884,4,1.000
stop reverse,0.860,640.440,77.867,-51.720,-0.929,4,1.000
stop reverse,0.880,640.428,77.867,-51.736,-0.972,4,1.000
stop reverse,0.900,640.416,77.867,-51.752,-1.015,4,1.000
stop reverse,0.920,640.404,77.867,-51.770,-1.056,4,1.000
stop reverse,0.940,640.391,77.867,-51.787,-1.096,4,1.000
stop reverse,0.960,640.378,77.867,-51.806,-1.135,4,1.000
stop reverse,0.980,640.365,77.867,-51.825,-1.174,4,1.000
stop reverse,1.000,640.351,77.867,-51.845,-1.211,4,1.000
stop reverse,1.020,640.336,77.867,-51.865,-1.247,4,1.000
stop reverse,1.040,640.321,77.867,-51.886,-1.283,4,1.000
stop reverse,1.060,640.306,77.867,-51.907,-1.317,4,1.000
stop reverse,1.080,640.290,77.867,-51.929,-1.351,4,1.000
stop reverse,1.100,640.274,77.867,-51.952,-1.383,4,1.000
stop reverse,1.120,640.258,77.867,-51.975,-1.415,4,1.000
stop reverse,1.140,640.241,77.867,-51.999,-1.446,4,1.000
stop reverse,1.160,640.224,77.867,-52.023,-1.477,4,1.000
stop reverse,1.180,640.206,77.867,-52.047,-1.506,4,1.000
stop reverse,1.200,640.189,77.867,-52.072,-1.535,4,1.000
stop reverse,1.220,640.171,77.867,-52.098,-1.563,4,1.000
stop reverse,1.240,640.152,77.867,-52.124,-1.590,4,1.000
stop reverse,1.260,640.133,77.867,-52.150,-1.617,4,1.000
stop reverse,1.280,640.114,77.867,-52.177,-1.643,4,1.000
stop reverse,1.300,640.095,77.867,-52.204,-1.668,4,1.000
stop reverse,1.320,640.075,77.867,-52.231,-1.693,4,1.000
stop reverse,1.340,640.055,77.867,-52.259,-1.717,4,1.000
stop reverse,1.360,640.035,77.867,-52.288,-1.740,4,1.000
stop reverse,1.380,640.015,77.867,-52.316,-1.763,4,1.000
stop reverse,1.400,639.994,77.867,-52.346,-1.785,4,1.000
stop reverse,1.420,639.973,77.867,-52.375,-1.807,4,1.000
stop reverse,1.440,639.952,77.867,-52.405,-1.828,4,1.000
stop reverse,1.460,639.930,77.867,-52.435,-1.849,4,1.000
stop reverse,1.480,639.909,77.867,-52.465,-1.869,4,1.000
stop reverse,1.500,639.887,77.867,-52.496,-1.888,4,1.000
stop reverse,1.520,639.865,77.867,-52.527,-1.907,4,1.000
stop reverse,1.540,639.842,77.867,-52.558,-1.926,4,1.000
stop reverse,1.560,639.820,77.867,-52.590,-1.944,4,1.000
stop reverse,1.580,639.797,77.867,-52.622,-1.961,4,1.000
stop reverse,1.600,639.774,77.867,-52.654,-1.979,4,1.000
stop reverse,1.620,639.751,77.867,-52.687,-1.995,4,1.000
stop reverse,1.640,639.728,77.867,-52.720,-2.012,4,1.000
stop reverse,1.660,639.704,77.867,-52.753,-2.027,4,1.000
stop reverse,1.680,639.680,77.867,-52.786,-2.043,4,1.000
stop reverse,1.700,639.657,77.867,-52.819,-2.058,4,1.000
stop reverse,1.720,639.632,77.867,-52.853,-2.073,4,1.000
stop reverse,1.740,639.608,77.867,-52.887,-2.087,4,1.000
stop reverse,1.760,639.584,77.867,-52.921,-2.101,4,1.000
stop reverse,1.780,639.559,77.867,-52.956,-2.115,4,1.000
stop reverse,1.800,639.535,77.867,-52.990,-2.128,4,1.000
stop reverse,1.820,639.510,77.867,-53.025,-2.141,4,1.000
stop reverse,1.840,639.485,77.867,-53.060,-2.153,4,1.000
stop reverse,1.860,639.460,77.867,-53.096,-2.166,4,1.000
stop reverse,1.880,639.434,77.867,-53.131,-2.178,4,1.000
stop reverse,1.900,639.409,77.867,-53.167,-2.189,4,1.000
stop reverse,1.920,639.384,77.867,-53.203,-2.201,4,1.000
stop reverse,1.940,639.358,77.867,-53.239,-2.212,4,1.000
stop reverse,1.960,639.332,77.867,-53.275,-2.222,4,1.000
stop reverse,1.980,639.306,77.867,-53.311,-2.233,4,1.000
drive out,0.000,642.000,77.878,-68.000,0.000,4,0.050
drive out,0.020,642.000,77.877,-68.007,0.350,4,0.100
drive out,0.040,642.000,77.877,-68.021,0.689,4,0.150
drive out,0.060,642.000,77.876,-68.041,1.015,4,0.200
drive out,0.080,642.000,77.875,-68.068,1.327,4,0.250
drive out,0.100,642.000,77.874,-68.100,1.627,4,0.300
drive out,0.120,642.000,77.873,-68.138,1.913,4,0.350
drive out,0.140,642.000,77.872,-68.182,2.184,4,0.400
drive out,0.160,642.000,77.871,-68.231,2.442,4,0.450
drive out,0.180,642.000,77.870,-68.285,2.684,4,0.500
drive out,0.200,642.000,77.869,-68.343,2.912,4,0.550
drive out,0.220,642.000,77.869,-68.405,3.125,4,0.600
drive out,0.240,642.000,77.868,-68.472,3.323,4,0.650
drive out,0.260,642.000,77.867,-68.542,3.506,4,0.700
drive out,0.280,642.000,77.867,-68.615,3.674,4,0.750
drive out,0.300,642.000,77.866,-68.692,3.827,4,0.800
drive out,0.320,642.000,77.866,-68.771,3.964,4,0.850
drive out,0.340,642.000,77.865,-68.853,4.086,4,0.900
drive out,0.360,642.000,77.865,-68.937,4.193,4,0.950
drive out,0.380,642.000,77.865,-69.023,4.285,4,1.000
drive out,0.400,642.000,77.865,-69.110,4.363,4,1.000
drive out,0.420,642.000,77.865,-69.199,4.439,4,1.000
drive out,0.440,642.000,77.865,-69.289,4.513,4,1.000
drive out,0.460,642.000,77.865,-69.381,4.585,4,1.000
drive out,0.480,642.000,77.865,-69.474,4.656,4,1.000
drive out,0.500,642.000,77.865,-69.568,4.725,4,1.000
drive out,0.520,642.000,77.866,-69.664,4.793,4,1.000
drive out,0.540,642.000,77.866,-69.761,4.859,4,1.000
drive out,0.560,642.000,77.866,-69.859,4.924,4,1.000
drive out,0.580,642.000,77.867,-69.959,4.987,4,1.000
drive out,0.600,642.000,77.867,-70.060,5.048,4,1.000
drive out,0.620,642.000,77.868,-70.162,5.109,4,1.000
drive out,0.640,642.000,77.868,-70.265,5.168,4,1.000
drive out,0.660,642.000,77.869,-70.370,5.225,4,1.000
drive out,0.680,642.000,77.869,-70.475,5.281,4,1.000
drive out,0.700,642.000,77.870,-70.582,5.336,4,1.000
drive out,0.720,642.000,77.871,-70.689,5.390,4,1.000
drive out,0.740,642.000,77.872,-70.798,5.442,4,1.000
drive out,0.760,642.000,77.873,-70.908,5.493,4,1.000
drive out,0.780,642.000,77.874,-71.018,5.542,4,1.000
drive out,0.800,642.000,77.875,-71.130,5.591,4,1.000
drive out,0.820,642.000,77.877,-71.242,5.638,4,1.000
drive out,0.840,642.000,77.879,-71.356,5.684,4,1.000
drive out,0.860,642.000,77.880,-71.470,5.728,4,1.000
drive out,0.880,642.000,77.882,-71.585,5.772,4,1.000
drive out,0.900,642.000,77.885,-71.701,5.814,4,1.000
drive out,0.920,642.000,77.887,-71.818,5.855,4,1.000
drive out,0.940,642.000,77.890,-71.935,5.895,4,1.000
drive out,0.960,642.000,77.893,-72.053,5.934,4,1.000
drive out,0.980,642.000,77.896,-72.172,5.971,4,1.000
drive out,1.000,642.000,77.899,-72.292,6.008,4,1.000
drive out,1.020,642.000,77.903,-72.413,6.043,4,1.000
drive out,1.040,642.000,77.907,-72.534,6.078,4,1.000
drive out,1.060,642.000,77.911,-72.655,6.111,4,1.000
drive out,1.080,642.000,77.915,-72.778,6.143,4,1.000
drive out,1.100,642.000,77.920,-72.901,6.175,4,1.000
drive out,1.120,642.000,77.925,-73.024,6.205,4,1.000
drive out,1.140,642.000,77.930,-73.148,6.234,4,1.000
drive out,1.160,642.000,77.936,-73.273,6.262,4,1.000
drive out,1.180,642.000,77.942,-73.398,6.290,4,1.000
drive out,1.200,642.000,77.948,-73.524,6.316,4,1.000
drive out,1.220,642.000,77.954,-73.650,6.342,4,1.000
drive out,1.240,642.000,77.960,-73.777,6.367,4,1.000
drive out,1.260,642.000,77.967,-73.904,6.390,4,1.000
drive out,1.280,642.000,77.974,-74.032,6.413,4,1.000
drive out,1.300,642.000,77.981,-74.160,6.436,4,1.000
drive out,1.320,642.000,77.989,-74.289,6.457,4,1.000
drive out,1.340,642.000,77.996,-74.418,6.478,4,1.000
drive out,1.360,642.000,78.004,-74.547,6.498,4,1.000
drive out,1.380,642.000,78.012,-74.677,6.517,4,1.000
drive out,1.400,642.000,78.020,-74.807,6.536,4,0.996
drive out,1.420,642.000,78.029,-74.937,6.555,4,0.983
drive out,1.440,642.000,78.037,-75.068,6.577,4,0.970
drive out,1.460,642.000,78.046,-75.200,6.602,4,0.956
drive out,1.480,642.000,78.055,-75.332,6.631,4,0.943
drive out,1.500,642.000,78.064,-75.464,6.662,4,0.929
drive out,1.520,642.000,78.073,-75.597,6.697,4,0.915
drive out,1.540,642.000,78.082,-75.732,6.735,4,0.901
drive out,1.560,642.000,78.091,-75.866,6.776,4,0.886
drive out,1.580,642.000,78.101,-76.002,6.820,4,0.871
drive out,1.600,642.000,78.111,-76.139,6.867,4,0.856
drive out,1.620,642.000,78.121,-76.277,6.918,4,0.841
drive out,1.640,642.000,78.131,-76.416,6.972,4,0.826
drive out,1.660,642.000,78.141,-76.555,7.030,4,0.810
drive out,1.680,642.000,78.151,-76.697,7.090,4,0.794
drive out,1.700,642.000,78.162,-76.839,7.155,4,0.778
drive out,1.720,642.000,78.173,-76.983,7.223,4,0.761
drive out,1.740,642.000,78.183,-77.128,7.294,4,0.745
drive out,1.760,642.000,78.194,-77.275,7.369,4,0.728
drive out,1.780,642.000,78.206,-77.423,7.448,4,0.711
drive out,1.800,642.000,78.217,-77.573,7.530,4,0.693
drive out,1.820,642.000,78.229,-77.725,7.616,4,0.675
drive out,1.840,642.000,78.240,-77.879,7.706,4,0.657
drive out,1.860,642.000,78.252,-78.034,7.800,4,0.639
drive out,1.880,642.000,78.264,-78.191,7.898,4,0.620
drive out,1.900,642.000,78.276,-78.351,8.000,4,0.602
drive out,1.920,642.000,78.289,-78.512,8.106,4,0.582
drive out,1.940,642.000,78.302,-78.676,8.217,4,0.563
drive out,1.960,642.000,78.314,-78.842,8.332,4,0.543
drive out,1.980,642.000,78.327,-79.010,8.451,4,0.523
drive out,2.000,642.000,78.340,-79.181,8.575,4,0.503
drive out,2.020,642.000,78.354,-79.355,8.703,4,0.483
drive out,2.040,642.000,78.367,-79.531,8.837,4,0.462
drive out,2.060,642.000,78.381,-79.710,8.975,4,0.441
drive out,2.080,642.000,78.395,-79.892,9.119,4,0.419
drive out,2.100,642.000,78.409,-80.077,9.267,4,0.398
drive out,2.120,642.000,78.423,-80.265,9.421,4,0.376
drive out,2.140,642.000,78.437,-80.456,9.580,4,0.354
drive out,2.160,642.000,78.452,-80.650,9.745,4,0.332
drive out,2.180,642.000,78.467,-80.848,9.916,4,0.309
drive out,2.200,642.000,78.481,-81.049,10.092,4,0.286
drive out,2.220,642.000,78.496,-81.254,10.274,4,0.264
drive out,2.240,642.000,78.511,-81.463,10.463,4,0.241
drive out,2.260,642.000,78.526,-81.676,10.658,4,0.217
drive out,2.280,642.000,78.541,-81.893,10.859,4,0.194
drive out,2.300,642.000,78.556,-82.114,11.066,4,0.171
drive out,2.320,642.000,78.572,-82.339,11.281,4,0.148
drive out,2.340,642.000,78.587,-82.569,11.502,4,0.124
drive out,2.360,642.000,78.602,-82.803,11.730,4,0.101
drive out,2.380,642.000,78.617,-83.042,11.965,4,0.078
drive out,2.400,642.000,78.632,-83.286,12.207,4,0.055
drive out,2.420,642.000,78.647,-83.535,12.456,4,0.032
drive out,2.440,642.000,78.661,-83.790,12.712,4,0.010
drive out,2.460,642.000,78.675,-84.049,12.976,4,0.000
drive out,2.480,642.000,78.689,-84.314,13.242,4,0.000
drive out,2.500,642.000,78.703,-84.584,13.507,4,0.000
drive out,2.520,642.000,78.716,-84.860,13.771,4,0.000
drive out,2.540,642.000,78.729,-85.141,14.033,4,0.000
drive out,2.560,642.000,78.741,-85.427,14.294,4,0.000
drive out,2.580,642.000,78.752,-85.719,14.554,4,0.000
drive out,2.600,642.000,78.762,-86.016,14.813,4,0.000
drive out,2.620,642.000,78.772,-86.318,15.071,4,0.000
drive out,2.640,642.000,78.780,-86.625,15.328,4,0.000
drive out,2.660,642.000,78.787,-86.938,15.584,4,0.000
drive out,2.680,642.000,78.792,-87.256,15.839,4,0.000
drive out,2.700,642.000,78.796,-87.579,16.093,2,0.000
drive out,2.720,642.000,78.797,-87.907,16.348,2,0.000
drive out,2.740,642.000,78.795,-88.241,16.602,2,0.000
drive out,2.760,642.000,78.790,-88.580,16.857,2,0.000
drive out,2.780,642.000,78.783,-88.924,17.112,2,0.000
drive out,2.800,642.000,78.772,-89.274,17.366,2,0.000
drive out,2.820,642.000,78.756,-89.628,17.621,0,0.000
drive out,2.840,642.000,78.737,-89.983,17.622,0,0.000
drive out,2.860,642.000,78.714,-90.337,17.624,0,0.000
drive out,2.880,642.000,78.687,-90.691,17.629,0,0.000
drive out,2.900,642.000,78.656,-91.045,17.635,0,0.000
drive out,2.920,642.000,78.621,-91.398,17.643,0,0.000
drive out,2.940,642.000,78.582,-91.752,17.653,0,0.000
drive out,2.960,642.000,78.540,-92.105,17.664,0,0.000
drive out,2.980,642.000,78.493,-92.458,17.678,0,0.000
drive out,3.000,642.000,78.442,-92.811,17.692,0,0.000
drive out,3.020,642.000,78.388,-93.163,17.709,0,0.000
drive out,3.040,642.000,78.330,-93.516,17.727,0,0.000
drive out,3.060,642.000,78.267,-93.868,17.747,0,0.000
drive out,3.080,642.000,78.201,-94.220,17.768,0,0.000
drive out,3.100,642.000,78.131,-94.572,17.790,0,0.000
drive out,3.120,642.000,78.057,-94.924,17.814,0,0.000
drive out,3.140,642.000,77.979,-95.276,17.839,0,0.000
drive out,3.160,642.000,77.897,-95.627,17.866,0,0.000
drive out,3.180,642.000,77.812,-95.978,17.893,0,0.000
drive out,3.200,642.000,77.722,-96.329,17.922,0,0.000
drive out,3.220,642.000,77.629,-96.680,17.952,0,0.000
drive out,3.240,642.000,77.531,-97.030,17.982,0,0.000
drive out,3.260,642.000,77.430,-97.381,18.014,0,0.000
drive out,3.280,642.000,77.325,-97.731,18.047,0,0.000
drive out,3.300,642.000,77.216,-98.081,18.080,0,0.000
drive out,3.320,642.000,77.103,-98.431,18.114,0,0.000
drive out,3.340,642.000,76.987,-98.781,18.149,0,0.000
drive out,3.360,642.000,76.866,-99.130,18.185,0,0.000
drive out,3.380,642.000,76.742,-99.479,18.221,0,0.000
drive out,3.400,642.000,76.613,-99.828,18.257,0,0.000
drive out,3.420,642.000,76.481,-100.177,18.294,0,0.000
drive out,3.440,642.000,76.345,-100.526,18.331,0,0.000
drive out,3.460,642.000,76.205,-100.874,18.369,0,0.000
drive out,3.480,642.000,76.061,-101.223,18.406,0,0.000
drive out,3.500,642.000,75.914,-101.571,18.444,0,0.000
drive out,3.520,642.000,75.762,-101.919,18.482,0,0.000
drive out,3.540,642.000,75.607,-102.266,18.519,0,0.000
drive out,3.560,642.000,75.448,-102.614,18.557,0,0.000
drive out,3.580,642.000,75.285,-102.961,18.594,0,0.000
drive out,3.600,642.000,75.118,-103.309,18.631,0,0.000
drive out,3.620,642.000,74.947,-103.656,18.668,0,0.000
drive out,3.640,642.000,74.772,-104.002,18.704,0,0.000
drive out,3.660,642.000,74.594,-104.349,18.739,0,0.000
drive out,3.680,642.000,74.412,-104.696,18.774,0,0.000
drive out,3.700,642.000,74.226,-105.042,18.809,0,0.000
drive out,3.720,642.000,74.036,-105.388,18.842,0,0.000
drive out,3.740,642.000,73.842,-105.734,18.875,0,0.000
drive out,3.760,642.000,73.644,-106.080,18.907,0,0.000
drive out,3.780,642.000,73.443,-106.425,18.938,0,0.000
drive out,3.800,642.000,73.238,-106.770,18.968,0,0.000
drive out,3.820,642.000,73.028,-107.116,18.997,0,0.000
drive out,3.840,642.000,72.816,-107.461,19.024,0,0.000
drive out,3.860,642.000,72.599,-107.805,19.051,0,0.000
drive out,3.880,642.000,72.378,-108.150,19.076,0,0.000
drive out,3.900,642.000,72.154,-108.495,19.100,0,0.000
drive out,3.920,642.000,71.925,-108.839,19.122,0,0.000
drive out,3.940,642.000,71.693,-109.183,19.143,0,0.000
drive out,3.960,642.000,71.457,-109.527,19.162,0,0.000
drive out,3.980,642.000,71.218,-109.871,19.180,0,0.000
drive out,4.000,642.000,70.974,-110.214,19.196,0,0.000
drive out,4.020,642.000,70.727,-110.558,19.210,0,0.000
drive out,4.040,642.000,70.476,-110.901,19.222,0,0.000
drive out,4.060,642.000,70.221,-111.244,19.233,0,0.000
drive out,4.080,642.000,69.962,-111.587,19.242,0,0.000
drive out,4.100,642.000,69.699,-111.930,19.249,0,0.000
drive out,4.120,642.000,69.433,-112.273,19.254,0,0.000
drive out,4.140,642.000,69.162,-112.615,19.257,0,0.000
drive out,4.160,642.000,68.888,-112.957,19.258,0,0.000
drive out,4.180,642.000,68.610,-113.299,19.257,0,0.000
drive out,4.200,642.000,68.329,-113.641,19.254,0,0.000
drive out,4.220,642.000,68.043,-113.983,19.249,0,0.000
drive out,4.240,642.000,67.754,-114.325,19.242,0,0.000
drive out,4.260,642.000,67.461,-114.666,19.232,0,0.000
drive out,4.280,642.000,67.164,-115.008,19.221,0,0.000
drive out,4.300,642.000,66.863,-115.349,19.207,0,0.000
drive out,4.320,642.000,66.559,-115.690,19.191,0,0.000
drive out,4.340,642.000,66.250,-116.031,19.173,0,0.000
drive out,4.360,642.000,65.938,-116.371,19.153,0,0.000
drive out,4.380,642.000,65.622,-116.712,19.131,0,0.000
drive out,4.400,642.000,65.303,-117.052,19.106,0,0.000
drive out,4.420,642.000,64.979,-117.392,19.079,0,0.000
drive out,4.440,642.000,64.652,-117.733,19.051,0,0.000
drive out,4.460,642.000,64.321,-118.072,19.020,0,0.000
drive out,4.480,642.000,63.986,-118.412,18.986,0,0.000
drive out,4.500,642.000,63.647,-118.752,18.951,0,0.000
drive out,4.520,642.000,63.305,-119.091,18.914,0,0.000
drive out,4.540,642.000,62.958,-119.431,18.874,0,0.000
drive out,4.560,642.000,62.608,-119.770,18.832,0,0.000
drive out,4.580,642.000,62.255,-120.109,18.789,0,0.000
drive out,4.600,642.000,61.897,-120.448,18.743,0,0.000
drive out,4.620,642.000,61.536,-120.787,18.696,0,0.000
drive out,4.640,642.009,61.185,-121.136,19.176,4,0.000
drive out,4.660,642.036,60.974,-121.526,20.271,4,0.000
drive out,4.680,642.051,60.869,-121.911,19.738,4,0.000
drive out,4.700,642.063,60.785,-122.301,19.883,4,0.000
drive out,4.720,642.071,60.706,-122.697,20.152,4,0.000
drive out,4.740,642.077,60.630,-123.099,20.422,4,0.000
drive out,4.760,642.081,60.556,-123.506,20.691,4,0.000
drive out,4.780,642.084,60.483,-123.920,20.959,4,0.000
drive out,4.800,642.086,60.411,-124.338,21.225,4,0.000
drive out,4.820,642.087,60.340,-124.762,21.489,4,0.000
drive out,4.840,642.087,60.267,-125.192,21.752,4,0.000
drive out,4.860,642.086,60.194,-125.626,22.013,4,0.000
drive out,4.880,642.085,60.120,-126.066,22.273,4,0.000
drive out,4.900,642.083,60.043,-126.510,22.531,4,0.000
drive out,4.920,642.080,59.965,-126.959,22.787,4,0.000
drive out,4.940,642.078,59.885,-127.413,23.042,4,0.000
drive out,4.960,642.074,59.802,-127.872,23.296,4,0.000
drive out,4.980,642.071,59.717,-128.335,23.547,4,0.000
drive out,5.000,642.067,59.629,-128.803,23.798,4,0.000
drive out,5.020,642.062,59.539,-129.276,24.047,4,0.000
drive out,5.040,642.058,59.447,-129.753,24.294,4,0.000
drive out,5.060,642.053,59.351,-130.235,24.540,4,0.000
drive out,5.080,642.048,59.254,-130.721,24.784,4,0.000
drive out,5.100,642.042,59.154,-131.211,25.027,4,0.000
drive out,5.120,642.037,59.051,-131.706,25.269,4,0.000
drive out,5.140,642.031,58.947,-132.206,25.509,4,0.000
drive out,5.160,642.024,58.840,-132.710,25.748,4,0.000
drive out,5.180,642.018,58.732,-133.218,25.986,4,0.000
drive out,5.200,642.011,58.621,-133.731,26.222,4,0.000
drive out,5.220,642.005,58.508,-134.248,26.457,4,0.000
drive out,5.240,641.998,58.394,-134.770,26.691,4,0.000
drive out,5.260,642.094,58.302,-135.110,18.900,3,0.000
drive out,5.280,642.163,58.224,-135.477,19.234,3,0.000
drive out,5.300,642.224,58.150,-135.853,19.498,2,0.000
drive out,5.320,642.283,58.077,-136.237,19.755,2,0.000
drive out,5.340,642.341,58.003,-136.628,20.013,2,0.000
drive out,5.360,642.399,57.928,-137.024,20.275,2,0.000
drive out,5.380,642.458,57.852,-137.427,20.539,1,0.000
drive out,5.400,642.517,57.772,-137.829,20.567,1,0.000
drive out,5.420,642.577,57.691,-138.232,20.598,1,0.000
drive out,5.440,642.637,57.606,-138.635,20.630,1,0.000
drive out,5.460,642.697,57.518,-139.037,20.664,1,0.000
drive out,5.480,642.758,57.427,-139.440,20.699,0,0.000
drive out,5.500,642.818,57.331,-139.843,20.736,0,0.000
drive out,5.520,642.878,57.232,-140.245,20.774,0,0.000
drive out,5.540,642.938,57.130,-140.647,20.813,0,0.000
drive out,5.560,642.997,57.023,-141.048,20.853,0,0.000
drive out,5.580,643.056,56.912,-141.449,20.895,0,0.000
drive out,5.600,643.115,56.798,-141.851,20.938,0,0.000
drive out,5.620,643.174,56.680,-142.252,20.983,0,0.000
drive out,5.640,643.233,56.558,-142.652,21.029,1,0.000
drive out,5.660,643.292,56.433,-143.052,21.076,1,0.000
drive out,5.680,643.351,56.305,-143.452,21.123,1,0.000
drive out,5.700,643.411,56.175,-143.852,21.171,2,0.000
drive out,5.720,643.473,56.053,-144.254,21.344,2,0.000
drive out,5.740,643.537,55.932,-144.660,21.590,2,0.000
drive out,5.760,643.603,55.809,-145.071,21.840,2,0.000
drive out,5.780,643.670,55.695,-145.489,22.014,2,0.000
drive out,5.800,643.738,55.585,-145.914,22.221,2,0.000
drive out,5.820,643.807,55.474,-146.344,22.468,3,0.000
drive out,5.840,643.879,55.360,-146.778,22.732,4,0.000
drive out,5.860,643.954,55.245,-147.217,22.997,4,0.000
drive out,5.880,644.032,55.128,-147.661,23.259,4,0.000
drive out,5.900,644.112,55.009,-148.109,23.520,4,0.000
drive out,5.920,644.194,54.890,-148.562,23.780,4,0.000
drive out,5.940,644.277,54.769,-149.020,24.038,4,0.000
drive out,5.960,644.363,54.648,-149.483,24.294,4,0.000
drive out,5.980,644.450,54.527,-149.951,24.549,4,0.000
drive out,6.000,644.538,54.405,-150.423,24.802,4,0.000
drive out,6.020,644.627,54.282,-150.901,25.054,4,0.000
drive out,6.040,644.717,54.159,-151.383,25.304,4,0.000
drive out,6.060,644.809,54.035,-151.871,25.552,4,0.000
drive out,6.080,644.901,53.911,-152.363,25.799,4,0.000
drive out,6.100,644.994,53.786,-152.860,26.045,4,0.000
drive out,6.120,645.088,53.660,-153.362,26.289,4,0.000
drive out,6.140,645.183,53.534,-153.869,26.531,4,0.000
drive out,6.160,645.278,53.406,-154.380,26.772,4,0.000
drive out,6.180,645.374,53.277,-154.896,27.011,4,0.000
drive out,6.200,645.471,53.147,-155.416,27.249,4,0.000
drive out,6.220,645.569,53.015,-155.941,27.486,4,0.000
drive out,6.240,645.668,52.882,-156.470,27.721,4,0.000
drive out,6.260,645.767,52.747,-157.004,27.954,4,0.000
drive out,6.280,645.867,52.611,-157.541,28.187,4,0.000
drive out,6.300,645.968,52.473,-158.083,28.417,4,0.000
drive out,6.320,646.070,52.333,-158.630,28.647,4,0.000
drive out,6.340,646.173,52.192,-159.180,28.875,4,0.000
drive out,6.360,646.276,52.049,-159.735,29.102,4,0.000
drive out,6.380,646.380,51.904,-160.294,29.327,4,0.000
drive out,6.400,646.485,51.757,-160.857,29.551,4,0.000
drive out,6.420,646.591,51.609,-161.424,29.773,4,0.000
drive out,6.440,646.697,51.459,-161.995,29.995,4,0.000
drive out,6.460,646.804,51.308,-162.570,30.214,4,0.000
drive out,6.480,646.912,51.155,-163.149,30.433,4,0.000
drive out,6.500,647.021,51.001,-163.733,30.650,4,0.000
drive out,6.520,647.131,50.845,-164.320,30.866,4,0.000
drive out,6.540,647.241,50.688,-164.911,31.080,4,0.000
