time,x,y,z,speed,wheels,up,throttle,brake,nextGate,lap,recoveries,groundBelow
33.02919,1369.201,100.6085,-251.748,23.7446,4,0.9995506,0.07273102,0,3,0,0,100.1196
33.14919,1370.52,100.7016,-249.2244,23.74391,4,0.9995005,0.07019959,0,3,0,0,100.2153
33.26919,1371.814,100.801,-246.6888,23.74069,4,0.9994375,0.06993561,0,3,0,0,100.3161
33.38919,1373.092,100.9075,-244.1458,23.73613,4,0.9993619,0.07087403,0,3,0,0,100.4247
33.48919,1374.147,101.0023,-242.0228,23.73173,4,0.9992846,0.0721878,0,3,0,0,100.5209
33.60919,1375.404,101.1241,-239.4713,23.72589,4,0.9991777,0.07423859,0,3,0,0,100.6453
33.72919,1376.648,101.2556,-236.9153,23.71959,4,0.9990473,0.07667542,0,3,0,0,100.7803
33.82919,1377.673,101.3733,-234.7807,23.71386,4,0.9989178,0.0790863,0,3,0,0,100.8992
33.94919,1378.884,101.5255,-232.2114,23.70634,4,0.9987338,0.0824997,0,3,0,0,101.0556
34.06919,1380.065,101.6908,-229.6306,23.69789,4,0.9985117,0.08664399,0,3,0,0,101.2205
34.16919,1381.02,101.8399,-227.4683,23.68996,4,0.9982827,0.09076996,0,3,0,0,101.3777
34.28919,1382.119,102.0337,-224.8559,23.67906,4,0.9979489,0.09687348,0,3,0,0,101.5708
34.40919,1383.155,102.2462,-222.2208,23.667,4,0.9975458,0.1039841,0,3,0,0,101.7882
34.50919,1383.961,102.4392,-220.0058,23.65658,4,0.9971253,0.1102631,0,3,0,0,101.9898
34.62919,1384.852,102.6918,-217.3244,23.64421,4,0.9965367,0.117868,0,3,0,0,102.2421
34.74919,1385.652,102.9704,-214.619,23.63192,4,0.9957926,0.1253449,0,3,0,0,102.5247
34.86919,1386.358,103.2788,-211.8926,23.61949,4,0.9948786,0.1328964,0,3,0,0,102.8419
34.96919,1386.873,103.5607,-209.6071,23.60906,4,0.994018,0.1393112,0,3,0,0,103.1358
35.08919,1387.405,103.93,-206.8522,23.59625,4,0.9927061,0.147168,0,3,0,0,103.5126
35.20919,1387.844,104.3361,-204.0876,23.58219,4,0.9912507,0.1560287,0,3,0,0,103.9158
35.30919,1388.139,104.6986,-201.7784,23.57035,4,0.9901149,0.1637451,0,3,0,0,104.2624
35.42919,1388.411,105.1534,-199.0025,23.55709,4,0.9888598,0.1723526,0,3,0,0,104.7012
35.54919,1388.597,105.6228,-196.2232,23.54498,4,0.9877329,0.1800598,0,3,0,0,105.1581
35.64919,1388.686,106.0233,-193.9062,23.53596,4,0.9868843,0.1855972,0,3,0,0,105.5596
35.76919,1388.717,106.5154,-191.1271,23.52617,4,0.9858702,0.1914658,0,3,0,0,106.0501
35.88919,1388.666,107.0214,-188.3519,23.517,4,0.9848577,0.196814,0,3,0,0,106.5555
36.00919,1388.533,107.5413,-185.5829,23.50824,4,0.9839067,0.2018799,0,3,0,0,107.0746
36.10919,1388.361,107.9845,-183.2818,23.50124,4,0.9831396,0.2059189,0,3,0,0,107.5019
36.22919,1388.08,108.5264,-180.5298,23.4933,4,0.9823371,0.2104126,0,3,0,0,108.041
36.34919,1387.717,109.0774,-177.79,23.48588,4,0.9816134,0.2144897,0,3,0,0,108.59
36.44919,1387.352,109.5423,-175.5178,23.48009,4,0.9810176,0.2176056,0,3,0,0,109.0621
36.56919,1386.838,110.1055,-172.8062,23.47351,4,0.9804653,0.2211395,0,3,0,0,109.6133
36.68919,1386.24,110.673,-170.1132,23.46782,4,0.9800055,0.224054,0,3,0,0,110.167
36.78919,1385.678,111.148,-167.8851,23.46348,4,0.9797558,0.2261154,0,3,0,0,110.6493
36.90919,1384.925,111.7189,-165.2327,23.45925,4,0.9795257,0.2279465,0,3,0,0,111.221
37.02919,1384.088,112.2891,-162.6061,23.45574,4,0.9794374,0.2292053,0,3,0,0,111.7748
37.12919,1383.325,112.7627,-160.4384,23.45367,4,0.9795768,0.2296722,0,3,0,0,112.2518
37.24919,1382.334,113.3276,-157.8653,23.45193,4,0.9796381,0.2295654,0,3,0,0,112.818
37.36919,1381.259,113.8885,-155.3249,23.45058,4,0.9798158,0.2292267,0,3,0,0,113.3604
37.48919,1380.102,114.4447,-152.8195,23.44998,4,0.9801558,0.2283524,0,3,0,0,113.9226
37.58919,1379.078,114.9034,-150.7597,23.45026,4,0.9804138,0.2270386,0,3,0,0,114.3723
37.70919,1377.777,115.4472,-148.3228,23.45104,4,0.9808502,0.2251511,0,3,0,0,114.9201
37.82919,1376.403,115.9827,-145.9245,23.45291,4,0.9813423,0.2224442,0,3,0,0,115.4574
37.92919,1375.206,116.4221,-143.9552,23.45488,4,0.9817736,0.2198685,0,3,0,0,115.8939
38.04919,1373.71,116.9411,-141.6264,23.45762,4,0.9822969,0.2165009,0,3,0,0,116.4052
38.16919,1372.157,117.4502,-139.333,23.46089,4,0.9829744,0.2128082,0,3,0,0,116.9163
38.26919,1370.822,117.8659,-137.4472,23.46396,4,0.9835455,0.2094513,0,3,0,0,117.3331
38.38919,1369.178,118.357,-135.2132,23.46721,4,0.9839434,0.2056152,0,3,0,0,117.834
38.50919,1367.495,118.8478,-133.0094,23.46875,4,0.9840468,0.203154,0,3,0,0,118.3333
38.60919,1366.065,119.2601,-131.1943,23.46917,4,0.9841185,0.2019379,0,3,0,0,118.749
38.72919,1364.321,119.7571,-129.0392,23.46937,4,0.9842187,0.2008392,0,3,0,0,119.2443
38.84919,1362.549,120.2533,-126.9065,23.46946,4,0.9843497,0.1999069,0,3,0,0,119.7389
38.96918,1360.753,120.7462,-124.7936,23.46968,4,0.984511,0.1989548,0,3,0,0,120.2309
39.06919,1359.239,121.1544,-123.0469,23.46982,4,0.98455,0.1981812,0,3,0,0,120.6432
39.18919,1357.406,121.6517,-120.969,23.46786,4,0.9837161,0.1985718,0,3,0,0,121.1754
39.30919,1355.559,122.1756,-118.9117,23.46295,4,0.9827842,0.2016418,0,3,0,0,121.7039
39.40919,1354.008,122.6282,-117.2116,23.45888,4,0.9823686,0.2045319,0,3,0,0,122.1447
39.52919,1352.131,123.1753,-115.1863,23.45522,4,0.9821014,0.2071106,0,3,0,0,122.6752
39.64919,1350.238,123.7157,-113.1752,23.45313,4,0.9821983,0.2085678,0,3,0,0,123.1962
39.74919,1348.646,124.1558,-111.5095,23.4529,4,0.9823826,0.2085785,0,3,0,0,123.6323
39.86919,1346.72,124.6751,-109.5241,23.45311,4,0.9825297,0.2080673,0,3,0,0,124.1532
39.98919,1344.776,125.1889,-107.554,23.45388,4,0.9828741,0.2072662,0,3,0,0,124.6646
40.08919,1343.142,125.6128,-105.9247,23.45494,4,0.9831054,0.2062286,0,3,0,0,125.0921
40.20919,1341.166,126.1189,-103.9855,23.456,4,0.9833531,0.2051712,0,3,0,0,125.5974
40.32919,1339.17,126.6204,-102.064,23.4576,4,0.9837562,0.2038528,0,3,0,0,126.0971
40.44918,1337.155,127.1164,-100.1614,23.45916,4,0.9839652,0.2024567,0,3,0,0,126.599
40.54919,1335.46,127.5274,-98.59115,23.46029,4,0.9842656,0.2015854,0,3,0,0,127.0026
40.66919,1333.407,128.013,-96.7253,23.46264,4,0.9847846,0.1998825,0,3,0,0,127.4839
40.78918,1331.333,128.4889,-94.88094,23.46522,4,0.9851448,0.197876,0,3,0,0,127.9644
40.88919,1329.587,128.8808,-93.3614,23.46719,4,0.9854857,0.1964432,0,3,0,0,128.3534
41.00919,1327.472,129.3433,-91.55962,23.47021,4,0.9860383,0.1943405,0,3,0,0,128.8128
41.12918,1325.332,129.7964,-89.7829,23.47342,4,0.9864553,0.1920029,0,3,0,0,129.2702
41.22919,1323.532,130.1683,-88.32221,23.47612,4,0.9868938,0.1901733,0,3,0,0,129.6373
41.34919,1321.349,130.6057,-86.59437,23.47972,4,0.9873661,0.1876633,0,3,0,0,130.0786
41.46918,1319.141,131.0372,-84.89566,23.48265,4,0.9876561,0.1856445,0,3,0,0,130.515
41.56919,1317.283,131.3927,-83.50303,23.4853,4,0.9881293,0.1840683,0,3,0,0,130.8614
41.68919,1315.029,131.8081,-81.86037,23.48945,4,0.9886823,0.1813599,0,3,0,0,131.2775
41.80919,1312.749,132.2118,-80.25054,23.49363,4,0.9891792,0.1786163,0,3,0,0,131.6808
41.92918,1310.443,132.6049,-78.67513,23.49803,4,0.9897324,0.1758072,0,3,0,0,132.0713
42.02919,1308.5,132.9229,-77.38961,23.50218,4,0.9902663,0.173172,0,3,0,0,132.3848
42.14919,1306.143,133.2912,-75.88156,23.5076,4,0.9908412,0.1695969,0,3,0,0,132.7576
42.26918,1303.759,133.6498,-74.41352,23.51221,4,0.9912444,0.1666214,0,3,0,0,133.1197
42.36919,1301.752,133.9423,-73.22179,23.51628,4,0.9917346,0.1641876,0,3,0,0,133.4089
42.48919,1299.318,134.2824,-71.83177,23.52132,4,0.9922119,0.1610443,0,3,0,0,133.7508
42.60918,1296.856,134.611,-70.48782,23.52644,4,0.9927284,0.1579804,0,3,0,0,134.0786
42.70919,1294.782,134.876,-69.40495,23.53069,4,0.9931048,0.1554199,0,3,0,0,134.3441
42.82919,1292.268,135.1816,-68.15167,23.53656,4,0.9937201,0.1519775,0,3,0,0,134.6419
42.94918,1289.725,135.4711,-66.95126,23.54274,4,0.9941798,0.1481033,0,3,0,0,134.9383
43.06918,1287.156,135.748,-65.80589,23.54895,4,0.9946983,0.1444214,0,3,0,0,135.2108
43.16919,1284.995,135.9731,-64.89522,23.55302,4,0.9946337,0.141684,0,3,0,0,135.4808
43.28918,1282.385,136.2705,-63.85712,23.55211,4,0.9938046,0.1429626,0,3,0,0,135.8226
43.40918,1279.757,136.612,-62.87825,23.54855,4,0.9932422,0.1470413,0,3,0,0,136.1524
43.50919,1277.552,136.9096,-62.10611,23.54663,4,0.9931828,0.150029,0,3,0,0,136.4214
43.62918,1274.888,137.2541,-61.22958,23.54765,4,0.9934176,0.1511536,0,3,0,0,136.734
43.74918,1272.202,137.5725,-60.4057,23.55178,4,0.9937626,0.1496551,0,3,0,0,137.0393
43.84919,1269.95,137.8206,-59.758,23.55632,4,0.9940464,0.1473877,0,3,0,0,137.2872
43.96918,1267.233,138.1062,-59.02557,23.56202,4,0.9943588,0.1444046,0,3,0,0,137.5793
44.08918,1264.503,138.3858,-58.33976,23.56753,4,0.9946318,0.1415756,0,3,0,0,137.8645
44.18919,1262.219,138.6163,-57.80189,23.57192,4,0.9948413,0.1394257,0,3,0,0,138.099
44.30919,1259.469,138.8896,-57.19442,23.57706,4,0.9950759,0.1369995,0,3,0,0,138.374
44.42918,1256.709,139.1582,-56.62584,23.58206,4,0.9952778,0.1347244,0,3,0,0,138.6433
44.54918,1253.941,139.4213,-56.09352,23.5869,4,0.9954756,0.1326309,0,3,0,0,138.9056
44.64919,1251.629,139.6362,-55.67595,23.5909,4,0.9956317,0.1309555,0,3,0,0,139.1202
44.76918,1248.848,139.8894,-55.20422,23.59558,4,0.9958056,0.129068,0,3,0,0,139.3747
44.88918,1246.061,140.1376,-54.76458,23.59877,4,0.995968,0.128273,0,3,0,0,139.6244
44.98919,1243.733,140.3409,-54.43513,23.59773,4,0.9960979,0.1299698,0,3,0,0,139.8265
45.10918,1240.929,140.5806,-54.11496,23.58735,4,0.9962429,0.1389603,0,3,0,0,140.0676
45.22918,1238.113,140.8154,-53.91915,23.58308,4,0.9963776,0.1463135,0,3,0,0,140.3039
45.32919,1235.761,141.0073,-53.85963,23.59053,4,0.9964869,0.143393,0,3,0,0,140.495
45.44918,1232.938,141.2332,-53.89423,23.60503,4,0.9966089,0.1342346,0,3,0,0,140.7227
45.56918,1230.115,141.4548,-54.01342,23.61848,4,0.9967228,0.1252228,0,3,0,0,140.9448
45.66919,1227.763,141.6365,-54.15363,23.62693,4,0.9968155,0.1198425,0,3,0,0,141.1268
45.78918,1224.941,141.8515,-54.34639,23.63399,4,0.9969227,0.1159897,0,3,0,0,141.3429
45.90918,1222.12,142.0633,-54.54465,23.6388,4,0.9970268,0.1141327,0,3,0,0,141.554
46.02918,1219.296,142.2721,-54.73174,23.64254,4,0.9971282,0.1133087,0,3,0,0,141.7628
46.12918,1216.942,142.4438,-54.87094,23.64545,4,0.997208,0.112883,0,3,0,0,141.935
46.24918,1214.114,142.6472,-55.0121,23.64907,4,0.997302,0.1123276,0,3,0,0,142.1376
46.36918,1211.285,142.8474,-55.12235,23.65305,4,0.997394,0.1115311,0,3,0,0,142.3385
46.46918,1208.926,143.0119,-55.19073,23.65663,4,0.9974679,0.1106735,0,3,0,0,142.5025
46.58918,1206.094,143.2062,-55.2469,23.66117,4,0.9975582,0.1094528,0,3,0,0,142.6963
46.70918,1203.26,143.397,-55.27901,23.66588,4,0.9976483,0.10811,0,3,0,0,142.8879
46.80919,1200.898,143.5533,-55.29143,23.66986,4,0.9977216,0.1069534,0,3,0,0,143.0434
46.92918,1198.063,143.7374,-55.29463,23.67459,4,0.9978101,0.1056137,0,3,0,0,143.2276
47.04918,1195.227,143.918,-55.29129,23.6792,4,0.9978933,0.1043808,0,3,0,0,143.4089
47.14919,1192.863,144.0657,-55.28826,23.68294,4,0.9979615,0.103447,0,3,0,0,143.5558
47.26918,1190.026,144.2395,-55.28978,23.68737,4,0.9980471,0.1024048,0,3,0,0,143.7294
47.38918,1187.188,144.4096,-55.3024,23.69172,4,0.9981294,0.1014343,0,3,0,0,143.9
47.50918,1184.349,144.5758,-55.33138,23.69606,4,0.9982105,0.1005051,0,3,0,0,144.0663
47.60918,1181.983,144.7113,-55.37132,23.69968,4,0.9982784,0.09974976,0,3,0,0,144.2009
47.72918,1179.144,144.8703,-55.44164,23.70405,4,0.9983585,0.09881745,0,3,0,0,144.36
47.84918,1176.305,145.0252,-55.53955,23.70846,4,0.9984391,0.0978714,0,3,0,0,144.5152
47.94918,1173.939,145.1512,-55.64427,23.71222,4,0.9985051,0.09703369,0,3,0,0,144.6407
48.06918,1171.101,145.2984,-55.79972,23.71676,4,0.9985821,0.09599914,0,3,0,0,144.7876
48.18918,1168.264,145.4413,-55.98957,23.72138,4,0.9986628,0.09492645,0,3,0,0,144.93
48.28918,1165.901,145.5569,-56.17532,23.72531,4,0.9987316,0.09397125,0,3,0,0,145.046
48.40918,1163.068,145.6912,-56.43267,23.73011,4,0.998813,0.09274902,0,3,0,0,145.1801
48.52918,1160.237,145.8206,-56.72792,23.73666,4,0.9988934,0.09052582,0,3,0,0,145.309
48.64918,1157.406,145.9447,-57.02217,23.73686,4,0.9989772,0.09161377,0,3,0,0,145.4324
48.74918,1155.042,146.0439,-57.21845,23.73756,4,0.9990476,0.09412537,0,3,0,0,145.5309
48.86918,1152.199,146.1572,-57.38451,23.74606,4,0.999131,0.09082337,0,3,0,0,145.6434
48.98918,1149.352,146.2639,-57.50031,23.7562,4,0.9992176,0.08512726,0,3,0,0,145.7488
49.08918,1146.979,146.3474,-57.58794,23.76169,4,0.9992908,0.08236847,0,3,0,0,145.8312
49.20918,1144.131,146.4406,-57.71908,23.76358,4,0.9993806,0.08282929,0,3,0,0,145.9226
49.32918,1141.286,146.5256,-57.91459,23.76176,4,0.9994707,0.08652955,0,3,0,0,146.0054
49.42918,1138.921,146.5899,-58.14989,23.759,4,0.9995462,0.09082794,0,3,0,0,146.0689
49.54918,1136.095,146.6579,-58.54096,23.75628,4,0.9996467,0.09580536,0,3,0,0,146.1327
49.66918,1133.291,146.7129,-59.06778,23.75586,4,0.9997507,0.09910736,0,3,0,0,146.1813
49.76918,1130.978,146.7468,-59.61894,23.75784,4,0.9998284,0.1000229,0,3,0,0,146.2139
49.88918,1128.237,146.7734,-60.41974,23.76301,4,0.999903,0.09885865,0,3,0,0,146.2397
50.00918,1125.545,146.7858,-61.37284,23.77079,4,0.9999559,0.09551086,0,3,0,0,146.2534
50.12918,1122.91,146.7856,-62.47412,23.78065,4,0.9999877,0.09042664,0,3,0,0,146.2546
50.22918,1120.76,146.7764,-63.4997,23.79004,4,0.999999,0.08517456,0,3,0,0,146.2471
50.34918,1118.242,146.755,-64.85126,23.80222,4,0.9999958,0.07805481,0,3,0,0,146.2262
50.46918,1115.791,146.7224,-66.32399,23.8149,4,0.9999754,0.07046051,0,3,0,0,146.1936
50.56918,1113.799,146.6866,-67.63506,23.82552,4,0.9999464,0.06402435,0,3,0,0,146.1596
50.68918,1111.47,146.6337,-69.29818,23.83808,4,0.9998974,0.05640259,0,3,0,0,146.1065
50.80918,1109.208,146.5701,-71.0451,23.63561,4,0.9998351,0.04911499,0,3,0,0,146.0431
50.90918,1107.375,146.5094,-72.55289,23.77859,4,0.9997751,0.1222336,0,3,0,0,145.9846
51.02918,1105.217,146.4274,-74.42828,23.84168,4,0.999694,0.06266174,0,3,0,0,145.9026
51.14918,1103.125,146.336,-76.38265,23.84227,4,0.9995989,0.05951386,0,3,0,0,145.8111
51.24918,1101.467,146.2527,-78.09846,23.84007,4,0.9995141,0.06488343,0,3,0,0,145.7297
51.36918,1099.596,146.1448,-80.26479,23.85449,4,0.9994078,0.05790405,0,3,0,0,145.6215
51.48918,1097.844,146.029,-82.5173,23.73221,4,0.9992922,0.1834549,0,3,0,0,145.5056
51.60918,1096.176,145.905,-84.83604,23.8535,4,0.9991721,0.07086945,0,3,0,0,145.3828
51.70918,1094.83,145.7957,-86.79361,23.74947,4,0.9990686,0.1754547,0,3,0,0,145.2739
51.82918,1093.234,145.6569,-89.16366,23.87224,4,0.9989393,0.059552,0,3,0,0,145.1356
51.94918,1091.642,145.5107,-91.5276,23.81514,4,0.9988061,0.1179031,0,3,0,0,144.9904
52.04918,1090.297,145.3826,-93.49075,23.67519,4,0.9986913,0.04738617,0,3,0,0,144.863
52.16918,1088.652,145.2222,-95.82054,23.85624,4,0.9985517,0.08278199,0,3,0,0,144.7033
52.28918,1086.959,145.0544,-98.11357,23.78786,4,0.9984099,0.147879,0,3,0,0,144.5365
52.38918,1085.478,144.9086,-99.979,23.85261,4,0.9982882,0.08029175,0,3,0,0,144.3906
52.50918,1083.57,144.7266,-102.1124,23.86949,4,0.9981413,0.06548157,0,3,0,0,144.2087
52.62918,1081.512,144.5381,-104.1028,23.88604,4,0.9979961,0.05517731,0,3,0,0,144.0202
52.72918,1079.704,144.3771,-105.6453,23.75849,4,0.9978719,0.1842041,0,3,0,0,143.8611
52.84918,1077.433,144.1785,-107.379,23.88017,4,0.9977074,0.07124634,0,3,0,0,143.6621
52.96918,1075.084,143.9743,-108.9951,23.8091,4,0.9975331,0.1445953,0,3,0,0,143.4577
53.08918,1072.666,143.7634,-110.5136,23.69969,4,0.997354,0.04557037,0,3,0,0,143.2468
53.18918,1070.613,143.5827,-111.7091,23.86779,4,0.9972075,0.0937561,0,3,0,0,143.0631
53.30918,1068.108,143.3594,-113.0679,23.82288,4,0.9970173,0.1403076,0,3,0,0,142.841
53.42918,1065.561,143.1285,-114.3502,23.75621,4,0.9968325,0.2078659,0,3,0,0,142.609
53.52918,1063.408,142.9299,-115.3626,23.90054,4,0.996674,0.06981659,0,3,0,0,142.4129
53.64918,1060.802,142.6852,-116.5144,23.87184,4,0.9964554,0.1021973,0,3,0,0,142.1602
53.76918,1058.184,142.4327,-117.6373,23.84664,4,0.9962921,0.1286865,0,3,0,0,141.9076
53.86918,1056.009,142.2153,-118.5902,23.77195,4,0.9960708,0.2032303,0,3,0,0,141.6858
53.98918,1053.414,141.9398,-119.7699,23.72794,4,0.9955951,0.04024811,0,3,0,0,141.3924
54.10918,1050.834,141.6413,-120.9711,23.72169,4,0.9949419,0.0495697,0,3,0,0,141.0915
54.22918,1048.254,141.3175,-122.1659,23.72458,4,0.9942431,0.04905396,0,3,0,0,140.7629
54.32918,1046.091,141.031,-123.1367,23.92183,4,0.9936603,0.068013,0,3,0,0,140.4872
54.44918,1043.477,140.6736,-124.2481,23.92447,4,0.9930269,0.06704407,0,3,0,0,140.1309
54.56918,1040.833,140.3056,-125.2834,23.92663,4,0.9924231,0.06655884,0,3,0,0,139.7726
54.66918,1038.607,139.9917,-126.0766,23.90351,4,0.9919404,0.09047242,0,3,0,0,139.4568
54.78918,1035.903,139.6065,-126.9373,23.907,4,0.9914249,0.08892212,0,3,0,0,139.0805
54.90918,1033.168,139.2115,-127.6923,23.91146,4,0.990934,0.08658295,0,3,0,0,138.6822
55.00918,1030.87,138.8754,-128.2387,23.88512,4,0.9905221,0.1138916,0,3,0,0,138.3512
55.12918,1028.09,138.4636,-128.7961,23.89107,4,0.9900866,0.1101791,0,3,0,0,137.9359
55.24918,1025.292,138.0436,-129.2486,23.89459,4,0.9896348,0.1073395,0,3,0,0,137.5172
55.34918,1022.949,137.6884,-129.5406,23.85372,4,0.9893303,0.1464127,0,3,0,0,137.164
55.46918,1020.124,137.2565,-129.7623,23.83904,4,0.9889681,0.1579941,0,3,0,0,136.7306
55.58918,1017.291,136.8196,-129.8101,23.79601,4,0.988642,0.1996399,0,3,0,0,136.3006
55.70918,1014.46,136.3797,-129.6692,23.75288,4,0.9883505,0.03607025,0,3,0,0,135.8604
55.80918,1012.111,136.0115,-129.4185,23.94715,4,0.9880977,0.06028748,0,3,0,0,135.4865
55.92918,1009.312,135.5682,-128.986,23.95908,4,0.9878516,0.05216065,0,3,0,0,135.0466
56.04918,1006.587,135.1319,-128.4529,22.75629,4,0.9876242,0,0.6662607,3,0,0,134.6138
56.14918,1004.479,134.791,-127.9783,21.27829,4,0.9875212,0,0.5285749,3,0,0,134.2741
56.26918,1002.107,134.4045,-127.3852,20.26521,4,0.9874604,0,0.2530279,3,0,0,133.8883
56.38918,999.8626,134.0381,-126.7676,19.19091,4,0.9873961,0,0.3025904,3,0,0,133.5251
56.48918,998.1718,133.7614,-126.2612,17.15914,4,0.9875085,0,0.5948334,3,0,0,133.2577
56.60918,996.3645,133.4672,-125.6673,15.32428,4,0.98765,0,0.4661934,3,0,0,132.9597
56.72918,994.7228,133.202,-125.0636,14.41882,4,0.9878891,0,0.229516,3,0,0,132.7032
56.82918,993.4172,132.9928,-124.5269,14.24957,4,0.9881578,0.1266167,0,3,0,0,132.4914
56.94918,991.8705,132.747,-123.8046,14.608,4,0.988457,0.497905,0,3,0,0,132.2458
57.06918,990.3231,132.5042,-122.9511,14.80177,4,0.989641,0,0.319972,3,0,0,132.013
57.18918,988.9067,132.2865,-122.0009,13.67929,4,0.9911438,0,1,3,0,0,131.8021
57.28918,987.9245,132.1333,-121.1931,12.09508,4,0.9921435,0,0.6076901,3,0,0,131.6349
57.40918,986.9858,131.9758,-120.223,10.84598,4,0.993779,0,0.2465801,3,0,0,131.5029
57.52918,986.239,131.8528,-119.2148,10.24882,4,0.9959907,0,0,3,0,0,131.3861
57.62918,985.7467,131.797,-118.3543,9.884984,4,0.9986638,0.1121452,0,3,0,0,131.3753
57.74918,985.2719,131.8178,-117.288,9.768514,4,0.9995019,0.2370598,0,3,0,0,131.3965
57.86918,984.8986,131.9168,-116.1232,10.92369,4,0.997183,1,0,3,0,0,131.4431
57.96918,984.6597,132.0112,-114.9771,12.21754,4,0.9971995,1,0,3,0,0,131.5044
58.08918,984.4998,132.1152,-113.4113,13.7047,4,0.9977048,1,0,3,0,0,131.5939
58.20918,984.5199,132.2127,-111.6635,15.13217,4,0.9979123,1,0,3,0,0,131.7066
58.30918,984.6983,132.3049,-110.09,16.28159,4,0.9977976,1,0,3,0,0,131.8158
58.42918,985.1228,132.4447,-108.0883,17.61958,4,0.9974498,1,0,3,0,0,131.9774
58.54918,985.7827,132.6218,-105.989,18.91715,4,0.9969917,1,0,3,0,0,132.1593
58.66918,986.6754,132.8321,-103.8143,20.17646,4,0.9965205,1,0,3,0,0,132.3653
58.76918,987.5908,133.0277,-101.9565,21.19764,4,0.9961593,1,0,3,0,0,132.5565
58.88918,988.8837,133.2822,-99.68243,22.38982,4,0.9957756,1,0,3,0,0,132.8057
59.00918,990.3699,133.5532,-97.37098,23.34327,4,0.9955507,0.5989868,0,3,0,0,133.0639
59.10918,991.7169,133.7836,-95.45361,23.63662,4,0.9953925,0.3128159,0,3,0,0,133.3026
59.22918,993.4107,134.0707,-93.18526,23.76787,4,0.9948148,0.1857681,0,3,0,0,133.614
59.34918,995.1078,134.3885,-90.91419,23.79689,4,0.9940735,0.1531509,0,3,0,0,133.9467
59.44918,996.4846,134.6784,-88.99599,23.79875,4,0.9934949,0.1493652,0,3,0,0,134.2305
59.56918,998.0842,135.0444,-86.66001,23.79691,4,0.9929221,0.1494293,0,3,0,0,134.5762
59.68918,999.6404,135.416,-84.29557,23.7945,4,0.9925531,0.1500732,0,3,0,0,134.9325
59.80918,1001.173,135.7842,-81.91564,23.79161,4,0.9922962,0.1510254,0,3,0,0,135.2887
59.90918,1002.447,136.0874,-79.92954,23.78867,4,0.9921427,0.1522003,0,3,0,0,135.5877
60.02918,1003.984,136.4495,-77.55215,23.78474,4,0.9919961,0.1539352,0,3,0,0,135.9486
60.14918,1005.542,136.8123,-75.18906,23.78074,4,0.9918764,0.1557251,0,3,0,0,136.3113
60.24918,1006.862,137.1164,-73.23499,23.77765,4,0.9917929,0.1570206,0,3,0,0,136.6164
60.36918,1008.477,137.4837,-70.91141,23.77389,4,0.9917044,0.158403,0,3,0,0,136.9829
60.48918,1010.13,137.853,-68.61627,23.76847,4,0.9916278,0.1609406,0,3,0,0,137.3522
60.58918,1011.547,138.1621,-66.73286,23.76321,4,0.9915736,0.1637894,0,3,0,0,137.6605
60.70918,1013.302,138.534,-64.51665,23.75787,4,0.9915197,0.1666504,0,3,0,0,138.0318
60.82918,1015.06,139.0772,-62.44798,23.10809,4,0.9214333,0.4203766,0,3,0,0,138.3888
60.92918,1016.582,139.6392,-60.69347,23.51773,0,0.9483499,0.3726044,0,3,0,0,138.6939
61.04918,1018.454,140.0911,-58.56366,23.43913,0,0.9883939,0.3894897,0,3,0,0,138.9619
61.16918,1020.323,140.3927,-56.44127,23.09189,0,0.9991933,0.6359619,0,3,0,0,139.4816
61.28918,1022.204,140.6008,-54.36971,23.0521,2,0.9986007,0.8158371,0,3,0,0,139.9907
61.40918,1024.149,140.8617,-52.42321,23.55055,4,0.9877644,0.3081284,0,3,0,0,140.4827
61.52917,1026.156,141.3511,-50.50508,23.59602,4,0.984863,0.3018601,0,3,0,0,140.9622
61.62918,1027.861,141.8188,-48.93304,23.65815,4,0.9853942,0.2393753,0,3,0,0,141.3534
61.74918,1029.95,142.3471,-47.07732,23.68951,4,0.9864085,0.2090958,0,3,0,0,141.7935
61.86918,1032.063,142.8037,-45.22608,23.70071,4,0.9875615,0.1943695,0,3,0,0,142.2108
61.98918,1034.135,143.2013,-43.31493,23.67557,4,0.9887,0.2082626,0,3,0,0,142.6069
62.10918,1036.087,143.5659,-41.27717,23.64806,4,0.9898288,0.2300262,0,3,0,0,142.9875
62.22918,1037.875,143.9144,-39.09362,23.64051,4,0.990759,0.2365982,0,3,0,0,143.3556
62.34917,1039.485,144.2538,-36.77463,23.64859,4,0.9915863,0.2294861,0,3,0,0,143.7094
62.44918,1040.691,144.5303,-34.7535,23.66078,4,0.9921436,0.2183624,0,3,0,0,143.9859
62.56918,1041.984,144.8536,-32.24054,23.67719,4,0.9927544,0.2030563,0,3,0,0,144.3159
62.68918,1043.11,145.4613,-29.68577,19.55051,2,0.9563339,1,0,3,0,0,144.632
62.80918,1044.045,146.0729,-27.07578,18.26814,0,0.8943014,1,0,4,0,0,144.9326
62.92918,1044.961,146.5437,-24.46763,16.91879,0,0.8338216,1,0,4,0,0,145.2227
63.04918,1045.871,146.8735,-21.8734,15.94485,0,0.7776713,1,0,4,0,0,145.5072
63.16917,1046.777,147.0644,-19.29213,15.38417,0,0.7321243,1,0,4,0,0,145.7854
63.26918,1047.53,147.1183,-17.15026,15.22846,0,0.7049396,1,0,4,0,0,146.0056
63.38918,1048.425,147.2919,-14.68686,16.25036,2,0.7928743,1,0,4,0,0,146.2625
